"SpecRefSampleBVSlow070622 - RawData"
"Wavelength nm.","R%"
190.00,6.14955
191.00,5.87682
192.00,6.06152
193.00,6.13143
194.00,6.12670
195.00,6.40058
196.00,6.21110
197.00,6.32709
198.00,6.27651
199.00,6.45390
200.00,6.53608
201.00,6.68149
202.00,6.94756
203.00,7.11314
204.00,7.41308
205.00,7.54986
206.00,7.85986
207.00,8.09603
208.00,8.24320
209.00,8.44050
210.00,8.76190
211.00,8.77983
212.00,8.93253
213.00,9.10658
214.00,9.13648
215.00,9.20023
216.00,9.17814
217.00,9.25017
218.00,9.18081
219.00,9.24875
220.00,9.17267
221.00,9.12236
222.00,9.19882
223.00,9.20377
224.00,9.12359
225.00,9.26329
226.00,9.28498
227.00,9.27156
228.00,9.29328
229.00,9.34670
230.00,9.39880
231.00,9.44202
232.00,9.56385
233.00,9.60437
234.00,9.73367
235.00,9.86377
236.00,10.05602
237.00,10.13997
238.00,10.28543
239.00,10.39902
240.00,10.55095
241.00,10.66757
242.00,10.77131
243.00,10.93354
244.00,11.01557
245.00,11.11505
246.00,11.22382
247.00,11.34377
248.00,11.48183
249.00,11.59294
250.00,11.72703
251.00,11.81892
252.00,11.86782
253.00,11.87246
254.00,11.90671
255.00,12.04247
256.00,12.39480
257.00,13.02516
258.00,13.94911
259.00,15.13535
260.00,16.38859
261.00,17.54672
262.00,18.53028
263.00,19.22044
264.00,19.56022
265.00,19.75509
266.00,19.79791
267.00,19.88495
268.00,19.98006
269.00,20.21540
270.00,20.56843
271.00,21.08584
272.00,21.64284
273.00,22.22038
274.00,22.82620
275.00,23.30573
276.00,23.77286
277.00,24.03020
278.00,24.20563
279.00,24.19358
280.00,24.10936
281.00,23.90617
282.00,23.67631
283.00,23.40040
284.00,23.15442
285.00,22.95368
286.00,22.82767
287.00,22.80679
288.00,22.83649
289.00,22.99848
290.00,23.15454
291.00,23.44121
292.00,23.74972
293.00,24.13221
294.00,24.44986
295.00,24.80971
296.00,25.13337
297.00,25.35717
298.00,25.58196
299.00,25.75667
300.00,25.75982
301.00,25.73629
302.00,25.65934
303.00,25.48833
304.00,25.26883
305.00,25.04560
306.00,24.72861
307.00,24.43575
308.00,24.11631
309.00,23.91605
310.00,23.69853
311.00,23.56119
312.00,23.42427
313.00,23.33038
314.00,23.36502
315.00,23.44379
316.00,23.56493
317.00,23.68228
318.00,23.90521
319.00,24.10721
320.00,24.39204
321.00,24.61225
322.00,24.78417
323.00,25.06511
324.00,25.20517
325.00,25.42862
326.00,25.56104
327.00,25.65385
328.00,25.69215
329.00,25.68706
330.00,25.71152
331.00,25.60904
332.00,25.50672
333.00,25.34672
334.00,25.17504
335.00,24.98552
336.00,24.76893
337.00,24.50495
338.00,24.28812
339.00,24.06707
340.00,23.84301
341.00,23.65935
342.00,23.47927
343.00,23.28018
344.00,23.19817
345.00,23.07891
346.00,23.02722
347.00,22.99025
348.00,22.96940
349.00,23.05170
350.00,23.09771
351.00,23.21840
352.00,23.36535
353.00,23.51163
354.00,23.62914
355.00,23.82679
356.00,24.04796
357.00,24.19641
358.00,24.37625
359.00,24.55177
360.00,24.71491
361.00,24.86514
362.00,24.97709
363.00,25.12770
364.00,25.14917
365.00,25.23173
366.00,25.29000
367.00,25.26813
368.00,25.26047
369.00,25.23753
370.00,25.18637
371.00,25.09271
372.00,24.98550
373.00,24.90123
374.00,24.68520
375.00,24.55368
376.00,24.35266
377.00,24.17848
378.00,23.99814
379.00,23.79944
380.00,23.62561
381.00,23.44590
382.00,23.27767
383.00,23.10497
384.00,22.93643
385.00,22.80912
386.00,22.69734
387.00,22.59740
388.00,22.48967
389.00,22.43053
390.00,22.34457
391.00,22.35108
392.00,22.32658
393.00,22.34757
394.00,22.39243
395.00,22.44263
396.00,22.52065
397.00,22.60873
398.00,22.70834
399.00,22.82383
400.00,22.90647
401.00,23.03784
402.00,23.20246
403.00,23.32773
404.00,23.47128
405.00,23.58968
406.00,23.73973
407.00,23.89261
408.00,23.99588
409.00,24.14885
410.00,24.23357
411.00,24.34175
412.00,24.42723
413.00,24.54174
414.00,24.59503
415.00,24.63639
416.00,24.68540
417.00,24.70680
418.00,24.72175
419.00,24.71840
420.00,24.68567
421.00,24.65376
422.00,24.58317
423.00,24.52099
424.00,24.45122
425.00,24.35730
426.00,24.25656
427.00,24.13959
428.00,24.04412
429.00,23.91973
430.00,23.78090
431.00,23.64198
432.00,23.49739
433.00,23.35392
434.00,23.21348
435.00,23.05750
436.00,22.89453
437.00,22.75975
438.00,22.61024
439.00,22.47606
440.00,22.32856
441.00,22.19641
442.00,22.08313
443.00,21.97263
444.00,21.87778
445.00,21.78843
446.00,21.70160
447.00,21.63788
448.00,21.58610
449.00,21.52506
450.00,21.49010
451.00,21.49703
452.00,21.46955
453.00,21.45581
454.00,21.46948
455.00,21.48236
456.00,21.51943
457.00,21.54552
458.00,21.60116
459.00,21.67057
460.00,21.74629
461.00,21.81189
462.00,21.88255
463.00,21.98199
464.00,22.06155
465.00,22.16559
466.00,22.26948
467.00,22.37276
468.00,22.47288
469.00,22.57599
470.00,22.67083
471.00,22.78355
472.00,22.87358
473.00,22.95537
474.00,23.06297
475.00,23.13261
476.00,23.22888
477.00,23.29026
478.00,23.36381
479.00,23.44800
480.00,23.51490
481.00,23.57006
482.00,23.63157
483.00,23.67151
484.00,23.71648
485.00,23.76518
486.00,23.79260
487.00,23.80513
488.00,23.82125
489.00,23.84053
490.00,23.82140
491.00,23.81185
492.00,23.81378
493.00,23.77768
494.00,23.74634
495.00,23.70212
496.00,23.66079
497.00,23.61646
498.00,23.54159
499.00,23.47275
500.00,23.41132
501.00,23.33625
502.00,23.25477
503.00,23.15566
504.00,23.06545
505.00,22.97442
506.00,22.87351
507.00,22.77706
508.00,22.67370
509.00,22.56047
510.00,22.45867
511.00,22.32874
512.00,22.23105
513.00,22.12499
514.00,22.00394
515.00,21.92916
516.00,21.80988
517.00,21.69767
518.00,21.59473
519.00,21.50243
520.00,21.40077
521.00,21.32068
522.00,21.22087
523.00,21.14192
524.00,21.03700
525.00,20.98728
526.00,20.90394
527.00,20.83807
528.00,20.76377
529.00,20.71032
530.00,20.65261
531.00,20.63026
532.00,20.56662
533.00,20.51828
534.00,20.50008
535.00,20.46405
536.00,20.45839
537.00,20.43266
538.00,20.41598
539.00,20.42074
540.00,20.42028
541.00,20.42620
542.00,20.43449
543.00,20.45701
544.00,20.47909
545.00,20.49759
546.00,20.54707
547.00,20.57863
548.00,20.61527
549.00,20.65669
550.00,20.70544
551.00,20.76139
552.00,20.80305
553.00,20.86990
554.00,20.93742
555.00,21.00329
556.00,21.06135
557.00,21.14220
558.00,21.19065
559.00,21.26498
560.00,21.32245
561.00,21.39892
562.00,21.45673
563.00,21.54300
564.00,21.62039
565.00,21.69038
566.00,21.74427
567.00,21.80357
568.00,21.86014
569.00,21.93183
570.00,21.99216
571.00,22.05050
572.00,22.10936
573.00,22.16570
574.00,22.21639
575.00,22.27576
576.00,22.31954
577.00,22.34405
578.00,22.41358
579.00,22.44675
580.00,22.48817
581.00,22.52243
582.00,22.56316
583.00,22.58761
584.00,22.61863
585.00,22.63054
586.00,22.65669
587.00,22.67620
588.00,22.69630
589.00,22.71661
590.00,22.72665
591.00,22.73596
592.00,22.74365
593.00,22.73532
594.00,22.73694
595.00,22.72933
596.00,22.72344
597.00,22.70223
598.00,22.68980
599.00,22.67193
600.00,22.64038
601.00,22.61247
602.00,22.59109
603.00,22.56152
604.00,22.52322
605.00,22.49718
606.00,22.43985
607.00,22.39735
608.00,22.35908
609.00,22.30812
610.00,22.24344
611.00,22.19530
612.00,22.15042
613.00,22.07369
614.00,22.03407
615.00,21.95714
616.00,21.91119
617.00,21.83915
618.00,21.76730
619.00,21.70253
620.00,21.61671
621.00,21.55230
622.00,21.49798
623.00,21.42679
624.00,21.34282
625.00,21.27077
626.00,21.18984
627.00,21.11014
628.00,21.04385
629.00,20.96798
630.00,20.91652
631.00,20.82033
632.00,20.77047
633.00,20.68178
634.00,20.62203
635.00,20.55544
636.00,20.47981
637.00,20.40027
638.00,20.34527
639.00,20.27334
640.00,20.20123
641.00,20.12969
642.00,20.07237
643.00,20.00116
644.00,19.95005
645.00,19.90080
646.00,19.84349
647.00,19.77017
648.00,19.72816
649.00,19.68327
650.00,19.63104
651.00,19.58526
652.00,19.52539
653.00,19.48882
654.00,19.44397
655.00,19.41929
656.00,19.37101
657.00,19.33968
658.00,19.30605
659.00,19.28563
660.00,19.24951
661.00,19.22639
662.00,19.19332
663.00,19.18175
664.00,19.15569
665.00,19.14552
666.00,19.13458
667.00,19.11687
668.00,19.10689
669.00,19.08688
670.00,19.08130
671.00,19.08805
672.00,19.07964
673.00,19.09168
674.00,19.09723
675.00,19.09559
676.00,19.11881
677.00,19.09544
678.00,19.11553
679.00,19.13218
680.00,19.16641
681.00,19.16586
682.00,19.17615
683.00,19.18683
684.00,19.20686
685.00,19.24034
686.00,19.27553
687.00,19.31308
688.00,19.30402
689.00,19.33573
690.00,19.36499
691.00,19.39916
692.00,19.44145
693.00,19.48059
694.00,19.48306
695.00,19.52763
696.00,19.56702
697.00,19.60145
698.00,19.60393
699.00,19.64626
700.00,19.68563
701.00,19.72362
702.00,19.78902
703.00,19.81608
704.00,19.85804
705.00,19.88828
706.00,19.95764
707.00,19.98268
708.00,20.00713
709.00,20.03793
710.00,20.08781
711.00,20.13159
712.00,20.12575
713.00,20.20144
714.00,20.22458
715.00,20.25233
716.00,20.29967
717.00,20.33873
718.00,20.37917
719.00,20.41615
720.00,20.40634
721.00,20.48646
722.00,20.52611
723.00,20.55377
724.00,20.57353
725.00,20.58563
726.00,20.62366
727.00,20.66791
728.00,20.66474
729.00,20.73890
730.00,20.75372
731.00,20.80376
732.00,20.80710
733.00,20.83144
734.00,20.83114
735.00,20.84008
736.00,20.90725
737.00,20.89155
738.00,20.91411
739.00,20.91900
740.00,20.91202
741.00,20.96635
742.00,20.99420
743.00,20.95661
744.00,20.99786
745.00,21.01516
746.00,21.00241
747.00,21.00758
748.00,21.04852
749.00,21.04030
750.00,21.05520
751.00,21.01746
752.00,21.03892
753.00,21.01075
754.00,21.05986
755.00,21.04252
756.00,21.03511
757.00,21.01753
758.00,20.98919
759.00,21.00602
760.00,21.01093
761.00,20.99946
762.00,20.97180
763.00,20.93708
764.00,20.95293
765.00,20.93568
766.00,20.90977
767.00,20.94556
768.00,20.89838
769.00,20.86159
770.00,20.85234
771.00,20.79714
772.00,20.77297
773.00,20.79798
774.00,20.78395
775.00,20.74942
776.00,20.71468
777.00,20.68376
778.00,20.68266
779.00,20.62289
780.00,20.59776
781.00,20.58381
782.00,20.54290
783.00,20.53195
784.00,20.54224
785.00,20.48425
786.00,20.39916
787.00,20.46531
788.00,20.43838
789.00,20.36937
790.00,20.31727
791.00,20.27292
792.00,20.26594
793.00,20.20388
794.00,20.20264
795.00,20.16906
796.00,20.09238
797.00,20.13944
798.00,20.07623
799.00,20.00813
800.00,19.96377
801.00,19.95943
802.00,19.89424
803.00,19.87256
804.00,19.83195
805.00,19.76347
806.00,19.75421
807.00,19.72938
808.00,19.72318
809.00,19.66313
810.00,19.57735
811.00,19.58119
812.00,19.54131
813.00,19.42002
814.00,19.40873
815.00,19.37082
816.00,19.32256
817.00,19.26752
818.00,19.23593
819.00,19.26103
820.00,19.18623
821.00,19.18816
822.00,19.11003
823.00,19.11553
824.00,19.05844
825.00,18.99271
826.00,18.96201
827.00,18.88663
828.00,18.89481
829.00,18.81439
830.00,18.80488
831.00,18.69074
832.00,18.73906
833.00,18.62720
834.00,18.62232
835.00,18.58361
836.00,18.59608
837.00,18.56457
838.00,18.53542
839.00,18.42209
840.00,18.31366
841.00,18.39187
842.00,18.37840
843.00,18.32788
844.00,18.29928
845.00,18.31369
846.00,18.19723
847.00,18.23105
848.00,18.28505
849.00,18.17497
850.00,18.01716
851.00,18.18424
852.00,18.20587
853.00,18.01085
854.00,18.12754
855.00,17.91388
856.00,18.11211
857.00,17.82152
858.00,18.06858
859.00,18.08981
