λ (nm),TM,Tm,TM Corrected,Tm Corrected,n1,Δn1,d1 (nm),Δd1 (nm),m,Δm,d2 (nm),Δd2 (nm),n2,Δn2,κ,α1 (cm^-1),α2 (cm^-1),discarded
305.0,0.7527892695486337,0.7430053000418948,0.7616438271165644,0.7527892695486337,1.9475835732933457,0.008801443635564614,1014.5118382333135,8.704595810068184,10.0,0.08580083033063962,783.0215970764424,6.718390319598229,2.052220954993154,0.01760822619603508,0.0018073782490685081,744.6618005943092,744.6618005943092,yes
313.0,0.7587781417737485,0.7457434762956989,0.7657757508067746,0.7458222933779605,1.9876926781570405,0.008505637388992744,714.7422209006924,4.119415489216169,9.5,0.05475323270848304,747.9778017688794,4.3109686990559,2.0007472162859488,0.011531302939384654,0.002336095503064785,937.8991016629367,937.899101662937,no
333.0,0.7738028563034223,0.757052178175333,0.776141804976951,0.7571334146447362,1.9622597896599354,0.008702418950574201,902.522564061447,5.761096184332745,9.0,0.05744993834355212,763.6603511401994,4.874693343157758,2.0165594105293385,0.012872357089002258,0.0019439715615183009,733.5936067811859,733.5936067811858,no
345.0,0.7801397011369423,0.7638193234559533,0.7821790764802842,0.7639020076904891,1.949561511367556,0.008154084924902943,850.207143222673,4.711371873459373,8.5,0.04710224001719105,752.0921968609607,4.1676737848942915,1.9731599837762046,0.01093414766448748,0.0020510035038253742,747.0629032005473,747.0629032005473,no
367.0,0.7917273757992361,0.7690409426655394,0.7932189456685756,0.7691247645993605,1.959291622658831,0.008434671513258019,805.1637983024794,3.725803688832602,8.0,0.037019088008553636,749.250383670742,3.467070736693722,1.9755149914294754,0.009141470416243105,0.001842999744409445,631.0577065509078,631.0577065509077,no
386.0,0.7977939133724459,0.7735593774865733,0.7990434099614796,0.7736441839081291,1.9542450283087347,0.007815056240937973,776.243213231528,3.1155244968126334,7.5,0.030101949141454597,740.6952449830266,2.972849412506176,1.9479277589197315,0.007818189644030586,0.0019318858415279265,628.93247329723,628.93247329723,no
414.0,0.8067340740066498,0.7785057880500016,0.8076268310247064,0.778591685718324,1.9531185330737428,0.008232566795563955,793.1612325779371,2.813894051976635,7.0,0.029505617090353965,741.8904564484468,3.127133675850828,1.9499463369082493,0.008219195709079022,0.0017632700888763819,535.215107005668,535.215107005668,no
440.0,0.8126752175336797,0.7830920745038868,0.8133945486482881,0.7831789839706033,1.9442204932882328,0.007543382518709596,772.0067431334326,2.3366817430131444,6.5,0.025219354770139916,735.5132840830523,2.8537185306832615,1.9243776823870231,0.007466394382131995,0.0018641868134040877,532.4105089008408,532.4105089008407,no
476.0,0.8209014162634133,0.7872825500531148,0.8213806192040165,0.7873703948429452,1.9455494510344695,0.008051830978249139,744.8180715164717,1.8456355354121254,6.0,0.02483153838305542,733.9828855240441,3.037654032399346,1.9216862450689993,0.007953070959103418,0.0017388914902146866,459.0662799200224,459.0662799200225,no
515.0,0.8270295085224689,0.7918222318981116,0.8274070168549923,0.7919110899546491,1.9420754043403627,0.007291803971400009,759.784792738789,1.6311174124840733,5.5,0.020650548250119014,729.2456291011201,2.738058554534741,1.9058740508256093,0.0071558807354952765,0.001734495805268508,423.22945860301803,423.2294586030181,no
568.0,0.8353574287719547,0.7972541137454081,0.8355967367396517,0.7973441994544969,1.9402788500288342,0.007853613637190572,746.4515481040457,1.283005052356866,5.0,0.020238363256585155,731.8535683563719,2.9623036734048656,1.9109204957969042,0.0077347806296783105,0.0014265315398414677,315.6042961746543,315.6042961746543,no
623.0,0.8432730045338407,0.8028951507261225,0.8434587446438537,0.8029865113586423,1.9393610708994993,0.0070186750366359515,708.1292175634562,0.9674644456327859,4.5,0.016285795429632256,722.7895934560815,2.615822990598402,1.8863611302699368,0.006826864771996905,0.0013692590541622208,276.1896748261536,276.1896748261535,no
706.0,0.8552183279563231,0.8114641214412763,0.855323229299286,0.8115574531260722,1.9387805236899296,0.00758285602703974,961.704418461732,1.154503269692429,4.0,0.015644588821447168,728.2928535472652,2.848460558836351,1.9001547465248088,0.00743178492662545,0.0005162345914877921,91.88661757206661,91.88661757206661,yes
790.0,0.8552183279563231,0.8201404882704789,0.855323229299286,0.820235815711026,1.9014141050712885,0.006827155191350803,887.5133742968653,0.9931280388708895,3.5,0.012566985332651631,727.0904303868971,2.610667078338142,1.8604560460839576,0.006680092526622898,0.0007502502925117952,119.34080037005818,119.34080037005819,yes
