SpectraSuite Data File
++++++++++++++++++++++++++++++++++++
Date: Fri Dec 22 15:05:58 GMT 2023
User: rtb18141
Dark Spectrum Present: Yes
Reference Spectrum Present: No
Number of Sampled Component Spectra: 1
Spectrometers: USB2+H13788
Integration Time (usec): 5000000 (USB2+H13788)
Spectra Averaged: 1 (USB2+H13788)
Boxcar Smoothing: 0 (USB2+H13788)
Correct for Electrical Dark: No (USB2+H13788)
Strobe/Lamp Enabled: No (USB2+H13788)
Correct for Detector Non-linearity: No (USB2+H13788)
Correct for Stray Light: No (USB2+H13788)
Number of Pixels in Processed Spectrum: 2048
>>>>>Begin Processed Spectral Data<<<<<
177.70	-18.72
178.09	-18.72
178.48	-18.72
178.87	16.38
179.25	189.58
179.64	-65.54
180.03	7.02
180.42	56.17
180.81	-21.06
181.20	-138.09
181.59	56.17
181.98	4.68
182.36	-28.09
182.75	-4.68
183.14	-42.13
183.53	28.09
183.92	60.85
184.31	-60.85
184.70	70.22
185.08	63.19
185.47	4.68
185.86	-32.77
186.25	79.58
186.64	198.95
187.02	603.86
187.41	500.87
187.80	645.99
188.19	657.69
188.58	514.92
188.97	653.01
189.35	622.58
189.74	585.13
190.13	566.41
190.52	550.03
190.90	671.73
191.29	531.30
191.68	669.39
192.07	667.05
192.46	667.05
192.84	812.17
193.23	545.34
193.62	592.16
194.01	655.35
194.39	627.26
194.78	645.99
195.17	692.80
195.56	683.44
195.94	638.97
196.33	835.57
196.72	737.27
197.11	655.35
197.49	723.23
197.88	737.27
198.27	671.73
198.65	664.71
199.04	648.33
199.43	763.01
199.82	781.74
200.20	863.66
200.59	837.91
200.98	645.99
201.36	767.70
201.75	894.08
202.14	751.31
202.52	847.27
202.91	812.17
203.30	858.98
203.69	823.87
204.07	805.14
204.46	777.06
204.85	800.46
205.23	926.85
205.62	798.12
206.01	891.74
206.39	777.06
206.78	880.04
207.16	896.43
207.55	938.55
207.94	1086.01
208.32	992.39
208.71	1102.39
209.10	1114.09
209.48	1170.27
209.87	1132.82
210.26	1193.67
210.64	1252.19
211.03	1102.39
211.41	1029.84
211.80	1184.31
