SpectraSuite Data File
++++++++++++++++++++++++++++++++++++
Date: Fri Dec 22 16:16:15 GMT 2023
User: rtb18141
Dark Spectrum Present: Yes
Reference Spectrum Present: No
Number of Sampled Component Spectra: 1
Spectrometers: USB2+H13788
Integration Time (usec): 100000 (USB2+H13788)
Spectra Averaged: 1 (USB2+H13788)
Boxcar Smoothing: 0 (USB2+H13788)
Correct for Electrical Dark: No (USB2+H13788)
Strobe/Lamp Enabled: No (USB2+H13788)
Correct for Detector Non-linearity: No (USB2+H13788)
Correct for Stray Light: No (USB2+H13788)
Number of Pixels in Processed Spectrum: 2048
>>>>>Begin Processed Spectral Data<<<<<
177.70	-65.54
178.09	-65.54
178.48	-65.54
178.87	28.09
179.25	2.34
179.64	-88.94
180.03	0.00
180.42	-35.11
180.81	-70.22
181.20	-44.47
181.59	-30.43
181.98	-25.75
182.36	-65.54
182.75	-42.13
183.14	11.70
183.53	-42.13
183.92	-9.36
184.31	-39.79
184.70	-23.41
185.08	-67.88
185.47	-100.64
185.86	-16.38
186.25	-84.26
186.64	177.88
187.02	784.08
187.41	751.31
187.80	868.34
188.19	847.27
188.58	856.64
188.97	809.83
189.35	894.08
189.74	823.87
190.13	788.76
190.52	947.92
190.90	816.85
191.29	739.61
191.68	795.78
192.07	840.25
192.46	821.53
192.84	821.53
193.23	793.44
193.62	793.44
194.01	667.05
194.39	807.48
194.78	795.78
195.17	880.04
195.56	774.72
195.94	957.28
196.33	889.40
196.72	873.02
197.11	861.32
197.49	887.06
197.88	849.61
198.27	755.99
198.65	774.72
199.04	889.40
199.43	819.19
199.82	877.70
200.20	814.51
200.59	849.61
200.98	819.19
201.36	826.21
201.75	835.57
202.14	784.08
202.52	875.36
202.91	809.83
203.30	844.93
203.69	898.77
204.07	842.59
204.46	814.51
204.85	833.23
205.23	847.27
205.62	905.79
206.01	793.44
206.39	770.04
206.78	910.47
207.16	905.79
207.55	807.48
207.94	779.40
208.32	929.19
208.71	851.95
209.10	786.42
209.48	833.23
209.87	819.19
210.26	922.17
210.64	875.36
211.03	821.53
211.41	863.66
211.80	842.59
212.19	861.32
212.57	880.04
212.96	887.06
213.34	819.19
213.73	880.04
214.11	805.14
214.50	863.66
214.89	774.72
215.27	929.19
215.66	889.40
216.04	896.43
216.43	924.51
216.81	863.66
217.20	847.27
217.59	929.19
217.97	957.28
218.36	821.53
218.74	891.74
219.13	866.00
219.51	833.23
219.90	943.24
220.28	830.89
220.67	800.46
221.05	905.79
221.44	905.79
221.82	868.34
222.21	919.83
222.59	898.77
222.98	926.85
223.37	980.68
223.75	802.80
224.14	894.08
224.52	856.64
224.90	961.96
