"DiffRecSample1Train2 - RawData"
"Wavelength nm.","R%"
541.00,15.27718
542.00,15.13749
543.00,15.25383
544.00,15.19526
545.00,15.14345
546.00,15.11454
547.00,15.17100
548.00,15.12370
549.00,15.04352
550.00,15.00897
551.00,15.02973
552.00,14.98809
553.00,15.00108
554.00,14.92535
555.00,14.86765
556.00,14.82006
557.00,14.80579
558.00,14.76412
559.00,14.72343
560.00,14.65145
561.00,14.63908
562.00,14.60622
563.00,14.59769
564.00,14.50368
565.00,14.49697
566.00,14.44127
567.00,14.41464
568.00,14.36904
569.00,14.34413
570.00,14.32417
571.00,14.27442
572.00,14.28943
573.00,14.19499
574.00,14.15163
575.00,14.10876
576.00,14.10532
577.00,14.04455
578.00,14.04325
579.00,14.02592
580.00,14.01605
581.00,13.91292
582.00,13.93455
583.00,13.87966
584.00,13.84857
585.00,13.82342
586.00,13.82950
587.00,13.81952
588.00,13.84227
589.00,13.72965
590.00,13.73802
591.00,13.67788
592.00,13.71785
593.00,13.73239
594.00,13.68774
595.00,13.70690
596.00,13.68534
597.00,13.70164
598.00,13.63255
599.00,13.64014
600.00,13.62452
601.00,13.61796
602.00,13.60803
603.00,13.63496
604.00,13.66509
605.00,13.62424
606.00,13.62775
607.00,13.64803
608.00,13.51113
609.00,13.63705
610.00,13.64159
611.00,13.64374
612.00,13.69731
613.00,13.58085
614.00,13.60593
615.00,13.68416
616.00,13.57151
617.00,13.64674
618.00,13.65463
619.00,13.70470
620.00,13.69232
621.00,13.68413
622.00,13.68247
623.00,13.67565
624.00,13.75094
625.00,13.74312
626.00,13.75178
627.00,13.74233
628.00,13.70332
629.00,13.78729
630.00,13.82166
631.00,13.74293
632.00,13.78048
633.00,13.78804
634.00,13.79161
635.00,13.81384
636.00,13.84711
637.00,13.86518
638.00,13.80353
639.00,13.82250
640.00,13.85954
641.00,13.92795
642.00,13.86907
643.00,13.88153
644.00,13.86449
645.00,13.89437
646.00,13.97400
647.00,13.89547
648.00,13.91607
649.00,13.92347
650.00,13.90268
651.00,13.89073
652.00,13.87306
653.00,13.88866
654.00,13.86930
655.00,13.88047
656.00,13.85854
657.00,13.89119
658.00,13.85738
659.00,13.90691
660.00,13.88671
661.00,13.94807
662.00,13.97223
663.00,13.86995
664.00,13.91100
665.00,13.82099
666.00,13.80257
667.00,13.86867
668.00,13.88285
669.00,13.84250
670.00,13.76400
671.00,13.78825
672.00,13.76466
673.00,13.76348
674.00,13.76113
675.00,13.73933
676.00,13.66810
677.00,13.67098
678.00,13.73068
679.00,13.63885
680.00,13.64817
681.00,13.52700
682.00,13.51200
683.00,13.62826
684.00,13.58675
685.00,13.46804
686.00,13.48341
687.00,13.50475
688.00,13.43478
689.00,13.38376
690.00,13.34155
691.00,13.48805
692.00,13.26821
693.00,13.32956
694.00,13.41862
695.00,13.25517
696.00,13.26857
697.00,13.31978
698.00,13.16325
699.00,13.19594
700.00,13.17269
701.00,13.15730
702.00,13.04984
703.00,13.01008
704.00,13.02850
705.00,13.01020
706.00,12.89348
707.00,12.93464
708.00,12.90237
709.00,12.89700
710.00,12.94812
711.00,12.92830
712.00,12.89918
713.00,12.76910
714.00,12.72516
715.00,12.75714
716.00,12.82603
717.00,12.63392
718.00,12.69870
719.00,12.66471
720.00,12.69914
721.00,12.70793
722.00,12.57733
723.00,12.55901
724.00,12.62420
725.00,12.43096
726.00,12.54495
727.00,12.43399
728.00,12.55096
729.00,12.45104
730.00,12.36399
731.00,12.39901
732.00,12.27942
733.00,12.34243
734.00,12.35921
735.00,12.36654
736.00,12.25706
737.00,12.34037
738.00,12.39225
739.00,12.31653
740.00,12.40167
741.00,12.24494
742.00,12.34828
743.00,12.13100
744.00,12.32277
745.00,12.24644
746.00,12.07228
747.00,12.14811
748.00,12.17982
749.00,12.25048
750.00,12.09185
751.00,12.06165
752.00,12.23549
753.00,12.15902
754.00,12.05523
755.00,11.97507
756.00,12.02381
