"SpecRefSampleBVSlow070622 - RawData"
"Wavelength nm.","R%"
190.00,8.38562
191.00,7.93119
192.00,8.56398
193.00,8.26616
194.00,8.13623
195.00,8.21431
196.00,7.98045
197.00,8.29112
198.00,8.13722
199.00,8.21212
200.00,8.29072
201.00,8.44876
202.00,8.42215
203.00,8.61205
204.00,8.85814
205.00,8.88108
206.00,9.16534
207.00,9.34124
208.00,9.36525
209.00,9.57294
210.00,9.76718
211.00,9.76093
212.00,9.89785
213.00,10.02748
214.00,10.05178
215.00,10.07400
216.00,10.01336
217.00,9.94338
218.00,9.94278
219.00,9.92154
220.00,9.85224
221.00,9.88172
222.00,9.85534
223.00,9.86437
224.00,9.79991
225.00,9.81017
226.00,9.83111
227.00,9.80847
228.00,9.85760
229.00,9.86187
230.00,9.84330
231.00,9.90594
232.00,9.96527
233.00,10.02132
234.00,10.07796
235.00,10.15159
236.00,10.26922
237.00,10.36468
238.00,10.41340
239.00,10.53861
240.00,10.61953
241.00,10.71177
242.00,10.78682
243.00,10.88700
244.00,10.99864
245.00,11.04389
246.00,11.17282
247.00,11.26805
248.00,11.33023
249.00,11.36438
250.00,11.36281
251.00,11.35650
252.00,11.34598
253.00,11.39973
254.00,11.55497
255.00,11.90449
256.00,12.52425
257.00,13.31296
258.00,14.30887
259.00,15.27800
260.00,16.29594
261.00,17.16626
262.00,17.88262
263.00,18.43948
264.00,18.85348
265.00,19.25423
266.00,19.71174
267.00,20.26421
268.00,20.95087
269.00,21.71755
270.00,22.52928
271.00,23.35508
272.00,24.17015
273.00,24.87436
274.00,25.45593
275.00,25.79136
276.00,26.06181
277.00,26.12862
278.00,26.06842
279.00,25.97217
280.00,25.73239
281.00,25.55862
282.00,25.45692
283.00,25.34464
284.00,25.30239
285.00,25.40452
286.00,25.49449
287.00,25.80990
288.00,26.18894
289.00,26.50560
290.00,26.85945
291.00,27.33910
292.00,27.74973
293.00,28.12073
294.00,28.39554
295.00,28.66954
296.00,28.80878
297.00,28.90879
298.00,28.86320
299.00,28.75771
300.00,28.57068
301.00,28.25724
302.00,28.00141
303.00,27.71695
304.00,27.41388
305.00,27.19114
306.00,26.80310
307.00,26.62202
308.00,26.40756
309.00,26.32154
310.00,26.37898
311.00,26.43697
312.00,26.47007
313.00,26.64351
314.00,26.86617
315.00,27.08839
316.00,27.36756
317.00,27.64313
318.00,27.85711
319.00,28.09429
320.00,28.40282
321.00,28.56157
322.00,28.71022
323.00,28.79668
324.00,28.82058
325.00,28.89858
326.00,28.82212
327.00,28.80200
328.00,28.62269
329.00,28.38252
330.00,28.23968
331.00,27.98271
332.00,27.74406
333.00,27.44822
334.00,27.16932
335.00,26.88371
336.00,26.68180
337.00,26.41474
338.00,26.21918
339.00,26.03145
340.00,25.90344
341.00,25.80544
342.00,25.74042
343.00,25.73774
344.00,25.78859
345.00,25.80044
346.00,25.94761
347.00,26.02826
348.00,26.20168
349.00,26.34830
350.00,26.56362
351.00,26.77369
352.00,26.95733
353.00,27.19135
354.00,27.36858
355.00,27.55552
356.00,27.73517
357.00,27.88268
358.00,27.99390
359.00,28.09944
360.00,28.18731
361.00,28.22927
362.00,28.26337
363.00,28.24002
364.00,28.22612
365.00,28.14081
366.00,28.01271
367.00,27.90607
368.00,27.75889
369.00,27.58669
370.00,27.42782
371.00,27.18326
372.00,27.03576
373.00,26.78848
374.00,26.53005
375.00,26.32686
376.00,26.08856
377.00,25.88663
378.00,25.70489
379.00,25.53935
380.00,25.36773
381.00,25.18851
382.00,25.10140
383.00,24.97577
384.00,24.92036
385.00,24.84711
386.00,24.82871
387.00,24.82881
388.00,24.85792
389.00,24.87684
390.00,24.95649
391.00,25.03479
392.00,25.12169
393.00,25.26038
394.00,25.39368
395.00,25.54112
396.00,25.68796
397.00,25.83555
398.00,26.00331
399.00,26.14704
400.00,26.30815
401.00,26.46060
402.00,26.62148
403.00,26.76003
404.00,26.87266
405.00,27.01284
406.00,27.09644
407.00,27.19148
408.00,27.26034
409.00,27.33740
410.00,27.37193
411.00,27.40693
412.00,27.42476
413.00,27.42032
414.00,27.39011
415.00,27.33626
416.00,27.27633
417.00,27.20317
418.00,27.09936
419.00,27.00819
420.00,26.89394
421.00,26.73904
422.00,26.61100
423.00,26.45428
424.00,26.29319
425.00,26.14394
426.00,25.97230
427.00,25.80523
428.00,25.66074
429.00,25.48196
430.00,25.31995
431.00,25.15121
432.00,25.00011
433.00,24.82841
434.00,24.70068
435.00,24.54416
436.00,24.40309
437.00,24.28813
438.00,24.13624
