"DiffRecSubTrain - RawData"
"Wavelength nm.","R%"
190.00,25.55194
191.00,19.45837
192.00,20.06006
193.00,17.98707
194.00,17.68027
195.00,17.81408
196.00,18.13461
197.00,18.45351
198.00,16.66841
199.00,16.96952
200.00,17.49236
201.00,18.49940
202.00,17.57659
203.00,16.51184
204.00,17.50012
205.00,16.62284
206.00,18.04196
207.00,17.32090
208.00,17.00059
209.00,17.46636
210.00,17.62612
211.00,17.31550
212.00,16.77210
213.00,17.31427
214.00,16.54922
215.00,17.04600
216.00,17.02420
217.00,16.64520
218.00,17.29265
219.00,17.21417
220.00,17.45817
221.00,16.62230
222.00,16.77322
223.00,16.86700
224.00,16.89667
225.00,16.47598
226.00,16.79255
227.00,16.86536
228.00,16.79450
229.00,16.32175
230.00,17.02669
231.00,16.73393
232.00,17.07090
233.00,16.69218
234.00,16.41533
235.00,16.64529
236.00,16.53879
237.00,16.67155
238.00,16.96371
239.00,16.91917
240.00,16.69741
241.00,16.98602
242.00,16.45662
243.00,16.80000
244.00,16.85660
245.00,16.78329
246.00,16.72722
247.00,16.72344
248.00,16.85674
249.00,16.76905
250.00,16.80453
251.00,16.97022
252.00,16.72639
253.00,16.54498
254.00,16.78433
255.00,16.81083
256.00,16.62431
257.00,16.63482
258.00,16.62116
259.00,16.83697
260.00,16.75421
261.00,16.65362
262.00,16.87395
263.00,16.89664
264.00,16.68599
265.00,16.77445
266.00,16.80062
267.00,16.72954
268.00,17.04166
269.00,16.66404
270.00,16.51908
271.00,16.55995
272.00,16.62455
273.00,16.60916
274.00,16.49810
275.00,16.59973
276.00,16.62863
277.00,16.66815
278.00,16.55294
279.00,16.85381
280.00,16.48159
281.00,16.60640
282.00,16.96725
283.00,16.60327
284.00,16.66373
285.00,16.77922
286.00,16.79925
287.00,16.68860
288.00,16.73775
289.00,16.67144
290.00,16.44459
291.00,16.47453
292.00,16.68674
293.00,16.60340
294.00,16.82855
295.00,16.57209
296.00,16.62838
297.00,16.45396
298.00,16.47916
299.00,16.44907
300.00,16.75292
301.00,16.49849
302.00,16.51275
303.00,16.60805
304.00,16.55861
305.00,16.29490
306.00,16.52142
307.00,16.48070
308.00,16.57583
309.00,16.46841
310.00,16.40128
311.00,16.40844
312.00,16.49081
313.00,16.64560
314.00,16.33330
315.00,16.28954
316.00,16.60486
317.00,16.19197
318.00,16.35655
319.00,16.39082
320.00,16.43841
321.00,16.31005
322.00,16.55613
323.00,16.25998
324.00,16.25278
325.00,16.25626
326.00,16.06981
327.00,16.31935
328.00,16.43614
329.00,16.34665
330.00,16.48000
331.00,16.30317
332.00,16.30772
333.00,16.18058
334.00,16.28172
335.00,16.04816
336.00,16.24948
337.00,16.09470
338.00,15.91687
339.00,16.16343
340.00,16.05585
341.00,16.15077
342.00,16.17637
343.00,15.87555
344.00,15.95203
345.00,16.10654
346.00,15.79147
347.00,16.23653
348.00,15.90084
349.00,15.84540
350.00,16.04454
351.00,15.80829
352.00,15.82906
353.00,15.94112
354.00,15.93941
355.00,15.66132
356.00,15.64581
357.00,15.83741
358.00,15.91599
359.00,15.82697
360.00,16.01048
361.00,15.87430
362.00,15.71424
363.00,15.75085
364.00,15.65728
365.00,15.63741
366.00,15.61550
367.00,15.67653
368.00,15.77362
369.00,15.57814
370.00,15.95393
371.00,15.78754
372.00,15.47789
373.00,15.73058
374.00,15.70874
375.00,15.61665
376.00,15.49594
377.00,15.58663
378.00,15.54964
379.00,15.53919
380.00,15.35033
381.00,15.56889
382.00,15.60925
383.00,15.42762
384.00,15.46064
385.00,15.51241
386.00,15.42022
387.00,15.40433
388.00,15.45219
389.00,15.42355
390.00,15.34876
391.00,15.43848
392.00,15.38460
393.00,15.34066
394.00,15.31528
395.00,15.29840
396.00,15.26205
397.00,15.26643
398.00,15.25355
399.00,15.31247
400.00,15.16213
401.00,15.27187
402.00,15.28453
403.00,15.13334
404.00,15.22612
405.00,15.20524
406.00,15.25764
407.00,15.19841
408.00,15.22615
409.00,15.16899
410.00,15.11609
411.00,15.07329
412.00,15.11204
413.00,15.08348
414.00,15.07258
415.00,15.11479
416.00,15.08475
417.00,15.01945
418.00,15.09822
419.00,15.07188
420.00,15.07922
421.00,15.01433
422.00,15.02516
423.00,14.97255
424.00,14.96435
425.00,14.99498
426.00,14.96552
427.00,14.94354
428.00,14.93302
429.00,14.93452
430.00,14.89337
431.00,14.91223
432.00,14.85137
433.00,14.85358
434.00,14.81194
435.00,14.79453
436.00,14.79164
437.00,14.78775
438.00,14.85648
439.00,14.76974
440.00,14.75097
441.00,14.76137
442.00,14.73626
443.00,14.78418
444.00,14.72913
445.00,14.74616
446.00,14.70205
447.00,14.67750
448.00,14.71178
449.00,14.69177
450.00,14.59720
451.00,14.63328
452.00,14.65516
453.00,14.63114
454.00,14.63427
455.00,14.64925
456.00,14.59127
457.00,14.61843
458.00,14.59675
459.00,14.50946
460.00,14.58512
461.00,14.57168
462.00,14.53133
463.00,14.47259
464.00,14.52593
465.00,14.50438
466.00,14.47757
467.00,14.45750
468.00,14.46598
469.00,14.41896
470.00,14.49687
471.00,14.52425
472.00,14.39901
473.00,14.45783
474.00,14.39216
475.00,14.38605
476.00,14.36567
477.00,14.39025
478.00,14.36518
479.00,14.36607
480.00,14.31552
481.00,14.39108
482.00,14.31445
483.00,14.28285
484.00,14.34075
485.00,14.24256
486.00,14.27715
487.00,14.27427
488.00,14.25429
489.00,14.23668
490.00,14.24168
491.00,14.20234
492.00,14.18350
493.00,14.27030
494.00,14.18050
495.00,14.14972
496.00,14.17204
497.00,14.12036
498.00,14.14068
499.00,14.16285
500.00,14.16771
501.00,14.13745
502.00,14.08015
503.00,14.07228
504.00,14.06021
505.00,14.08759
506.00,14.06209
507.00,14.03341
508.00,14.02459
509.00,14.08391
510.00,14.04385
511.00,14.04448
512.00,13.99727
513.00,14.05372
514.00,13.99220
515.00,13.96149
516.00,13.96131
517.00,13.97805
518.00,13.94842
519.00,13.92355
520.00,13.91016
521.00,13.94171
522.00,13.86021
523.00,13.88077
524.00,13.91628
525.00,13.87898
526.00,13.85655
527.00,13.83756
528.00,13.79979
529.00,13.80272
530.00,13.84161
531.00,13.80951
532.00,13.82222
533.00,13.76454
534.00,13.74515
535.00,13.71655
536.00,13.74381
537.00,13.72718
538.00,13.75089
539.00,13.78007
540.00,13.67684
541.00,13.74694
542.00,13.71998
543.00,13.67488
544.00,13.66154
545.00,13.61831
546.00,13.66253
547.00,13.65288
548.00,13.66481
549.00,13.66959
550.00,13.60827
551.00,13.61557
552.00,13.59783
553.00,13.61882
554.00,13.61917
555.00,13.62044
556.00,13.54930
557.00,13.51792
558.00,13.54778
559.00,13.54112
560.00,13.50741
561.00,13.49132
562.00,13.47518
563.00,13.45005
564.00,13.49520
565.00,13.43100
566.00,13.44092
567.00,13.47922
568.00,13.42892
569.00,13.44350
570.00,13.44599
571.00,13.41344
572.00,13.41937
573.00,13.41116
574.00,13.41103
575.00,13.32887
576.00,13.35233
577.00,13.35000
578.00,13.39249
579.00,13.37278
580.00,13.32199
581.00,13.35534
582.00,13.33085
583.00,13.30933
584.00,13.31197
585.00,13.29169
586.00,13.32729
587.00,13.26689
588.00,13.26234
589.00,13.24312
590.00,13.25853
591.00,13.19705
592.00,13.26719
593.00,13.24512
594.00,13.20904
595.00,13.22676
596.00,13.16927
597.00,13.19730
598.00,13.17999
599.00,13.14784
600.00,13.15280
601.00,13.15743
602.00,13.09857
603.00,13.14329
604.00,13.13666
605.00,13.10324
606.00,13.11658
607.00,13.17052
608.00,13.10391
609.00,13.08029
610.00,13.09672
611.00,13.05940
612.00,13.09110
613.00,13.02342
614.00,12.98445
615.00,13.02097
616.00,13.01574
617.00,13.00669
618.00,12.96370
619.00,13.00487
620.00,12.95445
621.00,12.91170
622.00,13.01352
623.00,12.92457
624.00,12.93780
625.00,12.91504
626.00,12.95349
627.00,12.92127
628.00,12.91858
629.00,12.91732
630.00,12.87426
631.00,12.88857
632.00,12.87491
633.00,12.90064
634.00,12.83580
635.00,12.84351
636.00,12.82715
637.00,12.86583
638.00,12.81528
639.00,12.82698
640.00,12.78082
641.00,12.84814
642.00,12.78306
643.00,12.73624
644.00,12.76239
645.00,12.79398
646.00,12.76719
647.00,12.73615
648.00,12.74028
649.00,12.76459
650.00,12.69522
