"SpecRefSampleTrain - RawData"
"Wavelength nm.","R%"
190.00,5.92427
191.00,5.63705
192.00,7.84303
193.00,7.29345
194.00,5.73135
195.00,6.73300
196.00,6.19413
197.00,6.18825
198.00,6.70807
199.00,6.66090
200.00,6.80383
201.00,6.71360
202.00,7.54980
203.00,7.34545
204.00,6.58310
205.00,8.14349
206.00,7.35532
207.00,8.17942
208.00,8.09243
209.00,8.21279
210.00,8.97463
211.00,8.71595
212.00,9.17995
213.00,8.84477
214.00,9.37844
215.00,9.47451
216.00,9.10109
217.00,9.28073
218.00,9.24984
219.00,9.26207
220.00,9.16291
221.00,9.11543
222.00,9.08454
223.00,8.94179
224.00,9.13805
225.00,9.21552
226.00,9.28235
227.00,9.07022
228.00,9.31546
229.00,9.11681
230.00,9.48585
231.00,9.35467
232.00,9.27203
233.00,9.54839
234.00,9.66305
235.00,9.89590
236.00,10.09028
237.00,10.07818
238.00,10.29487
239.00,10.22809
240.00,10.52651
241.00,10.73486
242.00,10.78229
243.00,11.01995
244.00,11.09376
245.00,11.10301
246.00,11.22399
247.00,11.18289
248.00,11.35987
249.00,11.36030
250.00,11.66454
251.00,12.06084
252.00,12.20600
253.00,12.09321
254.00,12.45601
255.00,12.35131
256.00,12.70212
257.00,12.99534
258.00,13.80095
259.00,14.68240
260.00,16.22863
261.00,17.43335
262.00,18.76886
263.00,19.63100
264.00,20.64611
265.00,21.17302
266.00,21.32535
267.00,21.42113
268.00,21.48738
269.00,21.45215
270.00,21.57798
271.00,21.57331
272.00,21.81978
273.00,22.63037
274.00,22.93258
275.00,23.37240
276.00,24.22532
277.00,24.30643
278.00,24.84428
279.00,24.96471
280.00,25.46588
281.00,25.07385
282.00,24.99437
283.00,24.77987
284.00,24.69568
285.00,24.54143
286.00,24.13983
287.00,24.28122
288.00,23.79049
289.00,24.02521
290.00,23.89628
291.00,23.94876
292.00,24.45835
293.00,24.40991
294.00,24.85776
295.00,25.21699
296.00,25.75403
297.00,25.63314
298.00,25.99949
299.00,26.35423
300.00,26.48535
301.00,26.44068
302.00,26.48765
303.00,26.60523
304.00,26.71063
305.00,26.40863
306.00,26.25500
307.00,25.92249
308.00,25.69773
309.00,25.18024
310.00,25.35159
311.00,24.90923
312.00,24.67214
313.00,24.52611
314.00,24.10239
315.00,23.91370
316.00,24.12214
317.00,24.34030
318.00,24.40934
319.00,24.04969
320.00,24.35110
321.00,24.70017
322.00,24.96132
323.00,25.19481
324.00,25.51230
325.00,25.51816
326.00,25.99401
327.00,26.30518
328.00,26.29760
329.00,26.22865
330.00,26.60673
331.00,26.32083
332.00,26.42933
333.00,26.60216
334.00,26.50178
335.00,26.07245
336.00,25.87475
337.00,25.97398
338.00,25.72315
339.00,25.35253
340.00,25.22324
341.00,25.07990
342.00,24.75302
343.00,24.73257
344.00,24.09225
345.00,24.47407
346.00,23.97430
347.00,23.97803
348.00,23.67641
349.00,23.64705
350.00,23.69612
351.00,23.83857
352.00,23.70155
353.00,23.91930
354.00,24.10887
355.00,24.14295
356.00,24.34094
357.00,24.48561
358.00,24.43594
359.00,24.74444
360.00,24.84340
361.00,25.15655
362.00,25.32070
363.00,25.12474
364.00,25.67029
365.00,25.78669
366.00,25.82536
367.00,26.10280
368.00,26.16030
369.00,25.84181
370.00,26.00096
371.00,25.94019
372.00,26.22792
373.00,25.90647
374.00,25.86600
375.00,25.84377
376.00,25.63961
377.00,25.64115
378.00,25.33230
379.00,25.22098
380.00,25.00013
381.00,24.77888
382.00,24.55223
383.00,24.48141
384.00,24.28219
385.00,24.12495
386.00,23.95723
387.00,23.79863
388.00,23.59584
389.00,23.35856
390.00,23.38370
391.00,23.36335
392.00,23.16892
393.00,23.11513
394.00,22.97230
395.00,23.08390
396.00,22.98957
397.00,23.12618
398.00,23.17155
399.00,23.20843
400.00,23.29056
401.00,23.39237
402.00,23.35683
403.00,23.50952
404.00,23.62816
405.00,23.86472
406.00,24.03335
407.00,24.00324
408.00,24.30327
409.00,24.37224
410.00,24.56160
411.00,24.64409
412.00,24.80316
413.00,24.86687
414.00,24.98182
415.00,25.07638
416.00,25.11000
417.00,25.11973
418.00,25.20455
419.00,25.35987
420.00,25.36977
421.00,25.45062
422.00,25.46586
423.00,25.38220
424.00,25.27128
425.00,25.31389
426.00,25.27435
427.00,25.10513
428.00,25.17794
429.00,25.07693
430.00,24.94045
431.00,24.80056
432.00,24.65423
433.00,24.62431
434.00,24.39715
435.00,24.24904
436.00,24.09034
437.00,24.00663
438.00,23.84244
439.00,23.75384
440.00,23.48925
441.00,23.37806
442.00,23.21931
443.00,23.14014
444.00,22.98780
445.00,22.92348
446.00,22.75242
447.00,22.69577
448.00,22.54817
449.00,22.47611
450.00,22.43967
451.00,22.38804
452.00,22.31470
453.00,22.17473
454.00,22.17591
455.00,22.14206
456.00,22.16855
457.00,22.12570
458.00,22.12510
459.00,22.14399
460.00,22.19254
461.00,22.19808
462.00,22.30554
463.00,22.17979
464.00,22.34658
465.00,22.44084
466.00,22.50681
467.00,22.63933
468.00,22.71029
469.00,22.74660
470.00,22.84217
471.00,22.96080
472.00,23.10191
473.00,23.17018
474.00,23.25863
475.00,23.36043
476.00,23.41641
477.00,23.62239
478.00,23.59278
479.00,23.65676
480.00,23.85131
481.00,23.94712
482.00,24.05080
483.00,24.02989
484.00,24.12977
485.00,24.07983
486.00,24.25727
487.00,24.27678
488.00,24.41843
489.00,24.37116
490.00,24.47654
491.00,24.44474
492.00,24.44530
493.00,24.48769
494.00,24.51140
495.00,24.41258
496.00,24.47139
497.00,24.33452
498.00,24.44631
499.00,24.36007
500.00,24.29249
501.00,24.27646
502.00,24.33144
503.00,24.16043
504.00,24.06514
505.00,24.02727
506.00,23.95757
507.00,23.81079
508.00,23.82614
509.00,23.67010
510.00,23.60355
511.00,23.49890
512.00,23.26610
513.00,23.24192
514.00,23.10687
515.00,23.00732
516.00,22.89147
517.00,22.76728
518.00,22.70957
519.00,22.50788
520.00,22.49814
521.00,22.39305
522.00,22.32004
523.00,22.18945
524.00,22.15078
525.00,21.98854
526.00,21.87702
527.00,21.73475
528.00,21.64380
529.00,21.52482
530.00,21.56519
531.00,21.45790
532.00,21.45871
533.00,21.37964
534.00,21.26320
535.00,21.26754
536.00,21.10144
537.00,21.24800
538.00,21.05964
539.00,21.09992
540.00,21.07477
541.00,21.00944
542.00,20.94389
543.00,21.01932
544.00,21.03721
545.00,21.01045
546.00,21.05232
547.00,21.03224
548.00,21.03863
549.00,21.09104
550.00,21.09437
551.00,21.16469
552.00,21.18333
553.00,21.25790
554.00,21.27904
555.00,21.23163
