"SpecRefSubstrateVSlow070622 - RawData"
"Wavelength nm.","R%"
190.00,19.00878
191.00,18.81694
192.00,18.98243
193.00,18.28937
194.00,18.15606
195.00,18.25732
196.00,17.84607
197.00,17.65654
198.00,17.58065
199.00,17.70517
200.00,18.00806
201.00,18.24176
202.00,18.37537
203.00,18.71160
204.00,19.23052
205.00,19.28645
206.00,19.46917
207.00,19.78882
208.00,19.82072
209.00,20.14923
210.00,20.21854
211.00,20.30189
212.00,20.45548
213.00,20.50525
214.00,20.53918
215.00,20.57217
216.00,20.52727
217.00,20.43849
218.00,20.49937
219.00,20.47475
220.00,20.42586
221.00,20.39931
222.00,20.45636
223.00,20.49142
224.00,20.46991
225.00,20.56156
226.00,20.52574
227.00,20.60764
228.00,20.64072
229.00,20.74437
230.00,20.72909
231.00,20.82288
232.00,20.91145
233.00,20.99039
234.00,21.08970
235.00,21.18411
236.00,21.29697
237.00,21.43989
238.00,21.49217
239.00,21.69263
240.00,21.78046
241.00,21.87751
242.00,21.99689
243.00,22.15011
244.00,22.28994
245.00,22.43115
246.00,22.53314
247.00,22.64182
248.00,22.68628
249.00,22.77685
250.00,22.83890
251.00,22.93596
252.00,22.95033
253.00,23.05994
254.00,23.05493
255.00,23.13557
256.00,23.13528
257.00,23.16849
258.00,23.17875
259.00,23.17957
260.00,23.18336
261.00,23.18821
262.00,23.18088
263.00,23.20411
264.00,23.15162
265.00,23.14234
266.00,23.09316
267.00,23.08622
268.00,23.09566
269.00,23.05966
270.00,23.02520
271.00,22.99098
272.00,22.99259
273.00,22.93566
274.00,22.97633
275.00,22.91896
276.00,22.95189
277.00,22.93498
278.00,22.94966
279.00,22.97833
280.00,22.91858
281.00,22.93004
282.00,23.00310
283.00,23.00744
284.00,23.02050
285.00,23.07212
286.00,23.07308
287.00,23.09605
288.00,23.22360
289.00,23.24402
290.00,23.28418
291.00,23.28465
292.00,23.32275
293.00,23.34442
294.00,23.37497
295.00,23.42118
296.00,23.41762
297.00,23.47407
298.00,23.48817
299.00,23.51208
300.00,23.48623
301.00,23.46318
302.00,23.47748
303.00,23.46537
304.00,23.50677
305.00,23.53695
306.00,23.51079
307.00,23.45300
308.00,23.42593
309.00,23.44645
310.00,23.51318
311.00,23.46313
312.00,23.46762
313.00,23.45336
314.00,23.42858
315.00,23.44925
316.00,23.50400
317.00,23.45406
318.00,23.47929
319.00,23.41777
320.00,23.42408
321.00,23.45087
322.00,23.38230
323.00,23.40560
324.00,23.37177
325.00,23.33025
326.00,23.37345
327.00,23.31679
328.00,23.29741
329.00,23.28978
330.00,23.28604
331.00,23.30406
332.00,23.32265
333.00,23.27530
334.00,23.25333
335.00,23.23468
336.00,23.26929
337.00,23.23981
338.00,23.25158
339.00,23.26432
340.00,23.25325
341.00,23.22020
342.00,23.23338
343.00,23.19682
344.00,23.20836
345.00,23.17332
346.00,23.19390
347.00,23.18721
348.00,23.15934
349.00,23.15095
350.00,23.13249
351.00,23.12745
352.00,23.11543
353.00,23.10186
354.00,23.09518
355.00,23.06948
356.00,23.08417
357.00,23.07176
358.00,23.04216
359.00,23.02233
360.00,23.03860
361.00,23.03947
362.00,23.01804
363.00,23.00334
364.00,23.00175
365.00,22.92102
366.00,22.96952
367.00,22.93120
368.00,22.93172
369.00,22.91638
370.00,22.89256
371.00,22.87946
372.00,22.88345
373.00,22.87830
374.00,22.85109
375.00,22.82645
376.00,22.80805
377.00,22.79907
378.00,22.80402
379.00,22.77766
380.00,22.77674
381.00,22.76651
382.00,22.78018
383.00,22.74669
384.00,22.72521
