λ (nm),α (cm^-1)
219.74,8182.341324734234
219.8,8158.7225388129755
219.86,8135.103752891716
219.92,8111.484966970468
219.98,8087.866181049209
220.04,8052.437498689273
220.1,8011.103868109991
220.16,7969.77023753071
220.22,7928.436606951429
220.28,7887.102976372148
220.34,7845.769345792866
220.4,7804.435715213586
220.46,7763.102084634304
220.52,7721.768454055023
220.57999999999998,7680.434823475762
220.64,7639.101192896481
220.7,7597.767562317199
220.76,7556.433931737919
220.82,7515.100301158637
220.88,7473.766670579356
220.94,7432.433040000075
221.0,7391.0994094207945
221.06,7337.095860736932
221.12,7283.092312053071
221.18,7229.088763369208
221.24,7175.085214685348
221.3,7121.081666001485
221.36,7067.078117317623
221.42,7013.074568633787
221.48,6959.071019949926
221.54,6905.067471266064
221.6,6851.0639225822015
221.66,6797.06037389834
221.72,6743.0568252144785
221.78,6689.053276530616
221.84,6635.049727846755
221.9,6581.046179162893
221.96,6527.042630479032
222.02,6474.269673370589
222.07999999999998,6423.957899413009
222.14,6373.646125455404
222.2,6323.3343514978
222.26,6273.022577540194
222.32,6222.710803582591
222.38,6172.399029624986
222.44,6122.087255667381
222.5,6071.7754817097775
222.56,6021.463707752173
222.62,5971.151933794568
222.68,5920.840159836964
222.74,5870.528385879359
222.8,5820.216611921755
222.86,5769.90483796415
222.92,5719.593064006569
222.98,5669.281290048965
223.04,5640.5668489147365
223.1,5622.651074192204
223.16,5604.735299469671
223.22,5586.819524747138
223.28,5568.903750024605
223.34,5550.987975302072
223.4,5533.072200579539
223.46,5515.156425857006
223.52,5497.240651134473
223.57999999999998,5479.324876411948
223.64,5461.4091016894145
223.7,5443.493326966882
223.76,5425.577552244349
223.82,5407.6617775218165
223.88,5389.746002799283
223.94,5371.83022807675
224.0,5353.914453354218
224.06,5404.957942395255
224.12,5456.001431436293
224.18,5507.044920477331
224.24,5558.088409518369
224.3,5609.131898559408
224.36,5660.175387600445
224.42,5711.218876641459
224.48,5762.262365682498
224.54,5813.305854723536
224.6,5864.349343764573
224.66,5915.392832805612
224.72,5966.43632184665
224.78,6017.479810887688
224.84,6068.523299928726
224.9,6119.566788969763
224.96,6170.610278010801
225.02,6255.316805891678
225.07999999999998,6407.34941145211
225.14,6559.382017012615
225.2,6711.414622573119
225.26,6863.447228133625
225.32,7015.4798336941285
225.38,7167.512439254634
225.44,7319.545044815138
225.5,7471.577650375643
225.56,7623.610255936147
225.62,7775.642861496653
225.68,7927.675467057156
225.74,8079.708072617662
225.8,8231.740678178165
225.86,8383.773283738672
225.92,8535.805889299103
225.98,8687.838494859609
226.04,8911.95740399461
226.1,9172.119464916885
226.16,9432.281525839162
226.22,9692.443586761436
226.28,9952.605647683713
226.34,10212.767708605988
226.4,10472.929769528264
226.46,10733.091830450541
226.52,10993.253891372817
226.57999999999998,11253.41595229497
226.64,11513.578013217244
226.7,11773.74007413952
226.76,12033.902135061797
226.82,12294.064195984072
226.88,12554.226256906346
226.94,12814.388317828623
227.0,13074.550378750899
227.06,13400.88830947155
227.12,13727.226240192198
227.18,14053.564170912849
227.24,14379.902101633497
227.3,14706.240032354148
227.36,15032.577963074798
227.42,15358.915893795293
227.48,15685.253824515941
227.54,16011.591755236592
227.6,16337.929685957242
227.66,16664.26761667789
227.72,16990.605547398543
227.78,17316.943478119192
227.84,17643.28140883984
227.9,17969.61933956049
227.96,18295.957270281142
228.02,18607.947212044997
228.07999999999998,18891.241175895157
228.14,19174.53513974545
228.2,19457.829103595745
228.26,19741.12306744604
228.32,20024.417031296332
228.38,20307.710995146623
228.44,20591.00495899692
228.5,20874.29892284721
228.56,21157.592886697505
228.62,21440.8868505478
228.68,21724.180814398092
228.74,22007.474778248386
228.8,22290.76874209868
228.86,22574.06270594897
228.92,22857.356669799134
228.98,23140.650633649424
229.04,23280.065303629508
229.1,23347.54032667443
229.16,23415.015349719353
229.22,23482.490372764278
229.28,23549.9653958092
229.34,23617.44041885412
229.4,23684.915441899044
229.46,23752.39046494397
229.52,23819.865487988893
229.57999999999998,23887.340511033784
229.64,23954.81553407871
229.7,24022.290557123626
229.76,24089.76558016855
229.82,24157.240603213475
229.88,24224.7156262584
229.94,24292.19064930332
230.0,24359.665672348245
230.06,24018.890618298334
230.12,23678.115564248423
230.18,23337.34051019851
230.24,22996.565456148604
230.3,22655.79040209869
230.36,22315.015348048782
230.42,21974.24029399903
230.48,21633.46523994912
230.54,21292.69018589921
230.6,20951.9151318493
230.66,20611.140077799388
230.72,20270.365023749477
230.78,19929.589969699566
230.84,19588.814915649655
230.9,19248.039861599744
230.96,18907.264807549833
231.02,18391.855968047916
231.07999999999998,17527.17955764264
231.14,16662.503147236956
231.2,15797.826736831274
231.26,14933.15032642559
231.32,14068.473916019906
231.38,13203.79750561422
231.44,12339.12109520854
231.5,11474.444684802855
231.56,10609.768274397169
231.62,9745.091863991487
231.68,8880.415453585803
231.74,8015.7390431801205
231.8,7151.062632774436
231.86,6286.386222368753
231.92,5421.7098119634775
231.98,4557.033401557795
232.04,3413.304436212369
232.1,2130.049193396971
232.16,846.793950581574
232.22,436.4612922338237
232.28,1719.716535049221
232.34,3002.971777864618
232.4,4286.227020680017
232.46,5569.482263495413
232.51999999999998,6852.737506310203
232.57999999999998,8135.992749125599
232.64,9419.247991940996
232.7,10702.503234756396
232.76,11985.758477571795
232.82,13269.01372038719
232.88,14552.268963202589
232.94,15835.524206017984
233.0,17118.779448833382
233.06,18333.67255560662
233.12,19548.565662379857
233.18,20763.458769153098
233.24,21978.35187592633
233.3,23193.244982699573
233.36,24408.138089472806
233.42000000000002,25623.031196246047
233.48,26837.92430301871
233.54,28052.817409791944
233.6,29267.710516565185
233.66,30482.603623338422
233.72,31697.496730111663
233.78,32912.389836884904
233.84,34127.28294365814
233.9,35342.17605043137
233.96,36557.06915720461
234.01999999999998,37420.43604838232
234.07999999999998,37580.75050836968
234.14,37741.064968357045
234.2,37901.37942834441
234.26,38061.69388833177
234.32,38222.008348319134
234.38,38382.3228083065
234.44,38542.63726829386
234.5,38702.95172828122
234.56,38863.266188268586
234.62,39023.58064825595
234.68,39183.89510824331
234.74,39344.20956823068
234.8,39504.52402821804
234.86,39664.83848820541
234.92000000000002,39825.152948192765
234.98,39985.467408180055
235.04,38452.645422880756
235.1,36073.25521493753
235.16,33693.86500699431
235.22,31314.47479905108
235.28,28935.084591107858
235.34,26555.69438316463
235.4,24176.304175221405
235.46,21796.913967278182
235.51999999999998,19417.523759336083
235.57999999999998,17038.133551392857
235.64,14658.74334344963
235.7,12279.353135506406
235.76,9899.962927563183
235.82,7520.572719619954
235.88,5141.18251167673
235.94,2761.7923037335026
236.0,382.40209579028
236.06,6340.86164826132
236.12,13064.125392312919
236.18,19787.38913636452
236.24,26510.65288041612
236.3,33233.91662446772
236.36,39957.180368519315
236.42000000000002,46680.44411257092
236.48,53403.70785661934
236.54,60126.97160067094
236.6,66850.23534472253
236.66,73573.49908877413
236.72,80296.76283282574
236.78,87020.02657687734
236.84,93743.29032092894
236.9,100466.55406498053
236.96,107189.81780903215
237.01999999999998,115946.08744811021
237.07999999999998,128768.36887725657
237.14,141590.65030640294
237.2,154412.93173554927
237.26,167235.21316469563
237.32,180057.49459384198
237.38,192879.77602298834
237.44,205702.05745213467
237.5,218524.33888128103
237.56,231346.6203104274
237.62,244168.90173957378
237.68,256991.1831687201
237.74,269813.46459786646
237.8,282635.7460270128
237.86,295458.0274561592
237.92000000000002,308280.30888530554
237.98,321102.59031444584
238.04,338806.46616709634
238.1,358951.13923150074
238.16,379095.8122959052
238.22,399240.4853603096
238.28,419385.15842471394
238.34,439529.83148911834
238.4,459674.50455352274
238.46,479819.1776179272
238.51999999999998,499963.850682322
238.57999999999998,520108.52374672634
238.64,540253.1968111309
238.7,560397.8698755351
238.76,580542.5429399397
238.82,600687.216004344
238.88,620831.8890687483
238.94,640976.5621331529
239.0,661121.2351975571
239.06,688831.3564939395
239.12,716541.4777903219
239.18,744251.5990867042
239.24,771961.7203830866
239.3,799671.8416794689
239.36,827381.9629758514
239.42000000000002,855092.0842722337
239.48,882802.2055686029
239.54,910512.3268649852
239.6,938222.4481613676
239.66,965932.5694577498
239.72,993642.6907541323
239.78,1021352.8120505147
239.84,1049062.9333468971
239.9,1076773.0546432794
239.96,1104483.1759396617
240.01999999999998,1134388.4593266344
240.07999999999998,1168684.0668948335
240.14,1202979.6744630325
240.2,1237275.2820312316
240.26,1271570.8895994306
240.32,1305866.49716763
240.38,1340162.104735829
240.44,1374457.712304028
240.5,1408753.319872227
240.56,1443048.9274404263
240.62,1477344.5350086251
240.68,1511640.1425768244
240.74,1545935.7501450232
240.8,1580231.3577132223
240.86,1614526.9652814216
240.92000000000002,1648822.5728496206
240.98,1683118.1804178036
241.04,1720389.1470750363
241.1,1759147.793276787
241.16,1797906.439478538
241.22,1836665.0856802885
241.28,1875423.7318820395
241.34,1914182.3780837902
241.4,1952941.0242855411
241.46,1991699.6704872916
241.51999999999998,2030458.3166890242
241.57999999999998,2069216.962890775
241.64,2107975.6090925257
241.7,2146734.2552942764
241.76,2185492.901496027
241.82,2224251.5476977783
241.88,2263010.193899529
241.94,2301768.8401012793
242.0,2340527.4863030305
242.06,2380889.3858821443
242.12,2421251.2854612577
242.18,2461613.1850403715
242.24,2501975.0846194853
242.3,2542336.984198599
242.36,2582698.8837777134
242.42000000000002,2623060.783356827
242.48,2663422.6829359215
242.54,2703784.5825150353
242.6,2744146.482094149
242.66,2784508.381673263
242.72,2824870.2812523763
242.78,2865232.18083149
242.84,2905594.080410604
242.9,2945955.9799897177
242.96,2986317.8795688315
243.01999999999998,3026217.154220701
243.07999999999998,3065191.179018138
243.14,3104165.203815575
243.2,3143139.228613012
243.26,3182113.2534104493
243.32,3221087.2782078865
243.38,3260061.3030053233
243.44,3299035.3278027605
243.5,3338009.3526001973
243.56,3376983.3773976346
243.62,3415957.402195072
243.68,3454931.4269925086
243.74,3493905.451789946
243.8,3532879.4765873826
243.86,3571853.5013848194
243.92000000000002,3610827.526182257
243.98,3649801.5509796757
244.04,3686175.368353235
244.1,3721249.0820148555
244.16,3756322.7956764754
244.22,3791396.5093380953
244.28,3826470.2229997157
244.34,3861543.9366613356
244.4,3896617.650322956
244.46,3931691.363984576
244.51999999999998,3966765.0776461796
244.57999999999998,4001838.7913077995
244.64,4036912.50496942
244.7,4071986.2186310394
244.76,4107059.9322926598
244.82,4142133.64595428
244.88,4177207.3596158996
244.94,4212281.07327752
245.0,4247354.78693914
245.06,4276922.652440307
245.12,4306490.517941473
245.18,4336058.383442639
245.24,4365626.248943807
245.3,4395194.114444972
245.36,4424761.979946139
245.42000000000002,4454329.845447306
245.48,4483897.710948458
245.54,4513465.576449624
245.6,4543033.441950791
245.66,4572601.307451957
245.72,4602169.172953124
245.78,4631737.03845429
245.84,4661304.903955457
245.9,4690872.769456623
245.96,4720440.634957789
246.01999999999998,4747988.340914102
246.07999999999998,4771495.727780746
246.14,4795003.114647389
246.2,4818510.501514033
246.26,4842017.8883806765
246.32,4865525.27524732
246.38,4889032.662113964
246.44,4912540.048980607
246.5,4936047.435847251
246.56,4959554.822713894
246.62,4983062.209580538
246.68,5006569.596447181
246.74,5030076.983313825
246.8,5053584.370180468
246.86,5077091.757047112
246.92000000000002,5100599.143913754
246.98,5124106.530780387
247.04,5143817.258608859
247.1,5161629.656918245
247.16,5179442.055227631
247.22,5197254.453537017
247.28,5215066.8518464025
247.34,5232879.250155789
247.4,5250691.648465174
247.46,5268504.046774561
247.51999999999998,5286316.445083938
247.57999999999998,5304128.843393323
247.64,5321941.241702709
247.7,5339753.640012095
247.76,5357566.038321479
247.82,5375378.436630866
247.88,5393190.834940251
247.94,5411003.233249637
248.0,5428815.631559023
248.06,5441910.145314508
248.12,5455004.659069992
248.18,5468099.172825477
248.24,5481193.686580962
248.3,5494288.200336446
248.36,5507382.714091931
248.42000000000002,5520477.227847416
248.48,5533571.741602894
248.54,5546666.255358379
248.6,5559760.769113863
248.66,5572855.282869348
248.72,5585949.796624833
248.78,5599044.310380316
248.84,5612138.824135802
248.9,5625233.337891286
248.96,5638327.851646771
249.01999999999998,5650260.256156352
249.07999999999998,5659868.44217414
249.14,5669476.628191929
249.2,5679084.814209719
249.26,5688693.000227508
249.32,5698301.186245297
249.38,5707909.372263086
249.44,5717517.558280875
249.5,5727125.744298665
249.56,5736733.930316453
249.62,5746342.116334242
249.68,5755950.302352031
249.74,5765558.48836982
249.8,5775166.674387609
249.86,5784774.8604053985
249.92000000000002,5794383.0464231875
249.98,5803991.232440972
250.04,5812066.215706261
250.1,5819374.5975953
250.16,5826682.979484339
250.22,5833991.361373377
250.28,5841299.743262417
250.34,5848608.125151456
250.4,5855916.507040495
250.46,5863224.888929535
250.51999999999998,5870533.27081857
250.57999999999998,5877841.652707608
250.64,5885150.034596648
250.7,5892458.416485687
250.76,5899766.7983747255
250.82,5907075.180263764
250.88,5914383.562152804
250.94,5921691.944041843
251.0,5929000.325930882
251.06,5934962.615896622
251.12,5940924.905862361
251.18,5946887.195828101
251.24,5952849.485793841
251.3,5958811.7757595815
251.36,5964774.065725321
251.42,5970736.355691058
251.48,5976698.645656797
251.54,5982660.935622538
251.6,5988623.225588278
251.66,5994585.515554017
251.72,6000547.805519757
251.78,6006510.095485496
251.84,6012472.385451237
251.9,6018434.675416976
251.96,6024396.965382716
252.01999999999998,6030126.850407537
252.07999999999998,6035391.925550525
252.14,6040657.000693515
252.2,6045922.075836504
252.26,6051187.150979494
252.32,6056452.226122482
252.38,6061717.301265472
252.44,6066982.376408461
252.5,6072247.4515514495
252.56,6077512.526694438
252.62,6082777.601837428
252.68,6088042.676980417
252.74,6093307.752123406
252.8,6098572.827266395
252.86,6103837.902409385
252.92,6109102.977552371
252.98,6114368.05269536
253.04,6119409.722578748
253.1,6124339.689832335
253.16,6129269.657085924
253.22,6134199.624339512
253.28,6139129.591593099
253.34,6144059.558846686
253.4,6148989.526100273
253.46,6153919.493353861
253.51999999999998,6158849.460607446
253.57999999999998,6163779.427861034
253.64,6168709.395114621
253.7,6173639.362368208
253.76,6178569.3296217965
253.82,6183499.296875385
253.88,6188429.264128972
253.94,6193359.231382559
254.0,6198289.198636146
254.06,6203029.793999039
254.12,6207770.389361932
254.18,6212510.984724824
254.24,6217251.580087717
254.3,6221992.175450609
254.36,6226732.770813502
254.42,6231473.366176392
254.48,6236213.961539285
254.54,6240954.556902178
254.6,6245695.152265071
254.66,6250435.747627962
254.72,6255176.342990856
254.78,6259916.938353748
254.84,6264657.5337166395
254.9,6269398.129079533
254.96,6274138.724442425
255.01999999999998,6278820.920038242
255.07999999999998,6283386.316099914
255.14,6287951.712161585
255.2,6292517.108223256
255.26,6297082.504284927
255.32,6301647.900346599
255.38,6306213.29640827
255.44,6310778.6924699405
255.5,6315344.0885316115
255.56,6319909.484593283
255.62,6324474.880654954
255.68,6329040.276716625
255.74,6333605.672778297
255.8,6338171.068839968
255.86,6342736.464901639
255.92,6347301.860963308
255.98,6351867.25702498
256.04,6356286.603328267
256.1,6360632.924752358
256.15999999999997,6364979.246176447
256.22,6369325.567600544
256.28,6373671.88902463
256.34,6378018.210448722
256.4,6382364.531872815
256.46,6386710.853296907
256.52,6391057.174720999
256.58,6395403.496145091
256.64,6399749.817569182
256.7,6404096.138993275
256.76,6408442.460417367
256.82,6412788.781841459
256.88,6417135.103265551
256.94,6421481.424689642
257.0,6425827.746113734
257.06,6429905.231796793
257.12,6433982.717479851
257.18,6438060.20316291
257.24,6442137.688845969
257.3,6446215.174529027
257.36,6450292.660212086
257.42,6454370.145895144
257.48,6458447.631578202
257.54,6462525.117261262
257.6,6466602.60294432
257.65999999999997,6470680.088627374
257.72,6474757.574310437
257.78,6478835.0599934915
257.84,6482912.54567655
257.9,6486990.031359608
257.96,6491067.517042667
258.02,6495045.827413618
258.08,6498825.787160353
258.14,6502605.746907086
258.2,6506385.706653821
258.26,6510165.6664005555
258.32,6513945.62614729
258.38,6517725.585894024
258.44,6521505.545640759
258.5,6525285.5053874925
258.56,6529065.465134228
258.62,6532845.424880962
258.68,6536625.384627697
258.74,6540405.34437443
258.8,6544185.304121165
258.86,6547965.2638679
258.92,6551745.223614633
258.98,6555525.183361368
259.04,6559103.019420081
259.1,6562579.793634783
259.15999999999997,6566056.567849482
259.22,6569533.342064188
259.28,6573010.116278886
259.34,6576486.890493588
259.4,6579963.66470829
259.46,6583440.438922993
259.52,6586917.213137694
259.58,6590393.987352396
259.64,6593870.761567099
259.7,6597347.5357818
259.76,6600824.3099965025
259.82,6604301.084211205
259.88,6607777.858425907
259.94,6611254.632640609
260.0,6614731.406855311
260.06,6617911.085524223
260.12,6621090.764193136
260.18,6624270.442862048
260.24,6627450.12153096
260.3,6630629.800199872
260.36,6633809.478868785
260.42,6636989.157537697
260.48,6640168.836206609
260.54,6643348.514875521
260.6,6646528.193544434
260.65999999999997,6649707.872213343
260.72,6652887.550882258
260.78,6656067.229551168
260.84,6659246.90822008
260.9,6662426.586888992
260.96,6665606.265557905
261.02,6668690.096272705
261.08,6671582.2310792785
261.14,6674474.365885852
261.2,6677366.500692425
261.26,6680258.635498999
261.32,6683150.770305573
261.38,6686042.905112147
261.44,6688935.039918721
261.5,6691827.174725294
261.56,6694719.309531868
261.62,6697611.444338442
261.68,6700503.579145016
261.74,6703395.71395159
261.8,6706287.848758164
261.86,6709179.983564737
261.92,6712072.118371311
261.98,6714964.253177884
262.04,6717672.144356043
262.1,6720287.913719992
262.15999999999997,6722903.683083939
262.22,6725519.452447891
262.28,6728135.221811838
262.34,6730750.9911757875
262.4,6733366.7605397375
262.46,6735982.529903687
262.52,6738598.299267638
262.58,6741214.068631587
262.64,6743829.837995537
262.7,6746445.607359486
262.76,6749061.376723436
262.82,6751677.146087385
262.88,6754292.915451336
262.94,6756908.684815285
263.0,6759524.454179234
263.06,6761874.429650851
263.12,6764224.405122466
263.18,6766574.380594084
263.24,6768924.3560657
263.3,6771274.331537316
263.36,6773624.307008932
263.42,6775974.282480548
263.48,6778324.257952165
263.54,6780674.233423782
263.6,6783024.208895397
263.65999999999997,6785374.184367011
263.72,6787724.15983863
263.78,6790074.135310245
263.84,6792424.110781861
263.9,6794774.086253476
263.96,6797124.061725093
264.02,6799387.811881804
264.08,6801479.111408705
264.14,6803570.410935606
264.2,6805661.710462505
264.26,6807753.009989406
264.32,6809844.309516306
264.38,6811935.609043207
264.44,6814026.908570108
264.5,6816118.208097008
264.56,6818209.507623908
264.62,6820300.807150809
264.68,6822392.106677709
264.74,6824483.40620461
264.8,6826574.705731511
264.86,6828666.00525841
264.92,6830757.304785311
264.98,6832848.604312211
265.03999999999996,6834771.897092654
265.1,6836611.186499872
265.15999999999997,6838450.475907087
265.22,6840289.765314306
265.28,6842129.054721521
265.34000000000003,6843968.344128739
265.4,6845807.633535953
265.46,6847646.92294317
265.52,6849486.212350386
265.58,6851325.501757602
265.64,6853164.79116482
265.7,6855004.080572036
265.76,6856843.369979253
265.82,6858682.659386469
265.88,6860521.948793685
265.94,6862361.238200903
266.0,6864200.527608119
266.06,6865801.765022605
266.12,6867403.0024370905
266.18,6869004.239851575
266.24,6870605.477266061
266.3,6872206.714680547
266.36,6873807.952095033
266.42,6875409.1895095175
266.48,6877010.426924003
266.53999999999996,6878611.664338487
266.6,6880212.901752975
266.65999999999997,6881814.139167458
266.72,6883415.376581945
266.78,6885016.613996429
266.84000000000003,6886617.851410917
266.9,6888219.0888254
266.96,6889820.326239886
267.02,6891350.873176462
267.08,6892740.0391572155
267.14,6894129.20513797
267.2,6895518.371118724
267.26,6896907.537099478
267.32,6898296.703080232
267.38,6899685.869060988
267.44,6901075.035041742
267.5,6902464.2010224955
267.56,6903853.36700325
267.62,6905242.532984004
267.68,6906631.698964759
267.74,6908020.864945513
267.8,6909410.030926268
267.86,6910799.196907021
267.92,6912188.3628877755
267.98,6913577.52886853
