λ (nm),α (cm^-1)
205.1,24350.00574438801
205.16,24216.495508199354
205.22,24082.985272010697
205.28,23949.475035822037
205.34,23815.964799633384
205.4,23682.454563444728
205.46,23548.94432725607
205.52,23415.43409106742
205.58,23281.92385487876
205.64,23148.41361869017
205.7,23014.90338250151
205.76,22881.393146312857
205.82,22747.8829101242
205.88,22614.372673935544
205.94,22480.86243774689
206.0,22347.352201558235
206.06,22232.79729000453
206.12,22118.242378450825
206.18,22003.68746689712
206.24,21889.132555343414
206.3,21774.57764378971
206.36,21660.022732236
206.42,21545.467820682352
206.48,21430.91290912865
206.54,21316.357997574938
206.6,21201.803086021235
206.66,21087.248174467528
206.72,20972.693262913825
206.78,20858.138351360118
206.84,20743.583439806414
206.9,20629.028528252707
206.96,20514.473616699004
207.02,20407.230398760305
207.08,20314.6105680516
207.14,20221.990737342945
207.2,20129.370906634245
207.26,20036.751075925542
207.32,19944.131245216842
207.38,19851.51141450814
207.44,19758.89158379944
207.5,19666.27175309074
207.56,19573.651922382036
207.62,19481.032091673336
207.68,19388.412260964637
207.74,19295.792430255937
207.8,19203.172599547233
207.86,19110.552768838534
207.92,19017.932938129878
207.98,18925.313107421178
208.04,18849.43277505098
208.1,18781.92219185004
208.16,18714.411608649105
208.22,18646.901025448165
208.28,18579.390442247226
208.34,18511.879859046287
208.4,18444.369275845347
208.46,18376.85869264441
208.52,18309.348109443472
208.58,18241.837526242536
208.64,18174.32694304163
208.7,18106.81635984069
208.76,18039.305776639754
208.82,17971.795193438815
208.88,17904.284610237875
208.94,17836.774027036936
209.0,17769.263443836
209.06,17726.494277780326
209.12,17683.725111724656
209.18,17640.955945668986
209.24,17598.186779613316
209.3,17555.417613557645
209.36,17512.648447501975
209.42,17469.879281446327
209.48,17427.110115390653
209.54,17384.340949334983
209.6,17341.571783279313
209.66,17298.802617223642
209.72,17256.033451167972
209.78,17213.264285112302
209.84,17170.49511905663
209.9,17127.72595300096
209.96,17084.956786945288
210.02,17048.797711445568
210.08,17025.858817057735
210.14,17002.919922669917
210.2,16979.981028282084
210.26,16957.04213389425
210.32,16934.103239506418
210.38,16911.164345118585
210.44,16888.22545073075
210.5,16865.28655634292
210.56,16842.347661955086
210.62,16819.408767567253
210.68,16796.46987317942
210.74,16773.530978791587
210.8,16750.592084403754
210.86,16727.65319001592
210.92,16704.7142956281
210.98,16681.775401240266
211.04,16667.0794896819
211.1,16656.505069538263
211.16,16645.930649394628
211.22,16635.356229250992
211.28,16624.781809107357
211.34,16614.20738896372
211.4,16603.632968820082
211.46,16593.058548676447
211.52,16582.48412853281
211.58,16571.909708389176
211.64,16561.335288245547
211.7,16550.760868101912
211.76,16540.186447958276
211.82,16529.612027814637
211.88,16519.037607671
211.94,16508.463187527366
212.0,16497.88876738373
212.06,16493.120147935893
212.12,16488.351528488056
212.18,16483.582909040215
212.24,16478.814289592374
212.3,16474.045670144536
212.36,16469.277050696695
212.42,16464.508431248858
212.48,16459.73981180102
212.54,16454.97119235318
212.6,16450.20257290534
212.66,16445.4339534575
212.72,16440.665334009664
212.78,16435.896714561823
212.84,16431.128095113985
212.9,16426.359475666144
212.96,16421.590856218303
213.02,16417.580708619047
213.08,16415.087504716957
213.14,16412.594300814864
213.2,16410.101096912775
213.26,16407.60789301068
213.32,16405.11468910859
213.38,16402.621485206495
213.44,16400.128281304405
213.5,16397.635077402312
213.56,16395.14187350022
213.62,16392.64866959813
213.68,16390.155465696036
213.74,16387.662261793943
213.8,16385.16905789185
213.86,16382.67585398976
213.92,16380.182650087667
213.98,16377.689446185575
214.04,16375.94812635924
214.1,16374.582748570785
214.16,16373.217370782331
214.22,16371.851992993876
214.28,16370.486615205422
214.34,16369.121237416966
214.4,16367.755859628513
214.46,16366.390481840057
214.52,16365.025104051601
214.58,16363.659726263146
214.64,16362.294348474692
214.7,16360.928970686238
214.76,16359.563592897783
214.82,16358.198215109327
214.88,16356.832837320873
214.94,16355.467459532418
215.0,16354.102081743962
215.06,16353.39299449661
215.12,16352.683907249258
215.18,16351.974820001904
215.24,16351.265732754551
215.3,16350.556645507198
215.36,16349.847558259846
215.42,16349.138471012493
215.48,16348.429383765138
215.54,16347.720296517788
215.6,16347.011209270435
215.66,16346.302122023082
215.72,16345.59303477573
215.78,16344.883947528375
215.84,16344.174860281022
215.9,16343.465773033671
215.96,16342.756685786318
216.02,16342.078236469059
216.07999999999998,16341.461063011982
216.14,16340.84388955491
216.2,16340.226716097834
216.26,16339.609542640757
216.32,16338.992369183685
216.38,16338.375195726609
216.44,16337.758022269534
216.5,16337.140848812458
216.56,16336.523675355384
216.62,16335.90650189831
216.68,16335.289328441233
216.74,16334.67215498416
216.8,16334.054981527084
216.86,16333.437808070008
216.92,16332.820634612935
216.98,16332.20346115586
217.04,16331.170414955528
217.1,16329.929432383567
217.16,16328.688449811607
217.22,16327.447467239648
217.28,16326.206484667688
217.34,16324.965502095727
217.4,16323.724519523765
217.46,16322.483536951806
217.52,16321.242554379845
217.57999999999998,16320.001571807885
217.64,16318.760589235926
217.7,16317.519606663966
217.76,16316.278624092005
217.82,16315.037641520043
217.88,16313.796658948084
217.94,16312.555676376123
218.0,16311.314693804163
218.06,16308.21922765531
218.12,16305.12376150646
218.18,16302.028295357606
218.24,16298.932829208756
218.3,16295.837363059904
218.36,16292.741896911051
218.42,16289.646430762199
218.48,16286.550964613349
218.54,16283.455498464496
218.6,16280.360032315646
218.66,16277.264566166792
218.72,16274.16910001794
218.78,16271.07363386909
218.84,16267.978167720237
218.9,16264.882701571383
218.96,16261.787235422533
219.02,16257.293856093149
219.07999999999998,16250.00465040271
219.14,16242.715444712265
219.2,16235.426239021821
219.26,16228.137033331377
219.32,16220.847827640933
219.38,16213.55862195049
219.44,16206.269416260046
219.5,16198.980210569602
219.56,16191.691004879156
219.62,16184.401799188714
219.68,16177.11259349827
219.74,16169.823387807826
219.8,16162.534182117382
219.86,16155.244976426939
219.92,16147.955770736498
219.98,16140.666565046055
220.04,16128.410566752253
220.1,16113.671172156772
220.16,16098.931777561289
220.22,16084.192382965806
220.28,16069.452988370327
220.34,16054.713593774844
220.4,16039.974199179362
220.46,16025.234804583879
220.52,16010.4954099884
220.57999999999998,15995.756015392923
220.64,15981.016620797442
220.7,15966.27722620196
220.76,15951.537831606478
220.82,15936.798437010997
220.88,15922.059042415514
220.94,15907.319647820033
221.0,15892.58025322455
221.06,15868.153342625881
221.12,15843.72643202721
221.18,15819.29952142854
221.24,15794.87261082987
221.3,15770.4457002312
221.36,15746.01878963253
221.42,15721.591879033871
221.48,15697.164968435201
221.54,15672.738057836532
221.6,15648.31114723786
221.66,15623.884236639191
221.72,15599.457326040521
221.78,15575.03041544185
221.84,15550.60350484318
221.9,15526.17659424451
221.96,15501.74968364584
222.02,15474.91684417423
222.07999999999998,15443.272146956753
222.14,15411.627449739266
222.2,15379.982752521775
222.26,15348.338055304284
222.32,15316.693358086795
222.38,15285.048660869305
222.44,15253.403963651816
222.5,15221.759266434325
222.56,15190.114569216834
222.62,15158.469871999347
222.68,15126.825174781856
222.74,15095.180477564367
222.8,15063.535780346876
222.86,15031.891083129385
222.92,15000.246385911913
222.98,14968.601688694422
223.04,14939.591267388025
223.1,14911.897984037174
223.16,14884.204700686323
223.22,14856.511417335474
223.28,14828.818133984621
223.34,14801.12485063377
223.4,14773.431567282922
223.46,14745.738283932069
223.52,14718.04500058122
223.57999999999998,14690.351717230384
223.64,14662.658433879533
223.7,14634.965150528684
223.76,14607.271867177831
223.82,14579.57858382698
223.88,14551.885300476131
223.94,14524.19201712528
224.0,14496.49873377443
224.06,14494.355175728742
224.12,14492.211617683057
224.18,14490.06805963737
224.24,14487.924501591684
224.3,14485.780943545997
224.36,14483.63738550031
224.42,14481.493827454624
224.48,14479.350269408938
224.54,14477.206711363251
224.6,14475.063153317562
224.66,14472.919595271876
224.72,14470.77603722619
224.78,14468.632479180504
224.84,14466.488921134816
224.9,14464.345363089129
224.96,14462.201805043444
225.02,14478.13068238633
225.07999999999998,14530.204430506315
225.14,14582.278178626324
225.2,14634.351926746333
225.26,14686.425674866341
225.32,14738.499422986351
225.38,14790.57317110636
225.44,14842.646919226368
225.5,14894.720667346377
225.56,14946.794415466386
225.62,14998.868163586396
225.68,15050.941911706403
225.74,15103.015659826413
225.8,15155.089407946421
225.86,15207.163156066432
225.92,15259.236904186415
225.98,15311.310652306423
226.04,15416.288432832538
226.1,15547.71822956172
226.16,15679.148026290904
226.22,15810.577823020089
226.28,15942.007619749273
226.34,16073.437416478455
226.4,16204.86721320764
226.46,16336.297009936825
226.52,16467.726806666007
226.57999999999998,16599.15660339513
226.64,16730.586400124314
226.7,16862.016196853496
226.76,16993.44599358268
226.82,17124.875790311868
226.88,17256.30558704105
226.94,17387.735383770236
227.0,17519.165180499418
227.06,17733.6628144289
227.12,17948.160448358383
227.18,18162.658082287864
227.24,18377.15571621735
227.3,18591.65335014683
227.36,18806.150984076314
227.42,19020.648618005693
227.48,19235.146251935173
227.54,19449.643885864658
227.6,19664.14151979414
227.66,19878.639153723623
227.72,20093.136787653104
227.78,20307.63442158259
227.84,20522.13205551207
227.9,20736.629689441554
227.96,20951.127323371034
228.02,21180.355463467968
228.07999999999998,21439.044615899656
228.14,21697.73376833147
228.2,21956.42292076328
228.26,22215.112073195094
228.32,22473.801225626907
228.38,22732.49037805872
228.44,22991.17953049053
228.5,23249.868682922344
228.56,23508.55783535416
228.62,23767.246987785973
228.68,24025.936140217786
228.74,24284.625292649598
228.8,24543.31444508141
228.86,24802.003597513223
228.92,25060.692749944912
228.98,25319.381902376725
229.04,25543.328384695065
229.1,25749.903531956654
229.16,25956.478679218246
229.22,26163.053826479838
229.28,26369.62897374143
229.34,26576.204121003022
229.4,26782.779268264607
229.46,26989.3544155262
229.52,27195.92956278779
229.57999999999998,27402.50471004929
229.64,27609.079857310877
229.7,27815.655004572465
229.76,28022.230151834057
229.82,28228.80529909565
229.88,28435.38044635724
229.94,28641.95559361883
230.0,28848.530740880422
230.06,28855.021551645455
230.12,28861.512362410485
230.18,28868.003173175515
230.24,28874.49398394055
230.3,28880.984794705582
230.36,28887.475605470612
230.42,28893.96641623564
230.48,28900.457227000672
230.54,28906.948037765706
230.6,28913.438848530735
230.66,28919.929659295765
230.72,28926.4204700608
230.78,28932.911280825832
230.84,28939.402091590862
230.9,28945.892902355896
230.96,28952.383713120926
231.02,28839.465751027692
231.07999999999998,28487.730243218277
231.14,28135.99473540869
231.2,27784.259227599105
231.26,27432.52371978952
231.32,27080.788211979932
231.38,26729.05270417035
231.44,26377.317196360764
231.5,26025.581688551178
231.56,25673.846180741588
231.62,25322.110672932005
231.68,24970.37516512242
231.74,24618.639657312833
231.8,24266.90414950325
231.86,23915.16864169366
231.92,23563.433133884246
231.98,23211.697626074656
232.04,22566.55115475134
232.1,21774.699201671057
232.16,20982.84724859077
232.22,20190.99529551048
232.28,19399.143342430198
232.34,18607.291389349914
232.4,17815.439436269626
232.46,17023.58748318934
232.51999999999998,16231.735530109432
232.57999999999998,15439.883577029146
232.64,14648.03162394886
232.7,13856.179670868574
232.76,13064.327717788286
232.82,12272.475764708002
232.88,11480.623811627718
232.94,10688.77185854743
233.0,9896.919905467146
233.06,8784.843407820823
233.12,7672.7669101745
233.18,6560.690412528178
233.24,5448.613914881855
233.3,4336.537417235532
233.36,3224.4609195892103
233.42000000000002,2112.3844219428875
233.48,1000.3079242970917
233.54,111.76857334923001
233.6,1223.845070995554
233.66,2335.9215686418756
233.72,3447.9980662881976
233.78,4560.074563934521
233.84,5672.151061580843
233.9,6784.227559227165
233.96,7896.304056873489
234.01999999999998,8962.709604671105
234.07999999999998,9937.77325277276
234.14,10912.836900874414
234.2,11887.900548976068
234.26,12862.964197077721
234.32,13838.027845179375
234.38,14813.09149328103
234.44,15788.155141382686
234.5,16763.21878948434
234.56,17738.282437585993
234.62,18713.346085687648
234.68,19688.409733789304
234.74,20663.473381890955
234.8,21638.53702999261
234.86,22613.600678094266
234.92000000000002,23588.664326195918
234.98,24563.72797429711
235.04,24856.172497722528
235.1,24807.30745880958
235.16,24758.442419896637
235.22,24709.577380983686
235.28,24660.71234207074
235.34,24611.847303157796
235.4,24562.98226424485
235.46,24514.117225331902
235.51999999999998,24465.252186418977
235.57999999999998,24416.387147506033
235.64,24367.522108593086
235.7,24318.657069680135
235.76,24269.792030767192
235.82,24220.926991854245
235.88,24172.0619529413
235.94,24123.19691402835
236.0,24074.331875115407
236.06,21700.69032273425
236.12,19327.048770353096
236.18,16953.40721797194
236.24,14579.765665590785
236.3,12206.124113209627
236.36,9832.482560828472
236.42000000000002,7458.841008447317
236.48,5085.199456067284
236.54,2711.557903686129
236.6,337.9163513049727
236.66,2035.7252010761838
236.72,4409.366753457341
236.78,6783.008305838493
236.84,9156.64985821965
236.9,11530.291410600807
236.96,13903.932962981962
237.01999999999998,17566.59586640668
237.07999999999998,23807.301471925544
237.14,30048.007077444414
237.2,36288.71268296328
237.26,42529.41828848214
237.32,48770.123894001015
237.38,55010.82949951989
237.44,61251.53510503875
237.5,67492.24071055761
237.56,73732.94631607649
237.62,79973.65192159536
237.68,86214.35752711423
237.74,92455.0631326331
237.8,98695.76873815196
237.86,104936.47434367084
237.92000000000002,111177.1799491897
237.98,117417.88555470562
238.04,127207.2631585644
238.1,138770.9767615944
238.16,150334.6903646244
238.22,161898.40396765436
238.28,173462.1175706844
238.34,185025.8311737144
238.4,196589.5447767444
238.46,208153.2583797744
238.51999999999998,219716.97198279892
238.57999999999998,231280.6855858289
238.64,242844.3991888589
238.7,254408.11279188888
238.76,265971.8263949189
238.82,277535.5399979489
238.88,289099.2536009789
238.94,300662.9672040089
239.0,312226.6808070389
239.06,330072.0469265485
239.12,347917.41304605815
239.18,365762.7791655677
239.24,383608.1452850774
239.3,401453.51140458696
239.36,419298.87752409664
239.42000000000002,437144.2436436062
239.48,454989.6097631074
239.54,472834.97588261694
239.6,490680.3420021266
239.66,508525.7081216362
239.72,526371.0742411457
239.78,544216.4403606554
239.84,562061.8064801651
239.9,579907.1725996747
239.96,597752.5387191842
240.01999999999998,617724.8478129113
240.07999999999998,641951.0428551045
240.14,666177.2378972977
240.2,690403.432939491
240.26,714629.6279816843
240.32,738855.8230238775
240.38,763082.0180660707
240.44,787308.213108264
240.5,811534.4081504572
240.56,835760.6031926504
240.62,859986.7982348435
240.68,884212.9932770369
240.74,908439.1883192301
240.8,932665.3833614235
240.86,956891.5784036167
240.92000000000002,981117.7734458098
240.98,1005343.9684879917
241.04,1033204.761482548
241.1,1062882.8534532872
241.16,1092560.9454240266
241.22,1122239.0373947658
241.28,1151917.129365505
241.34,1181595.2213362444
241.4,1211273.3133069836
241.46,1240951.4052777227
241.51999999999998,1270629.497248448
241.57999999999998,1300307.5892191874
241.64,1329985.6811899263
241.7,1359663.773160666
241.76,1389341.865131405
241.82,1419019.9571021441
241.88,1448698.0490728836
241.94,1478376.1410436227
242.0,1508054.233014362
242.06,1541341.3911420405
242.12,1574628.5492697188
242.18,1607915.707397397
242.24,1641202.8655250752
242.3,1674490.0236527536
242.36,1707777.181780432
242.42000000000002,1741064.33990811
242.48,1774351.4980357727
242.54,1807638.6561634508
242.6,1840925.8142911291
242.66,1874212.9724188074
242.72,1907500.1305464855
242.78,1940787.2886741639
242.84,1974074.4468018422
242.9,2007361.6049295207
242.96,2040648.763057199
243.01999999999998,2074346.4750359654
243.07999999999998,2108865.2947169566
243.14,2143384.114397948
243.2,2177902.9340789397
243.26,2212421.753759931
243.32,2246940.5734409224
243.38,2281459.3931219135
243.44,2315978.212802905
243.5,2350497.0324838962
243.56,2385015.852164888
243.62,2419534.671845879
243.68,2454053.4915268705
243.74,2488572.311207862
243.8,2523091.130888853
243.86,2557609.950569845
243.92000000000002,2592128.770250836
243.98,2626647.5899318107
244.04,2660393.4482781324
244.1,2693752.8259571176
244.16,2727112.203636103
244.22,2760471.5813150886
244.28,2793830.9589940743
244.34,2827190.3366730595
244.4,2860549.714352045
244.46,2893909.0920310305
244.51999999999998,2927268.4697100003
244.57999999999998,2960627.8473889856
244.64,2993987.2250679713
244.7,3027346.6027469565
244.76,3060705.980425942
244.82,3094065.3581049275
244.88,3127424.735783913
244.94,3160784.113462899
245.0,3194143.491141884
245.06,3224425.9363286933
245.12,3254708.381515502
245.18,3284990.8267023107
245.24,3315273.27188912
245.3,3345555.7170759286
245.36,3375838.1622627378
245.42000000000002,3406120.607449547
245.48,3436403.0526363417
245.54,3466685.4978231504
245.6,3496967.943009959
245.66,3527250.3881967682
245.72,3557532.833383577
245.78,3587815.278570386
245.84,3618097.723757195
245.9,3648380.1689440045
245.96,3678662.614130813
246.01999999999998,3707539.2193260975
246.07999999999998,3733604.1445383728
246.14,3759669.0697506475
246.2,3785733.9949629228
246.26,3811798.920175198
246.32,3837863.8453874723
246.38,3863928.7705997475
246.44,3889993.6958120223
246.5,3916058.6210242976
246.56,3942123.546236573
246.62,3968188.4714488476
246.68,3994253.396661123
246.74,4020318.321873397
246.8,4046383.2470856723
246.86,4072448.1722979476
246.92000000000002,4098513.0975102223
246.98,4124578.0227224855
247.04,4147625.5760378977
247.1,4169164.4434048776
247.16,4190703.3107718574
247.22,4212242.178138837
247.28,4233781.045505817
247.34,4255319.912872797
247.4,4276858.780239776
247.46,4298397.647606756
247.51999999999998,4319936.514973726
247.57999999999998,4341475.382340705
247.64,4363014.249707685
247.7,4384553.117074665
247.76,4406091.984441645
247.82,4427630.851808625
247.88,4449169.719175605
247.94,4470708.586542584
248.0,4492247.453909564
248.06,4509628.137345061
248.12,4527008.820780556
248.18,4544389.504216052
248.24,4561770.187651549
248.3,4579150.871087044
248.36,4596531.5545225395
248.42000000000002,4613912.237958036
248.48,4631292.921393524
248.54,4648673.60482902
248.6,4666054.288264516
248.66,4683434.971700012
248.72,4700815.655135508
248.78,4718196.338571004
248.84,4735577.0220065
248.9,4752957.7054419955
248.96,4770338.3888774915
249.01999999999998,4786592.075796639
249.07999999999998,4800591.769683111
249.14,4814591.463569584
249.2,4828591.157456056
249.26,4842590.851342529
249.32,4856590.545229001
249.38,4870590.239115474
249.44,4884589.933001946
249.5,4898589.626888419
249.56,4912589.3207748905
249.62,4926589.014661362
249.68,4940588.708547835
249.74,4954588.402434308
249.8,4968588.09632078
249.86,4982587.790207253
249.92000000000002,4996587.484093726
249.98,5010587.17798019
250.04,5022939.870074614
250.1,5034469.061273012
250.16,5045998.252471411
250.22,5057527.443669809
250.28,5069056.634868208
250.34,5080585.826066607
250.4,5092115.017265005
250.46,5103644.208463403
250.51999999999998,5115173.399661796
250.57999999999998,5126702.5908601945
250.64,5138231.782058593
250.7,5149760.973256991
250.76,5161290.1644553915
250.82,5172819.35565379
250.88,5184348.546852187
250.94,5195877.738050586
251.0,5207406.929248984
251.06,5217294.482617483
251.12,5227182.035985982
251.18,5237069.589354481
251.24,5246957.142722979
251.3,5256844.696091477
251.36,5266732.249459976
251.42,5276619.80282847
251.48,5286507.356196969
251.54,5296394.909565467
251.6,5306282.462933966
251.66,5316170.016302465
251.72,5326057.569670963
251.78,5335945.123039462
251.84,5345832.67640796
251.9,5355720.22977646
251.96,5365607.783144957
252.01999999999998,5375156.338565581
252.07999999999998,5384026.898090467
252.14,5392897.457615352
252.2,5401768.017140239
252.26,5410638.576665124
252.32,5419509.136190009
252.38,5428379.695714896
252.44,5437250.255239781
252.5,5446120.814764666
252.56,5454991.374289553
252.62,5463861.933814438
252.68,5472732.493339324
252.74,5481603.052864209
252.8,5490473.612389095
252.86,5499344.171913981
252.92,5508214.731438863
252.98,5517085.290963748
253.04,5525537.70319192
253.1,5533781.041771736
253.16,5542024.380351551
253.22,5550267.718931367
253.28,5558511.057511182
253.34,5566754.396090997
253.4,5574997.734670812
253.46,5583241.073250628
253.51999999999998,5591484.411830438
253.57999999999998,5599727.750410254
253.64,5607971.088990069
253.7,5616214.427569885
253.76,5624457.7661497
253.82,5632701.104729515
253.88,5640944.44330933
253.94,5649187.781889145
254.0,5657431.120468961
254.06,5665240.082376278
254.12,5673049.044283595
254.18,5680858.006190912
254.24,5688666.96809823
254.3,5696475.930005546
254.36,5704284.891912863
254.42,5712093.853820176
254.48,5719902.815727494
254.54,5727711.777634811
254.6,5735520.739542127
254.66,5743329.7014494445
254.72,5751138.663356761
254.78,5758947.625264078
254.84,5766756.587171395
254.9,5774565.549078713
254.96,5782374.510986029
255.01999999999998,5790060.443295413
255.07999999999998,5797500.3164089415
255.14,5804940.1895224685
255.2,5812380.062635996
255.26,5819819.935749524
255.32,5827259.808863052
255.38,5834699.681976579
255.44,5842139.555090108
255.5,5849579.428203635
255.56,5857019.301317162
255.62,5864459.174430691
255.68,5871899.047544218
255.74,5879338.9206577465
255.8,5886778.793771273
255.86,5894218.666884801
255.92,5901658.5399983255
255.98,5909098.4131118525
256.04,5916294.738618425
256.1,5923369.290321513
256.15999999999997,5930443.842024595
256.22,5937518.393727689
256.28,5944592.94543077
256.34,5951667.497133858
256.4,5958742.048836946
256.46,5965816.600540034
256.52,5972891.1522431215
256.58,5979965.7039462095
256.64,5987040.2556492975
256.7,5994114.8073523855
256.76,6001189.3590554735
256.82,6008263.910758561
256.88,6015338.462461649
256.94,6022413.0141647365
257.0,6029487.5658678245
257.06,6036184.167270753
257.12,6042880.768673681
257.18,6049577.370076609
257.24,6056273.971479537
257.3,6062970.572882464
257.36,6069667.174285392
257.42,6076363.77568832
257.48,6083060.3770912485
257.54,6089756.978494177
257.6,6096453.579897103
257.65999999999997,6103150.181300025
257.72,6109846.782702959
257.78,6116543.384105882
257.84,6123239.985508809
257.9,6129936.586911737
257.96,6136633.188314664
258.02,6143201.40742962
258.08,6149512.861968625
258.14,6155824.316507633
258.2,6162135.771046639
258.26,6168447.225585647
258.32,6174758.6801246535
258.38,6181070.134663661
258.44,6187381.589202668
258.5,6193693.043741675
258.56,6200004.498280682
258.62,6206315.952819687
258.68,6212627.407358695
258.74,6218938.861897701
258.8,6225250.316436709
258.86,6231561.7709757155
258.92,6237873.225514723
258.98,6244184.68005373
259.04,6250239.516109115
259.1,6256166.0429226905
259.15999999999997,6262092.569736259
259.22,6268019.096549841
259.28,6273945.623363409
259.34,6279872.150176985
259.4,6285798.676990559
259.46,6291725.203804135
259.52,6297651.73061771
259.58,6303578.2574312845
259.64,6309504.7842448605
259.7,6315431.311058435
259.76,6321357.837872011
259.82,6327284.364685585
259.88,6333210.89149916
259.94,6339137.418312735
260.0,6345063.94512631
260.06,6350604.172347899
260.12,6356144.399569488
260.18,6361684.626791077
260.24,6367224.854012665
260.3,6372765.081234254
260.36,6378305.308455843
260.42,6383845.535677431
260.48,6389385.762899021
260.54,6394925.990120609
260.6,6400466.217342198
260.65999999999997,6406006.444563782
260.72,6411546.671785376
260.78,6417086.89900696
260.84,6422627.126228549
260.9,6428167.353450137
260.96,6433707.580671726
261.02,6439115.819116368
261.08,6444260.080007114
261.14,6449404.340897861
261.2,6454548.601788607
261.26,6459692.862679355
261.32,6464837.123570102
261.38,6469981.384460849
261.44,6475125.645351596
261.5,6480269.906242342
261.56,6485414.167133089
261.62,6490558.428023836
261.68,6495702.688914583
261.74,6500846.9498053305
261.8,6505991.210696077
261.86,6511135.471586824
261.92,6516279.73247757
261.98,6521423.993368317
262.04,6526294.381225033
262.1,6531027.832564734
262.15999999999997,6535761.2839044295
262.22,6540494.735244135
262.28,6545228.186583831
262.34,6549961.637923532
262.4,6554695.089263234
262.46,6559428.540602934
262.52,6564161.991942636
262.58,6568895.443282335
262.64,6573628.894622036
262.7,6578362.3459617365
262.76,6583095.797301438
262.82,6587829.248641138
262.88,6592562.699980839
262.94,6597296.151320539
263.0,6602029.602660241
263.06,6606341.618230912
263.12,6610653.633801584
263.18,6614965.649372255
263.24,6619277.664942928
263.3,6623589.680513599
263.36,6627901.69608427
263.42,6632213.711654942
263.48,6636525.727225614
263.54,6640837.742796285
263.6,6645149.758366957
263.65999999999997,6649461.773937624
263.72,6653773.789508301
263.78,6658085.8050789675
263.84,6662397.82064964
263.9,6666709.83622031
263.96,6671021.851790982
264.02,6675193.659593846
264.08,6679085.05186109
264.14,6682976.4441283345
264.2,6686867.836395579
264.26,6690759.228662823
264.32,6694650.620930068
264.38,6698542.013197313
264.44,6702433.405464557
264.5,6706324.797731802
264.56,6710216.189999048
264.62,6714107.582266293
264.68,6717998.9745335365
264.74,6721890.366800781
264.8,6725781.759068026
264.86,6729673.15133527
264.92,6733564.543602515
264.98,6737455.93586976
265.03999999999996,6741075.23383276
265.1,6744558.484643645
265.15999999999997,6748041.735454524
265.22,6751524.986265409
265.28,6755008.237076287
265.34000000000003,6758491.487887174
265.4,6761974.738698052
265.46,6765457.989508935
265.52,6768941.240319816
265.58,6772424.4911306985
265.64,6775907.7419415815
265.7,6779390.992752464
265.76,6782874.243563345
265.82,6786357.494374228
265.88,6789840.74518511
265.94,6793323.995995993
266.0,6796807.246806874
266.06,6799902.558223167
266.12,6802997.86963946
266.18,6806093.1810557535
266.24,6809188.492472046
266.3,6812283.80388834
266.36,6815379.115304632
266.42,6818474.426720926
266.48,6821569.738137217
266.53999999999996,6824665.049553508
266.6,6827760.360969803
266.65999999999997,6830855.672386094
266.72,6833950.983802389
266.78,6837046.295218679
266.84000000000003,6840141.606634975
266.9,6843236.918051265
266.96,6846332.229467559
267.02,6849306.999338904
267.08,6852040.686120357
267.14,6854774.372901809
267.2,6857508.059683262
267.26,6860241.746464714
267.32,6862975.433246168
267.38,6865709.12002762
267.44,6868442.806809073
267.5,6871176.493590525
267.56,6873910.180371977
267.62,6876643.86715343
267.68,6879377.553934882
267.74,6882111.240716335
267.8,6884844.927497787
267.86,6887578.61427924
267.92,6890312.301060692
