λ (nm),α (cm^-1)
227.72,22529.15239275942
227.78,22817.64253634158
227.84,23106.132679923736
227.9,23394.62282350589
227.96,23683.112967088044
228.02,23937.237616599446
228.07999999999998,24122.6312779693
228.14,24308.024939339248
228.2,24493.41860070919
228.26,24678.812262079133
228.32,24864.205923449077
228.38,25049.59958481902
228.44,25234.993246188962
228.5,25420.386907558906
228.56,25605.780568928854
228.62,25791.174230298795
228.68,25976.56789166874
228.74,26161.96155303868
228.8,26347.355214408628
228.86,26532.74887577857
228.92,26718.142537148422
228.98,26903.53619851837
229.04,26906.049325719225
229.1,26817.12218583547
229.16,26728.195045951714
229.22,26639.26790606796
229.28,26550.3407661842
229.34,26461.413626300448
229.4,26372.486486416692
229.46,26283.559346532937
229.52,26194.63220664918
229.57999999999998,26105.70506676547
229.64,26016.777926881714
229.7,25927.850786997962
229.76,25838.923647114203
229.82,25749.99650723045
229.88,25661.069367346692
229.94,25572.14222746294
230.0,25483.21508757918
230.06,24967.926842027766
230.12,24452.638596476358
230.18,23937.350350924942
230.24,23422.062105373527
230.3,22906.77385982211
230.36,22391.485614270696
230.42,21876.197368719528
230.48,21360.909123168112
230.54,20845.6208776167
230.6,20330.33263206529
230.66,19815.044386513873
230.72,19299.756140962458
230.78,18784.467895411042
230.84,18269.17964985963
230.9,17753.891404308215
230.96,17238.6031587568
231.02,16573.89192490884
231.07999999999998,15610.33471446845
231.14,14646.777504027603
231.2,13683.220293586755
231.26,12719.663083145912
231.32,11756.105872705064
231.38,10792.548662264217
231.44,9828.991451823373
231.5,8865.434241382525
231.56,7901.87703094168
231.62,6938.319820500834
231.68,5974.762610059987
231.74,5011.20539961914
231.8,4047.6481891782955
231.86,3084.0909787374485
231.92,2120.5337682970594
231.98,1156.9765578562124
232.04,63.3305682464557
232.1,1095.359810947802
232.16,2254.0501901420603
232.22,3412.7405693363175
232.28,4571.430948530575
232.34,5730.1213277248335
232.4,6888.811706919091
232.46,8047.502086113348
232.51999999999998,9206.192465307056
232.57999999999998,10364.882844501315
232.64,11523.573223695574
232.7,12682.26360288983
232.76,13840.95398208409
232.82,14999.644361278348
232.88,16158.334740472605
232.94,17317.02511966686
233.0,18475.715498861122
233.06,19162.760615810508
233.12,19849.805732759894
233.18,20536.850849709288
233.24,21223.895966658674
233.3,21910.94108360806
233.36,22597.98620055745
233.42000000000002,23285.031317506837
233.48,23972.076434455903
233.54,24659.121551405286
233.6,25346.16666835468
233.66,26033.211785304065
233.72,26720.256902253455
233.78,27407.30201920284
233.84,28094.347136152228
233.9,28781.39225310162
233.96,29468.437370051008
234.01999999999998,29614.72503898942
234.07999999999998,28679.497811905327
234.14,27744.27058482123
234.2,26809.043357737137
234.26,25873.81613065304
234.32,24938.58890356894
234.38,24003.36167648485
234.44,23068.13444940075
234.5,22132.907222316655
234.56,21197.679995232556
234.62,20262.452768148465
234.68,19327.225541064367
234.74,18391.99831398027
234.8,17456.771086896177
234.86,16521.54385981208
234.92000000000002,15586.316632727985
234.98,14651.08940564433
235.04,11587.18759619602
235.1,7458.948495564849
235.16,3330.709394933674
235.22,797.5297056974978
235.28,4925.768806328672
235.34,9054.007906959845
235.4,13182.247007591015
235.46,17310.48610822219
235.51999999999998,21438.725208851407
235.57999999999998,25566.96430948258
235.64,29695.203410113758
235.7,33823.44251074493
235.76,37951.681611376094
235.82,42079.92071200727
235.88,46208.15981263845
235.94,50336.398913269615
236.0,54464.63801390079
236.06,63540.059926008464
236.12,72615.48183811613
236.18,81690.90375022382
236.24,90766.32566233148
236.3,99841.74757443916
236.36,108917.16948654683
236.42000000000002,117992.5913986545
236.48,127068.01331075789
236.54,136143.43522286555
236.6,145218.85713497322
236.66,154294.2790470809
236.72,163369.7009591886
236.78,172445.12287129625
236.84,181520.54478340392
236.9,190595.9666955116
236.96,199671.38860761927
237.01999999999998,210911.46687247726
237.07999999999998,226480.85784285495
237.14,242050.24881323264
237.2,257619.6397836103
237.26,273189.03075398796
237.32,288758.4217243657
237.38,304327.8126947434
237.44,319897.20366512105
237.5,335466.5946354987
237.56,351035.98560587637
237.62,366605.376576254
237.68,382174.7675466318
237.74,397744.1585170094
237.8,413313.5494873871
237.86,428882.9404577648
237.92000000000002,444452.3314281425
237.98,460021.72239851276
238.04,480510.8528339188
238.1,503459.8530018407
238.16,526408.8531697626
238.22,549357.8533376845
238.28,572306.8535056064
238.34,595255.8536735283
238.4,618204.8538414502
238.46,641153.8540093721
238.51999999999998,664102.8541772831
238.57999999999998,687051.854345205
238.64,710000.854513127
238.7,732949.854681049
238.76,755898.8548489708
238.82,778847.8550168927
238.88,801796.8551848145
238.94,824745.8553527364
239.0,847694.8555206584
239.06,877876.2967865102
239.12,908057.7380523619
239.18,938239.1793182136
239.24,968420.6205840653
239.3,998602.0618499169
239.36,1028783.5031157687
239.42000000000002,1058964.9443816205
239.48,1089146.3856474578
239.54,1119327.8269133095
239.6,1149509.2681791612
239.66,1179690.709445013
239.72,1209872.1507108647
239.78,1240053.5919767164
239.84,1270235.0332425681
239.9,1300416.4745084199
239.96,1330597.9157742714
240.01999999999998,1362749.4174563566
240.07999999999998,1398841.0399709558
240.14,1434932.6624855555
240.2,1471024.2850001547
240.26,1507115.9075147544
240.32,1543207.5300293537
240.38,1579299.1525439534
240.44,1615390.7750585529
240.5,1651482.3975731523
240.56,1687574.0200877518
240.62,1723665.642602351
240.68,1759757.2651169507
240.74,1795848.8876315502
240.8,1831940.5101461497
240.86,1868032.1326607491
240.92000000000002,1904123.7551753486
240.98,1940215.377689931
241.04,1978695.8341462095
241.1,2018370.7075733284
241.16,2058045.5810004473
241.22,2097720.454427566
241.28,2137395.3278546846
241.34,2177070.2012818037
241.4,2216745.0747089223
241.46,2256419.9481360414
241.51999999999998,2296094.8215631414
241.57999999999998,2335769.69499026
241.64,2375444.5684173787
241.7,2415119.441844498
241.76,2454794.315271617
241.82,2494469.188698735
241.88,2534144.062125854
241.94,2573818.935552973
242.0,2613493.808980092
242.06,2653873.9699164038
242.12,2694254.130852716
242.18,2734634.2917890283
242.24,2775014.4527253406
242.3,2815394.6136616524
242.36,2855774.774597965
242.42000000000002,2896154.935534277
242.48,2936535.09647057
242.54,2976915.2574068825
242.6,3017295.4183431943
242.66,3057675.579279506
242.72,3098055.740215819
242.78,3138435.9011521307
242.84,3178816.062088443
242.9,3219196.2230247553
242.96,3259576.383961067
243.01999999999998,3299247.7534169625
243.07999999999998,3337501.5399120795
243.14,3375755.3264071965
243.2,3414009.1129023135
243.26,3452262.8993974305
243.32,3490516.6858925475
243.38,3528770.4723876645
243.44,3567024.2588827815
243.5,3605278.045377899
243.56,3643531.8318730155
243.62,3681785.6183681325
243.68,3720039.4048632495
243.74,3758293.191358366
243.8,3796546.977853483
243.86,3834800.7643486005
243.92000000000002,3873054.5508437175
243.98,3911308.3373388164
244.04,3946654.8136727917
244.1,3980547.6349261957
244.16,4014440.4561795997
244.22,4048333.2774330038
244.28,4082226.098686408
244.34,4116118.919939812
244.4,4150011.741193216
244.46,4183904.56244662
244.51999999999998,4217797.383700008
244.57999999999998,4251690.204953411
244.64,4285583.026206815
244.7,4319475.847460219
244.76,4353368.668713623
244.82,4387261.489967027
244.88,4421154.311220431
244.94,4455047.132473835
245.0,4488939.953727239
245.06,4517177.2253510505
245.12,4545414.496974862
245.18,4573651.768598674
245.24,4601889.040222486
245.3,4630126.311846297
245.36,4658363.583470109
245.42000000000002,4686600.855093921
245.48,4714838.126717718
245.54,4743075.39834153
245.6,4771312.669965342
245.66,4799549.941589153
245.72,4827787.213212965
245.78,4856024.484836777
245.84,4884261.756460588
245.9,4912499.0280844
245.96,4940736.299708212
246.01999999999998,4966991.085530151
246.07999999999998,4989280.89974838
246.14,5011570.713966611
246.2,5033860.52818484
246.26,5056150.342403069
246.32,5078440.1566213
246.38,5100729.970839529
246.44,5123019.78505776
246.5,5145309.5992759885
246.56,5167599.413494219
246.62,5189889.227712449
246.68,5212179.041930679
246.74,5234468.856148908
246.8,5256758.670367138
246.86,5279048.484585368
246.92000000000002,5301338.298803598
246.98,5323628.113021817
247.04,5342304.395074822
247.1,5359173.911045212
247.16,5376043.427015602
247.22,5392912.942985992
247.28,5409782.458956384
247.34,5426651.974926773
247.4,5443521.490897164
247.46,5460391.006867554
247.51999999999998,5477260.522837937
247.57999999999998,5494130.038808327
247.64,5510999.554778718
247.7,5527869.070749109
247.76,5544738.586719499
247.82,5561608.102689889
247.88,5578477.6186602805
247.94,5595347.134630671
248.0,5612216.650601061
248.06,5624690.786519749
248.12,5637164.922438438
248.18,5649639.058357128
248.24,5662113.194275816
248.3,5674587.330194505
248.36,5687061.466113194
248.42000000000002,5699535.602031882
248.48,5712009.737950565
248.54,5724483.873869254
248.6,5736958.009787943
248.66,5749432.145706632
248.72,5761906.281625321
248.78,5774380.417544009
248.84,5786854.553462698
248.9,5799328.689381387
248.96,5811802.825300076
249.01999999999998,5823207.501883878
249.07999999999998,5832473.2597979205
249.14,5841739.0177119635
249.2,5851004.775626006
249.26,5860270.533540049
249.32,5869536.291454091
249.38,5878802.049368134
249.44,5888067.807282176
249.5,5897333.565196219
249.56,5906599.323110262
249.62,5915865.081024304
249.68,5925130.838938347
249.74,5934396.596852389
249.8,5943662.354766432
249.86,5952928.112680474
249.92000000000002,5962193.870594517
249.98,5971459.628508556
250.04,5979312.909056509
250.1,5986459.950921416
250.16,5993606.992786325
250.22,6000754.034651232
250.28,6007901.07651614
250.34,6015048.118381048
250.4,6022195.160245956
250.46,6029342.202110863
250.51999999999998,6036489.243975768
250.57999999999998,6043636.285840675
250.64,6050783.3277055845
250.7,6057930.369570492
250.76,6065077.4114354
250.82,6072224.4533003075
250.88,6079371.495165216
250.94,6086518.537030123
251.0,6093665.5788950315
251.06,6099542.767081933
251.12,6105419.955268836
251.18,6111297.143455738
251.24,6117174.331642641
251.3,6123051.519829542
251.36,6128928.708016445
251.42,6134805.896203345
251.48,6140683.084390247
251.54,6146560.272577149
251.6,6152437.4607640505
251.66,6158314.648950953
251.72,6164191.837137856
251.78,6170069.025324758
251.84,6175946.213511661
251.9,6181823.401698563
251.96,6187700.589885466
252.01999999999998,6193345.267459204
252.07999999999998,6198524.923806627
252.14,6203704.58015405
252.2,6208884.236501473
252.26,6214063.892848895
252.32,6219243.549196317
252.38,6224423.20554374
252.44,6229602.861891163
252.5,6234782.518238585
252.56,6239962.174586008
252.62,6245141.83093343
252.68,6250321.487280853
252.74,6255501.143628276
252.8,6260680.799975698
252.86,6265860.45632312
252.92,6271040.112670541
252.98,6276219.769017964
253.04,6281154.52902956
253.1,6285966.840873242
253.16,6290779.152716926
253.22,6295591.464560609
253.28,6300403.776404293
253.34,6305216.088247975
253.4,6310028.400091659
253.46,6314840.711935342
253.51999999999998,6319653.023779023
253.57999999999998,6324465.335622706
253.64,6329277.64746639
253.7,6334089.959310073
253.76,6338902.271153756
253.82,6343714.582997439
253.88,6348526.894841123
253.94,6353339.206684806
254.0,6358151.518528489
254.06,6362748.064544741
254.12,6367344.610560992
254.18,6371941.1565772435
254.24,6376537.702593494
254.3,6381134.248609746
254.36,6385730.794625998
254.42,6390327.340642246
254.48,6394923.886658498
254.54,6399520.432674749
254.6,6404116.9786910005
254.66,6408713.524707251
254.72,6413310.070723503
254.78,6417906.616739754
254.84,6422503.162756004
254.9,6427099.708772256
254.96,6431696.254788508
255.01999999999998,6436233.538441151
255.07999999999998,6440652.2973665865
255.14,6445071.056292023
255.2,6449489.815217456
255.26,6453908.574142891
255.32,6458327.333068327
255.38,6462746.091993762
255.44,6467164.850919197
255.5,6471583.609844632
255.56,6476002.368770068
255.62,6480421.127695503
255.68,6484839.886620938
255.74,6489258.645546373
255.8,6493677.404471808
255.86,6498096.163397242
255.92,6502514.922322676
255.98,6506933.681248111
256.04,6511219.972202456
256.1,6515440.029171254
256.15999999999997,6519660.086140046
256.22,6523880.143108847
256.28,6528100.20007764
256.34,6532320.257046437
256.4,6536540.314015235
256.46,6540760.370984031
256.52,6544980.427952828
256.58,6549200.484921626
256.64,6553420.541890422
256.7,6557640.598859219
256.76,6561860.655828017
256.82,6566080.712796814
256.88,6570300.76976561
256.94,6574520.826734408
257.0,6578740.883703205
257.06,6582724.487461958
257.12,6586708.091220712
257.18,6590691.694979465
257.24,6594675.298738219
257.3,6598658.902496972
257.36,6602642.506255726
257.42,6606626.11001448
257.48,6610609.713773234
257.54,6614593.317531986
257.6,6618576.921290739
257.65999999999997,6622560.52504949
257.72,6626544.128808247
257.78,6630527.7325669965
257.84,6634511.33632575
257.9,6638494.940084504
257.96,6642478.543843257
258.02,6646374.2009177795
258.08,6650093.96462384
258.14,6653813.7283299
258.2,6657533.492035959
258.26,6661253.255742019
258.32,6664973.019448078
258.38,6668692.783154138
258.44,6672412.546860198
258.5,6676132.310566259
258.56,6679852.074272318
258.62,6683571.837978377
258.68,6687291.601684437
258.74,6691011.365390496
258.8,6694731.129096557
258.86,6698450.892802617
258.92,6702170.656508676
258.98,6705890.420214736
259.04,6709428.363117185
259.1,6712875.3956178315
259.15999999999997,6716322.428118473
259.22,6719769.460619121
259.28,6723216.493119762
259.34,6726663.525620407
259.4,6730110.558121052
259.46,6733557.590621697
259.52,6737004.623122342
259.58,6740451.655622986
259.64,6743898.688123632
259.7,6747345.720624277
259.76,6750792.753124922
259.82,6754239.785625567
259.88,6757686.818126212
259.94,6761133.850626856
260.0,6764580.883127501
260.06,6767756.750196013
260.12,6770932.617264523
260.18,6774108.484333035
260.24,6777284.351401546
260.3,6780460.218470057
260.36,6783636.085538568
260.42,6786811.952607079
260.48,6789987.819675589
260.54,6793163.6867441
260.6,6796339.553812612
260.65999999999997,6799515.4208811205
260.72,6802691.287949634
260.78,6805867.1550181415
260.84,6809043.022086653
260.9,6812218.889155163
260.96,6815394.756223675
261.02,6818480.629561314
261.08,6821386.515437209
261.14,6824292.401313104
261.2,6827198.287188998
261.26,6830104.173064892
261.32,6833010.058940789
261.38,6835915.9448166825
261.44,6838821.830692577
261.5,6841727.716568472
261.56,6844633.602444367
261.62,6847539.488320261
261.68,6850445.374196156
261.74,6853351.260072052
261.8,6856257.145947946
261.86,6859163.031823841
261.92,6862068.917699736
261.98,6864974.803575629
262.04,6867699.014728042
262.1,6870332.388518715
262.15999999999997,6872965.762309385
262.22,6875599.136100059
262.28,6878232.50989073
262.34,6880865.883681402
262.4,6883499.257472075
262.46,6886132.631262746
262.52,6888766.005053419
262.58,6891399.378844091
262.64,6894032.752634762
262.7,6896666.126425435
262.76,6899299.500216107
262.82,6901932.87400678
262.88,6904566.247797452
262.94,6907199.621588124
263.0,6909832.995378796
263.06,6912189.220617267
263.12,6914545.4458557395
263.18,6916901.671094211
263.24,6919257.896332682
263.3,6921614.121571153
263.36,6923970.346809626
263.42,6926326.572048097
263.48,6928682.797286568
263.54,6931039.02252504
263.6,6933395.247763512
263.65999999999997,6935751.473001981
263.72,6938107.698240454
263.78,6940463.923478925
263.84,6942820.148717396
263.9,6945176.373955867
263.96,6947532.599194339
264.02,6949794.759517316
264.08,6951868.790009305
264.14,6953942.820501293
264.2,6956016.850993282
264.26,6958090.88148527
264.32,6960164.911977259
264.38,6962238.942469248
264.44,6964312.972961237
264.5,6966387.003453225
264.56,6968461.033945215
264.62,6970535.064437203
264.68,6972609.094929192
264.74,6974683.12542118
264.8,6976757.1559131695
264.86,6978831.186405158
264.92,6980905.216897147
264.98,6982979.247389135
265.03999999999996,6984865.256023365
265.1,6986657.253728719
265.15999999999997,6988449.25143407
265.22,6990241.249139425
265.28,6992033.246844777
265.34000000000003,6993825.24455013
265.4,6995617.242255482
265.46,6997409.239960834
265.52,6999201.237666187
265.58,7000993.235371541
265.64,7002785.233076894
265.7,7004577.230782246
265.76,7006369.228487599
265.82,7008161.226192951
265.88,7009953.223898306
265.94,7011745.221603658
266.0,7013537.219309011
266.06,7015065.383070614
266.12,7016593.54683222
266.18,7018121.710593823
266.24,7019649.874355427
266.3,7021178.038117032
266.36,7022706.201878636
266.42,7024234.365640241
266.48,7025762.529401844
266.53999999999996,7027290.693163447
266.6,7028818.8569250535
266.65999999999997,7030347.020686656
266.72,7031875.184448261
266.78,7033403.348209864
266.84000000000003,7034931.511971469
266.9,7036459.675733072
266.96,7037987.839494677
267.02,7039443.747542349
267.08,7040755.144162158
267.14,7042066.540781965
267.2,7043377.9374017725
267.26,7044689.334021581
267.32,7046000.730641388
267.38,7047312.127261197
267.44,7048623.523881005
267.5,7049934.920500813
267.56,7051246.317120621
267.62,7052557.713740428
267.68,7053869.110360237
267.74,7055180.506980045
267.8,7056491.903599853
267.86,7057803.300219661
267.92,7059114.696839468
267.98,7060426.0934592765
