λ (nm),α (cm^-1)
215.9,20633.433070925403
215.96,20630.464791409166
216.02,20626.846282552764
216.07999999999998,20621.92731501604
216.14,20617.008347479317
216.2,20612.089379942598
216.26,20607.170412405874
216.32,20602.25144486915
216.38,20597.33247733243
216.44,20592.413509795708
216.5,20587.494542258984
216.56,20582.57557472227
216.62,20577.656607185545
216.68,20572.73763964882
216.74,20567.818672112102
216.8,20562.89970457538
216.86,20557.980737038655
216.92,20553.061769501935
216.98,20548.142801965212
217.04,20540.35756114757
217.1,20531.13918368947
217.16,20521.920806231366
217.22,20512.702428773264
217.28,20503.484051315158
217.34,20494.26567385705
217.4,20485.04729639895
217.46,20475.828918940846
217.52,20466.610541482743
217.57999999999998,20457.392164024644
217.64,20448.173786566542
217.7,20438.95540910844
217.76,20429.737031650333
217.82,20420.51865419223
217.88,20411.300276734124
217.94,20402.08189927602
218.0,20392.86352181792
218.06,20381.101421223844
218.12,20369.339320629766
218.18,20357.577220035688
218.24,20345.815119441613
218.3,20334.053018847535
218.36,20322.29091825346
218.42,20310.52881765939
218.48,20298.766717065315
218.54,20287.004616471237
218.6,20275.242515877162
218.66,20263.480415283084
218.72,20251.71831468901
218.78,20239.95621409493
218.84,20228.194113500853
218.9,20216.43201290678
218.96,20204.669912312704
219.02,20193.556031349748
219.07999999999998,20183.738589649034
219.14,20173.921147948313
219.2,20164.1037062476
219.26,20154.28626454688
219.32,20144.46882284616
219.38,20134.651381145442
219.44,20124.83393944473
219.5,20115.016497744007
219.56,20105.19905604329
219.62,20095.381614342576
219.68,20085.564172641858
219.74,20075.746730941137
219.8,20065.92928924042
219.86,20056.111847539705
219.92,20046.294405838988
219.98,20036.47696413827
220.04,20030.535840628454
220.1,20026.53287621408
220.16,20022.529911799713
220.22,20018.52694738534
220.28,20014.523982970975
220.34,20010.521018556603
220.4,20006.518054142234
220.46,20002.515089727865
220.52,19998.512125313497
220.57999999999998,19994.509160899128
220.64,19990.50619648476
220.7,19986.50323207039
220.76,19982.500267656018
220.82,19978.497303241653
220.88,19974.49433882728
220.94,19970.49137441291
221.0,19966.488409998543
221.06,19969.39243875957
221.12,19972.2964675206
221.18,19975.200496281628
221.24,19978.104525042658
221.3,19981.008553803687
221.36,19983.912582564717
221.42,19986.816611325743
221.48,19989.720640086776
221.54,19992.624668847802
221.6,19995.528697608836
221.66,19998.43272636986
221.72,20001.336755130895
221.78,20004.24078389192
221.84,20007.144812652947
221.9,20010.04884141398
221.96,20012.952870175006
222.02,20017.676604671702
222.07999999999998,20026.03975063973
222.14,20034.402896607764
222.2,20042.76604257579
222.26,20051.129188543822
222.32,20059.49233451185
222.38,20067.85548047988
222.44,20076.21862644791
222.5,20084.581772415942
222.56,20092.944918383968
222.62,20101.308064351997
222.68,20109.671210320026
222.74,20118.034356288055
222.8,20126.397502256088
222.86,20134.760648224114
222.92,20143.123794192143
222.98,20151.486940160175
223.04,20162.1067651768
223.1,20173.854929717727
223.16,20185.603094258655
223.22,20197.351258799583
223.28,20209.099423340507
223.34,20220.847587881435
223.4,20232.59575242236
223.46,20244.343916963287
223.52,20256.092081504215
223.57999999999998,20267.84024604514
223.64,20279.588410586068
223.7,20291.336575126992
223.76,20303.084739667916
223.82,20314.832904208844
223.88,20326.581068749772
223.94,20338.3292332907
224.0,20350.07739783163
224.06,20364.68131192867
224.12,20379.285226025717
224.18,20393.889140122756
224.24,20408.493054219798
224.3,20423.096968316844
224.36,20437.700882413883
224.42,20452.30479651092
224.48,20466.908710607964
224.54,20481.51262470501
224.6,20496.11653880205
224.66,20510.72045289909
224.72,20525.324366996138
224.78,20539.928281093176
224.84,20554.53219519022
224.9,20569.136109287265
224.96,20583.740023384307
225.02,20600.03816662513
225.07999999999998,20619.7247681535
225.14,20639.411369681886
225.2,20659.09797121027
225.26,20678.784572738652
225.32,20698.471174267033
225.38,20718.15777579542
225.44,20737.8443773238
225.5,20757.53097885218
225.56,20777.217580380566
225.62,20796.904181908947
225.68,20816.59078343733
225.74,20836.277384965713
225.8,20855.963986494095
225.86,20875.65058802248
225.92,20895.337189550854
225.98,20915.02379107923
226.04,20941.820380829726
226.1,20972.17196469127
226.16,21002.523548552814
226.22,21032.87513241436
226.28,21063.226716275905
226.34,21093.578300137455
226.4,21123.929883999
226.46,21154.281467860546
226.52,21184.633051722092
226.57999999999998,21214.98463558362
226.64,21245.33621944517
226.7,21275.687803306715
226.76,21306.03938716826
226.82,21336.390971029803
226.88,21366.74255489135
226.94,21397.094138752895
227.0,21427.44572261444
227.06,21478.598218313084
227.12,21529.750714011723
227.18,21580.903209710366
227.24,21632.055705409006
227.3,21683.20820110765
227.36,21734.36069680629
227.42,21785.513192504906
227.48,21836.66568820355
227.54,21887.81818390219
227.6,21938.970679600832
227.66,21990.123175299468
227.72,22041.27567099811
227.78,22092.428166696754
227.84,22143.580662395394
227.9,22194.733158094037
227.96,22245.885653792677
228.02,22309.318335441112
228.07999999999998,22397.311388989063
228.14,22485.30444253706
228.2,22573.297496085055
228.26,22661.290549633053
228.32,22749.283603181048
228.38,22837.276656729042
228.44,22925.26971027704
228.5,23013.262763825034
228.56,23101.25581737303
228.62,23189.24887092103
228.68,23277.241924469025
228.74,23365.23497801702
228.8,23453.228031565013
228.86,23541.221085113008
228.92,23629.214138660966
228.98,23717.20719220896
229.04,23844.064856375066
229.1,23990.35482585025
229.16,24136.644795325425
229.22,24282.9347648006
229.28,24429.224734275776
229.34,24575.514703750956
229.4,24721.804673226135
229.46,24868.09464270131
229.52,25014.38461217649
229.57999999999998,25160.674581651598
229.64,25306.964551126774
229.7,25453.25452060195
229.76,25599.544490077133
229.82,25745.83445955231
229.88,25892.124429027484
229.94,26038.414398502664
230.0,26184.70436797784
230.06,26413.071486313387
230.12,26641.43860464893
230.18,26869.80572298448
230.24,27098.172841320025
230.3,27326.539959655573
230.36,27554.907077991116
230.42,27783.274196326554
230.48,28011.641314662098
230.54,28240.00843299765
230.6,28468.375551333193
230.66,28696.74266966874
230.72,28925.109788004287
230.78,29153.47690633983
230.84,29381.844024675374
230.9,29610.21114301092
230.96,29838.578261346473
231.02,30101.626502527593
231.07999999999998,30434.03698939967
231.14,30766.4474762719
231.2,31098.857963144135
231.26,31431.268450016367
231.32,31763.6789368886
231.38,32096.08942376083
231.44,32428.499910633065
231.5,32760.910397505293
231.56,33093.32088437753
231.62,33425.73137124976
231.68,33758.14185812199
231.74,34090.55234499423
231.8,34422.962831866455
231.86,34755.37331873869
231.92,35087.783805610765
231.98,35420.194292483
232.04,35833.386313636634
232.1,36286.96910193101
232.16,36740.55189022539
232.22,37194.13467851977
232.28,37647.717466814145
232.34,38101.300255108516
232.4,38554.8830434029
232.46,39008.46583169727
232.51999999999998,39462.04861999143
232.57999999999998,39915.63140828581
232.64,40369.21419658018
232.7,40822.79698487456
232.76,41276.37977316894
232.82,41729.96256146332
232.88,42183.54534975769
232.94,42637.12813805207
233.0,43090.710926346444
233.06,43676.83843694628
233.12,44262.965947546116
233.18,44849.09345814595
233.24,45435.22096874578
233.3,46021.348479345615
233.36,46607.47598994546
233.42000000000002,47193.603500545294
233.48,47779.73101114485
233.54,48365.85852174469
233.6,48951.98603234452
233.66,49538.11354294435
233.72,50124.241053544196
233.78,50710.36856414403
233.84,51296.49607474387
233.9,51882.6235853437
233.96,52468.751095943546
234.01999999999998,53101.321669814075
234.07999999999998,53826.778370226966
234.14,54552.235070639865
234.2,55277.69177105277
234.26,56003.14847146566
234.32,56728.60517187856
234.38,57454.06187229145
234.44,58179.51857270435
234.5,58904.975273117256
234.56,59630.43197353015
234.62,60355.888673943045
234.68,61081.34537435594
234.74,61806.802074768835
234.8,62532.25877518174
234.86,63257.71547559463
234.92000000000002,63983.17217600753
234.98,64708.62887642007
235.04,65530.661060768085
235.1,66400.98098708366
235.16,67271.30091339926
235.22,68141.62083971484
235.28,69011.94076603044
235.34,69882.26069234601
235.4,70752.58061866161
235.46,71622.9005449772
235.51999999999998,72493.22047129237
235.57999999999998,73363.54039760795
235.64,74233.86032392355
235.7,75104.18025023914
235.76,75974.50017655472
235.82,76844.8201028703
235.88,77715.14002918589
235.94,78585.45995550149
236.0,79455.77988181707
236.06,80480.54666230286
236.12,81505.31344278867
236.18,82530.08022327446
236.24,83554.84700376024
236.3,84579.61378424604
236.36,85604.38056473184
236.42000000000002,86629.14734521763
236.48,87653.91412570294
236.54,88678.68090618875
236.6,89703.44768667454
236.66,90728.21446716035
236.72,91752.98124764612
236.78,92777.74802813191
236.84,93802.51480861772
236.9,94827.28158910351
236.96,95852.0483695893
237.01999999999998,96934.49899335878
237.07999999999998,98132.31730369721
237.14,99330.13561403565
237.2,100527.95392437409
237.26,101725.77223471252
237.32,102923.59054505096
237.38,104121.4088553894
237.44,105319.22716572783
237.5,106517.04547606628
237.56,107714.86378640472
237.62,108912.68209674316
237.68,110110.50040708159
237.74,111308.31871742003
237.8,112506.13702775846
237.86,113703.95533809689
237.92000000000002,114901.77364843532
237.98,116099.5919587732
238.04,117431.94783220858
238.1,118831.57248719249
238.16,120231.19714217637
238.22,121630.82179716027
238.28,123030.44645214417
238.34,124430.07110712805
238.4,125829.69576211197
238.46,127229.32041709586
238.51999999999998,128628.94507207909
238.57999999999998,130028.56972706298
238.64,131428.19438204687
238.7,132827.81903703077
238.76,134227.44369201467
238.82,135627.06834699857
238.88,137026.69300198246
238.94,138426.31765696636
239.0,139825.94231195026
239.06,141462.6872961086
239.12,143099.43228026698
239.18,144736.17726442535
239.24,146372.9222485837
239.3,148009.66723274207
239.36,149646.4122169004
239.42000000000002,151283.15720105878
239.48,152919.90218521637
239.54,154556.64716937472
239.6,156193.3921535331
239.66,157830.13713769143
239.72,159466.88212184978
239.78,161103.62710600818
239.84,162740.37209016652
239.9,164377.1170743249
239.96,166013.86205848324
240.01999999999998,167741.80628170897
240.07999999999998,169652.14898307208
240.14,171562.49168443517
240.2,173472.83438579825
240.26,175383.1770871614
240.32,177293.51978852449
240.38,179203.86248988757
240.44,181114.2051912507
240.5,183024.54789261377
240.56,184934.89059397686
240.62,186845.23329533997
240.68,188755.5759967031
240.74,190665.91869806618
240.8,192576.2613994293
240.86,194486.60410079238
240.92000000000002,196396.94680215546
240.98,198307.28950351768
241.04,200422.87540842555
241.1,202641.08291510586
241.16,204859.2904217862
241.22,207077.4979284665
241.28,209295.70543514678
241.34,211513.91294182712
241.4,213732.12044850743
241.46,215950.32795518776
241.51999999999998,218168.53546186705
241.57999999999998,220386.74296854736
241.64,222604.9504752277
241.7,224823.157981908
241.76,227041.3654885883
241.82,229259.57299526862
241.88,231477.78050194893
241.94,233695.98800862927
242.0,235914.19551530958
242.06,238473.285701849
242.12,241032.37588838843
242.18,243591.46607492783
242.24,246150.55626146725
242.3,248709.64644800668
242.36,251268.73663454608
242.42000000000002,253827.8268210855
242.48,256386.9170076237
242.54,258946.00719416307
242.6,261505.0973807025
242.66,264064.1875672419
242.72,266623.27775378135
242.78,269182.36794032075
242.84,271741.45812686015
242.9,274300.5483133996
242.96,276859.638499939
243.01999999999998,279545.0702938558
243.07999999999998,282483.18530253123
243.14,285421.3003112067
243.2,288359.4153198822
243.26,291297.5303285577
243.32,294235.6453372332
243.38,297173.7603459087
243.44,300111.87535458413
243.5,303049.9903632597
243.56,305988.1053719352
243.62,308926.2203806106
243.68,311864.3353892861
243.74,314802.45039796166
243.8,317740.5654066371
243.86,320678.6804153126
243.92000000000002,323616.795423988
243.98,326554.9104326622
244.04,329783.1354749932
244.1,333156.415534152
244.16,336529.6955933109
244.22,339902.9756524698
244.28,343276.25571162865
244.34,346649.53577078757
244.4,350022.8158299464
244.46,353396.09588910535
244.51999999999998,356769.3759482626
244.57999999999998,360142.6560074215
244.64,363515.9360665803
244.7,366889.2161257392
244.76,370262.49618489813
244.82,373635.77624405693
244.88,377009.05630321585
244.94,380382.3363623747
245.0,383755.61642153363
245.06,387658.24493390595
245.12,391560.8734462783
245.18,395463.5019586506
245.24,399366.130471023
245.3,403268.75898339524
245.36,407171.3874957676
245.42000000000002,411074.0160081399
245.48,414976.6445205104
245.54,418879.2730328828
245.6,422781.9015452551
245.66,426684.5300576274
245.72,430587.15856999974
245.78,434489.7870823721
245.84,438392.4155947444
245.9,442295.04410711676
245.96,446197.67261948914
246.01999999999998,450329.29708115954
246.07999999999998,454918.91344143235
246.14,459508.5298017052
246.2,464098.1461619781
246.26,468687.7625222509
246.32,473277.37888252374
246.38,477866.9952427966
246.44,482456.6116030694
246.5,487046.22796334233
246.56,491635.8443236152
246.62,496225.460683888
246.68,500815.07704416086
246.74,505404.6934044337
246.8,509994.30976470653
246.86,514583.9261249794
246.92000000000002,519173.54248525226
246.98,523763.1588455229
247.04,528975.1057311442
247.1,534498.2178794399
247.16,540021.3300277357
247.22,545544.4421760314
247.28,551067.554324327
247.34,556590.6664726229
247.4,562113.7786209185
247.46,567636.8907692143
247.51999999999998,573160.0029175074
247.57999999999998,578683.115065803
247.64,584206.2272140988
247.7,589729.3393623946
247.76,595252.4515106903
247.82,600775.563658986
247.88,606298.6758072817
247.94,611821.7879555775
248.0,617344.9001038732
248.06,624154.1813961052
248.12,630963.4626883373
248.18,637772.7439805694
248.24,644582.0252728015
248.3,651391.3065650337
248.36,658200.5878572657
248.42000000000002,665009.8691494978
248.48,671819.1504417268
248.54,678628.4317339588
248.6,685437.7130261909
248.66,692246.994318423
248.72,699056.2756106551
248.78,705865.5569028871
248.84,712674.8381951193
248.9,719484.1194873514
248.96,726293.4007795835
249.01999999999998,733684.2261280003
249.07999999999998,742238.1395887984
249.14,750792.0530495965
249.2,759345.9665103945
249.26,767899.8799711926
249.32,776453.7934319905
249.38,785007.7068927886
249.44,793561.6203535867
249.5,802115.5338143847
249.56,810669.4472751827
249.62,819223.3607359807
249.68,827777.2741967789
249.74,836331.1876575769
249.8,844885.1011183748
249.86,853439.0145791728
249.92000000000002,861992.928039971
249.98,870546.841500765
250.04,880620.9315344564
250.1,891455.109854595
250.16,902289.2881747336
250.22,913123.4664948724
250.28,923957.644815011
250.34,934791.8231351495
250.4,945626.0014552884
250.46,956460.179775427
250.51999999999998,967294.3580955605
250.57999999999998,978128.5364156992
250.64,988962.7147358378
250.7,999796.8930559764
250.76,1010631.0713761152
250.82,1021465.2496962538
250.88,1032299.4280163925
250.94,1043133.6063365311
251.0,1053967.7846566697
251.06,1067627.7465268828
251.12,1081287.7083970958
251.18,1094947.6702673088
251.24,1108607.6321375219
251.3,1122267.594007735
251.36,1135927.555877948
251.42,1149587.5177481547
251.48,1163247.4796183677
251.54,1176907.4414885808
251.6,1190567.4033587938
251.66,1204227.3652290069
251.72,1217887.32709922
251.78,1231547.288969433
251.84,1245207.250839646
251.9,1258867.212709859
251.96,1272527.174580072
252.01999999999998,1287277.6037147383
252.07999999999998,1304208.9673783327
252.14,1321140.3310419272
252.2,1338071.694705522
252.26,1355003.0583691164
252.32,1371934.4220327109
252.38,1388865.7856963056
252.44,1405797.1493598998
252.5,1422728.5130234945
252.56,1439659.8766870887
252.62,1456591.2403506837
252.68,1473522.604014278
252.74,1490453.9676778724
252.8,1507385.331341467
252.86,1524316.6950050616
252.92,1541248.0586686481
252.98,1558179.4223322426
253.04,1577429.3914655622
253.1,1597838.6633337447
253.16,1618247.935201927
253.22,1638657.2070701097
253.28,1659066.4789382925
253.34,1679475.750806475
253.4,1699885.0226746576
253.46,1720294.2945428402
253.51999999999998,1740703.5664110132
253.57999999999998,1761112.8382791958
253.64,1781522.1101473782
253.7,1801931.3820155608
253.76,1822340.6538837433
253.82,1842749.925751926
253.88,1863159.1976201087
253.94,1883568.4694882913
254.0,1903977.7413564736
254.06,1927698.1367327461
254.12,1951418.5321090186
254.18,1975138.9274852911
254.24,1998859.3228615636
254.3,2022579.7182378361
254.36,2046300.1136141084
254.42,2070020.5089903697
254.48,2093740.9043666422
254.54,2117461.2997429147
254.6,2141181.6951191872
254.66,2164902.0904954597
254.72,2188622.4858717322
254.78,2212342.8812480047
254.84,2236063.2766242772
254.9,2259783.6720005497
254.96,2283504.067376822
255.01999999999998,2308121.098382017
255.07999999999998,2334531.400645093
255.14,2360941.702908169
255.2,2387352.0051712454
255.26,2413762.307434322
255.32,2440172.609697398
255.38,2466582.9119604737
255.44,2492993.21422355
255.5,2519403.516486626
255.56,2545813.8187497025
255.62,2572224.1210127785
255.68,2598634.4232758544
255.74,2625044.725538931
255.8,2651455.027802007
255.86,2677865.3300650828
255.92,2704275.632328147
255.98,2730685.9345912226
256.04,2758182.7559376936
256.1,2786222.8368258425
256.15999999999997,2814262.9177139644
256.22,2842302.9986021398
256.28,2870343.0794902616
256.34,2898383.16037841
256.4,2926423.2412665584
256.46,2954463.3221547073
256.52,2982503.403042856
256.58,3010543.4839310045
256.64,3038583.5648191534
256.7,3066623.6457073023
256.76,3094663.72659545
256.82,3122703.807483599
256.88,3150743.8883717475
256.94,3178783.9692598963
257.0,3206824.050148045
257.06,3235125.9849800155
257.12,3263427.919811987
257.18,3291729.8546439577
257.24,3320031.7894759285
257.3,3348333.7243078994
257.36,3376635.6591398707
257.42,3404937.593971841
257.48,3433239.528803812
257.54,3461541.4636357827
257.6,3489843.398467754
257.65999999999997,3518145.3332996983
257.72,3546447.2681316957
257.78,3574749.2029636395
257.84,3603051.137795611
257.9,3631353.0726275817
257.96,3659655.0074595525
258.02,3687561.8421846167
258.08,3714678.476695867
258.14,3741795.111207117
258.2,3768911.7457183665
258.26,3796028.3802296165
258.32,3823145.014740866
258.38,3850261.649252116
258.44,3877378.2837633663
258.5,3904494.918274616
258.56,3931611.552785866
258.62,3958728.187297116
258.68,3985844.8218083656
258.74,4012961.4563196157
258.8,4040078.090830866
258.86,4067194.725342116
258.92,4094311.3598533655
258.98,4121427.9943646155
259.04,4146918.937209529
259.1,4171597.034221275
259.15999999999997,4196275.131232997
259.22,4220953.2282447675
259.28,4245631.32525649
259.34,4270309.422268236
259.4,4294987.519279983
259.46,4319665.616291729
259.52,4344343.713303475
259.58,4369021.810315222
259.64,4393699.907326967
259.7,4418378.004338714
259.76,4443056.10135046
259.82,4467734.198362206
259.88,4492412.295373953
259.94,4517090.392385699
260.0,4541768.489397446
260.06,4563194.126814859
260.12,4584619.764232273
260.18,4606045.4016496865
260.24,4627471.039067101
260.3,4648896.676484514
260.36,4670322.313901928
260.42,4691747.951319342
260.48,4713173.588736756
260.54,4734599.226154169
260.6,4756024.863571583
260.65999999999997,4777450.500988976
260.72,4798876.138406411
260.78,4820301.775823804
260.84,4841727.413241218
260.9,4863153.050658632
260.96,4884578.688076045
261.02,4904843.661539761
261.08,4922787.307096077
261.14,4940730.952652393
261.2,4958674.59820871
261.26,4976618.243765025
261.32,4994561.889321341
261.38,5012505.534877657
261.44,5030449.180433974
261.5,5048392.82599029
261.56,5066336.471546605
261.62,5084280.117102922
261.68,5102223.762659238
261.74,5120167.4082155535
261.8,5138111.05377187
261.86,5156054.699328186
261.92,5173998.344884503
261.98,5191941.9904408185
262.04,5207796.367254069
262.1,5222606.109695791
262.15999999999997,5237415.852137497
262.22,5252225.594579232
262.28,5267035.337020939
262.34,5281845.07946266
262.4,5296654.821904381
262.46,5311464.564346101
262.52,5326274.306787821
262.58,5341084.049229543
262.64,5355893.791671263
262.7,5370703.534112983
262.76,5385513.276554706
262.82,5400323.018996426
262.88,5415132.761438146
262.94,5429942.5038798675
263.0,5444752.246321588
263.06,5457190.651555749
263.12,5469629.0567899095
263.18,5482067.46202407
263.24,5494505.867258232
263.3,5506944.272492393
263.36,5519382.677726555
263.42,5531821.0829607155
263.48,5544259.488194876
263.54,5556697.893429037
263.6,5569136.298663198
263.65999999999997,5581574.703897348
263.72,5594013.10913152
263.78,5606451.514365669
263.84,5618889.91959983
263.9,5631328.324833991
263.96,5643766.730068152
264.02,5655718.6731902
264.08,5666697.69208802
264.14,5677676.710985839
264.2,5688655.729883661
264.26,5699634.74878148
264.32,5710613.7676793
264.38,5721592.7865771195
264.44,5732571.80547494
264.5,5743550.824372761
264.56,5754529.84327058
264.62,5765508.862168401
264.68,5776487.88106622
264.74,5787466.89996404
264.8,5798445.9188618595
264.86,5809424.937759681
264.92,5820403.956657501
264.98,5831382.97555532
265.03999999999996,5841912.601649553
265.1,5852217.5313420165
265.15999999999997,5862522.461034461
265.22,5872827.390726924
265.28,5883132.320419367
265.34000000000003,5893437.250111831
265.4,5903742.179804276
265.46,5914047.1094967285
265.52,5924352.039189182
265.58,5934656.968881637
265.64,5944961.898574091
265.7,5955266.828266543
265.76,5965571.757958997
265.82,5975876.687651452
265.88,5986181.617343905
265.94,5996486.547036358
266.0,6006791.476728812
266.06,6016878.860942695
266.12,6026966.245156577
266.18,6037053.629370459
266.24,6047141.013584342
266.3,6057228.397798224
266.36,6067315.782012106
266.42,6077403.166225988
266.48,6087490.550439871
266.53999999999996,6097577.934653744
266.6,6107665.318867636
266.65999999999997,6117752.703081508
266.72,6127840.087295401
266.78,6137927.471509273
266.84000000000003,6148014.855723165
266.9,6158102.239937038
266.96,6168189.624150921
267.02,6178220.169395809
267.08,6188137.03670271
267.14,6198053.90400961
267.2,6207970.771316512
267.26,6217887.638623413
267.32,6227804.505930313
267.38,6237721.373237214
267.44,6247638.240544114
267.5,6257555.107851016
267.56,6267471.975157917
267.62,6277388.842464817
267.68,6287305.709771718
267.74,6297222.577078618
267.8,6307139.44438552
267.86,6317056.31169242
267.92,6326973.178999322
