λ (nm),α (cm^-1)
209.12,26227.790204004395
209.18,26176.205329891018
209.24,26124.62045577764
209.3,26073.03558166426
209.36,26021.45070755088
209.42,25969.865833437525
209.48,25918.280959324147
209.54,25866.69608521077
209.6,25815.11121109739
209.66,25763.52633698401
209.72,25711.941462870633
209.78,25660.356588757255
209.84,25608.771714643874
209.9,25557.186840530496
209.96,25505.601966417118
210.02,25451.535826218205
210.08,25392.507153848237
210.14,25333.478481478294
210.2,25274.449809108322
210.26,25215.421136738354
210.32,25156.39246436838
210.38,25097.36379199841
210.44,25038.335119628442
210.5,24979.30644725847
210.56,24920.2777748885
210.62,24861.249102518526
210.68,24802.220430148558
210.74,24743.191757778583
210.8,24684.163085408614
210.86,24625.134413038646
210.92,24566.1057406687
210.98,24507.07706829873
211.04,24452.18568281146
211.1,24399.362940765535
211.16,24346.540198719613
211.22,24293.71745667369
211.28,24240.894714627768
211.34,24188.071972581845
211.4,24135.249230535923
211.46,24082.426488489997
211.52,24029.603746444074
211.58,23976.781004398155
211.64,23923.958262352255
211.7,23871.135520306336
211.76,23818.312778260413
211.82,23765.49003621449
211.88,23712.66729416857
211.94,23659.844552122642
212.0,23607.02181007672
212.06,23572.106459639184
212.12,23537.19110920165
212.18,23502.275758764106
212.24,23467.36040832657
212.3,23432.445057889032
212.36,23397.529707451497
212.42,23362.614357013972
212.48,23327.699006576437
212.54,23292.7836561389
212.6,23257.86830570136
212.66,23222.952955263823
212.72,23188.037604826288
212.78,23153.12225438875
212.84,23118.20690395121
212.9,23083.29155351367
212.96,23048.376203076135
213.02,23021.271402892944
213.08,23009.787703218422
213.14,22998.304003543908
213.2,22986.82030386939
213.26,22975.33660419487
213.32,22963.852904520354
213.38,22952.369204845836
213.44,22940.885505171314
213.5,22929.401805496796
213.56,22917.91810582228
213.62,22906.434406147757
213.68,22894.95070647324
213.74,22883.467006798724
213.8,22871.983307124203
213.86,22860.499607449685
213.92,22849.01590777517
213.98,22837.53220810065
214.04,22840.616997503486
214.1,22850.986031445
214.16,22861.355065386517
214.22,22871.724099328036
214.28,22882.09313326955
214.34,22892.462167211062
214.4,22902.83120115258
214.46,22913.200235094097
214.52,22923.56926903561
214.58,22933.938302977127
214.64,22944.30733691864
214.7,22954.676370860154
214.76,22965.045404801673
214.82,22975.414438743184
214.88,22985.7834726847
214.94,22996.15250662622
215.0,23006.521540567734
215.06,23032.276044376813
215.12,23058.030548185903
215.18,23083.785051994982
215.24,23109.53955580407
215.3,23135.294059613152
215.36,23161.048563422235
215.42,23186.803067231307
215.48,23212.55757104039
215.54,23238.312074849477
215.6,23264.06657865856
215.66,23289.821082467643
215.72,23315.57558627673
215.78,23341.330090085812
215.84,23367.0845938949
215.9,23392.83909770398
215.96,23418.593601513065
216.02,23446.72629678425
216.07999999999998,23479.615374979618
216.14,23512.504453175006
216.2,23545.39353137039
216.26,23578.28260956578
216.32,23611.171687761165
216.38,23644.06076595655
216.44,23676.94984415194
216.5,23709.838922347324
216.56,23742.72800054271
216.62,23775.617078738098
216.68,23808.506156933483
216.74,23841.395235128868
216.8,23874.284313324257
216.86,23907.17339151964
216.92,23940.062469715012
216.98,23972.951547910397
217.04,24005.50315867746
217.1,24037.88603573036
217.16,24070.26891278326
217.22,24102.65178983616
217.28,24135.034666889063
217.34,24167.41754394196
217.4,24199.800420994863
217.46,24232.183298047763
217.52,24264.56617510066
217.57999999999998,24296.949052153544
217.64,24329.331929206448
217.7,24361.714806259348
217.76,24394.097683312248
217.82,24426.480560365148
217.88,24458.86343741805
217.94,24491.246314470947
218.0,24523.629191523847
218.06,24550.213591708034
218.12,24576.797991892217
218.18,24603.3823920764
218.24,24629.966792260584
218.3,24656.551192444767
218.36,24683.135592628954
218.42,24709.719992813123
218.48,24736.304392997306
218.54,24762.888793181486
218.6,24789.473193365673
218.66,24816.057593549856
218.72,24842.64199373404
218.78,24869.226393918223
218.84,24895.810794102406
218.9,24922.395194286593
218.96,24948.979594470777
219.02,24972.871489780777
219.07999999999998,24991.378375342407
219.14,25009.885260904044
219.2,25028.392146465685
219.26,25046.899032027322
219.32,25065.40591758896
219.38,25083.912803150597
219.44,25102.419688712234
219.5,25120.92657427387
219.56,25139.433459835516
219.62,25157.940345397154
219.68,25176.44723095879
219.74,25194.95411652043
219.8,25213.461002082066
219.86,25231.967887643706
219.92,25250.474773205337
219.98,25268.981658766974
220.04,25281.852293852768
220.1,25291.904803700643
220.16,25301.957313548515
220.22,25312.009823396387
220.28,25322.062333244263
220.34,25332.114843092135
220.4,25342.167352940007
220.46,25352.219862787882
220.52,25362.272372635754
220.57999999999998,25372.324882483623
220.64,25382.37739233149
220.7,25392.429902179363
220.76,25402.48241202724
220.82,25412.53492187511
220.88,25422.587431722983
220.94,25432.63994157086
221.0,25442.69245141873
221.06,25444.079591539994
221.12,25445.46673166126
221.18,25446.853871782525
221.24,25448.241011903792
221.3,25449.628152025056
221.36,25451.015292146323
221.42,25452.40243226759
221.48,25453.789572388854
221.54,25455.17671251012
221.6,25456.563852631385
221.66,25457.950992752652
221.72,25459.338132873916
221.78,25460.725272995187
221.84,25462.11241311645
221.9,25463.499553237718
221.96,25464.88669335898
222.02,25463.217635068497
222.07999999999998,25455.43617995451
222.14,25447.65472484053
222.2,25439.87326972654
222.26,25432.091814612555
222.32,25424.310359498566
222.38,25416.528904384584
222.44,25408.747449270595
222.5,25400.96599415661
222.56,25393.184539042628
222.62,25385.40308392864
222.68,25377.621628814657
222.74,25369.840173700668
222.8,25362.058718586683
222.86,25354.277263472693
222.92,25346.495808358715
222.98,25338.714353244726
223.04,25324.928474726024
223.1,25308.140384504957
223.16,25291.352294283886
223.22,25274.564204062823
223.28,25257.776113841755
223.34,25240.988023620685
223.4,25224.19993339962
223.46,25207.411843178554
223.52,25190.623752957483
223.57999999999998,25173.835662736426
223.64,25157.04757251536
223.7,25140.259482294292
223.76,25123.471392073225
223.82,25106.683301852157
223.88,25089.89521163109
223.94,25073.107121410023
224.0,25056.319031188956
224.06,25032.283086651358
224.12,25008.247142113763
224.18,24984.211197576165
224.24,24960.175253038564
224.3,24936.139308500966
224.36,24912.103363963368
224.42,24888.06741942578
224.48,24864.031474888186
224.54,24839.99553035059
224.6,24815.95958581299
224.66,24791.923641275393
224.72,24767.8876967378
224.78,24743.8517522002
224.84,24719.8158076626
224.9,24695.779863125
224.96,24671.743918587406
225.02,24646.33961130874
225.07999999999998,24618.198578547952
225.14,24590.05754578715
225.2,24561.916513026346
225.26,24533.775480265544
225.32,24505.63444750474
225.38,24477.493414743938
225.44,24449.352381983135
225.5,24421.211349222333
225.56,24393.07031646153
225.62,24364.929283700727
225.68,24336.788250939924
225.74,24308.647218179125
225.8,24280.506185418322
225.86,24252.36515265752
225.92,24224.224119896728
225.98,24196.083087135925
226.04,24167.396194159563
226.1,24138.436371075408
226.16,24109.47654799126
226.22,24080.516724907113
226.28,24051.556901822958
226.34,24022.59707873881
226.4,23993.63725565466
226.46,23964.67743257051
226.52,23935.717609486357
226.57999999999998,23906.757786402224
226.64,23877.797963318073
226.7,23848.838140233922
226.76,23819.87831714977
226.82,23790.918494065623
226.88,23761.958670981476
226.94,23732.99884789732
227.0,23704.039024813173
227.06,23676.169118307676
227.12,23648.299211802172
227.18,23620.429305296675
227.24,23592.559398791174
227.3,23564.689492285677
227.36,23536.819585780177
227.42,23508.94967927469
227.48,23481.07977276919
227.54,23453.209866263693
227.6,23425.339959758192
227.66,23397.470053252695
227.72,23369.600146747194
227.78,23341.730240241694
227.84,23313.860333736193
227.9,23285.990427230696
227.96,23258.120520725195
228.02,23230.48077982436
228.07999999999998,23203.30137013285
228.14,23176.121960441335
228.2,23148.942550749816
228.26,23121.763141058298
228.32,23094.583731366776
228.38,23067.40432167526
228.44,23040.224911983743
228.5,23013.04550229222
228.56,22985.866092600703
228.62,22958.686682909185
228.68,22931.50727321767
228.74,22904.32786352615
228.8,22877.14845383463
228.86,22849.969044143112
228.92,22822.78963445161
228.98,22795.610224760087
229.04,22767.543485356327
229.1,22739.033081096448
229.16,22710.522676836565
229.22,22682.012272576685
229.28,22653.501868316805
229.34,22624.991464056922
229.4,22596.481059797043
229.46,22567.970655537156
229.52,22539.460251277276
229.57999999999998,22510.94984701741
229.64,22482.439442757528
229.7,22453.92903849765
229.76,22425.41863423777
229.82,22396.908229977882
229.88,22368.397825718002
229.94,22339.88742145812
230.0,22311.37701719824
230.06,22280.456910660178
230.12,22249.53680412212
230.18,22218.616697584057
230.24,22187.696591045995
230.3,22156.776484507936
230.36,22125.856377969878
230.42,22094.93627143183
230.48,22064.016164893772
230.54,22033.09605835571
230.6,22002.17595181765
230.66,21971.25584527959
230.72,21940.335738741527
230.78,21909.415632203472
230.84,21878.49552566541
230.9,21847.57541912735
230.96,21816.65531258929
231.02,21785.870287150716
231.07999999999998,21755.355423911136
231.14,21724.840560671542
231.2,21694.32569743195
231.26,21663.810834192347
231.32,21633.295970952753
231.38,21602.78110771316
231.44,21572.26624447356
231.5,21541.751381233968
231.56,21511.236517994374
231.62,21480.721654754776
231.68,21450.206791515182
231.74,21419.691928275588
231.8,21389.177065035987
231.86,21358.662201796393
231.92,21328.147338556813
231.98,21297.63247531722
232.04,21272.698977977663
232.1,21250.556163588128
232.16,21228.413349198596
232.22,21206.270534809057
232.28,21184.127720419525
232.34,21161.984906029993
232.4,21139.842091640458
232.46,21117.699277250922
232.51999999999998,21095.5564628614
232.57999999999998,21073.413648471866
232.64,21051.27083408233
232.7,21029.1280196928
232.76,21006.985205303263
232.82,20984.842390913727
232.88,20962.699576524195
232.94,20940.55676213466
233.0,20918.413947745128
233.06,20916.63180685686
233.12,20914.84966596859
233.18,20913.067525080325
233.24,20911.285384192062
233.3,20909.503243303796
233.36,20907.721102415526
233.42000000000002,20905.938961527263
233.48,20904.156820638997
233.54,20902.37467975073
233.6,20900.592538862464
233.66,20898.810397974197
233.72,20897.02825708593
233.78,20895.246116197668
233.84,20893.463975309398
233.9,20891.68183442113
233.96,20889.89969353287
234.01999999999998,20899.357638395566
234.07999999999998,20931.295754760224
234.14,20963.23387112488
234.2,20995.17198748954
234.26,21027.110103854193
234.32,21059.04822021885
234.38,21090.986336583508
234.44,21122.924452948166
234.5,21154.862569312823
234.56,21186.80068567748
234.62,21218.73880204214
234.68,21250.6769184068
234.74,21282.615034771457
234.8,21314.55315113611
234.86,21346.49126750077
234.92000000000002,21378.429383865427
234.98,21410.36750023007
235.04,21472.911521172362
235.1,21550.758494403482
235.16,21628.605467634603
235.22,21706.452440865727
235.28,21784.299414096844
235.34,21862.146387327968
235.4,21939.993360559092
235.46,22017.84033379021
235.51999999999998,22095.687307021297
235.57999999999998,22173.534280252417
235.64,22251.381253483538
235.7,22329.228226714662
235.76,22407.07519994578
235.82,22484.922173176903
235.88,22562.769146408027
235.94,22640.616119639144
236.0,22718.463092870268
236.06,22852.54403481719
236.12,22986.624976764113
236.18,23120.705918711035
236.24,23254.786860657958
236.3,23388.867802604887
236.36,23522.94874455181
236.42000000000002,23657.029686498732
236.48,23791.110628445593
236.54,23925.191570392515
236.6,24059.272512339438
236.66,24193.353454286364
236.72,24327.43439623329
236.78,24461.515338180212
236.84,24595.596280127134
236.9,24729.677222074057
236.96,24863.758164020983
237.01999999999998,25019.9195104843
237.07999999999998,25220.24166598065
237.14,25420.563821477008
237.2,25620.885976973357
237.26,25821.208132469714
237.32,26021.530287966063
237.38,26221.85244346242
237.44,26422.174598958773
237.5,26622.496754455125
237.56,26822.818909951482
237.62,27023.141065447835
237.68,27223.463220944188
237.74,27423.78537644054
237.8,27624.107531936897
237.86,27824.429687433247
237.92000000000002,28024.751842929603
237.98,28225.07399842586
238.04,28477.395456253667
238.1,28755.71656524722
238.16,29034.037674240775
238.22,29312.35878323433
238.28,29590.679892227883
238.34,29869.001001221437
238.4,30147.322110214995
238.46,30425.64321920855
238.51999999999998,30703.964328201968
238.57999999999998,30982.28543719552
238.64,31260.606546189076
238.7,31538.92765518263
238.76,31817.248764176184
238.82,32095.569873169734
238.88,32373.89098216329
238.94,32652.212091156845
239.0,32930.5332001504
239.06,33301.20241315867
239.12,33671.871626166954
239.18,34042.540839175235
239.24,34413.21005218352
239.3,34783.8792651918
239.36,35154.54847820007
239.42000000000002,35525.21769120835
239.48,35895.88690421646
239.54,36266.55611722473
239.6,36637.225330233014
239.66,37007.89454324129
239.72,37378.563756249576
239.78,37749.23296925785
239.84,38119.90218226613
239.9,38490.571395274404
239.96,38861.24060828269
240.01999999999998,39268.1914013099
240.07999999999998,39747.70535437562
240.14,40227.21930744134
240.2,40706.73326050706
240.26,41186.24721357277
240.32,41665.761166638484
240.38,42145.27511970421
240.44,42624.78907276993
240.5,43104.303025835645
240.56,43583.81697890136
240.62,44063.33093196707
240.68,44542.8448850328
240.74,45022.35883809851
240.8,45501.872791164235
240.86,45981.386744229945
240.92000000000002,46460.90069729566
240.98,46940.41465036115
241.04,47503.97539216444
241.1,48109.55952833653
241.16,48715.14366450863
241.22,49320.727800680725
241.28,49926.31193685282
241.34,50531.89607302492
241.4,51137.48020919701
241.46,51743.06434536911
241.51999999999998,52348.64848154092
241.57999999999998,52954.232617713016
241.64,53559.81675388511
241.7,54165.4008900572
241.76,54770.9850262293
241.82,55376.56916240139
241.88,55982.15329857349
241.94,56587.737434745584
242.0,57193.32157091768
242.06,57939.93868397842
242.12,58686.55579703916
242.18,59433.172910099915
242.24,60179.790023160655
242.3,60926.407136221394
242.36,61673.024249282134
242.42000000000002,62419.641362342874
242.48,63166.25847540327
242.54,63912.87558846401
242.6,64659.49270152475
242.66,65406.10981458549
242.72,66152.72692764623
242.78,66899.34404070699
242.84,67645.96115376773
242.9,68392.57826682847
242.96,69139.1953798892
243.01999999999998,69935.51949168001
243.07999999999998,70831.25760093212
243.14,71726.99571018423
243.2,72622.73381943634
243.26,73518.47192868845
243.32,74414.21003794056
243.38,75309.94814719267
243.44,76205.68625644478
243.5,77101.42436569688
243.56,77997.162474949
243.62,78892.90058420111
243.68,79788.6386934532
243.74,80684.37680270532
243.8,81580.11491195744
243.86,82475.85302120955
243.92000000000002,83371.59113046165
243.98,84267.32923971335
244.04,85260.83453947793
244.1,86303.22343449881
244.16,87345.61232951967
244.22,88388.00122454055
244.28,89430.3901195614
244.34,90472.77901458228
244.4,91515.16790960314
244.46,92557.55680462402
244.51999999999998,93599.9456996444
244.57999999999998,94642.33459466527
244.64,95684.72348968615
244.7,96727.112384707
244.76,97769.50127972788
244.82,98811.89017474874
244.88,99854.27906976962
244.94,100896.6679647905
245.0,101939.05685981136
245.06,103117.06459322624
245.12,104295.0723266411
245.18,105473.08006005597
245.24,106651.08779347083
245.3,107829.0955268857
245.36,109007.10326030056
245.42000000000002,110185.11099371544
245.48,111363.11872712974
245.54,112541.12646054462
245.6,113719.1341939595
245.66,114897.14192737435
245.72,116075.14966078923
245.78,117253.15739420408
245.84,118431.16512761897
245.9,119609.17286103382
245.96,120787.1805944487
246.01999999999998,122008.0326311832
246.07999999999998,123314.5732745588
246.14,124621.11391793442
246.2,125927.65456131002
246.26,127234.1952046856
246.32,128540.7358480612
246.38,129847.27649143682
246.44,131153.8171348124
246.5,132460.35777818802
246.56,133766.89842156362
246.62,135073.4390649392
246.68,136379.97970831482
246.74,137686.52035169041
246.8,138993.06099506601
246.86,140299.60163844159
246.92000000000002,141606.1422818172
246.98,142912.68292519217
247.04,144320.47401552257
247.1,145778.8903293304
247.16,147237.30664313823
247.22,148695.72295694606
247.28,150154.13927075386
247.34,151612.5555845617
247.4,153070.97189836952
247.46,154529.38821217735
247.51999999999998,155987.80452598448
247.57999999999998,157446.2208397923
247.64,158904.63715360014
247.7,160363.05346740797
247.76,161821.46978121577
247.82,163279.8860950236
247.88,164738.30240883143
247.94,166196.71872263926
248.0,167655.13503644709
248.06,169360.038538368
248.12,171064.9420402889
248.18,172769.84554220983
248.24,174474.74904413076
248.3,176179.65254605166
248.36,177884.55604797258
248.42000000000002,179589.4595498935
248.48,181294.36305181362
248.54,182999.26655373455
248.6,184704.17005565547
248.66,186409.07355757637
248.72,188113.9770594973
248.78,189818.88056141822
248.84,191523.78406333912
248.9,193228.68756526004
248.96,194933.59106718097
249.01999999999998,196792.329956937
249.07999999999998,198958.73962236615
249.14,201125.14928779527
249.2,203291.55895322442
249.26,205457.96861865354
249.32,207624.37828408272
249.38,209790.78794951187
249.44,211957.197614941
249.5,214123.6072803701
249.56,216290.01694579926
249.62,218456.42661122844
249.68,220622.83627665756
249.74,222789.24594208668
249.8,224955.65560751583
249.86,227122.06527294498
249.92000000000002,229288.4749383741
249.98,231454.88460380223
250.04,234181.3264187103
250.1,237187.784308358
250.16,240194.24219800576
250.22,243200.70008765347
250.28,246207.1579773012
250.34,249213.61586694894
250.4,252220.07375659668
250.46,255226.53164624437
250.51999999999998,258232.9895358907
250.57999999999998,261239.4474255384
250.64,264245.90531518613
250.7,267252.3632048339
250.76,270258.8210944816
250.82,273265.2789841293
250.88,276271.73687377706
250.94,279278.1947634248
251.0,282284.65265307255
251.06,286690.5188779003
251.12,291096.3851027281
251.18,295502.25132755586
251.24,299908.1175523836
251.3,304313.9837772114
251.36,308719.85000203917
251.42,313125.7162268649
251.48,317531.5824516926
251.54,321937.44867652043
251.6,326343.31490134815
251.66,330749.181126176
251.72,335155.0473510038
251.78,339560.9135758315
251.84,343966.77980065934
251.9,348372.64602548705
251.96,352778.5122503149
252.01999999999998,357888.18044944765
252.07999999999998,364405.4525971988
252.14,370922.7247449499
252.2,377439.996892701
252.26,383957.26904045214
252.32,390474.54118820326
252.38,396991.81333595444
252.44,403509.0854837055
252.5,410026.3576314567
252.56,416543.62977920775
252.62,423060.90192695893
252.68,429578.17407470994
252.74,436095.4462224612
252.8,442612.7183702122
252.86,449129.9905179634
252.92,455647.2626657114
252.98,462164.5348134625
253.04,470608.1564516572
253.1,480014.9528350742
253.16,489421.7492184913
253.22,498828.5456019084
253.28,508235.3419853255
253.34,517642.13836874254
253.4,527048.9347521596
253.46,536455.7311355767
253.51999999999998,545862.5275189893
253.57999999999998,555269.3239024065
253.64,564676.1202858235
253.7,574082.9166692406
253.76,583489.7130526577
253.82,592896.5094360748
253.88,602303.3058194919
253.94,611710.102202909
254.0,621116.898586326
254.06,634114.929134635
254.12,647112.959682944
254.18,660110.990231253
254.24,673109.0207795621
254.3,686107.0513278709
254.36,699105.08187618
254.42,712103.1124244828
254.48,725101.1429727919
254.54,738099.1735211008
254.6,751097.2040694099
254.66,764095.2346177187
254.72,777093.2651660278
254.78,790091.2957143369
254.84,803089.3262626458
254.9,816087.3568109549
254.96,829085.3873592638
255.01999999999998,843431.0263861412
255.07999999999998,860471.8823701775
255.14,877512.7383542138
255.2,894553.59433825
255.26,911594.4503222865
255.32,928635.3063063227
255.38,945676.1622903589
255.44,962717.0182743953
255.5,979757.8742584315
255.56,996798.7302424678
255.62,1013839.5862265042
255.68,1030880.4422105404
255.74,1047921.2981945768
255.8,1064962.154178613
255.86,1082003.0101626492
255.92,1099043.8661466776
255.98,1116084.7221307138
256.04,1135849.43636743
256.1,1156976.0797304723
256.15999999999997,1178102.7230934943
256.22,1199229.3664565564
256.28,1220356.0098195786
256.34,1241482.6531826209
256.4,1262609.296545663
256.46,1283735.939908705
256.52,1304862.5832717472
256.58,1325989.2266347895
256.64,1347115.8699978313
256.7,1368242.5133608736
256.76,1389369.1567239158
256.82,1410495.800086958
256.88,1431622.4434500001
256.94,1452749.0868130422
257.0,1473875.7301760844
257.06,1498633.667720018
257.12,1523391.6052639517
257.18,1548149.5428078854
257.24,1572907.480351819
257.3,1597665.4178957527
257.36,1622423.3554396864
257.42,1647181.29298362
257.48,1671939.2305275537
257.54,1696697.1680714875
257.6,1721455.105615421
257.65999999999997,1746213.0431593312
257.72,1770970.9807032885
257.78,1795728.9182471987
257.84,1820486.8557911322
257.9,1845244.7933350657
257.96,1870002.7308789997
258.02,1895660.8731213084
258.08,1923119.4247603703
258.14,1950577.9763994322
258.2,1978036.5280384938
258.26,2005495.0796775555
258.32,2032953.6313166174
258.38,2060412.1829556793
258.44,2087870.7345947411
258.5,2115329.286233803
258.56,2142787.8378728647
258.62,2170246.3895119266
258.68,2197704.9411509885
258.74,2225163.4927900503
258.8,2252622.044429112
258.86,2280080.596068174
258.92,2307539.1477072355
258.98,2334997.6993462974
259.04,2363410.8878573817
259.1,2392301.3948044763
259.15999999999997,2421191.9017515434
259.22,2450082.4086986654
259.28,2478972.9156457325
259.34,2507863.422592827
259.4,2536753.9295399217
259.46,2565644.436487016
259.52,2594534.9434341104
259.58,2623425.450381205
259.64,2652315.9573282995
259.7,2681206.464275394
259.76,2710096.9712224887
259.82,2738987.4781695832
259.88,2767877.9851166774
259.94,2796768.492063772
260.0,2825658.9990108665
260.06,2854597.0360700013
260.12,2883535.0731291366
260.18,2912473.1101882714
260.24,2941411.1472474057
260.3,2970349.184306541
260.36,2999287.221365676
260.42,3028225.2584248106
260.48,3057163.2954839454
260.54,3086101.33254308
260.6,3115039.369602215
260.65999999999997,3143977.4066613223
260.72,3172915.4437204846
260.78,3201853.4807795924
260.84,3230791.5178387268
260.9,3259729.554897862
260.96,3288667.591956997
261.02,3317201.757374134
261.08,3344928.179507276
261.14,3372654.601640418
261.2,3400381.02377356
261.26,3428107.445906701
261.32,3455833.868039843
261.38,3483560.2901729853
261.44,3511286.7123061265
261.5,3539013.134439268
261.56,3566739.5565724103
261.62,3594465.9787055515
261.68,3622192.4008386936
261.74,3649918.8229718353
261.8,3677645.245104977
261.86,3705371.6672381186
261.92,3733098.0893712607
261.98,3760824.5115044024
262.04,3787108.2684955383
262.1,3812670.6929156724
262.15999999999997,3838233.117335782
262.22,3863795.54175594
262.28,3889357.96617605
262.34,3914920.390596183
262.4,3940482.815016317
262.46,3966045.2394364513
262.52,3991607.663856585
262.58,4017170.088276719
262.64,4042732.512696853
262.7,4068294.937116987
262.76,4093857.361537121
262.82,4119419.7859572545
262.88,4144982.2103773886
262.94,4170544.6347975223
263.0,4196107.059217656
263.06,4218924.122845792
263.12,4241741.186473928
263.18,4264558.250102064
263.24,4287375.3137302
263.3,4310192.377358335
263.36,4333009.440986471
263.42,4355826.504614607
263.48,4378643.568242743
263.54,4401460.631870878
263.6,4424277.695499014
263.65999999999997,4447094.759127129
263.72,4469911.822755286
263.78,4492728.8863834
263.84,4515545.950011536
263.9,4538363.013639672
263.96,4561180.077267807
264.02,4582995.560321963
264.08,4602807.882228155
264.14,4622620.204134346
264.2,4642432.526040538
264.26,4662244.8479467295
264.32,4682057.169852922
264.38,4701869.491759113
264.44,4721681.813665305
264.5,4741494.135571497
264.56,4761306.457477689
264.62,4781118.77938388
264.68,4800931.101290071
264.74,4820743.423196264
264.8,4840555.745102456
264.86,4860368.067008647
264.92,4880180.388914839
264.98,4899992.710821031
265.03999999999996,4917783.859591171
265.1,4934564.421793328
265.15999999999997,4951344.9839954525
265.22,4968125.546197609
265.28,4984906.108399733
265.34000000000003,5001686.6706018895
265.4,5018467.232804013
265.46,5035247.795006155
265.52,5052028.357208295
265.58,5068808.919410435
265.64,5085589.481612576
265.7,5102370.043814716
265.76,5119150.606016856
265.82,5135931.168218996
265.88,5152711.730421137
265.94,5169492.292623278
266.0,5186272.8548254175
266.06,5200179.7625205945
266.12,5214086.6702157715
266.18,5227993.577910948
266.24,5241900.485606125
266.3,5255807.393301302
266.36,5269714.300996479
266.42,5283621.208691655
266.48,5297528.116386832
266.53999999999996,5311435.024081995
266.6,5325341.931777186
266.65999999999997,5339248.839472348
266.72,5353155.747167539
266.78,5367062.654862702
266.84000000000003,5380969.562557892
266.9,5394876.470253055
266.96,5408783.377948232
267.02,5421849.788207358
267.08,5433235.203594379
267.14,5444620.6189814005
267.2,5456006.034368421
267.26,5467391.449755442
267.32,5478776.865142464
267.38,5490162.280529485
267.44,5501547.6959165055
267.5,5512933.111303526
267.56,5524318.526690548
267.62,5535703.942077569
267.68,5547089.357464589
267.74,5558474.7728516115
267.8,5569860.188238632
267.86,5581245.603625653
267.92,5592631.019012675
267.98,5604016.434399696
268.03999999999996,5614081.905032382
