λ (nm),α (cm^-1)
206.72,19118.614490604363
206.78,19058.27719255178
206.84,18997.939894499195
206.9,18937.602596446613
206.96,18877.26529839403
207.02,18820.389952533696
207.08,18770.438511057855
207.14,18720.487069582035
207.2,18670.53562810619
207.26,18620.58418663035
207.32,18570.632745154504
207.38,18520.681303678663
207.44,18470.729862202817
207.5,18420.778420726972
207.56,18370.82697925113
207.62,18320.875537775286
207.68,18270.924096299444
207.74,18220.9726548236
207.8,18171.021213347758
207.86,18121.069771871913
207.92,18071.118330396093
207.98,18021.166888920252
208.04,17976.247851487253
208.1,17933.845016075677
208.16,17891.4421806641
208.22,17849.039345252524
208.28,17806.63650984095
208.34,17764.233674429375
208.4,17721.8308390178
208.46,17679.428003606223
208.52,17637.02516819465
208.58,17594.622332783074
208.64,17552.219497371516
208.7,17509.816661959943
208.76,17467.413826548367
208.82,17425.01099113679
208.88,17382.608155725215
208.94,17340.205320313642
209.0,17297.802484902066
209.06,17259.628064374632
209.12,17221.453643847195
209.18,17183.279223319765
209.24,17145.10480279233
209.3,17106.930382264894
209.36,17068.755961737465
209.42,17030.581541210046
209.48,16992.407120682616
209.54,16954.23270015518
209.6,16916.058279627745
209.66,16877.883859100315
209.72,16839.709438572878
209.78,16801.535018045444
209.84,16763.36059751801
209.9,16725.186176990577
209.96,16687.011756463144
210.02,16649.490636464463
210.08,16613.27611752328
210.14,16577.06159858212
210.2,16540.847079640942
210.26,16504.632560699763
210.32,16468.41804175858
210.38,16432.203522817403
210.44,16395.989003876224
210.5,16359.774484935046
210.56,16323.559965993865
210.62,16287.345447052687
210.68,16251.130928111508
210.74,16214.916409170328
210.8,16178.70189022915
210.86,16142.48737128797
210.92,16106.272852346809
210.98,16070.058333405628
211.04,16035.164528665186
211.1,16000.931081025112
211.16,15966.69763338504
211.22,15932.464185744966
211.28,15898.230738104892
211.34,15863.997290464818
211.4,15829.763842824746
211.46,15795.530395184673
211.52,15761.296947544599
211.58,15727.063499904525
211.64,15692.830052264468
211.7,15658.596604624394
211.76,15624.363156984322
211.82,15590.129709344248
211.88,15555.896261704174
211.94,15521.6628140641
212.0,15487.429366424029
212.06,15457.494432632666
212.12,15427.559498841301
212.18,15397.624565049939
212.24,15367.689631258574
212.3,15337.754697467211
212.36,15307.819763675849
212.42,15277.8848298845
212.48,15247.949896093136
212.54,15218.014962301773
212.6,15188.08002851041
212.66,15158.145094719046
212.72,15128.210160927683
212.78,15098.27522713632
212.84,15068.340293344956
212.9,15038.405359553593
212.96,15008.470425762229
213.02,14981.24243374498
213.08,14959.428325275943
213.14,14937.614216806918
213.2,14915.800108337884
213.26,14893.98599986885
213.32,14872.171891399816
213.38,14850.35778293078
213.44,14828.543674461747
213.5,14806.729565992713
213.56,14784.915457523677
213.62,14763.101349054645
213.68,14741.287240585609
213.74,14719.473132116575
213.8,14697.659023647539
213.86,14675.844915178506
213.92,14654.030806709481
213.98,14632.216698240445
214.04,14618.262354762657
214.1,14608.237893780492
214.16,14598.21343279833
214.22,14588.188971816166
214.28,14578.164510834002
214.34,14568.140049851838
214.4,14558.115588869676
214.46,14548.09112788751
214.52,14538.066666905346
214.58,14528.042205923182
214.64,14518.017744941022
214.7,14507.99328395886
214.76,14497.968822976696
214.82,14487.944361994532
214.88,14477.919901012368
214.94,14467.895440030206
215.0,14457.87097904804
215.06,14460.843945834113
215.12,14463.816912620185
215.18,14466.789879406257
215.24,14469.762846192327
215.3,14472.735812978399
215.36,14475.708779764469
215.42,14478.681746550541
215.48,14481.654713336613
215.54,14484.627680122683
215.6,14487.600646908755
215.66,14490.573613694829
215.72,14493.5465804809
215.78,14496.519547266971
215.84,14499.492514053041
215.9,14502.465480839115
215.96,14505.438447625185
216.02,14511.950184142237
216.07999999999998,14525.539460121236
216.14,14539.128736100243
216.2,14552.71801207925
216.26,14566.307288058253
216.32,14579.896564037259
216.38,14593.485840016265
216.44,14607.075115995269
216.5,14620.664391974275
216.56,14634.25366795328
216.62,14647.842943932286
216.68,14661.43221991129
216.74,14675.021495890296
216.8,14688.610771869302
216.86,14702.200047848306
216.92,14715.789323827308
216.98,14729.378599806314
217.04,14746.949074527583
217.1,14766.510148619986
217.16,14786.07122271239
217.22,14805.632296804795
217.28,14825.1933708972
217.34,14844.754444989603
217.4,14864.315519082007
217.46,14883.87659317441
217.52,14903.437667266815
217.57999999999998,14922.998741359212
217.64,14942.559815451614
217.7,14962.120889544018
217.76,14981.681963636422
217.82,15001.243037728826
217.88,15020.804111821231
217.94,15040.365185913635
218.0,15059.92626000604
218.06,15081.238185208695
218.12,15102.55011041135
218.18,15123.862035614007
218.24,15145.173960816663
218.3,15166.48588601932
218.36,15187.797811221975
218.42,15209.109736424622
218.48,15230.421661627277
218.54,15251.733586829934
218.6,15273.04551203259
218.66,15294.357437235247
218.72,15315.669362437902
218.78,15336.981287640556
218.84,15358.293212843213
218.9,15379.605138045868
218.96,15400.917063248526
219.02,15422.169205950593
219.07999999999998,15443.301783651474
219.14,15464.434361352365
219.2,15485.566939053255
219.26,15506.699516754144
219.32,15527.832094455036
219.38,15548.964672155927
219.44,15570.097249856817
219.5,15591.229827557709
219.56,15612.362405258598
219.62,15633.49498295949
219.68,15654.62756066038
219.74,15675.76013836127
219.8,15696.89271606216
219.86,15718.025293763052
219.92,15739.15787146393
219.98,15760.290449164822
220.04,15781.515151879532
220.1,15802.78591710115
220.16,15824.056682322767
220.22,15845.327447544385
220.28,15866.598212766003
220.34,15887.86897798762
220.4,15909.139743209238
220.46,15930.410508430858
220.52,15951.681273652473
220.57999999999998,15972.952038874082
220.64,15994.2228040957
220.7,16015.49356931732
220.76,16036.764334538935
220.82,16058.035099760553
220.88,16079.305864982172
220.94,16100.576630203788
221.0,16121.847395425408
221.06,16144.911696834186
221.12,16167.975998242962
221.18,16191.04029965174
221.24,16214.10460106052
221.3,16237.168902469297
221.36,16260.233203878075
221.42,16283.297505286842
221.48,16306.36180669562
221.54,16329.426108104399
221.6,16352.490409513177
221.66,16375.554710921953
221.72,16398.61901233073
221.78,16421.68331373951
221.84,16444.747615148288
221.9,16467.811916557068
221.96,16490.876217965844
222.02,16515.533562747652
222.07999999999998,16543.37699427551
222.14,16571.220425803374
222.2,16599.063857331243
222.26,16626.90728885911
222.32,16654.75072038698
222.38,16682.594151914847
222.44,16710.437583442716
222.5,16738.281014970584
222.56,16766.124446498452
222.62,16793.96787802632
222.68,16821.81130955419
222.74,16849.654741082057
222.8,16877.498172609925
222.86,16905.341604137793
222.92,16933.185035665647
222.98,16961.028467193515
223.04,16995.65759035592
223.1,17033.6795593356
223.16,17071.70152831528
223.22,17109.723497294955
223.28,17147.745466274635
223.34,17185.767435254314
223.4,17223.78940423399
223.46,17261.811373213674
223.52,17299.83334219335
223.57999999999998,17337.85531117301
223.64,17375.877280152687
223.7,17413.899249132366
223.76,17451.921218112046
223.82,17489.943187091725
223.88,17527.9651560714
223.94,17565.98712505108
224.0,17604.00909403076
224.06,17661.06845333965
224.12,17718.127812648538
224.18,17775.187171957426
224.24,17832.246531266315
224.3,17889.3058905752
224.36,17946.365249884093
224.42,18003.424609192953
224.48,18060.48396850184
224.54,18117.54332781073
224.6,18174.60268711962
224.66,18231.662046428508
224.72,18288.721405737397
224.78,18345.780765046286
224.84,18402.840124355174
224.9,18459.899483664063
224.96,18516.958842972952
225.02,18584.642916762416
225.07999999999998,18673.57641951297
225.14,18762.509922263565
225.2,18851.44342501416
225.26,18940.37692776476
225.32,19029.310430515354
225.38,19118.243933265952
225.44,19207.177436016547
225.5,19296.110938767146
225.56,19385.04444151774
225.62,19473.977944268336
225.68,19562.911447018934
225.74,19651.844949769526
225.8,19740.778452520124
225.86,19829.71195527072
225.92,19918.645458021278
225.98,20007.57896077187
226.04,20129.28821110463
226.1,20267.385335228486
226.16,20405.482459352337
226.22,20543.57958347619
226.28,20681.67670760004
226.34,20819.77383172389
226.4,20957.870955847746
226.46,21095.968079971597
226.52,21234.06520409545
226.57999999999998,21372.162328219234
226.64,21510.25945234309
226.7,21648.35657646694
226.76,21786.45370059079
226.82,21924.550824714643
226.88,22062.647948838498
226.94,22200.74507296235
227.0,22338.8421970862
227.06,22548.43870631246
227.12,22758.035215538715
227.18,22967.63172476498
227.24,23177.228233991234
227.3,23386.824743217494
227.36,23596.42125244375
227.42,23806.017761669907
227.48,24015.61427089617
227.54,24225.21078012243
227.6,24434.807289348686
227.66,24644.403798574946
227.72,24854.0003078012
227.78,25063.59681702746
227.84,25273.193326253717
227.9,25482.78983547998
227.96,25692.38634470624
228.02,25934.90402406714
228.07999999999998,26243.264043697127
228.14,26551.624063327265
228.2,26859.984082957402
228.26,27168.34410258754
228.32,27476.704122217678
228.38,27785.064141847815
228.44,28093.424161477953
228.5,28401.784181108087
228.56,28710.144200738225
228.62,29018.504220368362
228.68,29326.8642399985
228.74,29635.224259628638
228.8,29943.584279258775
228.86,30251.94429888891
228.92,30560.3043185189
228.98,30868.66433814904
229.04,31263.162615147834
229.1,31700.73002083099
229.16,32138.297426514146
229.22,32575.864832197298
229.28,33013.43223788046
229.34,33450.99964356361
229.4,33888.56704924676
229.46,34326.13445492992
229.52,34763.70186061307
229.57999999999998,35201.269266296025
229.64,35638.836671979174
229.7,36076.40407766233
229.76,36513.971483345485
229.82,36951.53888902864
229.88,37389.1062947118
229.94,37826.673700394946
230.0,38264.2411060781
230.06,38861.392489478276
230.12,39458.54387287846
230.18,40055.69525627862
230.24,40652.8466396788
230.3,41249.99802307897
230.36,41847.14940647915
230.42,42444.30078987903
230.48,43041.45217327921
230.54,43638.60355667937
230.6,44235.754940079554
230.66,44832.90632347973
230.72,45430.0577068799
230.78,46027.20909028007
230.84,46624.360473680244
230.9,47221.51185708042
230.96,47818.66324048059
231.02,48477.86429190431
231.07999999999998,49261.16467937468
231.14,50044.46506684542
231.2,50827.765454316155
231.26,51611.06584178689
231.32,52394.366229257634
231.38,53177.66661672836
231.44,53960.9670041991
231.5,54744.26739166984
231.56,55527.567779140576
231.62,56310.86816661131
231.68,57094.16855408205
231.74,57877.46894155278
231.8,58660.76932902352
231.86,59444.06971649426
231.92,60227.370103964626
231.98,61010.67049143536
232.04,61931.152364081936
232.1,62920.22497931647
232.16,63909.297594551004
232.22,64898.37020978554
232.28,65887.44282502007
232.34,66876.51544025462
232.4,67865.58805548915
232.46,68854.66067072368
232.51999999999998,69843.73328595774
232.57999999999998,70832.80590119229
232.64,71821.87851642682
232.7,72810.95113166136
232.76,73800.0237468959
232.82,74789.09636213043
232.88,75778.16897736497
232.94,76767.2415925995
233.0,77756.31420783403
233.06,78962.61263380414
233.12,80168.91105977423
233.18,81375.20948574433
233.24,82581.50791171443
233.3,83787.80633768454
233.36,84994.10476365463
233.42000000000002,86200.40318962473
233.48,87406.70161559427
233.54,88613.00004156436
233.6,89819.29846753446
233.66,91025.59689350457
233.72,92231.89531947467
233.78,93438.19374544476
233.84,94644.49217141487
233.9,95850.79059738497
233.96,97057.08902335507
234.01999999999998,98337.53775853403
234.07999999999998,99766.28711213262
234.14,101195.0364657312
234.2,102623.78581932979
234.26,104052.53517292837
234.32,105481.28452652696
234.38,106910.03388012554
234.44,108338.7832337241
234.5,109767.53258732271
234.56,111196.28194092127
234.62,112625.03129451987
234.68,114053.78064811844
234.74,115482.53000171702
234.8,116911.27935531561
234.86,118340.02870891421
234.92000000000002,119768.77806251278
234.98,121197.5274161107
235.04,122777.16838802578
235.1,124432.25516909917
235.16,126087.34195017254
235.22,127742.42873124593
235.28,129397.51551231931
235.34,131052.60229339269
235.4,132707.6890744661
235.46,134362.77585553945
235.51999999999998,136017.86263661206
235.57999999999998,137672.94941768545
235.64,139328.0361987588
235.7,140983.1229798322
235.76,142638.2097609056
235.82,144293.29654197898
235.88,145948.38332305237
235.94,147603.47010412574
236.0,149258.55688519913
236.06,151148.29735197863
236.12,153038.03781875817
236.18,154927.77828553767
236.24,156817.51875231718
236.3,158707.25921909668
236.36,160596.9996858762
236.42000000000002,162486.74015265572
236.48,164376.48061943433
236.54,166266.22108621383
236.6,168155.96155299334
236.66,170045.70201977287
236.72,171935.44248655238
236.78,173825.18295333188
236.84,175714.9234201114
236.9,177604.6638868909
236.96,179494.40435367043
237.01999999999998,181468.11975910256
237.07999999999998,183609.78504184284
237.14,185751.45032458316
237.2,187893.11560732345
237.26,190034.7808900638
237.32,192176.4461728041
237.38,194318.1114555444
237.44,196459.7767382847
237.5,198601.44202102502
237.56,200743.1073037653
237.62,202884.77258650563
237.68,205026.4378692459
237.74,207168.10315198623
237.8,209309.76843472657
237.86,211451.43371746686
237.92000000000002,213593.09900020718
237.98,215734.76428294645
238.04,218063.1722947985
238.1,220484.95167120645
238.16,222906.7310476144
238.22,225328.51042402233
238.28,227750.28980043033
238.34,230172.06917683827
238.4,232593.8485532462
238.46,235015.6279296542
238.51999999999998,237437.40730606098
238.57999999999998,239859.18668246895
238.64,242280.9660588769
238.7,244702.74543528486
238.76,247124.5248116928
238.82,249546.30418810077
238.88,251968.0835645087
238.94,254389.86294091668
239.0,256811.64231732461
239.06,259550.8244505496
239.12,262290.00658377464
239.18,265029.1887169996
239.24,267768.37085022463
239.3,270507.5529834496
239.36,273246.7351166746
239.42000000000002,275985.91724989965
239.48,278725.09938312334
239.54,281464.28151634836
239.6,284203.4636495733
239.66,286942.64578279835
239.72,289681.8279160233
239.78,292421.01004924835
239.84,295160.1921824734
239.9,297899.37431569834
239.96,300638.55644892337
240.01999999999998,303497.18305964797
240.07999999999998,306594.6986253762
240.14,309692.2141911044
240.2,312789.72975683265
240.26,315887.24532256083
240.32,318984.760888289
240.38,322082.2764540173
240.44,325179.7920197455
240.5,328277.3075854737
240.56,331374.8231512019
240.62,334472.3387169302
240.68,337569.8542826584
240.74,340667.36984838656
240.8,343764.8854141148
240.86,346862.400979843
240.92000000000002,349959.91654557124
240.98,353057.43211129797
241.04,356420.05856060324
241.1,359915.24045169714
241.16,363410.422342791
241.22,366905.6042338849
241.28,370400.7861249787
241.34,373895.9680160726
241.4,377391.14990716643
241.46,380886.33179826033
241.51999999999998,384381.51368935255
241.57999999999998,387876.6955804464
241.64,391371.8774715403
241.7,394867.0593626342
241.76,398362.24125372805
241.82,401857.42314482195
241.88,405352.6050359158
241.94,408847.7869270097
242.0,412342.9688181036
242.06,416274.369743271
242.12,420205.77066843834
242.18,424137.1715936058
242.24,428068.57251877314
242.3,431999.9734439405
242.36,435931.3743691079
242.42000000000002,439862.77529427526
242.48,443794.1762194408
242.54,447725.5771446082
242.6,451656.97806977556
242.66,455588.378994943
242.72,459519.77992011036
242.78,463451.1808452778
242.84,467382.58177044516
242.9,471313.98269561253
242.96,475245.3836207799
243.01999999999998,479338.1121227045
243.07999999999998,483753.49577814963
243.14,488168.8794335947
243.2,492584.26308903977
243.26,496999.64674448484
243.32,501415.0303999299
243.38,505830.41405537503
243.44,510245.7977108201
243.5,514661.1813662652
243.56,519076.56502171024
243.62,523491.9486771553
243.68,527907.3323326004
243.74,532322.7159880456
243.8,536738.0996434906
243.86,541153.4832989357
243.92000000000002,545568.8669543808
243.98,549984.2506098237
244.04,554772.1089919556
244.1,559746.2047374311
244.16,564720.3004829068
244.22,569694.3962283821
244.28,574668.4919738576
244.34,579642.5877193331
244.4,584616.6834648086
244.46,589590.7792102842
244.51999999999998,594564.8749557573
244.57999999999998,599538.9707012328
244.64,604513.0664467083
244.7,609487.1621921838
244.76,614461.2579376593
244.82,619435.3536831348
244.88,624409.4494286103
244.94,629383.5451740858
245.0,634357.6409195613
245.06,640013.0331433049
245.12,645668.4253670485
245.18,651323.8175907921
245.24,656979.2098145357
245.3,662634.6020382792
245.36,668289.9942620228
245.42000000000002,673945.3864857664
245.48,679600.7787095072
245.54,685256.1709332508
245.6,690911.5631569944
245.66,696566.955380738
245.72,702222.3476044816
245.78,707877.7398282251
245.84,713533.1320519687
245.9,719188.5242757123
245.96,724843.9164994559
246.01999999999998,730788.858935863
246.07999999999998,737312.9017976059
246.14,743836.9446593486
246.2,750360.9875210915
246.26,756885.0303828344
246.32,763409.0732445772
246.38,769933.1161063199
246.44,776457.1589680628
246.5,782981.2018298057
246.56,789505.2446915485
246.62,796029.2875532913
246.68,802553.3304150342
246.74,809077.373276777
246.8,815601.4161385199
246.86,822125.4590002628
246.92000000000002,828649.5018620054
246.98,835173.5447237453
247.04,842447.675390048
247.1,850096.849958631
247.16,857746.0245272139
247.22,865395.199095797
247.28,873044.3736643799
247.34,880693.5482329628
247.4,888342.7228015459
247.46,895991.8973701288
247.51999999999998,903641.0719387082
247.57999999999998,911290.2465072911
247.64,918939.421075874
247.7,926588.595644457
247.76,934237.7702130399
247.82,941886.9447816231
247.88,949536.119350206
247.94,957185.293918789
248.0,964834.4684873719
248.06,973919.9446765177
248.12,983005.4208656636
248.18,992090.8970548093
248.24,1001176.3732439551
248.3,1010261.8494331009
248.36,1019347.3256222467
248.42000000000002,1028432.8018113925
248.48,1037518.2780005339
248.54,1046603.7541896797
248.6,1055689.2303788255
248.66,1064774.7065679713
248.72,1073860.182757117
248.78,1082945.658946263
248.84,1092031.1351354087
248.9,1101116.6113245545
248.96,1110202.0875137004
249.01999999999998,1119877.0025723628
249.07999999999998,1130730.7953700728
249.14,1141584.588167783
249.2,1152438.3809654934
249.26,1163292.1737632037
249.32,1174145.966560914
249.38,1184999.759358624
249.44,1195853.5521563343
249.5,1206707.3449540446
249.56,1217561.1377517548
249.62,1228414.9305494651
249.68,1239268.7233471752
249.74,1250122.5161448854
249.8,1260976.3089425957
249.86,1271830.101740306
249.92000000000002,1282683.8945380163
249.98,1293537.6873357212
250.04,1305772.830013944
250.1,1318698.647632423
250.16,1331624.4652509023
250.22,1344550.2828693818
250.28,1357476.100487861
250.34,1370401.9181063403
250.4,1383327.7357248196
250.46,1396253.553343299
250.51999999999998,1409179.3709617723
250.57999999999998,1422105.1885802515
250.64,1435031.006198731
250.7,1447956.8238172103
250.76,1460882.6414356893
250.82,1473808.4590541685
250.88,1486734.276672648
250.94,1499660.0942911273
251.0,1512585.9119096065
251.06,1527801.9291372404
251.12,1543017.946364874
251.18,1558233.9635925079
251.24,1573449.980820142
251.3,1588665.9980477758
251.36,1603882.0152754094
251.42,1619098.032503036
251.48,1634314.04973067
251.54,1649530.0669583038
251.6,1664746.0841859374
251.66,1679962.1014135713
251.72,1695178.1186412051
251.78,1710394.135868839
251.84,1725610.1530964726
251.9,1740826.1703241065
251.96,1756042.1875517403
252.01999999999998,1772047.6343149845
252.07999999999998,1789631.940149473
252.14,1807216.245983962
252.2,1824800.5518184507
252.26,1842384.8576529394
252.32,1859969.1634874279
252.38,1877553.4693219168
252.44,1895137.7751564055
252.5,1912722.080990894
252.56,1930306.3868253827
252.62,1947890.6926598717
252.68,1965474.9984943604
252.74,1983059.304328849
252.8,2000643.6101633376
252.86,2018227.9159978265
252.92,2035812.2218323068
252.98,2053396.5276667953
253.04,2072492.3363356546
253.1,2092343.8964216993
253.16,2112195.456507744
253.22,2132047.0165937888
253.28,2151898.5766798332
253.34,2171750.1367658777
253.4,2191601.6968519227
253.46,2211453.256937967
253.51999999999998,2231304.8170240023
253.57999999999998,2251156.3771100473
253.64,2271007.9371960917
253.7,2290859.497282136
253.76,2310711.057368181
253.82,2330562.6174542257
253.88,2350414.17754027
253.94,2370265.737626315
254.0,2390117.2977123596
254.06,2411942.6892429623
254.12,2433768.080773565
254.18,2455593.472304167
254.24,2477418.8638347695
254.3,2499244.255365372
254.36,2521069.646895975
254.42,2542895.038426567
254.48,2564720.429957169
254.54,2586545.821487772
254.6,2608371.2130183745
254.66,2630196.6045489768
254.72,2652021.9960795795
254.78,2673847.387610182
254.84,2695672.7791407844
254.9,2717498.170671387
254.96,2739323.5622019893
255.01999999999998,2761650.395245377
255.07999999999998,2784980.1113143675
255.14,2808309.8273833585
255.2,2831639.543452349
255.26,2854969.2595213396
255.32,2878298.97559033
255.38,2901628.691659321
255.44,2924958.4077283116
255.5,2948288.1237973017
255.56,2971617.839866292
255.62,2994947.5559352827
255.68,3018277.2720042737
255.74,3041606.9880732642
255.8,3064936.704142255
255.86,3088266.4202112453
255.92,3111596.136280225
255.98,3134925.8523492157
256.04,3158856.200821273
256.1,3183086.8654948464
256.15999999999997,3207317.5301683964
256.22,3231548.1948419926
256.28,3255778.859515543
256.34,3280009.5241891164
256.4,3304240.1888626893
256.46,3328470.8535362626
256.52,3352701.5182098364
256.58,3376932.1828834093
256.64,3401162.8475569827
256.7,3425393.512230556
256.76,3449624.1769041293
256.82,3473854.8415777027
256.88,3498085.506251276
256.94,3522316.170924849
257.0,3546546.8355984227
257.06,3570998.4413027707
257.12,3595450.0470071184
257.18,3619901.6527114664
257.24,3644353.258415814
257.3,3668804.864120162
257.36,3693256.4698245097
257.42,3717708.0755288578
257.48,3742159.681233206
257.54,3766611.2869375534
257.6,3791062.8926419015
257.65999999999997,3815514.4983462263
257.72,3839966.104050597
257.78,3864417.709754922
257.84,3888869.3154592696
257.9,3913320.9211636176
257.96,3937772.5268679652
258.02,3962064.686224907
258.08,3986037.952887036
258.14,4010011.219549165
258.2,4033984.486211294
258.26,4057957.752873423
258.32,4081931.019535552
258.38,4105904.286197681
258.44,4129877.5528598097
258.5,4153850.819521938
258.56,4177824.086184067
258.62,4201797.352846196
258.68,4225770.619508325
258.74,4249743.886170454
258.8,4273717.152832583
258.86,4297690.419494712
258.92,4321663.686156841
258.98,4345636.95281897
259.04,4368843.746598861
259.1,4391667.303937634
259.15999999999997,4414490.861276385
259.22,4437314.41861518
259.28,4460137.975953932
259.34,4482961.533292705
259.4,4505785.0906314785
259.46,4528608.647970252
259.52,4551432.205309024
259.58,4574255.762647797
259.64,4597079.319986571
259.7,4619902.877325344
259.76,4642726.434664117
259.82,4665549.99200289
259.88,4688373.549341664
259.94,4711197.106680436
260.0,4734020.664019209
260.06,4755088.127755623
260.12,4776155.591492037
260.18,4797223.055228451
260.24,4818290.518964864
260.3,4839357.982701278
260.36,4860425.446437692
260.42,4881492.910174106
260.48,4902560.37391052
260.54,4923627.837646934
260.6,4944695.301383347
260.65999999999997,4965762.765119741
260.72,4986830.228856175
260.78,5007897.692592569
260.84,5028965.156328983
260.9,5050032.620065397
260.96,5071100.083801811
261.02,5091412.435395809
261.08,5110214.562704976
261.14,5129016.690014142
261.2,5147818.817323308
261.26,5166620.944632475
261.32,5185423.071941642
261.38,5204225.199250808
261.44,5223027.326559975
261.5,5241829.453869142
261.56,5260631.5811783075
261.62,5279433.708487474
261.68,5298235.835796641
261.74,5317037.963105807
261.8,5335840.090414974
261.86,5354642.217724141
261.92,5373444.345033307
261.98,5392246.472342473
262.04,5409283.622123904
262.1,5425438.283141467
262.15999999999997,5441592.944159015
262.22,5457747.605176594
262.28,5473902.2661941415
262.34,5490056.927211705
262.4,5506211.588229269
262.46,5522366.249246832
262.52,5538520.910264395
262.58,5554675.571281958
262.64,5570830.232299522
262.7,5586984.893317085
262.76,5603139.554334649
262.82,5619294.215352212
262.88,5635448.876369775
262.94,5651603.5373873385
263.0,5667758.198404902
263.06,5681037.7842919845
263.12,5694317.370179066
263.18,5707596.956066148
263.24,5720876.54195323
263.3,5734156.127840313
263.36,5747435.713727396
263.42,5760715.299614477
263.48,5773994.88550156
263.54,5787274.471388642
263.6,5800554.057275725
263.65999999999997,5813833.6431627935
263.72,5827113.229049888
263.78,5840392.814936957
263.84,5853672.40082404
263.9,5866951.986711123
263.96,5880231.572598205
264.02,5892535.71810679
264.08,5902888.982858378
264.14,5913242.247609967
264.2,5923595.512361555
264.26,5933948.777113145
264.32,5944302.041864733
264.38,5954655.306616322
264.44,5965008.57136791
264.5,5975361.836119499
264.56,5985715.100871089
264.62,5996068.365622677
264.68,6006421.630374266
264.74,6016774.895125854
264.8,6027128.159877443
264.86,6037481.424629031
264.92,6047834.68938062
264.98,6058187.954132208
265.03999999999996,6066679.904992212
265.1,6074241.198906439
265.15999999999997,6081802.492820654
265.22,6089363.786734883
265.28,6096925.080649097
265.34000000000003,6104486.374563326
265.4,6112047.668477541
265.46,6119608.962391761
265.52,6127170.256305982
265.58,6134731.5502202045
265.64,6142292.844134426
265.7,6149854.138048647
265.76,6157415.431962869
265.82,6164976.72587709
265.88,6172538.019791312
265.94,6180099.313705534
266.0,6187660.607619755
266.06,6192738.577683679
266.12,6197816.547747602
266.18,6202894.517811526
266.24,6207972.4878754495
266.3,6213050.457939373
266.36,6218128.428003295
266.42,6223206.398067219
266.48,6228284.368131143
266.53999999999996,6233362.338195062
266.6,6238440.30825899
266.65999999999997,6243518.278322909
266.72,6248596.248386838
266.78,6253674.218450757
266.84000000000003,6258752.188514684
266.9,6263830.158578603
266.96,6268908.128642526
267.02,6273307.98665065
267.08,6276351.620547174
267.14,6279395.254443696
267.2,6282438.888340219
267.26,6285482.522236742
267.32,6288526.156133265
267.38,6291569.790029787
267.44,6294613.423926311
267.5,6297657.057822833
267.56,6300700.691719355
267.62,6303744.325615879
267.68,6306787.959512401
267.74,6309831.5934089245
267.8,6312875.227305447
267.86,6315918.86120197
267.92,6318962.495098492
