λ (nm),Traw,TM,Tm,T true,hv,n true,α1 (cm^-1),α2 (cm^-1),α3 (cm^-1),k
200.0,0.006434450437031027,0.006434450437031027,0.006434450437031027,0.006434450437031027,6.207668999999998,406.93069475344447,-550.7926679468551,-550.7926679468551,22971.900178171825,0.36084176419371333
200.06,0.006413401342839996,0.006413401342839996,0.006413401342839996,0.006413401342839996,6.205807257822653,408.25931204816453,-550.7926679468551,-550.7926679468551,22986.816965771523,0.36118439936836877
200.12,0.006392352248648964,0.006392352248648964,0.006392352248648964,0.006392352248648964,6.203946632020787,409.59667772388457,-550.7926679468551,-550.7926679468551,23001.78279155232,0.36152794588255666
200.18,0.006371303154457933,0.006371303154457933,0.006371303154457933,0.006371303154457933,6.202087121590568,410.9428784873423,-550.7926679468551,-550.7926679468551,23016.797978999,0.36187240951539823
200.24,0.006350254060266901,0.006350254060266901,0.006350254060266901,0.006350254060266901,6.200228725529364,412.29800219489704,-550.7926679468551,-550.7926679468551,23031.862854807794,0.36221779610261795
200.3,0.006329204966075869,0.006329204966075869,0.006329204966075869,0.006329204966075869,6.198371442835746,413.6621378716475,-550.7926679468551,-550.7926679468551,23046.977748929017,0.3625641115372903
200.36,0.006308155871884838,0.006308155871884838,0.006308155871884838,0.006308155871884838,6.196515272509482,415.0353757309293,-550.7926679468551,-550.7926679468551,23062.142994610436,0.36291136177059846
200.42,0.006287106777693816,0.006287106777693816,0.006287106777693816,0.006287106777693816,6.194660213551542,416.41780719420666,-550.7926679468551,-550.7926679468551,23077.358928441365,0.36325955281260636
200.48,0.006266057683502785,0.006266057683502785,0.006266057683502785,0.006266057683502785,6.192806264964086,417.8095249113662,-550.7926679468551,-550.7926679468551,23092.625890397474,0.36360869073304325
200.54,0.006245008589311753,0.006245008589311753,0.006245008589311753,0.006245008589311753,6.190953425750473,419.21062278141574,-550.7926679468551,-550.7926679468551,23107.944223886378,0.3639587816621005
200.6,0.006223959495120722,0.006223959495120722,0.006223959495120722,0.006223959495120722,6.189101694915253,420.6211959736085,-550.7926679468551,-550.7926679468551,23123.314275793964,0.3643098317912438
200.66,0.00620291040092969,0.00620291040092969,0.00620291040092969,0.00620291040092969,6.187251071464168,422.04134094899564,-550.7926679468551,-550.7926679468551,23138.736396531567,0.3646618473740371
200.72,0.006181861306738658,0.006181861306738658,0.006181861306738658,0.006181861306738658,6.1854015544041445,423.47115548241857,-550.7926679468551,-550.7926679468551,23154.21094008386,0.365014834726982
200.78,0.006160812212547627,0.006160812212547627,0.006160812212547627,0.006160812212547627,6.1835531427433015,424.9107386849525,-550.7926679468551,-550.7926679468551,23169.738264057632,0.36536880023037016
200.84,0.006139763118356596,0.006139763118356596,0.006139763118356596,0.006139763118356596,6.181705835490937,426.3601910268118,-550.7926679468551,-550.7926679468551,23185.318729731374,0.36572375032915133
200.9,0.006118714024165564,0.006118714024165564,0.006118714024165564,0.006118714024165564,6.17985963165754,427.81961436072777,-550.7926679468551,-550.7926679468551,23200.95270210569,0.36607969153381487
200.96,0.006097664929974532,0.006097664929974532,0.006097664929974532,0.006097664929974532,6.178014530254776,429.289111945811,-550.7926679468551,-550.7926679468551,23216.640549954664,0.3664366304212889
201.02,0.006076959884764744,0.006076959884764744,0.006076959884764744,0.006076959884764744,6.176170530295491,430.7436578425889,-550.7926679468551,-550.7926679468551,23232.12490207708,0.36679050435768024
201.08,0.006056942937517441,0.006056942937517441,0.006056942937517441,0.006056942937517441,6.174327630793712,432.1575562009928,-550.7926679468551,-550.7926679468551,23247.144895745987,0.3671371907168434
