1.786 23435.4 4529.99 276.428 4.16942 1.29768e-006 4810.59
1.787 23510.3 4554.75 280.095 4.2452 1.33213e-006 4839.09
1.787 21201.6 4554.75 280.095 4.2452 1.33213e-006 4839.09
1.788 18461.4 4579.57 283.808 4.3223 1.36748e-006 4867.7
1.789 16614.2 4604.47 287.565 4.40074 1.40375e-006 4896.43
1.79 15876.9 4629.44 291.368 4.48055 1.44096e-006 4925.29
1.791 16094.4 4654.48 295.217 4.56174 1.47914e-006 4954.26
1.791 16936.6 4654.48 295.217 4.56174 1.47914e-006 4954.26
1.792 17697.1 4679.6 299.114 4.64433 1.5183e-006 4983.36
1.793 19942.3 4704.78 303.057 4.72836 1.55849e-006 5012.57
1.794 20229.5 4730.04 307.049 4.81385 1.59971e-006 5041.9
1.794 20106.5 4730.04 307.049 4.81385 1.59971e-006 5041.9
1.795 23178.4 4755.37 311.088 4.90081 1.642e-006 5071.36
1.796 23585.1 4780.77 315.177 4.98928 1.68539e-006 5100.94
1.797 21367.8 4806.24 319.315 5.07927 1.7299e-006 5130.64
1.797 19485.1 4806.24 319.315 5.07927 1.7299e-006 5130.64
1.798 17021.7 4831.78 323.503 5.17082 1.77557e-006 5160.46
1.799 17489.6 4857.4 327.742 5.26395 1.82241e-006 5190.4
1.8 18124.9 4883.08 332.031 5.35868 1.87047e-006 5220.47
1.801 20252.4 4908.83 336.372 5.45504 1.91976e-006 5250.66
1.801 18850.4 4908.83 336.372 5.45504 1.91976e-006 5250.66
1.802 20684.9 4934.65 340.766 5.55306 1.97033e-006 5280.97
1.803 23479.5 4960.53 345.212 5.65277 2.0222e-006 5311.4
1.804 23842.8 4986.49 349.711 5.75419 2.07541e-006 5341.96
1.804 21561 4986.49 349.711 5.75419 2.07541e-006 5341.96
1.805 19179.9 5012.52 354.264 5.85735 2.12999e-006 5372.64
1.806 17541.5 5038.61 358.872 5.96227 2.18598e-006 5403.44
1.807 17615.6 5064.77 363.534 6.069 2.24341e-006 5434.37
1.807 17792.7 5064.77 363.534 6.069 2.24341e-006 5434.37
1.808 16820.8 5090.99 368.252 6.17755 2.30231e-006 5465.42
1.809 16445.5 5117.28 373.026 6.28795 2.36274e-006 5496.6
1.81 16529.4 5143.64 377.858 6.40025 2.42471e-006 5527.9
1.811 17102.8 5170.07 382.746 6.51446 2.48827e-006 5559.33
1.811 17819.6 5170.07 382.746 6.51446 2.48827e-006 5559.33
1.812 18352.7 5196.56 387.692 6.63062 2.55347e-006 5590.88
1.813 17591.4 5223.11 392.698 6.74876 2.62034e-006 5622.56
1.814 18013.5 5249.73 397.762 6.86891 2.68893e-006 5654.36
1.815 19129.7 5276.42 402.886 6.9911 2.75927e-006 5686.29
1.815 19730.2 5276.42 402.886 6.9911 2.75927e-006 5686.29
1.816 19490.6 5303.16 408.071 7.11538 2.83141e-006 5718.35
1.817 19386 5329.97 413.316 7.24176 2.90541e-006 5750.53
1.818 17806.6 5356.85 418.624 7.37029 2.98129e-006 5782.84
1.818 18629.2 5356.85 418.624 7.37029 2.98129e-006 5782.84
1.819 16711.6 5383.78 423.994 7.501 3.05912e-006 5815.28
1.82 15943 5410.78 429.427 7.63392 3.13893e-006 5847.84
1.821 16827 5437.84 434.924 7.7691 3.22078e-006 5880.54
1.822 17873.4 5464.97 440.485 7.90656 3.30473e-006 5913.36
1.822 19926.7 5464.97 440.485 7.90656 3.30473e-006 5913.36
1.823 17666.6 5492.15 446.111 8.04634 3.39081e-006 5946.31
1.824 15140.9 5519.39 451.803 8.18849 3.47909e-006 5979.38
1.825 14512.3 5546.7 457.561 8.33303 3.56962e-006 6012.59
1.826 15739.2 5574.06 463.387 8.48001 3.66246e-006 6045.93
1.826 19695.1 5574.06 463.387 8.48001 3.66246e-006 6045.93
1.827 19398.8 5601.48 469.28 8.62946 3.75766e-006 6079.39
1.828 17422.6 5628.96 475.242 8.78143 3.85528e-006 6112.98
1.829 19352.5 5656.5 481.273 8.93596 3.95538e-006 6146.71
1.83 17659 5684.1 487.374 9.09308 4.05803e-006 6180.56
1.83 17326.1 5684.1 487.374 9.09308 4.05803e-006 6180.56
1.831 16342.9 5711.75 493.546 9.25283 4.16329e-006 6214.55
1.832 13652.8 5739.46 499.789 9.41527 4.27122e-006 6248.67
1.833 14011.2 5767.23 506.104 9.58043 4.38189e-006 6282.91
1.834 15240.7 5795.05 512.492 9.74836 4.49536e-006 6317.29
1.834 14410.8 5795.05 512.492 9.74836 4.49536e-006 6317.29
1.835 14976.9 5822.93 518.954 9.91909 4.61171e-006 6351.8
1.836 15505.6 5850.87 525.49 10.0927 4.73101e-006 6386.45
1.837 15891.9 5878.85 532.101 10.2692 4.85333e-006 6421.22
1.838 16197.8 5906.9 538.788 10.4486 4.97874e-006 6456.13
1.838 18739.9 5906.9 538.788 10.4486 4.97874e-006 6456.13
1.839 18227.4 5934.99 545.552 10.631 5.10732e-006 6491.17
1.84 16975.1 5963.14 552.393 10.8165 5.23916e-006 6526.35
1.841 16347.7 5991.34 559.312 11.005 5.37432e-006 6561.66
1.842 13947.4 6019.59 566.31 11.1967 5.5129e-006 6597.1
1.842 11556.8 6019.59 566.31 11.1967 5.5129e-006 6597.1
1.843 14815.6 6047.9 573.388 11.3916 5.65498e-006 6632.68
1.844 16641.2 6076.25 580.547 11.5897 5.80063e-006 6668.39
1.845 15693.8 6104.65 587.787 11.7911 5.94996e-006 6704.23
1.846 20000.3 6133.11 595.109 11.9958 6.10305e-006 6740.21
1.847 24921.4 6161.61 602.515 12.2039 6.25999e-006 6776.33
1.847 22359.9 6161.61 602.515 12.2039 6.25999e-006 6776.33
1.848 21439.2 6190.17 610.004 12.4155 6.42089e-006 6812.59
1.849 21162.5 6218.77 617.578 12.6305 6.58583e-006 6848.98
1.85 21593.5 6247.41 625.238 12.8491 6.75491e-006 6885.5
1.851 23107.4 6276.11 632.984 13.0713 6.92824e-006 6922.17
1.851 23536.9 6276.11 632.984 13.0713 6.92824e-006 6922.17
1.852 20066.5 6304.85 640.817 13.2972 7.10593e-006 6958.97
1.853 19456.4 6333.64 648.739 13.5268 7.28807e-006 6995.9
1.854 19836.4 6362.47 656.749 13.7602 7.47478e-006 7032.98
1.855 18735.6 6391.35 664.85 13.9974 7.66617e-006 7070.2
1.856 18137.7 6420.27 673.041 14.2385 7.86235e-006 7107.55
1.856 17566.8 6420.27 673.041 14.2385 7.86235e-006 7107.55
1.857 16375.4 6449.24 681.324 14.4835 8.06344e-006 7145.04
1.858 17675.9 6478.25 689.699 14.7326 8.26957e-006 7182.68
1.859 17670.9 6507.3 698.168 14.9858 8.48085e-006 7220.45
1.86 17295.2 6536.39 706.732 15.2431 8.69741e-006 7258.36
1.861 16616.6 6565.52 715.391 15.5046 8.91938e-006 7296.42
1.861 15463.6 6565.52 715.391 15.5046 8.91938e-006 7296.42
1.862 15828.1 6594.7 724.146 15.7704 9.14689e-006 7334.61
1.863 15266.7 6623.91 732.998 16.0405 9.38007e-006 7372.95
1.864 14534.5 6653.16 741.948 16.315 9.61907e-006 7411.43
1.865 14549.6 6682.46 750.998 16.594 9.86403e-006 7450.05
1.866 15645.1 6711.79 760.148 16.8776 1.01151e-005 7488.81
1.866 15340.5 6711.79 760.148 16.8776 1.01151e-005 7488.81
1.867 14266.2 6741.15 769.399 17.1657 1.03724e-005 7527.72
1.868 14641.7 6770.56 778.751 17.4586 1.06361e-005 7566.77
1.869 16923.6 6800 788.207 17.7562 1.09064e-005 7605.96
1.87 18215.3 6829.48 797.767 18.0586 1.11834e-005 7645.3
1.871 16878.1 6858.99 807.432 18.3659 1.14672e-005 7684.79
1.871 16803.1 6858.99 807.432 18.3659 1.14672e-005 7684.79
1.872 16938.1 6888.53 817.203 18.6782 1.17581e-005 7724.41
1.873 15384.4 6918.11 827.081 18.9956 1.20562e-005 7764.19
1.874 11790.9 6947.72 837.067 19.3181 1.23618e-005 7804.11
1.875 9736.77 6977.37 847.162 19.6458 1.26748e-005 7844.18
1.876 13112.6 7007.05 857.367 19.9787 1.29957e-005 7884.39
1.876 11325.8 7007.05 857.367 19.9787 1.29957e-005 7884.39
1.877 13245.8 7036.75 867.683 20.3171 1.33245e-005 7924.75
1.878 14001.8 7066.49 878.112 20.6609 1.36614e-005 7965.26
1.879 17476.6 7096.26 888.654 21.0102 1.40066e-005 8005.92
1.88 18631.9 7126.05 899.31 21.3652 1.43604e-005 8046.73
1.881 22078.3 7155.88 910.082 21.7259 1.47229e-005 8087.68
1.882 18946.6 7185.73 920.971 22.0923 1.50944e-005 8128.79
1.882 19537.4 7185.73 920.971 22.0923 1.50944e-005 8128.79
1.883 21140 7215.61 931.977 22.4646 1.5475e-005 8170.05
1.884 23888.6 7245.51 943.101 22.8429 1.5865e-005 8211.46
1.885 19501.4 7275.44 954.346 23.2273 1.62646e-005 8253.01
1.886 23351.6 7305.4 965.712 23.6178 1.6674e-005 8294.73
1.887 23478.7 7335.37 977.199 24.0145 1.70935e-005 8336.59
1.888 23491 7365.38 988.81 24.4176 1.75234e-005 8378.6
1.888 25193.6 7365.38 988.81 24.4176 1.75234e-005 8378.6
1.889 17731.8 7395.4 1000.55 24.827 1.79638e-005 8420.77
1.89 15202.2 7425.45 1012.41 25.2431 1.8415e-005 8463.1
