1.786 81923.6 9.2278e-016 0.0098348 3.0993 1258.54 1261.65
1.787 78310.4 9.68926e-016 0.0100776 3.16906 1274.26 1277.44
1.787 79847.9 9.68926e-016 0.0100776 3.16906 1274.26 1277.44
1.788 76509.2 1.01735e-015 0.0103262 3.24032 1290.13 1293.38
1.789 65666 1.06818e-015 0.0105808 3.31311 1306.17 1309.5
1.79 63848.8 1.12151e-015 0.0108415 3.38745 1322.38 1325.78
1.791 68820 1.17748e-015 0.0111084 3.46339 1338.75 1342.22
1.791 71798.6 1.17748e-015 0.0111084 3.46339 1338.75 1342.22
1.792 72914.9 1.23622e-015 0.0113817 3.54095 1355.29 1358.84
1.793 77247.3 1.29785e-015 0.0116615 3.62017 1371.99 1375.63
1.794 79714.3 1.36252e-015 0.0119481 3.70107 1388.87 1392.58
1.794 84410.5 1.36252e-015 0.0119481 3.70107 1388.87 1392.58
1.795 93990.5 1.43038e-015 0.0122414 3.78371 1405.92 1409.71
1.796 95119.3 1.50159e-015 0.0125418 3.8681 1423.13 1427.01
1.797 90712.8 1.5763e-015 0.0128493 3.95428 1440.52 1444.49
1.797 85672.4 1.5763e-015 0.0128493 3.95428 1440.52 1444.49
1.798 76300.4 1.65469e-015 0.0131641 4.0423 1458.09 1462.15
1.799 72477.8 1.73693e-015 0.0134864 4.13218 1475.83 1479.98
1.8 71423.4 1.82322e-015 0.0138164 4.22397 1493.75 1497.99
1.801 84505.7 1.91375e-015 0.0141542 4.3177 1511.85 1516.18
1.801 72897.9 1.91375e-015 0.0141542 4.3177 1511.85 1516.18
1.802 94353.4 2.00873e-015 0.0145001 4.41342 1530.12 1534.55
1.803 94876.3 2.10837e-015 0.0148542 4.51115 1548.58 1553.1
1.804 91093.8 2.21289e-015 0.0152166 4.61095 1567.21 1571.84
1.804 83103.8 2.21289e-015 0.0152166 4.61095 1567.21 1571.84
1.805 80223.9 2.32255e-015 0.0155876 4.71285 1586.03 1590.76
1.806 79958.7 2.43758e-015 0.0159675 4.8169 1605.04 1609.87
1.807 77752.7 2.55824e-015 0.0163563 4.92313 1624.23 1629.16
1.807 79561.3 2.55824e-015 0.0163563 4.92313 1624.23 1629.16
1.808 79884.1 2.68482e-015 0.0167543 5.0316 1643.6 1648.65
1.809 79412.6 2.81758e-015 0.0171617 5.14234 1663.16 1668.32
1.81 80427.8 2.95685e-015 0.0175787 5.2554 1682.91 1688.19
1.811 83536 3.10292e-015 0.0180055 5.37083 1702.86 1708.24
1.811 85177.7 3.10292e-015 0.0180055 5.37083 1702.86 1708.24
1.812 84360.7 3.25612e-015 0.0184424 5.48867 1722.99 1728.49
1.813 83629.5 3.41682e-015 0.0188897 5.60897 1743.31 1748.94
1.814 86235.6 3.58535e-015 0.0193474 5.73178 1763.83 1769.58
1.815 83920.2 3.76211e-015 0.0198159 5.85716 1784.54 1790.42
1.815 87311.9 3.76211e-015 0.0198159 5.85716 1784.54 1790.42
1.816 92659.2 3.94749e-015 0.0202954 5.98514 1805.45 1811.46
1.817 95089.7 4.1419e-015 0.0207861 6.11578 1826.56 1832.69
1.818 84665.8 4.34578e-015 0.0212884 6.24913 1847.86 1854.13
1.818 92003.9 4.34578e-015 0.0212884 6.24913 1847.86 1854.13
1.819 81891.7 4.55959e-015 0.0218025 6.38525 1869.37 1875.77
1.82 83739.8 4.7838e-015 0.0223286 6.5242 1891.07 1897.62
1.821 90206.8 5.01891e-015 0.022867 6.66601 1912.98 1919.67
1.822 92677.1 5.26546e-015 0.023418 6.81076 1935.09 1941.92
1.822 92073.8 5.26546e-015 0.023418 6.81076 1935.09 1941.92
1.823 87434.1 5.52398e-015 0.0239819 6.9585 1957.4 1964.38
1.824 85843.9 5.79506e-015 0.024559 7.10928 1979.92 1987.05
1.825 82838 6.07929e-015 0.0251496 7.26317 2002.64 2009.93
1.826 89090.3 6.37731e-015 0.0257539 7.42023 2025.58 2033.02
1.826 108566 6.37731e-015 0.0257539 7.42023 2025.58 2033.02
1.827 121306 6.68978e-015 0.0263723 7.58052 2048.72 2056.33
1.828 123035 7.01739e-015 0.0270051 7.74409 2072.07 2079.84
1.829 104738 7.36086e-015 0.0276527 7.91102 2095.64 2103.58
1.83 83991.4 7.72096e-015 0.0283153 8.08137 2119.41 2127.52
1.83 80437 7.72096e-015 0.0283153 8.08137 2119.41 2127.52
1.831 88639.4 8.09849e-015 0.0289933 8.25521 2143.4 2151.69
1.832 85814.5 8.49427e-015 0.029687 8.43259 2167.61 2176.07
1.833 76447.6 8.90917e-015 0.0303969 8.6136 2192.03 2200.67
1.834 85363.2 9.34412e-015 0.0311232 8.7983 2216.66 2225.49
1.834 76418.2 9.34412e-015 0.0311232 8.7983 2216.66 2225.49
1.835 85673.1 9.80007e-015 0.0318663 8.98675 2241.52 2250.54
1.836 89293.6 1.0278e-014 0.0326266 9.17905 2266.59 2275.81
1.837 89143.1 1.0779e-014 0.0334046 9.37524 2291.89 2301.3
1.838 85408.3 1.13042e-014 0.0342005 9.57542 2317.41 2327.02
1.838 91560.8 1.13042e-014 0.0342005 9.57542 2317.41 2327.02
1.839 99145.1 1.18546e-014 0.0350148 9.77966 2343.15 2352.96
1.84 100416 1.24315e-014 0.0358479 9.98803 2369.11 2379.13
1.841 96321.9 1.30363e-014 0.0367002 10.2006 2395.3 2405.54
1.842 89861.5 1.36701e-014 0.0375722 10.4175 2421.71 2432.17
1.842 85055.8 1.36701e-014 0.0375722 10.4175 2421.71 2432.17
1.843 86136.7 1.43343e-014 0.0384642 10.6387 2448.35 2459.03
1.844 90848.2 1.50305e-014 0.0393768 10.8645 2475.22 2486.13
1.845 98700.7 1.57601e-014 0.0403104 11.0947 2502.32 2513.46
1.846 112218 1.65248e-014 0.0412654 11.3296 2529.65 2541.02
1.847 118614 1.73261e-014 0.0422424 11.5692 2557.21 2568.82
1.847 113944 1.73261e-014 0.0422424 11.5692 2557.21 2568.82
1.848 111543 1.81658e-014 0.0432417 11.8136 2585.01 2596.86
1.849 106449 1.90458e-014 0.044264 12.0629 2613.03 2625.14
1.85 108879 1.9968e-014 0.0453097 12.3172 2641.29 2653.66
1.851 104623 2.09342e-014 0.0463793 12.5765 2669.79 2682.41
1.851 117747 2.09342e-014 0.0463793 12.5765 2669.79 2682.41
1.852 89852 2.19467e-014 0.0474734 12.8411 2698.53 2711.41
1.853 93331.7 2.30076e-014 0.0485926 13.1109 2727.5 2740.66
1.854 100646 2.41193e-014 0.0497372 13.3861 2756.71 2770.14
1.855 99615.3 2.5284e-014 0.050908 13.6668 2786.16 2799.88
1.856 96780.7 2.65043e-014 0.0521055 13.953 2815.85 2829.85
1.856 99406.3 2.65043e-014 0.0521055 13.953 2815.85 2829.85
1.857 103062 2.77829e-014 0.0533303 14.2449 2845.78 2860.08
1.858 104536 2.91224e-014 0.054583 14.5426 2875.96 2890.56
1.859 100448 3.05258e-014 0.0558642 14.8462 2906.38 2921.28
1.86 101406 3.19961e-014 0.0571745 15.1558 2937.04 2952.26
1.861 103394 3.35363e-014 0.0585146 15.4715 2967.95 2983.48
1.861 103915 3.35363e-014 0.0585146 15.4715 2967.95 2983.48
1.862 106365 3.51499e-014 0.0598851 15.7935 2999.11 3014.96
1.863 101725 3.68402e-014 0.0612867 16.1217 3030.51 3046.7
1.864 94523.5 3.86108e-014 0.0627201 16.4565 3062.17 3078.69
1.865 95682.7 4.04656e-014 0.0641859 16.7978 3094.07 3110.93
1.866 105535 4.24085e-014 0.065685 17.1458 3126.22 3143.43
1.866 108357 4.24085e-014 0.065685 17.1458 3126.22 3143.43
1.867 104271 4.44436e-014 0.0672179 17.5006 3158.63 3176.2
1.868 109063 4.65752e-014 0.0687854 17.8624 3191.28 3209.22
1.869 113427 4.88079e-014 0.0703884 18.2313 3224.19 3242.5
1.87 108984 5.11463e-014 0.0720275 18.6073 3257.36 3276.04
1.871 99185.8 5.35956e-014 0.0737035 18.9907 3290.78 3309.84
1.871 104443 5.35956e-014 0.0737035 18.9907 3290.78 3309.84
1.872 121224 5.61607e-014 0.0754174 19.3816 3324.45 3343.91
1.873 122963 5.88472e-014 0.0771698 19.7801 3358.38 3378.24
1.874 102338 6.16608e-014 0.0789616 20.1863 3392.57 3412.84
1.875 83620.3 6.46073e-014 0.0807937 20.6004 3427.02 3447.7
1.876 84778.2 6.7693e-014 0.082667 21.0225 3461.72 3482.83
1.876 86491.9 6.7693e-014 0.082667 21.0225 3461.72 3482.83
1.877 84871.1 7.09243e-014 0.0845822 21.4528 3496.69 3518.23
1.878 86211.2 7.43081e-014 0.0865405 21.8915 3531.92 3553.89
