"SaphireSubstrate140823StockHolder - RawData"
"Wavelength nm.","R%"
200.00,53.10282
201.00,52.44070
202.00,52.49079
203.00,53.70987
204.00,54.98187
205.00,54.11223
206.00,54.32950
207.00,55.34906
208.00,55.14020
209.00,56.54529
210.00,56.04125
211.00,56.09869
212.00,56.20762
213.00,55.78069
214.00,56.31049
215.00,56.07170
216.00,56.44192
217.00,55.59259
218.00,56.00296
219.00,56.60844
220.00,56.47087
221.00,56.23806
222.00,57.00457
223.00,56.16852
224.00,56.21769
225.00,56.49629
226.00,56.58835
227.00,56.27362
228.00,56.27452
229.00,56.66603
230.00,57.28467
231.00,57.52505
232.00,57.79432
233.00,57.80647
234.00,58.24749
235.00,58.81593
236.00,58.68631
237.00,58.87332
238.00,58.91553
239.00,58.88509
240.00,59.28285
241.00,59.46924
242.00,59.79329
243.00,59.61370
244.00,59.69565
245.00,59.91004
246.00,60.21166
247.00,60.16005
248.00,60.28531
249.00,60.53977
250.00,60.58560
251.00,60.75869
252.00,61.09380
253.00,60.98314
254.00,60.88545
255.00,61.04601
256.00,61.22369
257.00,61.12738
258.00,61.48662
259.00,61.40959
260.00,61.44789
261.00,61.49806
262.00,61.68079
263.00,61.88487
264.00,61.82079
265.00,61.81397
266.00,61.74785
267.00,61.62355
268.00,61.99556
269.00,61.82108
270.00,61.59040
271.00,62.06136
272.00,61.99529
273.00,62.31413
274.00,62.35045
275.00,62.12019
276.00,62.46091
277.00,62.42439
278.00,62.18865
279.00,62.27942
280.00,62.65979
281.00,62.37810
282.00,62.60802
283.00,62.65101
284.00,63.01143
285.00,63.01475
286.00,63.10294
287.00,63.27224
288.00,62.95052
289.00,63.33461
290.00,63.48667
291.00,63.79277
292.00,63.78206
293.00,63.86030
294.00,63.93446
295.00,64.16694
296.00,63.96072
297.00,64.21349
298.00,63.86678
299.00,64.06490
300.00,63.91966
301.00,64.44066
302.00,64.16529
303.00,64.70278
304.00,64.26922
305.00,64.40027
306.00,64.41879
307.00,64.42072
308.00,64.62609
309.00,64.69150
310.00,64.83185
311.00,64.99242
312.00,64.99425
313.00,64.91016
314.00,64.71094
315.00,64.84079
316.00,65.01786
317.00,65.31573
318.00,64.84044
319.00,64.75490
320.00,64.82192
321.00,65.11674
322.00,64.96301
323.00,65.19250
324.00,65.28018
325.00,65.15014
326.00,65.10724
327.00,65.42324
328.00,65.27930
329.00,65.12473
330.00,65.22869
331.00,65.27479
332.00,65.78253
333.00,65.40427
334.00,65.31417
335.00,65.33470
336.00,65.23563
337.00,65.50502
338.00,65.49535
339.00,65.62756
340.00,65.43513
341.00,65.65076
342.00,65.48966
343.00,65.54787
344.00,65.81851
345.00,65.50154
346.00,65.72516
347.00,65.62358
348.00,65.57209
349.00,65.73044
350.00,65.55130
351.00,65.66235
352.00,65.82862
353.00,65.79697
354.00,65.78267
