"ResinSpecR - RawData"
"Wavelength nm.","R%"
200.00,31.45385
200.20,31.13254
200.40,30.68673
200.60,30.44519
200.80,29.64323
201.00,29.57504
201.20,28.99771
201.40,28.41329
201.60,27.82026
201.80,27.60152
202.00,27.16392
202.20,27.05761
202.40,26.85739
202.60,26.60404
202.80,26.22660
203.00,25.54428
203.20,25.12158
203.40,24.81962
203.60,24.26113
203.80,23.89495
204.00,23.95539
204.20,23.70656
204.40,23.74805
204.60,23.66797
204.80,23.56011
205.00,23.09724
205.20,22.71692
205.40,22.12398
205.60,21.91401
205.80,21.76178
206.00,21.49443
206.20,21.23121
206.40,20.89376
206.60,20.62670
206.80,20.16689
207.00,19.90771
207.20,19.82870
207.40,19.72729
207.60,19.45452
207.80,19.41767
208.00,19.15920
208.20,19.11351
208.40,19.12854
208.60,18.87453
208.80,18.72382
209.00,18.64790
209.20,18.34961
209.40,18.03875
209.60,17.94677
209.80,17.81432
210.00,17.79172
210.20,17.59153
210.40,17.51130
210.60,17.48027
210.80,17.31151
211.00,17.02987
211.20,16.98073
211.40,16.79677
211.60,16.61357
211.80,16.50385
212.00,16.41510
212.20,16.33793
212.40,16.31702
212.60,16.29373
212.80,16.16230
213.00,16.06663
213.20,15.88252
213.40,15.73525
213.60,15.57711
213.80,15.56900
214.00,15.53548
214.20,15.46535
214.40,15.44420
214.60,15.27965
214.80,15.20794
215.00,14.99372
215.20,14.94072
215.40,14.86484
215.60,14.92056
215.80,14.84775
216.00,14.93978
216.20,14.96882
216.40,14.88757
216.60,14.79987
216.80,14.72294
217.00,14.65408
217.20,14.58485
217.40,14.56126
217.60,14.56986
217.80,14.51743
218.00,14.47265
218.20,14.37198
218.40,14.35077
218.60,14.26099
218.80,14.19031
219.00,14.18886
219.20,14.19867
219.40,14.20630
219.60,14.14316
219.80,14.15371
220.00,14.05966
220.20,14.00339
220.40,13.91275
220.60,13.87136
220.80,13.87896
221.00,13.82605
221.20,13.72901
221.40,13.62694
221.60,13.57160
221.80,13.47022
222.00,13.49610
222.20,13.50470
222.40,13.50283
222.60,13.51801
222.80,13.45763
223.00,13.43787
223.20,13.41674
223.40,13.40195
223.60,13.37356
223.80,13.31444
224.00,13.24623
224.20,13.26689
224.40,13.18747
224.60,13.11021
224.80,13.13116
225.00,12.99271
225.20,12.86308
225.40,12.87410
225.60,12.79649
225.80,12.77903
226.00,12.79759
226.20,12.77030
226.40,12.69539
226.60,12.71470
226.80,12.71494
227.00,12.72175
227.20,12.66378
227.40,12.61951
227.60,12.59541
227.80,12.46855
228.00,12.39743
228.20,12.38139
228.40,12.39171
228.60,12.35101
228.80,12.30395
229.00,12.26312
229.20,12.23088
229.40,12.14587
229.60,12.05914
229.80,12.05537
230.00,12.03148
230.20,11.98921
230.40,11.96630
230.60,11.94930
230.80,11.91418
231.00,11.91987
231.20,11.86299
231.40,11.82709
231.60,11.78483
231.80,11.72908
232.00,11.63352
232.20,11.62224
232.40,11.57073
232.60,11.50834
232.80,11.45332
233.00,11.39991
233.20,11.33085
233.40,11.27725
233.60,11.26374
233.80,11.24267
234.00,11.22663
234.20,11.19479
234.40,11.18446
234.60,11.15373
234.80,11.10565
235.00,11.04934
235.20,11.01727
235.40,10.93040
235.60,10.91372
235.80,10.87368
236.00,10.82824
236.20,10.78438
236.40,10.78606
236.60,10.67924
236.80,10.59756
237.00,10.52741
237.20,10.46922
237.40,10.41383
237.60,10.39436
237.80,10.39409
238.00,10.37760
238.20,10.32147
238.40,10.25427
238.60,10.16680
238.80,10.09441
239.00,10.01360
239.20,9.97379
239.40,9.93854
239.60,9.92193
239.80,9.85689
240.00,9.82601
240.20,9.77987
240.40,9.74193
240.60,9.68284
240.80,9.65917
241.00,9.60766
241.20,9.55278
241.40,9.48056
241.60,9.43355
241.80,9.35492
242.00,9.29989
242.20,9.25728
242.40,9.20507
242.60,9.16664
242.80,9.14449
243.00,9.10705
243.20,9.07329
243.40,9.05410
243.60,8.99869
243.80,8.97285
244.00,8.92855
244.20,8.87581
244.40,8.82249
244.60,8.81116
244.80,8.76324
245.00,8.75730
245.20,8.73543
245.40,8.70784
245.60,8.66009
245.80,8.64445
246.00,8.58555
246.20,8.53316
246.40,8.48124
246.60,8.44598
246.80,8.39068
247.00,8.37649
247.20,8.35465
247.40,8.32924
247.60,8.31051
247.80,8.28229
248.00,8.25271
248.20,8.21426
248.40,8.19860
248.60,8.16128
248.80,8.13801
249.00,8.09798
249.20,8.06462
249.40,8.02054
249.60,7.99003
249.80,7.95415
250.00,7.92208
250.20,7.92009
250.40,7.92158
250.60,7.89323
250.80,7.88359
251.00,7.87598
251.20,7.84671
251.40,7.80227
251.60,7.78150
251.80,7.76465
252.00,7.73196
252.20,7.70992
252.40,7.68653
252.60,7.67528
252.80,7.64792
253.00,7.64282
253.20,7.63490
253.40,7.62409
253.60,7.60912
253.80,7.60410
254.00,7.58108
254.20,7.55419
254.40,7.54730
254.60,7.51839
254.80,7.48802
255.00,7.47309
255.20,7.46058
255.40,7.42920
255.60,7.41224
255.80,7.40234
256.00,7.37782
256.20,7.37515
256.40,7.37786
256.60,7.36875
256.80,7.36138
257.00,7.35416
257.20,7.34000
257.40,7.32331
257.60,7.33500
257.80,7.31592
258.00,7.31102
258.20,7.29699
258.40,7.29155
258.60,7.25899
258.80,7.24162
259.00,7.21623
259.20,7.21856
259.40,7.20825
259.60,7.20069
259.80,7.19069
260.00,7.19429
260.20,7.16530
260.40,7.15224
260.60,7.14418
260.80,7.16351
261.00,7.15500
261.20,7.15176
261.40,7.14400
261.60,7.14369
261.80,7.12557
262.00,7.10643
262.20,7.11540
262.40,7.10700
