"ResinDeffR - RawData"
"Wavelength nm.","R%"
200.00,7.85506
200.20,7.84794
200.40,7.90751
200.60,7.86319
200.80,7.84006
201.00,7.74097
201.20,7.71805
201.40,7.60932
201.60,7.59062
201.80,7.59180
202.00,7.59885
202.20,7.61745
202.40,7.61486
202.60,7.66564
202.80,7.64245
203.00,7.67088
203.20,7.56541
203.40,7.52955
203.60,7.46412
203.80,7.47024
204.00,7.49954
204.20,7.55456
204.40,7.57066
204.60,7.47235
204.80,7.45215
205.00,7.44348
205.20,7.38769
205.40,7.30720
205.60,7.34419
205.80,7.30255
206.00,7.27081
206.20,7.22831
206.40,7.23716
206.60,7.22105
206.80,7.20169
207.00,7.18465
207.20,7.18589
207.40,7.17207
207.60,7.18135
207.80,7.17427
208.00,7.16359
208.20,7.19587
208.40,7.16111
208.60,7.15857
208.80,7.13524
209.00,7.09729
209.20,7.02880
209.40,7.06391
209.60,7.06675
209.80,7.08697
210.00,7.09150
210.20,7.12277
210.40,7.05745
210.60,6.97522
210.80,6.98350
211.00,7.02437
211.20,7.00286
211.40,7.00679
211.60,7.03704
211.80,6.99776
212.00,6.94813
212.20,6.92042
212.40,6.92315
212.60,6.93051
212.80,6.94947
213.00,6.94630
213.20,6.93778
213.40,6.94126
213.60,6.90558
213.80,6.87912
214.00,6.84426
214.20,6.83276
214.40,6.83095
214.60,6.84665
214.80,6.88166
215.00,6.89241
215.20,6.92903
215.40,6.89459
215.60,6.88460
215.80,6.84397
216.00,6.81617
216.20,6.79500
216.40,6.82075
216.60,6.78122
216.80,6.79499
217.00,6.79567
217.20,6.77884
217.40,6.76718
217.60,6.80265
217.80,6.79532
218.00,6.82872
218.20,6.85911
218.40,6.85838
218.60,6.80723
218.80,6.79893
219.00,6.79753
219.20,6.76811
219.40,6.78941
219.60,6.83612
219.80,6.84602
220.00,6.81611
220.20,6.80213
220.40,6.79531
220.60,6.79655
220.80,6.78743
221.00,6.78633
221.20,6.80116
221.40,6.77666
221.60,6.75343
221.80,6.74698
222.00,6.75434
222.20,6.74736
222.40,6.75891
222.60,6.78415
222.80,6.79449
223.00,6.79620
223.20,6.81617
223.40,6.80596
223.60,6.81015
223.80,6.79304
224.00,6.80039
224.20,6.79643
224.40,6.80374
224.60,6.80611
224.80,6.82253
225.00,6.80869
225.20,6.79870
225.40,6.82124
225.60,6.82181
225.80,6.83472
226.00,6.85449
226.20,6.86051
226.40,6.83906
226.60,6.82601
226.80,6.81675
227.00,6.78931
227.20,6.77461
227.40,6.79162
227.60,6.78574
227.80,6.78428
228.00,6.79754
228.20,6.80399
228.40,6.79194
228.60,6.81299
228.80,6.82165
229.00,6.83146
229.20,6.83947
229.40,6.83313
229.60,6.80751
229.80,6.79523
230.00,6.79755
230.20,6.80807
230.40,6.84802
230.60,6.86041
230.80,6.87224
231.00,6.88175
231.20,6.88300
231.40,6.87239
231.60,6.87333
231.80,6.86572
232.00,6.84777
232.20,6.82951
232.40,6.83377
232.60,6.83514
232.80,6.85320
233.00,6.85314
233.20,6.86495
233.40,6.83891
233.60,6.82093
233.80,6.81090
234.00,6.81213
234.20,6.80158
234.40,6.81770
234.60,6.83537
234.80,6.82707
235.00,6.82521
235.20,6.84084
235.40,6.84535
235.60,6.84777
235.80,6.84395
236.00,6.85724
236.20,6.84975
236.40,6.83054
236.60,6.83338
236.80,6.82794
237.00,6.80491
237.20,6.79494
237.40,6.78307
237.60,6.75913
237.80,6.75797
238.00,6.75456
238.20,6.76318
238.40,6.77025
238.60,6.77621
238.80,6.75096
239.00,6.76237
239.20,6.74370
239.40,6.72543
239.60,6.72610
239.80,6.75102
240.00,6.73998
240.20,6.74794
240.40,6.75207
240.60,6.72665
240.80,6.69459
241.00,6.68004
241.20,6.65188
241.40,6.63103
241.60,6.63581
241.80,6.64396
242.00,6.63428
242.20,6.64149
242.40,6.65027
242.60,6.64078
242.80,6.63374
243.00,6.63748
243.20,6.62438
243.40,6.61236
243.60,6.61524
243.80,6.59473
244.00,6.57148
244.20,6.56617
244.40,6.55095
244.60,6.54149
244.80,6.52935
245.00,6.52158
245.20,6.51845
245.40,6.52755
245.60,6.52294
245.80,6.53856
246.00,6.52828
246.20,6.49797
246.40,6.47610
246.60,6.45680
246.80,6.42401
247.00,6.43414
247.20,6.45103
247.40,6.44554
247.60,6.45949
247.80,6.46477
248.00,6.47012
248.20,6.44981
248.40,6.45162
248.60,6.41950
248.80,6.42138
249.00,6.39837
249.20,6.40797
249.40,6.39934
249.60,6.40686
249.80,6.40153
250.00,6.41138
250.20,6.38736
250.40,6.37898
250.60,6.37662
250.80,6.38140
251.00,6.35703
251.20,6.37156
251.40,6.36747
251.60,6.36044
251.80,6.34478
252.00,6.35375
252.20,6.36652
252.40,6.36588
252.60,6.36335
252.80,6.36204
253.00,6.35300
253.20,6.33154
253.40,6.34152
253.60,6.33665
253.80,6.33515
254.00,6.33258
254.20,6.33752
254.40,6.32974
254.60,6.33175
254.80,6.33825
255.00,6.34683
255.20,6.33979
255.40,6.33687
255.60,6.33500
255.80,6.32389
256.00,6.31298
256.20,6.30946
256.40,6.30605
256.60,6.30761
256.80,6.30143
257.00,6.29354
257.20,6.28458
257.40,6.27836
257.60,6.27633
257.80,6.27153
258.00,6.27042
258.20,6.27896
258.40,6.28401
258.60,6.27211
258.80,6.26784
259.00,6.25837
259.20,6.24962
259.40,6.24679
259.60,6.24541
259.80,6.23842
260.00,6.25856
260.20,6.25761
260.40,6.24707
260.60,6.24154
260.80,6.25524
261.00,6.23978
261.20,6.24625
261.40,6.24335
261.60,6.24504
261.80,6.24423
262.00,6.24706
262.20,6.23251
262.40,6.23802
262.60,6.24343
262.80,6.24220
263.00,6.23886
263.20,6.24212
263.40,6.24611
263.60,6.24328
263.80,6.24429
264.00,6.24965
264.20,6.24787
264.40,6.25409
264.60,6.25800
264.80,6.25599
265.00,6.25989
265.20,6.26891
265.40,6.26153
265.60,6.26149
265.80,6.26577
266.00,6.26413
266.20,6.24775
266.40,6.24538
266.60,6.24254
266.80,6.23146
267.00,6.22307
267.20,6.22421
267.40,6.21547
267.60,6.19480
267.80,6.19608
268.00,6.20143
268.20,6.20781
268.40,6.21463
268.60,6.23042
268.80,6.23803
269.00,6.21390
269.20,6.20801
269.40,6.19007
269.60,6.17753
269.80,6.15548
270.00,6.16078
270.20,6.15178
270.40,6.15727
270.60,6.14504
270.80,6.14250
271.00,6.13702
271.20,6.13222
271.40,6.11806
271.60,6.12274
271.80,6.12609
272.00,6.12596
272.20,6.11794
272.40,6.12159
272.60,6.12151
272.80,6.11513
273.00,6.11870
273.20,6.12421
273.40,6.12935
273.60,6.13403
273.80,6.14640
274.00,6.14427
274.20,6.16508
274.40,6.16899
274.60,6.18779
274.80,6.18897
275.00,6.19973
275.20,6.18958
275.40,6.20054
275.60,6.18249
275.80,6.18176
276.00,6.18185
276.20,6.17581
276.40,6.16156
276.60,6.16986
276.80,6.17035
277.00,6.16822
277.20,6.18346
277.40,6.19759
277.60,6.18977
277.80,6.19664
278.00,6.20229
278.20,6.21372
278.40,6.21457
278.60,6.22638
278.80,6.22107
279.00,6.22281
279.20,6.21381
279.40,6.21128
279.60,6.21742
279.80,6.22604
280.00,6.23502
280.20,6.23804
280.40,6.23784
280.60,6.23410
280.80,6.22690
281.00,6.21955
281.20,6.22150
281.40,6.23461
281.60,6.23144
281.80,6.23969
282.00,6.24338
282.20,6.24152
282.40,6.23152
282.60,6.23757
282.80,6.23432
283.00,6.23862
283.20,6.25044
283.40,6.25984
283.60,6.26742
283.80,6.27949
284.00,6.27801
284.20,6.27349
284.40,6.26797
284.60,6.27487
284.80,6.27102
285.00,6.28927
285.20,6.28920
285.40,6.29932
285.60,6.29228
285.80,6.29114
286.00,6.27802
286.20,6.27544
286.40,6.27381
286.60,6.27405
286.80,6.28032
287.00,6.28107
287.20,6.29618
287.40,6.29954
287.60,6.30402
287.80,6.29222
288.00,6.29301
288.20,6.27023
288.40,6.25895
288.60,6.26029
288.80,6.28418
289.00,6.28325
289.20,6.29972
289.40,6.30433
289.60,6.31781
289.80,6.31664
290.00,6.32533
290.20,6.32857
290.40,6.33593
290.60,6.33169
290.80,6.33185
291.00,6.33529
291.20,6.33159
291.40,6.33132
291.60,6.33574
291.80,6.33007
292.00,6.32807
292.20,6.33031
292.40,6.31909
292.60,6.30037
292.80,6.30452
293.00,6.30491
293.20,6.30762
293.40,6.32252
293.60,6.34395
293.80,6.33544
294.00,6.34147
294.20,6.35164
294.40,6.34305
294.60,6.34543
294.80,6.37028
295.00,6.38176
295.20,6.37766
295.40,6.38618
295.60,6.37974
295.80,6.36939
296.00,6.35477
296.20,6.36076
296.40,6.37425
296.60,6.39032
296.80,6.39290
297.00,6.39360
297.20,6.40961
297.40,6.40892
297.60,6.40894
297.80,6.41345
298.00,6.43088
298.20,6.42093
298.40,6.42070
298.60,6.42373
298.80,6.43048
299.00,6.43066
299.20,6.45200
299.40,6.46896
299.60,6.47014
299.80,6.48486
300.00,6.49613
300.20,6.48664
300.40,6.50134
300.60,6.51900
300.80,6.52665
301.00,6.52961
301.20,6.53026
301.40,6.53391
301.60,6.54066
301.80,6.52954
302.00,6.53356
302.20,6.55266
302.40,6.55251
302.60,6.55607
302.80,6.56346
303.00,6.56646
303.20,6.56504
303.40,6.57418
303.60,6.57778
303.80,6.58986
304.00,6.59409
304.20,6.60843
304.40,6.61388
304.60,6.61545
304.80,6.62011
305.00,6.64059
305.20,6.65369
305.40,6.64618
305.60,6.65878
305.80,6.66900
306.00,6.68047
306.20,6.68986
306.40,6.70491
306.60,6.70735
306.80,6.70843
307.00,6.71269
307.20,6.71037
307.40,6.72031
307.60,6.73189
307.80,6.75093
308.00,6.75040
308.20,6.75241
308.40,6.77809
308.60,6.78246
308.80,6.78777
309.00,6.81296
309.20,6.83313
309.40,6.82900
309.60,6.84457
309.80,6.86244
310.00,6.86976
310.20,6.88647
310.40,6.89378
310.60,6.91154
310.80,6.93126
311.00,6.93535
311.20,6.94784
311.40,6.97542
311.60,6.97846
311.80,6.98242
312.00,7.00007
312.20,7.01060
312.40,7.01998
312.60,7.03678
312.80,7.05821
313.00,7.08216
313.20,7.07613
313.40,7.08834
313.60,7.10321
313.80,7.10839
314.00,7.12069
314.20,7.15667
314.40,7.17886
314.60,7.20577
314.80,7.22472
315.00,7.22183
315.20,7.22375
315.40,7.21363
315.60,7.22109
315.80,7.23941
316.00,7.27344
316.20,7.29080
316.40,7.31904
316.60,7.32555
316.80,7.34005
317.00,7.34210
317.20,7.36894
317.40,7.38599
317.60,7.41726
317.80,7.44038
318.00,7.45634
318.20,7.46967
318.40,7.49154
318.60,7.50865
318.80,7.51485
319.00,7.54894
319.20,7.56905
319.40,7.58749
319.60,7.59319
319.80,7.62217
320.00,7.63865
320.20,7.65956
320.40,7.69072
320.60,7.72478
320.80,7.74606
321.00,7.76819
321.20,7.80787
321.40,7.83031
321.60,7.85571
321.80,7.89532
322.00,7.91288
322.20,7.92738
322.40,7.94646
322.60,7.97696
322.80,7.97251
323.00,7.99282
323.20,8.01379
323.40,8.02367
323.60,8.04540
323.80,8.06634
324.00,8.08954
324.20,8.11620
324.40,8.14362
324.60,8.17506
324.80,8.22435
325.00,8.25980
325.20,8.28927
325.40,8.31592
325.60,8.31986
325.80,8.34948
326.00,8.36957
326.20,8.37983
326.40,8.41183
326.60,8.44197
326.80,8.44654
327.00,8.48860
327.20,8.53570
327.40,8.57833
327.60,8.61891
327.80,8.66404
328.00,8.69070
328.20,8.72331
328.40,8.75002
328.60,8.78549
328.80,8.80342
329.00,8.84509
329.20,8.87150
329.40,8.90561
329.60,8.92847
329.80,8.97315
330.00,8.99798
330.20,9.03579
330.40,9.06590
330.60,9.09657
330.80,9.14302
331.00,9.17818
331.20,9.22344
331.40,9.27312
331.60,9.33453
331.80,9.36330
332.00,9.42490
332.20,9.45534
332.40,9.49456
332.60,9.53709
332.80,9.57911
333.00,9.57953
333.20,9.62014
333.40,9.64788
333.60,9.68067
333.80,9.73236
334.00,9.79283
334.20,9.81717
334.40,9.86785
334.60,9.90571
334.80,9.94272
335.00,9.99074
335.20,10.04643
335.40,10.10206
335.60,10.14786
335.80,10.19749
336.00,10.23816
336.20,10.27760
336.40,10.31229
336.60,10.36489
336.80,10.41369
337.00,10.47212
337.20,10.54175
337.40,10.57187
337.60,10.60878
337.80,10.65030
338.00,10.68760
338.20,10.71781
338.40,10.77360
338.60,10.82330
338.80,10.87672
339.00,10.91753
339.20,10.96459
339.40,10.99397
339.60,11.03162
339.80,11.05107
340.00,11.09851
340.20,11.14822
340.40,11.20731
340.60,11.25123
340.80,11.28814
341.00,11.33006
341.20,11.35805
341.40,11.39912
341.60,11.42972
341.80,11.46797
342.00,11.49287
342.20,11.52349
342.40,11.55728
342.60,11.58317
342.80,11.62534
343.00,11.66809
343.20,11.70062
343.40,11.71574
343.60,11.76874
343.80,11.80263
344.00,11.83815
344.20,11.87638
344.40,11.91245
344.60,11.92569
344.80,11.95087
345.00,11.95547
345.20,11.97076
345.40,12.00958
345.60,12.04257
345.80,12.07278
346.00,12.12660
346.20,12.16346
346.40,12.20298
346.60,12.23457
346.80,12.26690
347.00,12.29396
347.20,12.33256
347.40,12.34130
347.60,12.37207
347.80,12.40064
348.00,12.42536
348.20,12.45079
348.40,12.49217
348.60,12.52242
348.80,12.56710
349.00,12.60004
349.20,12.63159
349.40,12.65043
349.60,12.68237
349.80,12.70067
350.00,12.72556
350.20,12.75659
350.40,12.80054
350.60,12.83952
350.80,12.86885
351.00,12.90854
351.20,12.93160
351.40,12.97335
351.60,13.01281
351.80,13.05304
352.00,13.08335
352.20,13.14511
352.40,13.17953
352.60,13.21816
352.80,13.24763
353.00,13.29197
353.20,13.31320
353.40,13.34561
353.60,13.37425
353.80,13.41666
354.00,13.45835
354.20,13.49763
354.40,13.54084
354.60,13.56165
354.80,13.59484
355.00,13.62031
355.20,13.66171
355.40,13.68956
355.60,13.72206
355.80,13.76258
356.00,13.81258
356.20,13.84585
356.40,13.89271
356.60,13.93885
356.80,13.95610
357.00,13.96947
357.20,13.98564
357.40,13.99950
357.60,14.02413
357.80,14.06539
358.00,14.09674
358.20,14.12287
358.40,14.13773
358.60,14.14412
358.80,14.14929
359.00,14.15311
359.20,14.15724
359.40,14.16949
359.60,14.19288
359.80,14.21223
360.00,14.22113
360.20,14.24065
360.40,14.24951
360.60,14.26354
360.80,14.25556
361.00,14.26027
361.20,14.24461
361.40,14.24159
361.60,14.23272
361.80,14.22683
362.00,14.22243
362.20,14.23463
362.40,14.23042
362.60,14.21237
362.80,14.22115
363.00,14.22214
363.20,14.22046
363.40,14.22509
363.60,14.23175
363.80,14.21883
364.00,14.22311
364.20,14.21990
364.40,14.20863
364.60,14.22039
364.80,14.24154
365.00,14.25767
365.20,14.27115
365.40,14.29898
365.60,14.31334
365.80,14.32400
366.00,14.32839
366.20,14.32877
366.40,14.32976
366.60,14.34063
366.80,14.35481
367.00,14.36784
367.20,14.38395
367.40,14.40459
367.60,14.41782
367.80,14.42892
368.00,14.43194
368.20,14.46235
368.40,14.48884
368.60,14.51605
368.80,14.53083
369.00,14.56464
369.20,14.58575
369.40,14.59478
369.60,14.61785
369.80,14.65320
370.00,14.67725
370.20,14.70073
370.40,14.73211
370.60,14.77011
370.80,14.79564
371.00,14.82915
371.20,14.86573
371.40,14.91286
371.60,14.94238
371.80,14.98641
372.00,15.01487
372.20,15.04887
372.40,15.07894
372.60,15.09100
372.80,15.12747
373.00,15.16258
373.20,15.20067
373.40,15.23270
373.60,15.28476
373.80,15.30543
374.00,15.34170
374.20,15.36207
374.40,15.38119
374.60,15.40246
374.80,15.43447
375.00,15.47199
375.20,15.50648
375.40,15.53515
375.60,15.56665
375.80,15.59566
376.00,15.62506
376.20,15.65104
376.40,15.68318
376.60,15.71112
376.80,15.72360
377.00,15.73144
377.20,15.74574
377.40,15.76792
377.60,15.78553
377.80,15.81726
378.00,15.83885
378.20,15.86858
378.40,15.88667
378.60,15.89266
378.80,15.90002
379.00,15.90620
379.20,15.90499
379.40,15.90907
379.60,15.91364
379.80,15.91611
380.00,15.91224
380.20,15.89905
380.40,15.89554
380.60,15.89549
380.80,15.89141
381.00,15.88780
381.20,15.88008
381.40,15.87139
381.60,15.86106
381.80,15.84155
382.00,15.83451
382.20,15.83699
382.40,15.82469
382.60,15.80863
382.80,15.79776
383.00,15.78200
383.20,15.75548
383.40,15.73229
383.60,15.72521
383.80,15.71787
384.00,15.70896
384.20,15.70647
384.40,15.69715
384.60,15.67916
384.80,15.67287
385.00,15.65039
385.20,15.64283
385.40,15.63814
385.60,15.62993
385.80,15.60571
386.00,15.60456
386.20,15.59529
386.40,15.58794
386.60,15.57557
386.80,15.57383
387.00,15.56430
387.20,15.54971
387.40,15.53860
387.60,15.54600
387.80,15.53800
388.00,15.53717
388.20,15.53636
388.40,15.54186
388.60,15.53915
388.80,15.55931
389.00,15.56205
389.20,15.56649
389.40,15.57993
389.60,15.58166
389.80,15.57800
390.00,15.59327
390.20,15.61889
390.40,15.62003
390.60,15.63432
390.80,15.64947
391.00,15.65982
391.20,15.66224
391.40,15.67270
391.60,15.68658
391.80,15.69411
392.00,15.70607
392.20,15.70982
392.40,15.72596
392.60,15.73433
392.80,15.75251
393.00,15.75968
393.20,15.78563
393.40,15.80215
393.60,15.83287
393.80,15.85246
394.00,15.86914
394.20,15.88995
394.40,15.90527
394.60,15.91192
394.80,15.93240
395.00,15.94803
395.20,15.97622
395.40,15.99397
395.60,16.00667
395.80,16.01808
396.00,16.04546
396.20,16.05928
396.40,16.09618
396.60,16.12916
396.80,16.15779
397.00,16.18733
397.20,16.20755
397.40,16.22910
397.60,16.26661
397.80,16.29143
398.00,16.30623
398.20,16.33654
398.40,16.36722
398.60,16.39620
398.80,16.42257
399.00,16.45909
399.20,16.49233
399.40,16.51809
399.60,16.52907
399.80,16.56750
400.00,16.60348
400.20,16.62639
400.40,16.65916
400.60,16.69621
400.80,16.71688
401.00,16.74412
401.20,16.77619
401.40,16.79803
401.60,16.82140
401.80,16.85336
402.00,16.88242
402.20,16.89772
402.40,16.91113
402.60,16.92356
402.80,16.93207
403.00,16.94057
403.20,16.95837
403.40,16.97263
403.60,16.98295
403.80,16.99307
404.00,17.00266
404.20,17.01127
404.40,17.01600
404.60,17.02283
404.80,17.02743
405.00,17.02004
405.20,17.01375
405.40,17.01418
405.60,17.00911
405.80,17.00718
406.00,17.00240
406.20,16.99784
406.40,16.98356
406.60,16.96908
406.80,16.94587
407.00,16.93099
407.20,16.90976
407.40,16.90097
407.60,16.88480
407.80,16.86140
408.00,16.83801
408.20,16.82291
408.40,16.79294
408.60,16.77302
408.80,16.75202
409.00,16.73465
409.20,16.70944
409.40,16.68714
409.60,16.67041
409.80,16.66631
410.00,16.65025
410.20,16.63812
410.40,16.63291
410.60,16.61735
410.80,16.60201
411.00,16.59471
411.20,16.58731
411.40,16.58511
411.60,16.58417
411.80,16.58660
412.00,16.58321
412.20,16.57832
412.40,16.57137
412.60,16.58431
412.80,16.59975
413.00,16.62400
413.20,16.66257
413.40,16.69883
413.60,16.72733
413.80,16.76676
414.00,16.81605
414.20,16.86138
414.40,16.91828
414.60,16.98367
414.80,17.04490
415.00,17.11001
415.20,17.17627
415.40,17.24231
415.60,17.30604
415.80,17.38037
416.00,17.46192
416.20,17.55355
416.40,17.64467
416.60,17.75738
416.80,17.86496
417.00,17.97404
417.20,18.08350
417.40,18.20077
417.60,18.30654
417.80,18.42142
418.00,18.53051
418.20,18.64274
418.40,18.76816
418.60,18.89410
418.80,19.01759
419.00,19.14968
419.20,19.28602
419.40,19.42076
419.60,19.55150
419.80,19.67778
420.00,19.80830
420.20,19.93345
420.40,20.05290
420.60,20.18639
420.80,20.32054
421.00,20.44341
421.20,20.57883
421.40,20.71694
421.60,20.84749
421.80,20.97414
422.00,21.11320
422.20,21.23531
422.40,21.36312
422.60,21.48692
422.80,21.61468
423.00,21.74103
423.20,21.86705
423.40,21.97841
423.60,22.09055
423.80,22.21243
424.00,22.32170
424.20,22.43561
424.40,22.54977
424.60,22.66630
424.80,22.75507
425.00,22.85270
425.20,22.95355
425.40,23.05101
425.60,23.13833
425.80,23.24684
426.00,23.34048
426.20,23.42749
426.40,23.52628
426.60,23.61409
426.80,23.69719
427.00,23.77809
427.20,23.85367
427.40,23.91477
427.60,23.99278
427.80,24.06144
428.00,24.13795
428.20,24.20811
428.40,24.27851
428.60,24.33910
428.80,24.41025
429.00,24.47726
429.20,24.54474
429.40,24.61487
429.60,24.70029
429.80,24.75180
430.00,24.80919
430.20,24.86565
430.40,24.92339
430.60,24.94895
430.80,25.01002
431.00,25.05691
431.20,25.10920
431.40,25.14971
431.60,25.20724
431.80,25.23904
432.00,25.28603
432.20,25.32960
432.40,25.37892
432.60,25.43360
432.80,25.49400
433.00,25.54140
433.20,25.58126
433.40,25.62034
433.60,25.64576
433.80,25.68173
434.00,25.71588
434.20,25.74354
434.40,25.78330
434.60,25.82171
434.80,25.86005
435.00,25.90035
435.20,25.93515
435.40,25.96374
435.60,26.00376
435.80,26.02571
436.00,26.04156
436.20,26.08464
436.40,26.11177
436.60,26.13417
436.80,26.17048
437.00,26.20420
437.20,26.22872
437.40,26.26204
437.60,26.29575
437.80,26.32702
438.00,26.36692
438.20,26.39480
438.40,26.41729
438.60,26.44699
