1.772 482201 694.407 0.000445077 22106.6 115.795 22222.4 459979
1.773 483133 695.078 0.000457218 22334.8 117.621 22452.5 460681
1.774 483910 695.637 0.000469682 22565 119.473 22684.5 461226
1.775 484321 695.932 0.000482479 22797 121.353 22918.4 461403
1.777 484146 695.806 0.000509105 23266.8 125.199 23392 460754
1.778 483284 695.186 0.000522952 23504.5 127.165 23631.7 459652
1.779 481835 694.143 0.000537168 23744.2 129.16 23873.3 457962
1.78 480108 692.898 0.000551761 23985.8 131.185 24116.9 455991
1.781 478534 691.762 0.000566742 24229.3 133.24 24362.5 454172
1.783 477521 691.029 0.000597909 24722.2 137.443 24859.7 452661
1.784 477270 690.847 0.000614115 24971.6 139.592 25111.2 452159
1.785 477683 691.146 0.00063075 25223 141.772 25364.8 452318
1.786 474751 689.022 0.000647826 25476.4 143.985 25620.4 449131
1.788 445442 667.414 0.000683347 25989.1 148.509 26137.6 419304
1.789 367655 606.345 0.000701815 26248.5 150.822 26399.4 341255
1.79 355795 596.486 0.000720771 26509.9 153.168 26663.1 329132
1.791 394938 628.441 0.000740228 26773.4 155.55 26928.9 368009
1.793 421331 649.1 0.000780695 27306.4 160.419 27466.8 393864
1.794 454289 674.009 0.000801732 27576 162.907 27738.9 426550
1.795 507355 712.289 0.000823324 27847.7 165.433 28013.1 479342
1.796 517929 719.673 0.000845484 28121.4 167.995 28289.4 489640
1.798 472411 687.322 0.000891569 28675.1 173.233 28848.4 443563
1.799 400660 632.977 0.000915524 28955.1 175.91 29131.1 371529
1.8 400143 632.568 0.000940108 29237.3 178.627 29415.9 370727
1.801 470157 685.68 0.000965338 29521.5 181.383 29702.9 440455
1.803 495485 703.907 0.0010178 30096.4 187.017 30283.4 465202
1.804 444196 666.481 0.00104507 30387 189.895 30576.9 413619
1.805 401169 633.379 0.00107305 30679.8 192.816 30872.7 370297
1.807 390707 625.066 0.00113122 31271.9 198.787 31470.7 359237
1.808 400662 632.979 0.00116146 31571.2 201.837 31773.1 368889
1.809 395986 629.274 0.00119248 31872.7 204.932 32077.7 363908
1.81 415119 644.297 0.00122432 32176.4 208.073 32384.5 382734
1.812 424347 651.419 0.0012905 32790.4 214.49 33004.9 391342
1.813 404129 635.711 0.00132488 33100.7 217.769 33318.4 370810
1.814 414135 643.533 0.00136017 33413.2 221.096 33634.3 380501
1.816 438222 661.983 0.00143352 34044.9 227.894 34272.8 403949
1.817 444860 666.978 0.00147163 34364.2 231.367 34595.6 410264
1.818 397337 630.347 0.00151073 34685.7 234.89 34920.6 362416
1.819 381100 617.333 0.00155084 35009.4 238.464 35247.9 345852
1.821 416097 645.056 0.00163422 35663.8 245.767 35909.5 380187
1.822 430930 656.453 0.00167754 35994.3 249.498 36243.8 394686
1.823 405693 636.941 0.00172198 36327.2 253.282 36580.5 369113
1.825 386849 621.972 0.00181434 36999.8 261.015 37260.8 349588
1.826 432950 657.99 0.00186232 37339.6 264.965 37604.6 395346
1.827 526900 725.879 0.00191153 37681.7 268.972 37950.7 488949
1.829 487380 698.126 0.00201381 38372.8 277.157 38650 448730
1.83 380948 617.21 0.00206694 38721.9 281.338 39003.2 341945
1.831 409059 639.577 0.00212143 39073.3 285.579 39358.9 369700
1.832 377320 614.264 0.00217733 39427.1 289.88 39717 337604
1.834 361991 601.657 0.00229348 40141.7 298.668 40440.3 321551
1.835 392443 626.452 0.0023538 40502.5 303.155 40805.7 351637
1.836 411049 641.131 0.00241568 40865.7 307.707 41173.4 369875
1.838 379844 616.314 0.00254423 41599.3 317.005 41916.3 337927
1.839 418477 646.898 0.00261099 41969.6 321.753 42291.4 376186
1.84 426273 652.896 0.00267946 42342.4 326.568 42669 383604
1.842 381484 617.644 0.0028217 43095.1 336.405 43431.5 338052
1.843 347710 589.67 0.00289556 43475 341.428 43816.5 303894
1.844 357819 598.18 0.00297131 43857.4 346.521 44203.9 313615
1.846 435379 659.832 0.00312866 44629.4 356.925 44986.4 390392
1.847 468453 684.437 0.00321036 45019.1 362.238 45381.3 423072
1.848 424679 651.674 0.00329415 45411.2 367.625 45778.8 378900
1.85 402924 634.763 0.00346817 46202.6 378.627 46581.3 356343
1.851 425599 652.379 0.00355852 46602 384.244 46986.3 378613
1.852 353860 594.861 0.00365116 47003.9 389.94 47393.8 306466
1.854 377354 614.291 0.00384358 47814.9 401.573 48216.5 329137
1.855 387005 622.097 0.00394346 48224.1 407.511 48631.7 338374
1.856 388386 623.206 0.00404588 48635.8 413.533 49049.4 339337
1.858 404486 635.992 0.00425858 49466.6 425.83 49892.4 354594
1.859 392167 626.233 0.00436898 49885.7 432.107 50317.8 341849
