λ (nm),Traw,TM,Tm,T true,hv,n true,α1 (cm^-1),α2 (cm^-1),α3 (cm^-1),k
200.0,0.002401576831911009,0.002401576831911009,0.002401576831911009,0.002401576831911009,6.207668999999998,1090.2932375966884,6175.081723797251,6175.081723797251,128739.51974143236,2.0222356472318106
200.06,0.002393482604621152,0.002393482604621152,0.002393482604621152,0.002393482604621152,6.205807257822653,1093.961614550239,6175.081723797251,6175.081723797251,128811.57887224344,2.023974559676535
200.12,0.0023853883773312943,0.0023853883773312943,0.0023853883773312943,0.0023853883773312943,6.203946632020787,1097.6548833969105,6175.081723797251,6175.081723797251,128883.88210426537,2.0257179878960203
200.18,0.002377294150041437,0.002377294150041437,0.002377294150041437,0.002377294150041437,6.202087121590568,1101.373298392042,6175.081723797251,6175.081723797251,128956.43109691297,2.027465961430653
200.24,0.0023691999227515794,0.0023691999227515794,0.0023691999227515794,0.0023691999227515794,6.200228725529364,1105.1171172655638,6175.081723797251,6175.081723797251,129029.22752657985,2.0292185101191214
200.3,0.002361105695461722,0.002361105695461722,0.002361105695461722,0.002361105695461722,6.198371442835746,1108.886601281555,6175.081723797251,6175.081723797251,129102.27308687098,2.0309756641024714
200.36,0.0023530114681718645,0.0023530114681718645,0.0023530114681718645,0.0023530114681718645,6.196515272509482,1112.6820152990285,6175.081723797251,6175.081723797251,129175.56948883916,2.0327374538282394
200.42,0.0023449172408820107,0.0023449172408820107,0.0023449172408820107,0.0023449172408820107,6.194660213551542,1116.5036278339758,6175.081723797251,6175.081723797251,129249.11846122543,2.0345039100546414
200.48,0.0023368230135921535,0.0023368230135921535,0.0023368230135921535,0.0023368230135921535,6.192806264964086,1120.351711122707,6175.081723797251,6175.081723797251,129322.92175070381,2.036275063854847
200.54,0.002328728786302296,0.002328728786302296,0.002328728786302296,0.002328728786302296,6.190953425750473,1124.2265411864992,6175.081723797251,6175.081723797251,129396.98112213006,2.0380509466213197
200.6,0.0023206345590124386,0.0023206345590124386,0.0023206345590124386,0.0023206345590124386,6.189101694915253,1128.1283978976076,6175.081723797251,6175.081723797251,129471.29835879499,2.039831590070234
200.66,0.002312540331722581,0.002312540331722581,0.002312540331722581,0.002312540331722581,6.187251071464168,1132.057565046664,6175.081723797251,6175.081723797251,129545.87526268214,2.041617026245973
200.72,0.0023044461044327237,0.0023044461044327237,0.0023044461044327237,0.0023044461044327237,6.1854015544041445,1136.014330411486,6175.081723797251,6175.081723797251,129620.71365472989,2.043407287525702
200.78,0.0022963518771428664,0.0022963518771428664,0.0022963518771428664,0.0022963518771428664,6.1835531427433015,1139.9989858273539,6175.081723797251,6175.081723797251,129695.81537509825,2.0452024066240173
200.84,0.0022882576498530088,0.0022882576498530088,0.0022882576498530088,0.0022882576498530088,6.181705835490937,1144.0118272587677,6175.081723797251,6175.081723797251,129771.18228344042,2.0470024165976874
200.9,0.0022801634225631516,0.0022801634225631516,0.0022801634225631516,0.0022801634225631516,6.17985963165754,1148.0531548727404,6175.081723797251,6175.081723797251,129846.81625917893,2.0488073508504683
200.96,0.002272069195273294,0.002272069195273294,0.002272069195273294,0.002272069195273294,6.178014530254776,1152.1232731136542,6175.081723797251,6175.081723797251,129922.71920178708,2.050617243138009
201.02,0.0022649635784910086,0.0022649635784910086,0.0022649635784910086,0.0022649635784910086,6.176170530295491,1155.7158304655718,6175.081723797251,6175.081723797251,129989.57474568517,2.052285009794669
201.08,0.0022598351827238655,0.0022598351827238655,0.0022598351827238655,0.0022598351827238655,6.174327630793712,1158.3126543697706,6175.081723797251,6175.081723797251,130037.9573961925,2.0536616680928845
201.14,0.002254706786956725,0.002254706786956725,0.002254706786956725,0.002254706786956725,6.172485830764642,1160.921285067045,6175.081723797251,6175.081723797251,130086.44996952028,2.0550405188924463
201.2,0.002249578391189582,0.002249578391189582,0.002249578391189582,0.002249578391189582,6.170645129224652,1163.5418033035005,6175.081723797251,6175.081723797251,130135.05296628381,2.0564215716581806
201.26,0.0022444499954224393,0.0022444499954224393,0.0022444499954224393,0.0022444499954224393,6.168805525191294,1166.1742905632334,6175.081723797251,6175.081723797251,130183.76689052607,2.0578048359185317
201.32,0.002239321599655296,0.002239321599655296,0.002239321599655296,0.002239321599655296,6.166967017683289,1168.8188290767837,6175.081723797251,6175.081723797251,130232.59224974895,2.059190321266134
201.38,0.002234193203888153,0.002234193203888153,0.002234193203888153,0.002234193203888153,6.165129605720527,1171.4755018297021,6175.081723797251,6175.081723797251,130281.5295549453,2.060578037358403
201.44,0.0022290648081210104,0.0022290648081210104,0.0022290648081210104,0.0022290648081210104,6.163293288324066,1174.1443925712356,6175.081723797251,6175.081723797251,130330.57932063073,2.0619679939181212
201.5,0.0022239364123538673,0.0022239364123538673,0.0022239364123538673,0.0022239364123538673,6.161458064516127,1176.8255858231328,6175.081723797251,6175.081723797251,130379.74206487623,2.0633602007340346
201.56,0.0022188080165867242,0.0022188080165867242,0.0022188080165867242,0.0022188080165867242,6.159623933320103,1179.5191668885693,6175.081723797251,6175.081723797251,130429.01830934086,2.064754667661456
201.62,0.0022136796208195816,0.0022136796208195816,0.0022136796208195816,0.0022136796208195816,6.157790893760539,1182.2252218612034,6175.081723797251,6175.081723797251,130478.40857930516,2.0661514046228784
201.68,0.0022085512250524385,0.0022085512250524385,0.0022085512250524385,0.0022085512250524385,6.155958944863149,1184.9438376343503,6175.081723797251,6175.081723797251,130527.91340370459,2.0675504216085896
201.74,0.0022034228292852954,0.0022034228292852954,0.0022034228292852954,0.0022034228292852954,6.1541280856548015,1187.6751019102896,6175.081723797251,6175.081723797251,130577.53331516356,2.068951728677297
201.8,0.0021982944335181527,0.0021982944335181527,0.0021982944335181527,0.0021982944335181527,6.152298315163527,1190.4191032097,6175.081723797251,6175.081723797251,130627.26885002981,2.0703553359567612
201.86,0.0021931660377510096,0.0021931660377510096,0.0021931660377510096,0.0021931660377510096,6.150469632418506,1193.1759308812314,6175.081723797251,6175.081723797251,130677.1205484092,2.0717612536444334
201.92,0.002188037641983869,0.002188037641983869,0.002188037641983869,0.002188037641983869,6.148642036450079,1195.9456751112014,6175.081723797251,6175.081723797251,130727.08895420091,2.0731694920081023
201.98,0.002182909246216726,0.002182909246216726,0.002182909246216726,0.002182909246216726,6.146815526289731,1198.7284269334448,6175.081723797251,6175.081723797251,130777.17461513313,2.0745800613865515
202.04,0.002181073472593969,0.002181073472593969,0.002181073472593969,0.002181073472593969,6.144990100970105,1199.7131747547805,6175.081723797251,6175.081723797251,130795.13201010536,2.075481285559532
