λ (nm),Traw,TM,Tm,T true,hv,n true,α1 (cm^-1),α2 (cm^-1),α3 (cm^-1),k
200.0,0.0032291383830428014,0.0032291383830428014,0.0032291383830428014,0.0032291383830428014,6.207668999999998,809.6088268998946,80.69231159500143,80.69231159500143,25958.452140246656,0.40775441271180574
200.06,0.0032119346805183475,0.0032119346805183475,0.0032119346805183475,0.0032119346805183475,6.205807257822653,813.931056961468,80.69231159500143,80.69231159500143,25982.628962196817,0.4082566215973375
200.12,0.0031947309779938936,0.0031947309779938936,0.0031947309779938936,0.0031947309779938936,6.203946632020787,818.2998347140448,80.69231159500143,80.69231159500143,26006.93562792817,0.40876109914914227
200.18,0.0031775272754694397,0.0031775272754694397,0.0031775272754694397,0.0031775272754694397,6.202087121590568,822.7159162096522,80.69231159500143,80.69231159500143,26031.373539650023,0.4092678692485188
200.24,0.003160323572944986,0.003160323572944986,0.003160323572944986,0.003160323572944986,6.200228725529364,827.180073963055,80.69231159500143,80.69231159500143,26055.944122409182,0.40977695616235804
200.3,0.0031431198704205323,0.0031431198704205323,0.0031431198704205323,0.0031431198704205323,6.198371442835746,831.6930974022945,80.69231159500143,80.69231159500143,26080.648824588585,0.4102883845515253
200.36,0.0031259161678960784,0.0031259161678960784,0.0031259161678960784,0.0031259161678960784,6.196515272509482,836.255793334105,80.69231159500143,80.69231159500143,26105.489118419595,0.4108021794794716
200.42,0.0031087124653716327,0.0031087124653716327,0.0031087124653716327,0.0031087124653716327,6.194660213551542,840.8689864247834,80.69231159500143,80.69231159500143,26130.4665005085,0.41131836642108366
200.48,0.003091508762847179,0.003091508762847179,0.003091508762847179,0.003091508762847179,6.192806264964086,845.5335196971243,80.69231159500143,80.69231159500143,26155.58249237758,0.411836971271777
200.54,0.003074305060322725,0.003074305060322725,0.003074305060322725,0.003074305060322725,6.190953425750473,850.2502550440188,80.69231159500143,80.69231159500143,26180.838641021255,0.4123580203568434
200.6,0.003057101357798271,0.003057101357798271,0.003057101357798271,0.003057101357798271,6.189101694915253,855.020073759415,80.69231159500143,80.69231159500143,26206.236519477847,0.4128815404410582
200.66,0.003039897655273817,0.003039897655273817,0.003039897655273817,0.003039897655273817,6.187251071464168,859.8438770873001,80.69231159500143,80.69231159500143,26231.777727417517,0.41340755873856055
200.72,0.0030226939527493633,0.0030226939527493633,0.0030226939527493633,0.0030226939527493633,6.1854015544041445,864.7225867894283,80.69231159500143,80.69231159500143,26257.463891746836,0.4139361029230114
200.78,0.00300549025022491,0.00300549025022491,0.00300549025022491,0.00300549025022491,6.1835531427433015,869.6571457325501,80.69231159500143,80.69231159500143,26283.29666723064,0.41446720113804125
200.84,0.002988286547700456,0.002988286547700456,0.002988286547700456,0.002988286547700456,6.181705835490937,874.6485184959234,80.69231159500143,80.69231159500143,26309.277737131702,0.415000882007997
200.9,0.002971082845176002,0.002971082845176002,0.002971082845176002,0.002971082845176002,6.17985963165754,879.6976919999323,80.69231159500143,80.69231159500143,26335.408813868922,0.4155371746489985
200.96,0.002953879142651548,0.002953879142651548,0.002953879142651548,0.002953879142651548,6.178014530254776,884.8056761566729,80.69231159500143,80.69231159500143,26361.691639694563,0.41607610868031464
201.02,0.00293656060786541,0.00293656060786541,0.00293656060786541,0.00293656060786541,6.176170530295491,890.0088269582242,80.69231159500143,80.69231159500143,26388.304966068034,0.4166205083884952
201.08,0.0029190124085559026,0.0029190124085559026,0.0029190124085559026,0.0029190124085559026,6.174327630793712,895.3451972957628,80.69231159500143,80.69231159500143,26415.431789357277,0.4171732684684084
201.14,0.002901464209246404,0.002901464209246404,0.002901464209246404,0.002901464209246404,6.172485830764642,900.7461142093446,80.69231159500143,80.69231159500143,26442.722183367245,0.4177288682208491
201.2,0.0028839160099368966,0.0028839160099368966,0.0028839160099368966,0.0028839160099368966,6.170645129224652,906.2127559674076,80.69231159500143,80.69231159500143,26470.178132685152,0.41828734131911
201.26,0.0028663678106273893,0.0028663678106273893,0.0028663678106273893,0.0028663678106273893,6.168805525191294,911.7463296923049,80.69231159500143,80.69231159500143,26497.80165823692,0.4188487220482953
201.32,0.0028488196113178824,0.0028488196113178824,0.0028488196113178824,0.0028488196113178824,6.166967017683289,917.34807224899,80.69231159500143,80.69231159500143,26525.59481817987,0.4194130453202923
201.38,0.002831271412008375,0.002831271412008375,0.002831271412008375,0.002831271412008375,6.165129605720527,923.0192511667343,80.69231159500143,80.69231159500143,26553.5597088229,0.41998034668920214
201.44,0.0028137232126988682,0.0028137232126988682,0.0028137232126988682,0.0028137232126988682,6.163293288324066,928.7611655953419,80.69231159500143,80.69231159500143,26581.69846557531,0.42055066236725047
201.5,0.002796175013389361,0.002796175013389361,0.002796175013389361,0.002796175013389361,6.161458064516127,934.5751472973669,80.69231159500143,80.69231159500143,26610.013263925273,0.4211240292411933
201.56,0.0027786268140798536,0.0027786268140798536,0.0027786268140798536,0.0027786268140798536,6.159623933320103,940.4625616779304,80.69231159500143,80.69231159500143,26638.506320449123,0.42170048488923934
201.62,0.0027610786147703468,0.0027610786147703468,0.0027610786147703468,0.0027610786147703468,6.157790893760539,946.4248088538059,80.69231159500143,80.69231159500143,26667.179893852634,0.422280067598507
201.68,0.0027435304154608394,0.0027435304154608394,0.0027435304154608394,0.0027435304154608394,6.155958944863149,952.4633247635367,80.69231159500143,80.69231159500143,26696.03628604547,0.4228628163830357
201.74,0.0027259822161513326,0.0027259822161513326,0.0027259822161513326,0.0027259822161513326,6.1541280856548015,958.5795823204268,80.69231159500143,80.69231159500143,26725.077843250096,0.4234487710023745
201.8,0.0027084340168418253,0.0027084340168418253,0.0027084340168418253,0.0027084340168418253,6.152298315163527,964.7750926103568,80.69231159500143,80.69231159500143,26754.306957146557,0.4240379719807702
201.86,0.002690885817532318,0.002690885817532318,0.002690885817532318,0.002690885817532318,6.150469632418506,971.0514061364663,80.69231159500143,80.69231159500143,26783.72606605438,0.4246304606269763
201.92,0.0026733376182228193,0.0026733376182228193,0.0026733376182228193,0.0026733376182228193,6.148642036450079,977.4101141128558,80.69231159500143,80.69231159500143,26813.337656153184,0.42522627905470917
201.98,0.002655789418913312,0.002655789418913312,0.002655789418913312,0.002655789418913312,6.146815526289731,983.852849809593,80.69231159500143,80.69231159500143,26843.144262743568,0.42582547020377776
202.04,0.00263819334014671,0.00263819334014671,0.00263819334014671,0.00263819334014671,6.144990100970105,990.3981024896763,80.69231159500143,80.69231159500143,26873.23060936381,0.42642938123989915
202.1,0.0026205733216515597,0.0026205733216515597,0.0026205733216515597,0.0026205733216515597,6.143165759524987,997.0397717909691,80.69231159500143,80.69231159500143,26903.559642435706,0.4270374279701791
202.16,0.0026029533031564096,0.0026029533031564096,0.0026029533031564096,0.0026029533031564096,6.141342500989316,1003.7713555749756,80.69231159500143,80.69231159500143,26934.093289057902,0.4276490093188646
202.22,0.0025853332846612594,0.0025853332846612594,0.0025853332846612594,0.0025853332846612594,6.139520324399168,1010.5946922439626,80.69231159500143,80.69231159500143,26964.834328826917,0.4282641723250578
202.28,0.0025677132661661092,0.0025677132661661092,0.0025677132661661092,0.0025677132661661092,6.1376992287917735,1017.5116706617216,80.69231159500143,80.69231159500143,26995.78559836648,0.42888296498624806
202.34,0.0025500932476709595,0.0025500932476709595,0.0025500932476709595,0.0025500932476709595,6.135879213205495,1024.5242318969028,80.69231159500143,80.69231159500143,27026.94999289824,0.42950543628461685
202.4,0.0025324732291758093,0.0025324732291758093,0.0025324732291758093,0.0025324732291758093,6.1340602766798416,1031.634371039127,80.69231159500143,80.69231159500143,27058.330467866963,0.43013163621425393
202.46,0.002514853210680659,0.002514853210680659,0.002514853210680659,0.002514853210680659,6.132242418255457,1038.8441390914418,80.69231159500143,80.69231159500143,27089.93004062247,0.43076161580932065
202.52,0.002497233192185509,0.002497233192185509,0.002497233192185509,0.002497233192185509,6.130425636974126,1046.1556449428967,80.69231159500143,80.69231159500143,27121.75179216067,0.43139542717320134
202.58,0.002479613173690359,0.002479613173690359,0.002479613173690359,0.002479613173690359,6.128609931878763,1053.5710574252198,80.69231159500143,80.69231159500143,27153.798868926282,0.43203312350868517
202.64,0.0024619931551952173,0.0024619931551952173,0.0024619931551952173,0.0024619931551952173,6.126795302013423,1061.092607457806,80.69231159500143,80.69231159500143,27186.074484679786,0.4326747591492216
202.7,0.002444373136700067,0.002444373136700067,0.002444373136700067,0.002444373136700067,6.124981746423286,1068.722590285494,80.69231159500143,80.69231159500143,27218.581922431506,0.4333203895912972
202.76,0.002426753118204917,0.002426753118204917,0.002426753118204917,0.002426753118204917,6.123169264154665,1076.4633678137975,80.69231159500143,80.69231159500143,27251.324536445507,0.43397007152797823
202.82,0.002409133099709767,0.002409133099709767,0.002409133099709767,0.002409133099709767,6.121357854255003,1084.3173710466458,80.69231159500143,80.69231159500143,27284.30575431667,0.43462386288367694
202.88,0.002391513081214617,0.002391513081214617,0.002391513081214617,0.002391513081214617,6.1195475157728705,1092.287102631873,80.69231159500143,80.69231159500143,27317.5290791239,0.4352818228501884
202.94,0.002373893062719467,0.002373893062719467,0.002373893062719467,0.002373893062719467,6.117738247757957,1100.375139520073,80.69231159500143,80.69231159500143,27350.998091663016,0.435944011924059
203.0,0.002356273044224317,0.002356273044224317,0.002356273044224317,0.002356273044224317,6.115930049261083,1108.5841357427464,80.69231159500143,80.69231159500143,27384.716452762757,0.436610491945343
203.06,0.0023395590622763154,0.0023395590622763154,0.0023395590622763154,0.0023395590622763154,6.114122919334186,1116.4842767239102,80.69231159500143,80.69231159500143,27416.934831498776,0.43725336759330324
203.12,0.002322845080328314,0.002322845080328314,0.002322845080328314,0.002322845080328314,6.112316857030327,1124.498104239264,80.69231159500143,80.69231159500143,27449.38420779797,0.4379002319981859
203.18,0.0023061310983803125,0.0023061310983803125,0.0023061310983803125,0.0023061310983803125,6.110511861403681,1132.6280901612868,80.69231159500143,80.69231159500143,27482.06791798261,0.43855114166573844
203.24,0.0022894171164323106,0.0022894171164323106,0.0022894171164323106,0.0022894171164323106,6.108707931509544,1140.8767785464765,80.69231159500143,80.69231159500143,27514.989371181342,0.4392061543267632
203.3,0.002272703134484309,0.002272703134484309,0.002272703134484309,0.002272703134484309,6.106905066404328,1149.2467882896378,80.69231159500143,80.69231159500143,27548.152051463134,0.43986532897290603
203.36,0.0022559891525363077,0.0022559891525363077,0.0022559891525363077,0.0022559891525363077,6.105103265145554,1157.7408158961614,80.69231159500143,80.69231159500143,27581.559520049956,0.4405287258937628
203.42,0.002239275170588314,0.002239275170588314,0.002239275170588314,0.002239275170588314,6.103302526791859,1166.3616383784538,80.69231159500143,80.69231159500143,27615.215417611784,0.44119640671536325
203.48,0.0022225611886403126,0.0022225611886403126,0.0022225611886403126,0.0022225611886403126,6.101502850402988,1175.1121162830732,80.69231159500143,80.69231159500143,27649.123466647532,0.44186843444009366
203.54,0.002205847206692311,0.002205847206692311,0.002205847206692311,0.002205847206692311,6.099704235039795,1183.9951968554512,80.69231159500143,80.69231159500143,27683.287473955847,0.4425448734881225
203.6,0.0021891332247443098,0.0021891332247443098,0.0021891332247443098,0.0021891332247443098,6.097906679764244,1193.0139173496273,80.69231159500143,80.69231159500143,27717.711333199888,0.44322578974039994
