λ (nm),Traw,TM,Tm,T true,hv,n true,α1 (cm^-1),α2 (cm^-1),α3 (cm^-1),k
200.0,0.0,0.0,0.0,0.0,6.207668999999998,inf,133.08042377801527,133.08042377801527,inf,inf
200.06,0.0,0.0,0.0,0.0,6.205807257822653,inf,133.08042377801527,133.08042377801527,inf,inf
200.12,0.0,0.0,0.0,0.0,6.203946632020787,inf,133.08042377801527,133.08042377801527,inf,inf
200.18,0.0,0.0,0.0,0.0,6.202087121590568,inf,133.08042377801527,133.08042377801527,inf,inf
200.24,0.0,0.0,0.0,0.0,6.200228725529364,inf,133.08042377801527,133.08042377801527,inf,inf
200.3,0.0,0.0,0.0,0.0,6.198371442835746,inf,133.08042377801527,133.08042377801527,inf,inf
200.36,0.0,0.0,0.0,0.0,6.196515272509482,inf,133.08042377801527,133.08042377801527,inf,inf
200.42,0.0,0.0,0.0,0.0,6.194660213551542,inf,133.08042377801527,133.08042377801527,inf,inf
200.48,0.0,0.0,0.0,0.0,6.192806264964086,inf,133.08042377801527,133.08042377801527,inf,inf
200.54,0.0,0.0,0.0,0.0,6.190953425750473,inf,133.08042377801527,133.08042377801527,inf,inf
200.6,0.0,0.0,0.0,0.0,6.189101694915253,inf,133.08042377801527,133.08042377801527,inf,inf
200.66,0.0,0.0,0.0,0.0,6.187251071464168,inf,133.08042377801527,133.08042377801527,inf,inf
200.72,0.0,0.0,0.0,0.0,6.1854015544041445,inf,133.08042377801527,133.08042377801527,inf,inf
200.78,0.0,0.0,0.0,0.0,6.1835531427433015,inf,133.08042377801527,133.08042377801527,inf,inf
200.84,0.0,0.0,0.0,0.0,6.181705835490937,inf,133.08042377801527,133.08042377801527,inf,inf
200.9,0.0,0.0,0.0,0.0,6.17985963165754,inf,133.08042377801527,133.08042377801527,inf,inf
200.96,0.0,0.0,0.0,0.0,6.178014530254776,inf,133.08042377801527,133.08042377801527,inf,inf
201.02,0.0,0.0,0.0,0.0,6.176170530295491,inf,133.08042377801527,133.08042377801527,inf,inf
201.08,0.0,0.0,0.0,0.0,6.174327630793712,inf,133.08042377801527,133.08042377801527,inf,inf
201.14,0.0,0.0,0.0,0.0,6.172485830764642,inf,133.08042377801527,133.08042377801527,inf,inf
201.2,0.0,0.0,0.0,0.0,6.170645129224652,inf,133.08042377801527,133.08042377801527,inf,inf
201.26,0.0,0.0,0.0,0.0,6.168805525191294,inf,133.08042377801527,133.08042377801527,inf,inf
201.32,0.0,0.0,0.0,0.0,6.166967017683289,inf,133.08042377801527,133.08042377801527,inf,inf
201.38,0.0,0.0,0.0,0.0,6.165129605720527,inf,133.08042377801527,133.08042377801527,inf,inf
201.44,0.0,0.0,0.0,0.0,6.163293288324066,inf,133.08042377801527,133.08042377801527,inf,inf
201.5,0.0,0.0,0.0,0.0,6.161458064516127,inf,133.08042377801527,133.08042377801527,inf,inf
201.56,0.0,0.0,0.0,0.0,6.159623933320103,inf,133.08042377801527,133.08042377801527,inf,inf
201.62,0.0,0.0,0.0,0.0,6.157790893760539,inf,133.08042377801527,133.08042377801527,inf,inf
201.68,0.0,0.0,0.0,0.0,6.155958944863149,inf,133.08042377801527,133.08042377801527,inf,inf
201.74,0.0,0.0,0.0,0.0,6.1541280856548015,inf,133.08042377801527,133.08042377801527,inf,inf
201.8,0.0,0.0,0.0,0.0,6.152298315163527,inf,133.08042377801527,133.08042377801527,inf,inf
201.86,0.0,0.0,0.0,0.0,6.150469632418506,inf,133.08042377801527,133.08042377801527,inf,inf
201.92,0.0,0.0,0.0,0.0,6.148642036450079,inf,133.08042377801527,133.08042377801527,inf,inf
