λ (nm),Traw,TM,Tm,T true,hv,n true,α1 (cm^-1),α2 (cm^-1),α3 (cm^-1),k
503.59999999999997,0.8224651524665846,0.8363359920583265,0.7982565368722592,0.8170744596926922,2.465317315329626,2.03194746506878,337.3736751459725,337.3736751459726,4063.8592407823667,0.1607364083310568
503.65999999999997,0.8224284237060362,0.8363461986593513,0.7982677582334076,0.8170851884049989,2.465023627049994,2.031889574816432,337.3274583962204,337.3274583962205,4063.595111503089,0.16074511055854449
503.71999999999997,0.8223916949454879,0.836356405260376,0.7982789795945558,0.8170959171166038,2.4647300087350112,2.0318316849427074,337.28124164646823,337.28124164646835,4063.3309857092067,0.16075381043456183
503.78,0.8223549661849395,0.8363666118614008,0.7982902009557041,0.817106645827507,2.4644364603596807,2.0317737954474344,337.23502489671614,337.2350248967162,4063.0668634006224,0.16076250795915425
503.84,0.8223182374243913,0.8363768184624256,0.7983014223168524,0.8171173745377088,2.4641429818990153,2.0317159063304415,337.188808146964,337.18880814696405,4062.8027445772414,0.16077120313236729
503.9,0.8222815086638429,0.8363870250634504,0.7983126436780008,0.817128103247209,2.4638495733280408,2.0316580175915626,337.14259139721185,337.1425913972119,4062.53862923898,0.1607798959542469
503.96,0.8222447799032945,0.8363972316644751,0.7983238650391491,0.8171388319560076,2.463556234621795,2.0316001292306214,337.0963746474597,337.0963746474598,4062.27451738574,0.1607885864248385
504.02,0.8222075274559432,0.8364074235733215,0.7983350719386606,0.8171495460859276,2.463262965755327,2.0315372629819004,337.05015789770755,337.05015789770766,4062.0107678857385,0.1607972887502187
504.08,0.8221692276349859,0.8364175860978112,0.7983462499148984,0.8171602310587927,2.4629697667036976,2.031464438856833,337.00394114795546,337.0039411479555,4061.7477395883625,0.16080601714248327
504.14,0.8221309278140285,0.8364277486223008,0.7983574278911362,0.8171709160309573,2.46267663744198,2.0313916125243656,336.9577243982033,336.95772439820337,4061.4847147474966,0.16081474319262526
504.2,0.8220926279930711,0.8364379111467906,0.798368605867374,0.817181601002422,2.4623835779452596,2.0313187839836213,336.91150764845116,336.9115076484512,4061.2216933630375,0.16082346690068947
504.26,0.8220543281721139,0.8364480736712802,0.7983797838436119,0.8171922859731865,2.462090588188633,2.0312459532337264,336.865290898699,336.86529089869913,4060.958675434898,0.16083218826672124
504.32,0.8220160283511565,0.8364582361957699,0.7983909618198497,0.8172029709432509,2.461797668147208,2.031173120273802,336.81907414894687,336.819074148947,4060.6956609629897,0.16084090729076606
504.38,0.8219777285301991,0.8364683987202595,0.7984021397960875,0.8172136559126151,2.4615048177961056,2.0311002851029745,336.7728573991948,336.77285739919483,4060.432649947219,0.16084962397286898
