λ (nm),Traw,TM,Tm,T true,hv,n true,α1 (cm^-1),α2 (cm^-1),α3 (cm^-1),k
200.0,0.0037622334730079846,0.0037622334730079846,0.0037622334730079846,0.0037622334730079846,6.207668999999998,695.9726973490933,1585.3444842711974,1585.3444842711974,157549.92733209662,2.4747884714006023
200.06,0.003741677441343457,0.003741677441343457,0.003741677441343457,0.003741677441343457,6.205807257822653,699.7842787679831,1585.3444842711974,1585.3444842711974,157704.54292912644,2.477960332669655
200.12,0.0037211214096789296,0.0037211214096789296,0.0037211214096789296,0.0037211214096789296,6.203946632020787,703.6379691175623,1585.3444842711974,1585.3444842711974,157860.0102975101,2.481147038777273
200.18,0.003700565378014402,0.003700565378014402,0.003700565378014402,0.003700565378014402,6.202087121590568,707.5344701219308,1585.3444842711974,1585.3444842711974,158016.33887400935,2.484348750130807
200.24,0.0036800093463498747,0.0036800093463498747,0.0036800093463498747,0.0036800093463498747,6.200228725529364,711.4744991841292,1585.3444842711974,1585.3444842711974,158173.53825308452,2.4875656297955815
200.3,0.003659453314685347,0.003659453314685347,0.003659453314685347,0.003659453314685347,6.198371442835746,715.4587898265019,1585.3444842711974,1585.3444842711974,158331.61819042798,2.490797843554198
200.36,0.0036388972830208193,0.0036388972830208193,0.0036388972830208193,0.0036388972830208193,6.196515272509482,719.4880921459827,1585.3444842711974,1585.3444842711974,158490.5886065971,2.4940455599675047
200.42,0.003618341251356302,0.003618341251356302,0.003618341251356302,0.003618341251356302,6.194660213551542,723.5631732849018,1585.3444842711974,1585.3444842711974,158650.45959075002,2.4973089504372816
200.48,0.0035977852196917744,0.0035977852196917744,0.0035977852196917744,0.0035977852196917744,6.192806264964086,727.6848179179382,1585.3444842711974,1585.3444842711974,158811.24140448828,2.5005881892707236
200.54,0.0035772291880272465,0.0035772291880272465,0.0035772291880272465,0.0035772291880272465,6.190953425750473,731.8538287558446,1585.3444842711974,1585.3444842711974,158972.94448580875,2.503883453746742
200.6,0.003556673156362719,0.003556673156362719,0.003556673156362719,0.003556673156362719,6.189101694915253,736.0710270666576,1585.3444842711974,1585.3444842711974,159135.5794531702,2.507194924184194
200.66,0.0035361171246981915,0.0035361171246981915,0.0035361171246981915,0.0035361171246981915,6.187251071464168,740.3372532150798,1585.3444842711974,1585.3444842711974,159299.15710967724,2.5105227840120716
200.72,0.003515561093033664,0.003515561093033664,0.003515561093033664,0.003515561093033664,6.1854015544041445,744.6533672207851,1585.3444842711974,1585.3444842711974,159463.6884473866,2.5138672198417384
200.78,0.0034950050613691366,0.0034950050613691366,0.0034950050613691366,0.0034950050613691366,6.1835531427433015,749.0202493364263,1585.3444842711974,1585.3444842711974,159629.18465173923,2.517228421541271
200.84,0.003474449029704609,0.003474449029704609,0.003474449029704609,0.003474449029704609,6.181705835490937,753.438800646162,1585.3444842711974,1585.3444842711974,159795.65710612366,2.5206065823120016
200.9,0.0034538929980400816,0.0034538929980400816,0.0034538929980400816,0.0034538929980400816,6.17985963165754,757.9099436855554,1585.3444842711974,1585.3444842711974,159963.11739657415,2.5240018987673087
200.96,0.003433336966375554,0.003433336966375554,0.003433336966375554,0.003433336966375554,6.178014530254776,762.4346230837424,1585.3444842711974,1585.3444842711974,160131.57731660974,2.5274145710137703
201.02,0.003413697094011122,0.003413697094011122,0.003413697094011122,0.003413697094011122,6.176170530295491,766.806634218812,1585.3444842711974,1585.3444842711974,160293.47400704163,2.5307252102036943
201.08,0.0033958895402468807,0.0033958895402468807,0.0033958895402468807,0.0033958895402468807,6.174327630793712,770.8104478553366,1585.3444842711974,1585.3444842711974,160441.07358362013,2.53381158397062
201.14,0.0033780819864826475,0.0033780819864826475,0.0033780819864826475,0.0033780819864826475,6.172485830764642,774.8564692269866,1585.3444842711974,1585.3444842711974,160589.44918928653,2.536911608149257
201.2,0.003360274432718406,0.003360274432718406,0.003360274432718406,0.003360274432718406,6.170645129224652,778.9453693638108,1585.3444842711974,1585.3444842711974,160738.60902739214,2.5400254233415467
201.26,0.0033424668789541643,0.0033424668789541643,0.0033424668789541643,0.0033424668789541643,6.168805525191294,783.0778335959525,1585.3444842711974,1585.3444842711974,160888.56143205488,2.543153172371078
201.32,0.003324659325189923,0.003324659325189923,0.003324659325189923,0.003324659325189923,6.166967017683289,787.254561936628,1585.3444842711974,1585.3444842711974,161039.31487095408,2.546295000330359
201.38,0.0033068517714256816,0.0033068517714256816,0.0033068517714256816,0.0033068517714256816,6.165129605720527,791.4762694774702,1585.3444842711974,1585.3444842711974,161190.87794819966,2.5494510546293427
