λ (nm),TM,Tm,TM Corrected,Tm Corrected,n1,Δn1,d1 (nm),Δd1 (nm),m,Δm,d2 (nm),Δd2 (nm),n2,Δn2,κ,α1 (cm^-1),α2 (cm^-1),discarded
294.0,0.7025152357108039,0.6976800793665665,0.7333607142361668,0.7025089183882491,2.0659440871108665,0.010107204880099476,882.1084856533457,7.326549685141856,31.0,0.25747744629298713,2205.771215412111,18.32052708551254,2.0663476964224636,0.017162513807362986,0.0011387108821626498,486.7164274782223,486.7164274782223,yes
298.0,0.7111205039310353,0.6991882168381245,0.736324147335572,0.6996111097123159,2.0858563609522482,0.009199442052424482,750.5351297242189,5.180964411021471,30.5,0.21054232943662274,2178.721452288937,15.039773434703427,2.06067963712791,0.01422492757454179,0.0011897549621769149,501.70811392577156,501.70811392577144,no
311.0,0.7392714065007369,0.72134180030295,0.7460185943090033,0.7217920795026798,2.009121266849282,0.009575030927358327,5273.048028255039,236.43904792402049,28.0,1.2554964996333187,2167.1165757097247,97.17168839646082,1.974298413478913,0.08852588383408534,0.001186556616615264,479.4440578555465,479.4440578555465,no
316.0,0.7419824255343868,0.7298624093278829,0.7544998006835412,0.7303232217297427,2.00133122292305,0.008762283183177306,11888.395495057828,1160.6936584137707,27.5,2.6848934845453196,2171.054920961008,211.96549861375507,1.9702174107868344,0.19235723234033894,0.0010880756491072918,432.69499566903966,432.69499566903966,yes
321.0,0.744715219821319,0.7272822783231189,0.7630491291976336,0.7277398453149053,2.043285433293249,0.009419662588124617,2678.7701208296844,57.23994811738818,28.0,0.5983038764037228,2199.3990300008313,46.99674876457447,2.0377806775779135,0.04354328852340966,0.0009247367238192081,362.0119748355287,362.0119748355287,no
327.0,0.7440765382711605,0.7242087358114676,0.7644794927951633,0.7246624367569915,2.057244908926104,0.00853542967909467,2314.824304864811,41.365544661722474,27.5,0.49142065590321454,2185.568660537881,39.05576671574675,2.038800928250933,0.03643305052426023,0.0009683737268924778,372.13893410822953,372.13893410822953,no
332.0,0.7435481937329894,0.7258352009739535,0.765662750389133,0.7262909443860311,2.0513358237019035,0.009458031563556348,1999.8408096174014,29.819906794059893,27.0,0.40260078680645167,2184.9177244473044,32.57961462851284,2.0323393406551418,0.03030449694835057,0.0009798574412664615,370.88107699373586,370.88107699373586,no
337.0,0.7478531152274919,0.7274616661364393,0.7673424923928113,0.7279194520150708,2.0473658956967236,0.008472369490739434,2023.5000306931652,29.646407592641722,26.5,0.38825292280123275,2180.9731271705414,31.95355438395877,2.0247441412004403,0.029664635122480864,0.0009912867623131432,369.6402623244845,369.6402623244846,no
344.0,0.7539214985390194,0.730434648673983,0.7697103214823338,0.7308961894086605,2.0394736462971395,0.009339805491357305,2193.090414204688,33.431015389940896,26.0,0.39633860715846325,2192.7226214074135,33.42540883282572,2.027804893219499,0.030911437191066635,0.0009626314209112331,351.65067442435276,351.65067442435276,no
349.0,0.7565408398550093,0.7325582076293713,0.7714542504517702,0.7330224304040817,2.0340324150898565,0.008382851766172627,2060.020966018783,28.607952928388805,25.5,0.3541239684971551,2187.6495020377665,30.38035777813487,2.0177157476751937,0.028020451288860552,0.0009737387484802092,350.612091546263,350.612091546263,no
356.0,0.760233164360682,0.7349396749171698,0.7739125599629034,0.7354069250788963,2.029454071431949,0.009226124056842587,2007.2030596852449,26.059501260711787,25.0,0.3245747999307834,2192.707912261426,28.467909277155925,2.017829108861085,0.026197459172123905,0.0009563406915830882,337.57672932656317,337.57672932656317,no
362.0,0.7627319111173487,0.7369809325924257,0.775019972593526,0.7374507776573087,2.021935482082052,0.008306468353707751,2165.297984397671,29.25684094226583,24.5,0.3310364708462543,2193.195598621996,29.633784932382188,2.0108007153358383,0.027169321321628553,0.0009660545681354003,335.35358389182693,335.35358389182693,no
370.0,0.7660635734595711,0.7386404282492539,0.7764965227676893,0.7391123937378963,2.017096009002144,0.009134467321977879,2403.8858874072444,34.52762123196206,24.0,0.34471807247924696,2201.1842669781818,31.61616657018179,2.0132946614254417,0.02891746062580568,0.0009566061680997658,324.8937200087467,324.89372000874664,no
377.0,0.769507018587132,0.7401002853308245,0.7794332288998113,0.7405741161546538,2.0186623464783437,0.008213270875305427,2254.01205709379,29.20273712311162,23.5,0.30446346559386106,2194.398685707849,28.43039271256279,2.008646852803908,0.02602381199825021,0.0009564618999145763,318.81312235651654,318.81312235651654,no
385.0,0.7734423844472016,0.7421766408526739,0.7827894644793792,0.742653137824205,2.0187914951626253,0.009048192760728067,2251.1756325611072,27.959460722473207,23.0,0.28565856315941085,2193.1437746835463,27.23870867296124,2.0076266021308884,0.02493459697936173,0.0009381049675522077,306.19674538785523,306.19674538785523,no
393.0,0.7767264124665708,0.7442634041716253,0.7856091109336074,0.7447425806550069,2.0171571357390357,0.00808519624598594,2301.303339221894,27.99525743767413,22.5,0.2737115449372461,2191.822303610554,26.663425286629263,2.0047925724836113,0.024388216546364673,0.0009266769951805498,296.3095817109292,296.30958171092925,no
401.0,0.7799940612938234,0.7466175035942495,0.7884146943132508,0.7470997215277966,2.0136247489614236,0.008941394096461544,1966.0872883548159,19.58092362060818,22.0,0.21910538876117178,2190.5769693559246,21.816691749181786,2.0001447638620773,0.019920113457482843,0.0009175787924287884,287.5470118088854,287.5470118088853,no
410.0,0.7853797380127485,0.7492658654447018,0.7930986075895722,0.749751505009685,2.0153333409141254,0.007933725428982496,1853.7221401865036,16.683159008149374,21.5,0.19349605364217307,2186.983121115251,19.682446665946216,1.9985577072596024,0.017986652527017786,0.0008835120802029027,270.79366444129516,270.79366444129516,no
420.0,0.7913638232559986,0.7560261339225026,0.7983029556743737,0.7565206118402904,2.002222275418818,0.008720625148589808,2172.4934438204946,21.777035630838352,21.0,0.21050362639685458,2202.552660681757,22.078348685883363,1.9996913191185133,0.02004487020708366,0.0007879410370970041,235.7514070100829,235.75140701008291,no
429.0,0.7973330841724793,0.7620847378077972,0.8035556306234227,0.7625871367244058,1.9930137023405885,0.0077290508209694785,2147.402901385189,20.329568726236314,20.5,0.1940745067537231,2206.332046205144,20.887453834253456,1.9939098986380686,0.01887644293119752,0.0007155052921287442,209.58752161830134,209.58752161830134,no
