λ (nm),TM,Tm,TM Corrected,Tm Corrected,n1,Δn1,d1 (nm),Δd1 (nm),m,Δm,d2 (nm),Δd2 (nm),n2,Δn2,κ,α1 (cm^-1),α2 (cm^-1),discarded
310.0,0.7526050429958768,0.7520168830737888,0.8942086306815833,0.7526039703962725,2.352135992681954,0.008806132256048965,253.54753311997624,0.6195070868968948,14.0,0.05241442330216308,922.5657048535367,3.4539820984465512,2.25875133108462,0.008456510600128113,-0.0014036908250627156,-569.0096495391514,-569.0096495391514,yes
312.0,0.7538272910109535,0.7524731070138218,0.885020956929894,0.7555799151168617,2.3191233286453707,0.006365528746044708,256.328674296296,0.618400495585179,14.5,0.03979959395758481,975.3685679671304,2.677191238902259,2.3545140603287606,0.006462669211621312,-0.001748861163410459,-704.3858183485637,-704.3858183485636,yes
337.0,0.7689420214152182,0.7651013437438778,0.7714030904362301,0.7666707228466318,1.8924297817453006,0.00848724009636392,955.135552966533,6.364494781700665,11.0,0.07329791293106683,979.4286783473691,6.526370726154121,1.9293067245001583,0.012855832391794032,0.0018610973002665865,693.9833360395614,693.9833360395614,no
343.0,0.7712628515337089,0.76814465779972,0.7738110234402585,0.7707670854233033,1.880486168092771,0.008331489021412886,1057.9698618227837,7.549141363649956,10.5,0.07492272434089627,957.5981097624126,6.832938972104054,1.8743992900694146,0.013374771553775467,0.0020759784306975866,760.5689314157906,760.5689314157906,no
367.0,0.7805849818758739,0.7778250527969962,0.7834830218945666,0.7800191161570392,1.8687760135634233,0.008200464151118877,1083.6283153868483,6.876092025576513,10.0,0.06345434064374547,981.9261306233172,6.230747517956689,1.9100500887282386,0.012120096897677792,0.0017033026714795764,583.224322567859,583.224322567859,no
372.0,0.782159557478448,0.7798515575045161,0.7848393209149168,0.7819559466108905,1.86366929927839,0.008100170687009906,945.9580828764385,5.0357688837935894,9.5,0.05057285863087018,948.1295853744973,5.047328787883159,1.8392689410260477,0.009791272435648484,0.0020690844790528544,698.9484515106572,698.9484515106572,no
401.0,0.7912494381482881,0.7865502869407364,0.7926691108770182,0.7880153295064466,1.8568785845451967,0.008036166231162373,1094.8232225207494,5.77987756570423,9.0,0.0475135136169001,971.7921327860939,5.130362081547607,1.8783026621853443,0.009916084346267007,0.0017671201490727063,553.772735993747,553.772735993747,no
414.0,0.7953694391907667,0.7895531656535248,0.7966058161111689,0.790731604597558,1.8552578112120597,0.007864099790398317,950.1471951399984,4.025734948389871,8.5,0.03602995110135947,948.3857118760761,4.020034214602707,1.8314621967941884,0.007763234516997999,0.0020055831604243873,608.7657316862469,608.7657316862468,no
447.0,0.8058055094197181,0.7940197604668191,0.8065775932710988,0.7948404446966806,1.8657445545377158,0.007900220599522584,945.3984404781637,3.3998812082076046,8.0,0.03387482206096561,958.3305472613431,4.0579095955082245,1.8611278248752539,0.007880671737545149,0.0017291067602748348,486.09835305162136,486.09835305162136,no
472.0,0.8111385587390515,0.7973987894927456,0.8117815170422708,0.7979488282725764,1.866790589067155,0.007574361733268742,915.4833554144334,2.834854900187861,7.5,0.030430683190824672,948.1513407909766,3.8470524091421128,1.8423916387187915,0.007475364836170113,0.0017980254184312263,478.7002919924792,478.7002919924792,no
515.0,0.8203230175748292,0.8015207598188848,0.8207435987330561,0.8019173308648052,1.8771995343653842,0.007763107713944616,884.3501743575849,2.2037250927946124,7.0,0.02894830997067308,960.20692899296,3.97090968806804,1.8762208637235152,0.0077590604480731835,0.001428349839688044,348.5276398539897,348.5276398539897,no
552.0,0.8270295550989928,0.8050675714948652,0.8273683479664127,0.8053320889092811,1.8817156884433666,0.007293269013935957,869.0588849826147,1.8376974872055953,6.5,0.025193098448257154,953.3852595362434,3.6951890311713504,1.8673732202607412,0.0072376795965642836,0.0013729047038291335,312.5440095382954,312.5440095382954,no
614.0,0.8382578423963364,0.8112332684506802,0.8384597028417081,0.8114219605251133,1.8909116965759232,0.0075840871469979605,941.6434169653254,1.7111405264709776,6.0,0.0240648587474432,974.1332730320021,3.9070632694499414,1.9173363833446406,0.007690071539420396,0.0006199943145969409,126.89052664528914,126.89052664528914,no
670.0,0.8481195669827689,0.8168022850559326,0.8482780526446957,0.81692248972651,1.8984920509598162,0.006939758956886885,760.9494042772011,0.8741837350505219,5.5,0.02010473219710402,970.5070922306425,3.5475973063067636,1.917856832960098,0.007010545094372515,0.00022106797393551728,41.46301629013737,41.463016290137375,no
763.0,0.8645064483873768,0.8168022850559326,0.8645928596949619,0.81692248972651,1.9446384010573603,0.0074841728944175685,793.8301491754679,0.8760360228419672,5.0,0.019243096532363526,980.9021558778398,3.7751189748721536,1.985515282969545,0.007641492451333208,-0.0010023106318554173,-165.07741639066435,-165.07741639066435,yes
