λ (nm),TM,Tm,TM Corrected,Tm Corrected,n1,Δn1,d1 (nm),Δd1 (nm),m,Δm,d2 (nm),Δd2 (nm),n2,Δn2,κ,α1 (cm^-1),α2 (cm^-1),discarded
272.0,0.50240335954972,0.4870976107112482,0.506347252294827,0.50240335954972,2.0047708565403366,0.019772621279460677,11468.691258469154,1372.421753736496,7.0,0.8376677041559676,474.8672382652653,56.82584989379281,1.9666933230541277,0.2353479258145174,0.02118870276831422,9789.15778765201,9789.157787652011,yes
280.0,0.5152396998617633,0.4920226897500383,0.518341392906556,0.4920693885014328,2.1875359189986043,0.018575295873239438,455.59519740740564,2.113690308542525,7.5,0.0636856829820972,479.99211847486464,4.075816785479397,2.1691470474861703,0.018419148161034186,0.02004979112344782,8998.32521420479,8998.325214204786,no
299.0,0.5458345861694152,0.5131053668808317,0.5469289310563159,0.51315621653912,2.1907383568668255,0.01895512898628686,425.6615240587351,1.6201655413276117,7.0,0.060566750241126115,477.6928274979834,4.133186025006815,2.161916557327883,0.0187057514528333,0.01944994662058448,8174.422664340043,8174.422664340043,no
313.0,0.5530501092319743,0.528639971082469,0.5539566929962662,0.5286938793037317,2.1018459584489606,0.016264889364458274,498.0256133704149,1.9668244335992024,6.5,0.05029949052355639,483.9793306026437,3.7452175004992063,2.101490318147911,0.016262137283542515,0.019690443857312657,7905.348724352167,7905.348724352167,no
339.0,0.5664798595959075,0.5399747957563529,0.567036976664185,0.5400310614411723,2.08561000783377,0.017117557389079614,476.48811468719765,1.524461451502288,6.0,0.0492447504321065,487.62711925050286,4.002179298569675,2.100973854565176,0.01724365552207382,0.02010059645253371,7451.078011569671,7451.078011569671,no
361.0,0.575405069160935,0.5495497168298337,0.5758613914219513,0.5496079739462048,2.0617426146963345,0.015053670585448247,466.03240589517117,1.2849688091046187,5.5,0.04015786821778426,481.5101521031606,3.515712951578905,2.0508768870399003,0.014974335229208716,0.021350176408425382,7431.973114410559,7431.973114410559,no
400.0,0.5912495494715525,0.5641120415538711,0.5915269357280495,0.5641734606496511,2.0411591175782884,0.015686751673014292,468.7447197359793,1.048238771183252,5.0,0.038426087260717015,489.91770969155965,3.7651241326357,2.0658543309392097,0.01587653975772005,0.02152017536994642,6760.762484618768,6760.762484618768,no
432.0,0.6009129106827422,0.5760742179947042,0.6011376648965255,0.5761382344886544,2.003750617421977,0.01381715523089416,487.4428469152958,0.962182668888004,4.5,0.031030407675692116,485.09030592368526,3.3450111005195913,2.0080104096729117,0.013846529250929775,0.023064381171882125,6709.156523072188,6709.156523072188,no
493.0,0.6193161513653889,0.5924807255483437,0.6194406712892074,0.5925484829180968,1.9898560220235209,0.014223316133624406,454.9057652585205,0.6423771898817494,4.0,0.028591648795093138,495.5132376850656,3.5418851163027263,2.0369323703060607,0.014559813737786873,0.02323080933006895,5921.43934509451,5921.43934509451,no
543.0,0.6308248709552019,0.6059384741189088,0.6309266233447043,0.6060093000128937,1.9616148299973595,0.012546086153334813,448.18203576451396,0.5292666118313287,3.5,0.022385282199732837,484.42231648568804,3.0982657881086917,1.9630780779749841,0.012555444787308334,0.025685930667754504,5944.363247619471,5944.363247619471,no
658.0,0.6572797405760877,0.6327775268102056,0.6573291576777918,0.632854852927947,1.9326054653686513,0.012472240568599345,676.6829705036101,0.8849415994975782,3.0,0.01936076575187614,510.7095150492738,3.2959090960410844,2.038998224637,0.013158855665229428,0.023968531335159523,4577.46881215039,4577.46881215039,yes
730.0,0.6572797405760877,0.6495886989690784,0.6573291576777918,0.6496700966306965,1.8227605146417412,0.0115614818577114,564.3663520873123,0.6840992116021614,2.5,0.015857104875875286,500.6143114633737,3.175317455695525,1.885092076982029,0.011956841106154241,0.028935162542269022,4980.958579354461,4980.958579354461,yes
