λ (nm),TM,Tm,TM Corrected,Tm Corrected,n1,Δn1,d1 (nm),Δd1 (nm),m,Δm,d2 (nm),Δd2 (nm),n2,Δn2,κ,α1 (cm^-1),α2 (cm^-1),discarded
325.0,0.7629998864541598,0.7628290736633895,0.908542093136425,0.7629984900851645,2.3377975693268476,0.008568513050763026,214.7575362629745,0.4104355931926877,13.0,0.04764769675588015,903.6282814718982,3.3119851027392397,2.349403503385997,0.008611051206656803,-0.0023939382389985752,-925.6343119736136,-925.6343119736138,yes
327.0,0.76379781140654,0.7629582727911137,0.9040234972732465,0.7637279988420498,2.323477172099871,0.0061011717662967715,218.84508051324508,0.41831221586619005,12.5,0.032823497469434804,879.6083837367491,2.309745884614146,2.272943626056867,0.005968476748643643,-0.001967726769872052,-756.1829925996344,-756.1829925996345,no
380.0,0.7847255658506515,0.7834427259446184,0.7855110176538398,0.7851159193432767,1.8487061889277594,0.0080948164279749,455.6340592470763,1.2135356786950797,9.0,0.03940774812574663,924.9712097257551,4.050114717382191,1.9017656761136355,0.00832714475094182,0.001795649795316436,593.8105479353823,593.8105479353823,no
383.0,0.7857407144512243,0.78460222329293,0.7866307591657893,0.7864009103602673,1.8463332912025159,0.008063767754576432,461.57959929348755,1.2311115114522768,8.5,0.03712332233865441,881.6122244862125,3.850397033799979,1.8102918592362398,0.007906358613819874,0.002326420253215406,763.3070262834492,763.3070262834492,no
417.0,0.7972457319243836,0.7968766492585866,0.7993211629678829,0.8473580260484274,1.5711077214067708,0.006949529582029858,2863.8124514317565,-39.4657924954733,7.0,0.030963317416994627,928.9624002949733,4.109108238398069,1.6231736867180415,0.007179834583537731,0.0017357812575071858,523.0808294315038,523.0808294315038,no
418.0,0.7973432289007676,0.7972302335456631,0.7998647907716001,0.8491139923439711,1.562265290515111,0.007800229746467158,1016.9638023395759,-4.876476138211525,6.5,0.0324538307673207,869.5706217425304,4.341676584348604,1.5108471760236104,0.007543504394762253,0.002169177158572748,652.1216292542513,652.1216292542513,no
424.0,0.797942138898555,0.7967059977722746,0.8032042187087203,0.8347226460831593,1.6715084263449982,0.007161966934519052,10434.793291020149,455.97595852664523,7.0,0.3058835590383286,887.8208309395046,38.795685079448845,1.6504212066389679,0.07211953037129432,0.0019438416809879292,576.1093155408786,576.1093155408786,yes
440.0,0.8023330747778986,0.7953016069546014,0.8061752040445324,0.7961692402138943,1.8608199964490135,0.007679215811286394,820.683888455009,2.6272648414576683,7.5,0.030950934907489333,886.7058625491345,3.659250057846326,1.8350370558991218,0.007572814995995278,0.0019600410427884148,559.7864127962328,559.7864127962328,no
478.0,0.8127615474913398,0.7996745498040801,0.813231294217086,0.8002509773344223,1.8614850732735364,0.007794562035002664,805.1123403491014,2.116700936694795,7.0,0.029310970594606012,898.7447839471129,3.7632974191899082,1.8606163603146855,0.0077909244892895154,0.0017135573640452342,450.48529091123,450.48529091123004,no
515.0,0.8194465667732203,0.803936960132877,0.8198209987276648,0.8042295425846052,1.86424251420699,0.007427483310774588,818.0559297555301,1.8691271686918032,6.5,0.025897189422574428,897.8177395079837,3.5770701641516673,1.8614504680673667,0.007416359288043142,0.0015942436167945507,389.0069153051792,389.0069153051792,no
572.0,0.8297451099912524,0.809290054620617,0.8299727056763944,0.809500151641014,1.8723212459271044,0.007619428348478416,868.5649221715607,1.674716967368611,6.0,0.024417054600175375,916.5093884037512,3.7297432963712893,1.9084385381350868,0.007766407997787215,0.0009606236418965511,211.04113120607533,211.0411312060753,no
625.0,0.8388563656700913,0.8142674933548314,0.8390338299186089,0.8144008933952186,1.8804270148406053,0.0070929814555852995,732.287511447855,0.8441487314797418,5.5,0.020746031458724792,914.0211167119879,3.447692880226485,1.9114969332282519,0.007210177365456232,0.0006163961328579951,123.93379601202146,123.93379601202147,no
713.0,0.8539936386948438,0.8142674933548314,0.8540878154942926,0.8144008933952186,1.9234078260513892,0.007530052957939066,778.5396037396013,0.851058720168621,5.0,0.019574769468931857,926.740536176011,3.628146470631944,1.9823960922061725,0.007760989300209443,-0.0005260641311338988,-92.71692620966923,-92.71692620966923,yes
