λ (nm),TM,Tm,TM Corrected,Tm Corrected,n1,Δn1,d1 (nm),Δd1 (nm),m,Δm,d2 (nm),Δd2 (nm),n2,Δn2,κ,α1 (cm^-1),α2 (cm^-1),discarded
307.0,0.7953862089672855,0.7858459615860202,0.801712601181439,0.7953837253535447,1.9245610328710574,0.007883051239908572,1244.1199506056544,12.87652051382571,12.0,0.12419883315164824,957.1013693715429,9.905906106982526,1.888032995744696,0.019540957918608506,0.0008499142877705455,347.89374366657285,347.8937436665729,yes
317.0,0.804038249832341,0.7876039062885092,0.808986448979013,0.7907688038048404,1.9619964954790337,0.007620474742870014,824.5015146529743,5.304540229476969,12.5,0.08042041365608657,1009.8132206481162,6.496767753592522,2.0307629602709985,0.013065183784196207,0.00026918619527623825,106.70957394670253,106.7095739467025,no
335.0,0.8196119233894407,0.7975669599769735,0.8220793750146459,0.7987604126827761,1.9654577088948695,0.00781814829093577,903.9159552439356,5.698992709204621,11.0,0.06935259792414357,937.4406743333054,5.910358742252341,1.8885454911289916,0.011906866918883928,0.0006440368987928007,241.58824953889143,241.5882495388914,no
350.0,0.8291229852018847,0.8058695047173603,0.8312922089692826,0.8079900782965714,1.9539927289586723,0.0072182769624892906,887.3917784697477,5.000681607440869,10.5,0.05917020886611602,940.3822095997492,5.299296357713986,1.8834205372860364,0.010613560626090212,0.0004050467649252693,145.42765040566147,145.42765040566147,no
370.0,0.8418044009518101,0.8119109341489513,0.8435759875754647,0.8135774390248666,1.9661389913095306,0.007537361869290269,814.3532104527956,3.7524589964910686,10.0,0.046079010290935446,940.9304266774257,4.335714281392337,1.8962329218934244,0.00873765363219377,8.345661881864187e-05,28.344508170171785,28.344508170171782,no
390.0,0.8485209626076013,0.8179644585343593,0.8499374978184,0.8191759856605257,1.9575610781738937,0.006906398360869487,792.0769172344021,3.1657779046099086,9.5,0.037969658551347436,946.330625723362,3.782300077410423,1.898795398814902,0.0075891171528285695,-0.0001117854358417092,-36.01890297627147,-36.01890297627147,no
417.0,0.8575725526911802,0.8217942834047688,0.8585106020319062,0.8226977620263811,1.9598603729696698,0.0073728305145267774,690.3815617974357,2.1001664944281635,9.0,0.03385724592726785,957.4661674273467,3.6019074997362543,1.9233951772610869,0.007235651503538839,-0.00043101110878143636,-129.88597918113686,-129.88597918113686,no
446.0,0.8646624254136677,0.8259019194056744,0.8654762274384047,0.8264750040353555,1.9571084572437147,0.006662214280273467,743.401876123955,2.146095101263253,8.5,0.02893494286059007,968.5206729265884,3.2969518035801273,1.9428700018643166,0.006613744998764532,-0.000742213921017566,-209.12410777227444,-209.12410777227447,no
486.0,0.8744415602033057,0.8378931341228811,0.8750839866197818,0.8395721727664659,1.9321745432891086,0.007081169379281558,1751.1478730378933,10.401854117261566,8.0,0.047520163327915504,1006.1202838801307,5.976375027189065,1.9925820541409822,0.011835978082131606,-0.001566506153715965,-405.0472612606814,-405.0472612606814,no
515.0,0.8508786457760958,0.8465764275387895,0.8811776612051405,0.8490563294338218,1.9135091942084026,0.006428375441732351,10237.218638254815,329.6335846254166,7.5,0.2414964427400449,1009.2713459884558,32.49805864208922,1.9795134218414463,0.0637393932974511,-0.0019001084293933939,-463.640130703404,-463.640130703404,yes
520.0,0.8468160743231287,0.8465687502552273,0.8822282947543403,0.8482411337942103,1.918873207590953,0.006937836643523824,1563.3971475022997,7.066366262591569,7.0,0.031639154463832884,948.4732981836339,4.2869847408647175,1.8654831988356932,0.008431758725378224,-0.0012153646481899974,-293.7062038604953,-293.7062038604953,no
524.0,0.8499116246593454,0.8465625529299421,0.8826683146703383,0.8475830843019937,1.9213562717362476,0.006406850723454948,765.8988722642459,1.5841608997914198,7.5,0.025009094426037985,1022.7150627427955,3.4102903433421243,2.014106860281394,0.006716131820387771,-0.00214710720364827,-514.9111616374907,-514.9111616374907,no
573.0,0.887832116278001,0.846674297631379,0.8880585586413146,0.8473436080343671,1.9311958893373833,0.0069535985327303885,825.6945161381464,1.5446740906896705,7.0,0.025204687933451313,1038.475698437879,3.739207986514233,2.055618986409331,0.007401605008932098,-0.0027337833713735947,-599.5416234564204,-599.5416234564204,no
642.0,0.8913375611132504,0.8468315426233235,0.8915657981567721,0.8470066216422644,1.934912719861324,0.006281464728243431,1102.2300581157992,1.3700480420558574,5.5,0.017855097881528705,912.4442574993947,2.9621420961982676,1.8096212019474816,0.005874720670774892,-0.001189678727098938,-232.86516817358753,-232.86516817358753,yes
701.0,0.8943330861260439,0.8468315426233235,0.894562856786469,0.8470066216422644,1.9381062821634092,0.006961010323165373,1141.50206179735,1.376720229661613,5.0,0.01795827810690328,904.2331765437413,3.2476941715722156,1.796296321955798,0.006451677782417939,-0.0012363181348273508,-221.62670298849875,-221.62670298849878,yes
