λ (nm),Traw,TM,Tm,T true,hv,n true,α1 (cm^-1),α2 (cm^-1),α3 (cm^-1),k
200.0,0.004450823084550412,0.004450823084550412,0.004450823084550412,0.004450823084550412,6.207668999999998,587.3804839891018,223.15751950419175,223.15751950419173,30033.71490642888,0.4717684905502361
200.06,0.00443188041151164,0.00443188041151164,0.00443188041151164,0.00443188041151164,6.205807257822653,589.880796358188,223.15751950419175,223.15751950419173,30057.372148502098,0.4722817396690352
200.12,0.0044129377384728675,0.0044129377384728675,0.0044129377384728675,0.0044129377384728675,6.203946632020787,592.402571897859,223.15751950419175,223.15751950419173,30081.130722849513,0.47279680443076294
200.18,0.004393995065434095,0.004393995065434095,0.004393995065434095,0.004393995065434095,6.202087121590568,594.9460881932296,223.15751950419175,223.15751950419173,30104.991501290187,0.47331369997479783
200.24,0.004375052392395323,0.004375052392395323,0.004375052392395323,0.004375052392395323,6.200228725529364,597.5116276368572,223.15751950419175,223.15751950419173,30128.955366942944,0.4738324416346603
200.3,0.00435610971935655,0.00435610971935655,0.00435610971935655,0.00435610971935655,6.198371442835746,600.099477533269,223.15751950419175,223.15751950419173,30153.023214422483,0.47435304494136554
200.36,0.004337167046317778,0.004337167046317778,0.004337167046317778,0.004337167046317778,6.196515272509482,602.7099302062273,223.15751950419175,223.15751950419173,30177.195950039797,0.47487552562684676
200.42,0.004318224373279015,0.004318224373279015,0.004318224373279015,0.004318224373279015,6.194660213551542,605.3432831088171,223.15751950419175,223.15751950419173,30201.47449200692,0.4753998996274549
200.48,0.004299281700240243,0.004299281700240243,0.004299281700240243,0.004299281700240243,6.192806264964086,607.9998389364506,223.15751950419175,223.15751950419173,30225.859770646282,0.4759261830875349
200.54,0.0042803390272014704,0.0042803390272014704,0.0042803390272014704,0.0042803390272014704,6.190953425750473,610.6799057428594,223.15751950419175,223.15751950419173,30250.35272860452,0.4764543923630788
200.6,0.004261396354162698,0.004261396354162698,0.004261396354162698,0.004261396354162698,6.189101694915253,613.3837970591925,223.15751950419175,223.15751950419173,30274.9543210712,0.47698454402546187
200.66,0.004242453681123926,0.004242453681123926,0.004242453681123926,0.004242453681123926,6.187251071464168,616.1118320163,223.15751950419175,223.15751950419173,30299.665516002307,0.4775166548652607
200.72,0.004223511008085153,0.004223511008085153,0.004223511008085153,0.004223511008085153,6.1854015544041445,618.8643354703072,223.15751950419175,223.15751950419173,30324.48729434877,0.47805074189615604
200.78,0.004204568335046381,0.004204568335046381,0.004204568335046381,0.004204568335046381,6.1835531427433015,621.6416381315842,223.15751950419175,223.15751950419173,30349.420650290143,0.4785868223589247
200.84,0.0041856256620076086,0.0041856256620076086,0.0041856256620076086,0.0041856256620076086,6.181705835490937,624.4440766972168,223.15751950419175,223.15751950419173,30374.4665914735,0.4791249137255189
200.9,0.004166682988968836,0.004166682988968836,0.004166682988968836,0.004166682988968836,6.17985963165754,627.2719939870923,223.15751950419175,223.15751950419173,30399.62613925782,0.4796650337032398
200.96,0.004147740315930064,0.004147740315930064,0.004147740315930064,0.004147740315930064,6.178014530254776,630.125739083712,223.15751950419175,223.15751950419173,30424.900328963886,0.4802072002390053
201.02,0.004129005438093761,0.004129005438093761,0.004129005438093761,0.004129005438093761,6.176170530295491,632.9741804751617,223.15751950419175,223.15751950419173,30450.01105966714,0.4807470242755841
201.08,0.004110686150662396,0.004110686150662396,0.004110686150662396,0.004110686150662396,6.174327630793712,635.7850445024925,223.15751950419175,223.15751950419173,30474.675183600244,0.4812800318099566
201.14,0.0040923668632310405,0.0040923668632310405,0.0040923668632310405,0.0040923668632310405,6.172485830764642,638.6210720015093,223.15751950419175,223.15751950419173,30499.44946912166,0.4818150120757643
201.2,0.004074047575799676,0.004074047575799676,0.004074047575799676,0.004074047575799676,6.170645129224652,641.4826024207077,223.15751950419175,223.15751950419173,30524.33490471511,0.48235198225060844
201.26,0.004055728288368312,0.004055728288368312,0.004055728288368312,0.004055728288368312,6.168805525191294,644.3699813415882,223.15751950419175,223.15751950419173,30549.33249222882,0.4828909597419743
201.32,0.004037409000936947,0.004037409000936947,0.004037409000936947,0.004037409000936947,6.166967017683289,647.2835606178,223.15751950419175,223.15751950419173,30574.44324711758,0.48343196219137374
201.38,0.004019089713505583,0.004019089713505583,0.004019089713505583,0.004019089713505583,6.165129605720527,650.2236985180854,223.15751950419175,223.15751950419173,30599.668198690222,0.4839750074785796
201.44,0.004000770426074217,0.004000770426074217,0.004000770426074217,0.004000770426074217,6.163293288324066,653.1907598731501,223.15751950419175,223.15751950419173,30625.008390362833,0.48452011372595866
201.5,0.003982451138642853,0.003982451138642853,0.003982451138642853,0.003982451138642853,6.161458064516127,656.1851162265888,223.15751950419175,223.15751950419173,30650.464879917683,0.4850672993029016
201.56,0.0039641318512114885,0.0039641318512114885,0.0039641318512114885,0.0039641318512114885,6.159623933320103,659.2071459899961,223.15751950419175,223.15751950419173,30676.03873976822,0.48561658283035625
201.62,0.003945812563780124,0.003945812563780124,0.003945812563780124,0.003945812563780124,6.157790893760539,662.2572346023961,223.15751950419175,223.15751950419173,30701.731057230132,0.48616798318546517
201.68,0.00392749327634876,0.00392749327634876,0.00392749327634876,0.00392749327634876,6.155958944863149,665.3357746941365,223.15751950419175,223.15751950419173,30727.542934798734,0.4867215195063101
201.74,0.003909173988917395,0.003909173988917395,0.003909173988917395,0.003909173988917395,6.1541280856548015,668.4431662553877,223.15751950419175,223.15751950419173,30753.475490432887,0.48727721119676837
201.8,0.0038908547014860303,0.0038908547014860303,0.0038908547014860303,0.0038908547014860303,6.152298315163527,671.579816809406,223.15751950419175,223.15751950419173,30779.529857845497,0.4878350779314815
201.86,0.003872535414054666,0.003872535414054666,0.003872535414054666,0.003872535414054666,6.150469632418506,674.7461415907105,223.15751950419175,223.15751950419173,30805.70718680094,0.4883951396609419
201.92,0.00385421612662331,0.00385421612662331,0.00385421612662331,0.00385421612662331,6.148642036450079,677.9425637283433,223.15751950419175,223.15751950419173,30832.008643419504,0.48895741661669856
201.98,0.003835896839191945,0.003835896839191945,0.003835896839191945,0.003835896839191945,6.146815526289731,681.169514434386,223.15751950419175,223.15751950419173,30858.435410489124,0.4895219293166888
202.04,0.003818387224476524,0.003818387224476524,0.003818387224476524,0.003818387224476524,6.144990100970105,684.2814986309592,223.15751950419175,223.15751950419173,30883.81240173064,0.49007003304657387
202.1,0.003801282446119074,0.003801282446119074,0.003801282446119074,0.003801282446119074,6.143165759524987,687.348537993935,223.15751950419175,223.15751950419173,30908.715271322206,0.49061085026490736
202.16,0.0037841776677616243,0.0037841776677616243,0.0037841776677616243,0.0037841776677616243,6.141342500989316,690.4433013757031,223.15751950419175,223.15751950419173,30933.730450384555,0.4911536853931519
202.22,0.0037670728894041747,0.0037670728894041747,0.0037670728894041747,0.0037670728894041747,6.139520324399168,693.5661664269323,223.15751950419175,223.15751950419173,30958.858956517837,0.4916985561808983
202.28,0.003749968111046725,0.003749968111046725,0.003749968111046725,0.003749968111046725,6.1376992287917735,696.717517688623,223.15751950419175,223.15751950419173,30984.101821215383,0.4922454806176395
202.34,0.0037328633326892753,0.0037328633326892753,0.0037328633326892753,0.0037328633326892753,6.135879213205495,699.8977467499711,223.15751950419175,223.15751950419173,31009.46009011778,0.4927944769371372
202.4,0.0037157585543318257,0.0037157585543318257,0.0037157585543318257,0.0037157585543318257,6.1340602766798416,703.107252410594,223.15751950419175,223.15751950419173,31034.934823272783,0.49334556362188503
202.46,0.003698653775974376,0.003698653775974376,0.003698653775974376,0.003698653775974376,6.132242418255457,706.3464408472568,223.15751950419175,223.15751950419173,31060.527095401176,0.49389875940767686
202.52,0.0036815489976169263,0.0036815489976169263,0.0036815489976169263,0.0036815489976169263,6.130425636974126,709.615725785246,223.15751950419175,223.15751950419173,31086.23799616887,0.4944540832882801
202.58,0.0036644442192594767,0.0036644442192594767,0.0036644442192594767,0.0036644442192594767,6.128609931878763,712.915528674544,223.15751950419175,223.15751950419173,31112.068630465285,0.49501155452021656
202.64,0.003647339440902035,0.003647339440902035,0.003647339440902035,0.003647339440902035,6.126795302013423,716.2462788709578,223.15751950419175,223.15751950419173,31138.020118688222,0.4955711926276558
202.7,0.003630234662544585,0.003630234662544585,0.003630234662544585,0.003630234662544585,6.124981746423286,719.6084138223773,223.15751950419175,223.15751950419173,31164.093597035553,0.4961330174074236
202.76,0.0036131298841871355,0.0036131298841871355,0.0036131298841871355,0.0036131298841871355,6.123169264154665,723.0023792603075,223.15751950419175,223.15751950419173,31190.290217803602,0.49669704893412636
202.82,0.003596025105829686,0.003596025105829686,0.003596025105829686,0.003596025105829686,6.121357854255003,726.428629396884,223.15751950419175,223.15751950419173,31216.6111496928,0.4972633075653986
202.88,0.003578920327472236,0.003578920327472236,0.003578920327472236,0.003578920327472236,6.1195475157728705,729.8876271275283,223.15751950419175,223.15751950419173,31243.057578120486,0.4978318139472748
202.94,0.0035618155491147865,0.0035618155491147865,0.0035618155491147865,0.0035618155491147865,6.117738247757957,733.3798442394453,223.15751950419175,223.15751950419173,31269.630705541298,0.49840258901968887
203.0,0.003544710770757337,0.003544710770757337,0.003544710770757337,0.003544710770757337,6.115930049261083,736.9057616261578,223.15751950419175,223.15751950419173,31296.331751775208,0.49897565402210636
203.06,0.0035292843155601897,0.0035292843155601897,0.0035292843155601897,0.0035292843155601897,6.114122919334186,740.1137424715645,223.15751950419175,223.15751950419173,31320.523621480617,0.4995089535882064
203.12,0.003513857860363043,0.003513857860363043,0.003513857860363043,0.003513857860363043,6.112316857030327,743.3498878645927,223.15751950419175,223.15751950419173,31344.821465473007,0.5000441717659013
203.18,0.003498431405165896,0.003498431405165896,0.003498431405165896,0.003498431405165896,6.110511861403681,746.6145703823056,223.15751950419175,223.15751950419173,31369.22621629547,0.5005813249346288
203.24,0.0034830049499687487,0.0034830049499687487,0.0034830049499687487,0.0034830049499687487,6.108707931509544,749.9081692024369,223.15751950419175,223.15751950419173,31393.738818854665,0.5011204296887571
