λ (nm),n1 fit,n2 fit
190.0,1.4496551771083204,1.4634953787174665
190.061,1.450090892811369,1.4639203740771134
190.122,1.4505261891879773,1.4643449604274226
190.183,1.4509610667760442,1.4647691382930577
190.244,1.4513955261126068,1.4651929081978432
190.305,1.451829567733841,1.4656162706647629
190.366,1.4522631921750644,1.4660392262159632
190.427,1.4526963999707365,1.4664617753727536
190.488,1.4531291916544622,1.4668839186556104
190.549,1.4535615677589915,1.4673056565841764
190.61,1.4539935288162231,1.4677269896772622
190.671,1.4544250753572037,1.4681479184528499
190.732,1.4548562079121323,1.4685684434280928
190.793,1.4552869270103592,1.4689885651193173
190.854,1.45571723318039,1.4694082840420255
190.915,1.4561471269498854,1.4698276007108952
190.976,1.4565766088456633,1.4702465156397837
191.037,1.4570056793937018,1.4706650293417267
191.098,1.4574343391191387,1.471083142328942
191.159,1.4578625885462742,1.4715008551128297
191.22,1.4582904281985725,1.4719181682039753
191.281,1.4587178585986629,1.4723350821121488
191.342,1.4591448802683429,1.472751597346309
191.403,1.4595714937285766,1.4731677144146036
191.464,1.4599976994995005,1.4735834338243703
191.525,1.4604234981004223,1.47399875608214
191.586,1.4608488900498218,1.4744136816936364
191.647,1.461273875865355,1.474828211163779
191.708,1.4616984560638548,1.475242344996684
191.769,1.4621226311613313,1.4756560836956663
191.83,1.462546401672975,1.4760694277632398
191.891,1.4629697681131568,1.4764823777011205
191.952,1.4633927309954313,1.4768949340102273
192.013,1.4638152908325373,1.4773070971906836
192.074,1.464237448136399,1.4777188677418183
192.135,1.4646592034181287,1.4781302461621681
192.196,1.4650805571880277,1.4785412329494791
192.257,1.4655015099555873,1.478951828600707
192.318,1.4659220622294913,1.47936203361202
192.379,1.4663422145176175,1.4797718484787996
192.44,1.4667619673270385,1.480181273695643
192.501,1.4671813211640234,1.480590309756363
192.562,1.4676002765340401,1.4809989571539908
192.623,1.468018833941756,1.4814072163807763
192.684,1.4684369938910393,1.481815087928192
192.745,1.4688547568849617,1.4822225722869313
192.806,1.4692721234257993,1.482629669946912
192.867,1.4696890940150331,1.483036381397277
192.928,1.4701056691533527,1.4834427071263967
192.989,1.4705218493406553,1.483848647621869
193.05,1.4709376350760497,1.4842542033705228
193.111,1.4713530268578552,1.4846593748584165
193.172,1.4717680251836052,1.4850641625708425
193.233,1.472182630550048,1.4854685669923267
193.294,1.472596843453148,1.4858725886066309
193.355,1.473010664388087,1.4862762278967536
193.416,1.4734240938492666,1.4866794853449325
193.477,1.4738371323303094,1.4870823614326443
193.538,1.4742497803240595,1.4874848566406076
193.599,1.4746620383225844,1.4878869714487832
193.66,1.4750739068171783,1.4882887063363772
193.721,1.4754853862983603,1.4886900617818406
193.782,1.475896477255879,1.4890910382628713
193.843,1.4763071801787109,1.4894916362564157
193.904,1.4767174955550653,1.4898918562386712
193.965,1.4771274238723828,1.490291698685085
194.026,1.4775369656173383,1.4906911640703582
194.087,1.4779461212758414,1.4910902528684447
194.148,1.4783548913330395,1.491488965552556
194.209,1.4787632762733174,1.4918873025951584
194.27,1.4791712765803,1.4922852644679783
194.331,1.479578892736853,1.4926828516420003
194.392,1.4799861252250843,1.4930800645874713
194.453,1.480392974526347,1.4934769037739009
194.514,1.4807994411212382,1.493873369670061
194.575,1.481205525489602,1.4942694627439903
194.636,1.4816112281105314,1.494665183462994
194.697,1.4820165494623683,1.4950605322936452
194.758,1.4824214900227057,1.4954555097017859
194.819,1.4828260502683894,1.4958501161525297
194.88,1.483230230675519,1.4962443521102617
194.941,1.4836340317194487,1.4966382180386413
195.002,1.48403745387479,1.4970317144006025
195.063,1.4844404976154122,1.4974248416583549
195.124,1.484843163414444,1.4978176002733867
195.185,1.4852454517442746,1.498209990706465
195.246,1.4856473630765556,1.4986020134176363
195.307,1.4860488978822022,1.4989936688662295
195.368,1.4864500566313952,1.4993849575108569
195.429,1.4868508397935802,1.4997758798094145
195.49,1.487251247837472,1.500166436219084
195.551,1.4876512812310532,1.5005566271963346
195.612,1.488050940441578,1.5009464531969237
195.673,1.4884502259355719,1.5013359146758982
195.734,1.488849138178833,1.5017250120875962
195.795,1.4892476776364343,1.502113745885648
195.856,1.4896458447727254,1.5025021165229782
195.917,1.4900436400513324,1.5028901244518056
195.978,1.49044106393516,1.5032777701236455
196.039,1.4908381168863922,1.5036650539893115
196.1,1.4912347993664963,1.5040519764989155
196.161,1.4916311118362198,1.5044385381018697
196.222,1.4920270547555958,1.5048247392468883
196.283,1.4924226285839415,1.5052105803819873
196.344,1.4928178337798617,1.5055960619544881
196.405,1.4932126708012488,1.5059811844110174
196.466,1.4936071401052842,1.5063659481975074
196.527,1.4940012421484399,1.5067503537592
196.588,1.4943949773864802,1.5071344015406454
196.649,1.4947883462744627,1.5075180919857045
196.71,1.4951813492667387,1.507901425537551
196.771,1.4955739868169562,1.50828440263867
196.832,1.49596625937806,1.5086670237308628
196.893,1.4963581674022937,1.5090492892552456
196.954,1.4967497113412,1.5094311996522518
197.015,1.4971408916456233,1.509812755361633
197.076,1.49753170876571,1.5101939568224603
197.137,1.4979221631509105,1.5105748044731255
197.198,1.4983122552499801,1.5109552987513433
197.259,1.4987019855109796,1.5113354400941499
197.32,1.4990913543812785,1.5117152289379079
197.381,1.4994803623075543,1.5120946657183052
197.442,1.4998690097357952,1.5124737508703558
197.503,1.5002572971113,1.5128524848284033
197.564,1.500645224878681,1.5132308680261206
197.625,1.5010327934818637,1.5136089008965108
197.686,1.5014200033640892,1.5139865838719095
197.747,1.5018068549679149,1.5143639173839856
197.808,1.502193348735216,1.514740901863742
197.869,1.5025794851071872,1.5151175377415185
197.93,1.502965264524342,1.5154938254469905
197.99099999999999,1.503350687426517,1.515869765409172
198.052,1.5037357542528709,1.5162453580564175
198.113,1.5041204654418863,1.5166206038164205
198.174,1.5045048214313708,1.5169955031162177
198.235,1.5048888226584594,1.5173700563821881
198.296,1.5052724695596136,1.5177442640400547
198.357,1.5056557625706255,1.5181181265148873
198.418,1.5060387021266157,1.5184916442311014
198.47899999999998,1.5064212886620376,1.51886481761246
198.54,1.5068035226106766,1.5192376470820763
198.601,1.507185404405652,1.5196101330624132
198.662,1.507566934479419,1.5199822759752855
198.723,1.507948113263768,1.5203540762418601
198.784,1.5083289411898273,1.5207255342826582
198.845,1.5087094186880652,1.5210966505175558
198.906,1.5090895461882885,1.5214674253657856
198.967,1.5094693241196462,1.5218378592459376
199.028,1.509848752910629,1.5222079525759598
199.089,1.5102278329890724,1.5225777057731609
199.15,1.5106065647821554,1.5229471192542103
199.211,1.5109849487164038,1.5233161934351396
199.272,1.5113629852176906,1.5236849287313432
199.333,1.5117406747112379,1.5240533255575808
199.394,1.512118017621616,1.524421384327977
199.455,1.5124950143727474,1.524789105456024
199.516,1.5128716653879055,1.5251564893545813
199.577,1.5132479710897182,1.5255235364358781
199.638,1.5136239319001672,1.5258902471115137
199.699,1.51399954824059,1.5262566217924587
199.76,1.5143748205316796,1.526622660889056
199.821,1.5147497491934891,1.5269883648110238
199.882,1.5151243346454293,1.5273537339674532
199.943,1.515498577306272,1.5277187687668126
200.004,1.5158724775941497,1.5280834696169472
200.065,1.5162460359265584,1.5284478369250802
200.126,1.5166192527203575,1.5288118710978156
