"ItalySample2 - RawData"
"Wavelength nm.","R%"
200.00,0.23951
201.00,0.28214
202.00,0.24240
203.00,0.25076
204.00,0.26183
205.00,0.24131
206.00,0.23909
207.00,0.22213
208.00,0.22697
209.00,0.25312
210.00,0.24421
211.00,0.19734
212.00,0.21799
213.00,0.21316
214.00,0.22104
215.00,0.20355
216.00,0.21245
217.00,0.22410
218.00,0.22299
219.00,0.22845
220.00,0.22610
221.00,0.22279
222.00,0.23445
223.00,0.22959
224.00,0.22937
225.00,0.23747
226.00,0.22882
227.00,0.22803
228.00,0.23315
229.00,0.22175
230.00,0.21913
231.00,0.23182
232.00,0.22547
233.00,0.24330
234.00,0.24167
235.00,0.25244
236.00,0.25325
237.00,0.26802
238.00,0.28477
239.00,0.31937
240.00,0.35199
241.00,0.40732
242.00,0.49697
243.00,0.58775
244.00,0.72067
245.00,0.93073
246.00,1.17777
247.00,1.46677
248.00,1.87024
249.00,2.38551
250.00,3.03287
251.00,3.87449
252.00,4.84394
253.00,6.04998
254.00,7.39585
255.00,8.92934
256.00,10.61941
257.00,12.67260
258.00,14.49692
259.00,16.71874
260.00,18.85699
261.00,20.75670
262.00,22.98779
263.00,24.97924
264.00,26.95793
265.00,28.67020
266.00,30.53986
267.00,32.22655
268.00,33.76938
269.00,35.08612
270.00,36.56817
271.00,37.87173
272.00,39.40968
273.00,40.50842
274.00,41.52234
275.00,42.79521
276.00,43.45818
277.00,44.51896
278.00,44.94908
279.00,45.51893
280.00,45.85763
281.00,46.18031
282.00,46.59199
283.00,47.04425
284.00,46.95362
285.00,47.22210
286.00,47.79367
287.00,47.97314
288.00,48.54600
289.00,48.46964
290.00,49.14779
291.00,49.69699
292.00,49.61419
293.00,50.12759
294.00,50.43785
295.00,50.58226
296.00,50.94713
297.00,51.13713
298.00,51.12271
299.00,51.02137
300.00,51.03583
301.00,51.21734
302.00,50.76040
303.00,51.05005
304.00,50.86828
305.00,50.72753
306.00,50.74822
307.00,50.62767
308.00,50.47031
309.00,50.60235
310.00,50.95403
311.00,50.65603
312.00,50.96377
313.00,51.12550
314.00,51.34661
315.00,51.87457
316.00,52.15366
317.00,52.06487
318.00,52.35646
319.00,52.77275
320.00,52.68376
321.00,52.79559
322.00,52.75069
323.00,53.19278
324.00,53.18828
325.00,53.12237
326.00,53.10522
327.00,52.82418
328.00,52.81924
329.00,52.86508
330.00,52.59363
331.00,52.50809
332.00,52.37341
333.00,52.32672
334.00,52.73723
335.00,52.36484
336.00,52.25223
337.00,52.38491
338.00,52.38731
339.00,52.15594
340.00,52.49560
341.00,52.25711
342.00,52.69892
343.00,52.55889
344.00,52.59702
345.00,52.74608
346.00,52.98734
347.00,53.13395
348.00,53.56784
349.00,53.58267
350.00,53.80385
351.00,53.85709
352.00,54.14188
353.00,54.57454
354.00,54.59331
355.00,54.53698
356.00,55.04496
357.00,55.07244
358.00,54.82754
359.00,55.09029
360.00,54.92823
361.00,54.87343
362.00,55.05699
363.00,54.92950
364.00,55.22541
365.00,54.75702
366.00,54.37943
367.00,54.34067
368.00,54.38574
369.00,54.29573
370.00,54.11546
371.00,54.37902
372.00,53.93520
373.00,53.99621
374.00,54.05652
375.00,53.83345
376.00,53.64571
377.00,53.68220
378.00,53.84884
379.00,53.69768
380.00,53.67280
381.00,53.89075
382.00,53.99056
383.00,54.20163
384.00,54.15996
385.00,54.20193
386.00,54.18559
387.00,54.42654
388.00,54.56510
389.00,54.53984
390.00,55.00701
391.00,55.14649
392.00,55.37793
393.00,55.43703
394.00,55.58416
395.00,55.83941
396.00,55.95118
397.00,56.09750
398.00,56.14587
399.00,56.32230
400.00,56.49277
401.00,56.61726
402.00,56.61755
403.00,56.93240
404.00,56.73905
405.00,56.83506
406.00,56.75778
407.00,56.98950
408.00,56.80512
409.00,56.87731
410.00,56.81748
411.00,56.74446
412.00,56.77818
413.00,56.60267
414.00,56.62807
415.00,56.68541
416.00,56.56696
417.00,56.36999
418.00,56.59261
419.00,56.45285
420.00,56.55475
421.00,56.45720
422.00,56.38993
423.00,56.54007
424.00,56.51932
425.00,56.44552
426.00,56.48539
427.00,56.52606
428.00,56.56171
429.00,56.59648
430.00,56.56448
431.00,56.64695
432.00,56.63745
433.00,56.77726
434.00,56.73525
435.00,56.86055
436.00,56.95040
437.00,57.01084
438.00,57.09280
439.00,57.22348
440.00,57.38935
441.00,57.45724
442.00,57.53602
443.00,57.80604
444.00,57.90328
445.00,58.03810
446.00,58.11997
447.00,58.35379
448.00,58.40155
449.00,58.63156
450.00,58.69151
451.00,58.88455
452.00,59.09212
453.00,59.22069
454.00,59.35300
455.00,59.44961
456.00,59.55701
457.00,59.65294
458.00,59.78743
459.00,59.89746
460.00,59.99366
461.00,59.99844
462.00,60.08845
463.00,60.14693
464.00,60.23870
465.00,60.23824
466.00,60.28330
467.00,60.22465
468.00,60.28678
469.00,60.28042
470.00,60.20120
471.00,60.28940
472.00,60.20950
473.00,60.23707
474.00,60.10503
475.00,60.08894
476.00,60.03101
477.00,59.96026
478.00,59.89616
479.00,59.80846
480.00,59.75664
481.00,59.63546
482.00,59.44377
483.00,59.40562
484.00,59.27968
485.00,59.22506
486.00,59.07276
487.00,58.99112
488.00,58.93852
489.00,58.78357
490.00,58.72955
491.00,58.66377
492.00,58.62334
493.00,58.49035
494.00,58.39571
495.00,58.34134
496.00,58.30249
497.00,58.30984
498.00,58.15275
499.00,58.07979
500.00,58.09313
501.00,57.97110
502.00,58.04608
503.00,58.01771
504.00,57.95853
505.00,58.00297
506.00,58.09171
507.00,58.06934
508.00,58.12173
509.00,58.10155
510.00,58.07674
511.00,58.14838
512.00,58.24016
513.00,58.21460
514.00,58.26138
515.00,58.23813
516.00,58.40764
517.00,58.46555
518.00,58.59161
519.00,58.62591
520.00,58.69032
521.00,58.92215
522.00,58.89302
523.00,59.11191
524.00,59.08394
525.00,59.22141
526.00,59.29108
527.00,59.37777
528.00,59.36012
529.00,59.55769
530.00,59.73247
531.00,59.90499
532.00,59.95218
533.00,60.02946
534.00,60.19627
535.00,60.28866
536.00,60.33500
537.00,60.36127
538.00,60.45534
539.00,60.50766
540.00,60.62111
541.00,60.64416
542.00,60.76853
543.00,60.81494
544.00,60.88188
545.00,60.97043
546.00,60.93144
547.00,61.01322
548.00,61.11566
549.00,61.12330
550.00,61.12452
551.00,61.15639
552.00,61.20796
553.00,61.23806
554.00,61.21956
555.00,61.16818
556.00,61.26556
557.00,61.17251
558.00,61.21303
559.00,61.26910
560.00,61.17888
561.00,61.17198
562.00,61.13306
563.00,61.06583
564.00,61.06747
565.00,60.93302
566.00,61.01246
567.00,60.98338
568.00,60.94763
569.00,60.82645
570.00,60.89280
571.00,60.65665
572.00,60.66523
573.00,60.55309
574.00,60.53518
575.00,60.48191
576.00,60.46057
577.00,60.42318
578.00,60.22994
579.00,60.15932
580.00,60.19773
581.00,60.05476
582.00,60.05065
583.00,59.93645
584.00,59.90875
585.00,59.79564
586.00,59.77218
587.00,59.68058
588.00,59.62192
589.00,59.61559
590.00,59.58880
591.00,59.45510
592.00,59.40225
593.00,59.36521
594.00,59.34913
595.00,59.17413
596.00,59.25137
597.00,59.21859
598.00,59.16372
599.00,59.17364
600.00,59.06354
601.00,59.00366
602.00,59.07739
603.00,58.94924
604.00,59.00907
605.00,59.03176
606.00,59.00160
607.00,58.93741
608.00,58.99351
609.00,58.94172
610.00,59.02662
611.00,58.88384
612.00,58.90560
613.00,58.97698
614.00,58.98973
615.00,59.02432
616.00,58.98132
617.00,59.03924
618.00,59.14711
619.00,59.10848
620.00,59.15087
621.00,59.25257
622.00,59.24428
623.00,59.33844
624.00,59.35203
625.00,59.47855
626.00,59.43994
627.00,59.58056
628.00,59.57006
629.00,59.69217
630.00,59.66724
631.00,59.82080
632.00,59.94143
633.00,60.03095
634.00,60.13272
635.00,60.16017
636.00,60.21444
637.00,60.33403
638.00,60.45538
639.00,60.59453
640.00,60.65008
641.00,60.66882
642.00,60.84217
643.00,60.97516
644.00,61.00990
645.00,61.17424
646.00,61.19787
647.00,61.39737
648.00,61.36724
649.00,61.62205
650.00,61.57248
651.00,61.75549
652.00,61.84335
653.00,61.93752
654.00,61.95215
655.00,62.04931
656.00,62.26805
657.00,62.27731
658.00,62.47147
659.00,62.43029
660.00,62.68013
661.00,62.79681
662.00,62.80274
663.00,62.93355
664.00,63.04110
665.00,63.15265
666.00,63.15880
667.00,63.33014
668.00,63.40040
669.00,63.56230
670.00,63.65643
671.00,63.76163
672.00,63.83634
673.00,63.96663
674.00,64.13215
675.00,64.03119
676.00,64.24366
677.00,64.21098
678.00,64.32914
679.00,64.45906
680.00,64.60595
681.00,64.66759
682.00,64.88249
683.00,64.89875
684.00,65.00443
685.00,65.17024
686.00,65.23283
687.00,65.26956
688.00,65.50124
689.00,65.38833
690.00,65.56150
691.00,65.70795
692.00,65.66036
693.00,65.94484
694.00,65.93927
695.00,66.01630
696.00,66.09719
697.00,66.23329
698.00,66.35970
699.00,66.31021
700.00,66.42443
701.00,66.35669
702.00,66.64273
703.00,66.61089
704.00,66.72444
705.00,66.68475
706.00,66.86211
707.00,66.83229
708.00,66.90258
709.00,67.08663
710.00,67.09489
711.00,67.21017
712.00,67.14388
713.00,67.19601
714.00,67.17365
715.00,67.38449
716.00,67.11496
717.00,67.28380
718.00,67.26512
719.00,67.29568
720.00,67.27968
721.00,67.36913
722.00,67.40707
723.00,67.25049
724.00,67.39922
725.00,67.39570
726.00,67.46179
727.00,67.33546
728.00,67.42843
729.00,67.37821
730.00,67.40322
731.00,67.32578
732.00,67.39058
733.00,67.18149
734.00,67.41769
735.00,67.30154
736.00,67.29587
737.00,67.29475
738.00,67.29568
739.00,67.24107
740.00,67.33261
741.00,67.00990
742.00,67.21319
743.00,67.00979
744.00,67.13282
745.00,67.07860
746.00,67.07243
747.00,67.06852
748.00,67.17613
749.00,67.20182
750.00,67.17724
751.00,67.04810
752.00,66.98390
753.00,66.95198
754.00,66.95740
755.00,67.14417
756.00,66.95244
757.00,67.03762
758.00,66.86862
759.00,66.90910
760.00,66.95379
761.00,66.90493
762.00,67.00186
763.00,67.13970
764.00,66.96195
765.00,66.77551
766.00,66.88200
767.00,66.92964
768.00,66.90098
769.00,67.09712
770.00,67.03258
771.00,67.10017
772.00,66.87626
773.00,67.03178
774.00,66.91924
775.00,66.73801
776.00,67.11380
777.00,66.93466
778.00,66.84105
779.00,66.99597
780.00,67.15816
781.00,66.97214
782.00,66.93925
783.00,67.08949
784.00,67.38982
785.00,67.19190
786.00,67.35124
787.00,67.00342
788.00,67.19688
789.00,67.35047
790.00,67.12577
791.00,67.03088
792.00,67.49467
793.00,67.30710
794.00,67.35045
795.00,67.43751
796.00,67.50335
797.00,67.35116
798.00,67.55377
799.00,67.52964
800.00,67.58469
