"ItalySample - RawData"
"Wavelength nm.","R%"
200.00,0.51158
201.00,0.48981
202.00,0.45920
203.00,0.46280
204.00,0.42514
205.00,0.38496
206.00,0.44777
207.00,0.42256
208.00,0.39068
209.00,0.37061
210.00,0.32133
211.00,0.34339
212.00,0.34020
213.00,0.37513
214.00,0.35668
215.00,0.36610
216.00,0.36619
217.00,0.39527
218.00,0.37087
219.00,0.36839
220.00,0.37991
221.00,0.36835
222.00,0.40055
223.00,0.40501
224.00,0.42889
225.00,0.44674
226.00,0.43848
227.00,0.48262
228.00,0.49114
229.00,0.49871
230.00,0.51687
231.00,0.55968
232.00,0.61489
233.00,0.63643
234.00,0.67319
235.00,0.71119
236.00,0.80272
237.00,0.88533
238.00,0.96699
239.00,1.08387
240.00,1.26887
241.00,1.39286
242.00,1.65243
243.00,1.93996
244.00,2.30948
245.00,2.73736
246.00,3.30695
247.00,3.91762
248.00,4.64354
249.00,5.55552
250.00,6.55648
251.00,7.72784
252.00,9.12605
253.00,10.62957
254.00,12.18807
255.00,13.85937
256.00,15.60749
257.00,17.51765
258.00,19.25765
259.00,21.25647
260.00,23.18814
261.00,24.95329
262.00,27.12168
263.00,29.00631
264.00,30.92860
265.00,32.83273
266.00,34.54011
267.00,36.26070
268.00,37.64538
269.00,39.01073
270.00,39.75431
271.00,40.58083
272.00,41.35018
273.00,41.83826
274.00,42.15317
275.00,42.88100
276.00,42.84339
277.00,43.53286
278.00,43.58073
279.00,44.02195
280.00,44.35177
281.00,44.64599
282.00,45.40378
283.00,45.73942
284.00,46.24749
285.00,46.81871
286.00,47.64836
287.00,48.07325
288.00,49.01393
289.00,49.33155
290.00,49.86407
291.00,50.42647
292.00,50.83627
293.00,51.07827
294.00,51.44346
295.00,51.40694
296.00,51.59430
297.00,51.51453
298.00,51.50632
299.00,51.23463
300.00,51.04192
301.00,50.99189
302.00,50.48090
303.00,50.42311
304.00,50.55104
305.00,50.08641
306.00,49.45220
307.00,49.31949
308.00,49.33276
309.00,49.16078
310.00,48.97870
311.00,49.35420
312.00,49.21444
313.00,49.34227
314.00,49.66014
315.00,49.80864
316.00,50.05494
317.00,50.40472
318.00,50.28866
319.00,50.73898
320.00,50.83029
321.00,51.41389
322.00,51.40382
