"SaphireSubstrate140823CustomHolder - RawData"
"Wavelength nm.","R%"
200.00,50.91488
201.00,51.33376
202.00,52.71009
203.00,51.17304
204.00,52.47358
205.00,53.80738
206.00,53.07900
207.00,53.26316
208.00,54.03917
209.00,53.73538
210.00,54.10863
211.00,54.98654
212.00,55.01982
213.00,54.45867
214.00,54.82954
215.00,53.72579
216.00,54.30826
217.00,54.44173
218.00,54.79780
219.00,55.38071
220.00,55.40360
221.00,54.04558
222.00,55.12792
223.00,54.87900
224.00,55.26301
225.00,54.95362
226.00,54.90760
227.00,54.90974
228.00,55.46541
229.00,55.41636
230.00,55.50151
231.00,56.55979
232.00,56.38039
233.00,56.81596
234.00,56.96074
235.00,57.62849
236.00,57.90061
237.00,57.87181
238.00,57.65539
239.00,58.55516
240.00,58.62548
241.00,58.11127
242.00,58.59580
243.00,58.55871
244.00,59.11032
245.00,59.40855
246.00,59.45472
247.00,59.55033
248.00,59.33349
249.00,60.12518
250.00,59.97530
251.00,59.65472
252.00,60.00115
253.00,60.24584
254.00,60.40671
255.00,60.24694
256.00,60.33314
257.00,61.08493
258.00,60.76450
259.00,61.10233
260.00,60.85346
261.00,60.78199
262.00,60.94223
263.00,60.81399
264.00,61.06449
265.00,61.09878
266.00,60.97297
267.00,61.03705
268.00,61.21500
269.00,61.23599
270.00,61.19618
271.00,61.09720
272.00,61.49998
273.00,61.33626
274.00,61.58551
275.00,61.86777
276.00,61.36847
277.00,62.07097
278.00,61.84359
279.00,61.86664
280.00,61.77102
281.00,61.72795
282.00,62.13435
283.00,61.95759
284.00,62.03092
285.00,62.18253
286.00,62.36937
287.00,62.37267
288.00,62.88892
289.00,62.72292
290.00,62.78424
291.00,63.00198
292.00,62.80964
293.00,63.13990
294.00,63.14775
295.00,63.04467
296.00,63.54366
297.00,63.41781
298.00,63.61451
299.00,63.45325
300.00,63.69067
301.00,63.89040
302.00,63.54429
303.00,64.00120
304.00,63.96878
305.00,63.90001
306.00,63.84227
307.00,63.75240
308.00,63.65905
309.00,63.75424
310.00,63.92362
311.00,63.89026
312.00,64.06163
313.00,64.13511
314.00,64.38482
315.00,64.37016
316.00,63.87018
317.00,64.41743
318.00,64.12422
319.00,64.15669
320.00,64.40400
321.00,64.45505
322.00,64.27926
323.00,64.40114
324.00,64.65514
325.00,64.53658
326.00,64.43534
327.00,64.50007
328.00,64.49063
329.00,64.54511
330.00,64.34633
331.00,64.58406
332.00,64.65761
333.00,64.69314
334.00,64.73739
335.00,64.94262
336.00,64.75054
337.00,64.92967
338.00,64.93996
339.00,65.12417
340.00,65.41485
341.00,64.90312
342.00,65.06720
343.00,65.11133
344.00,65.07983
345.00,64.82979
346.00,64.95656
347.00,65.19539
348.00,65.33878
349.00,65.17054
350.00,65.32114
351.00,64.99383
352.00,65.58676
353.00,65.62133
354.00,65.62713
355.00,65.44477
356.00,65.38129
357.00,65.58259
358.00,65.77641
359.00,65.59628
360.00,65.34062
361.00,65.54243
362.00,65.58348
363.00,65.70768
364.00,65.77969
365.00,65.68035
366.00,65.57182
367.00,65.66724
368.00,65.88727
369.00,65.88801
370.00,65.85194
371.00,66.05472
372.00,65.81352
373.00,65.94826
374.00,66.00108
375.00,65.93105
376.00,65.66299
377.00,65.99423
378.00,66.05590
379.00,66.01467
380.00,65.92257
381.00,66.24793
382.00,66.08427
383.00,66.38209
384.00,66.22666
385.00,66.28737
386.00,66.12637
387.00,66.26751
388.00,66.18603
389.00,65.91117
