λ (nm),TM,Tm,n1,d1 (nm),m,d2 (nm),n2,κ,α (cm^-1),discarded
413.0,0.6330428453419279,0.6319716660198391,1.8429287797100349,759.4298833223083,6.0,672.299447293315,1.8753656082861363,0.01342117947077711,4083.6686516129316,yes
431.0,0.6354943414754143,0.6321722460445056,1.8499502793768996,657.1671137514439,6.5,757.182512208815,2.1201923937100933,0.010419698913731033,3037.9999591642654,yes
487.0,0.6431212183351496,0.6365575275652082,1.852503516466146,630.9776067895447,5.0,657.2187254588941,1.8428229443812518,0.01605696771052462,4143.28146187373,no
525.0,0.6475169417638806,0.6395358841821628,1.853977936405986,586.8655957734528,5.5,778.7309501637166,2.185277721519862,0.010978791704242612,2627.8774372069447,yes
613.0,0.657688844637625,0.6485434009539197,1.846041843203086,1033.9053558995674,4.0,664.1236245613777,1.8556886487157411,0.018579273206256883,3808.7117920922874,no
672.0,0.657688844637625,0.6545859519867578,1.8005586225292596,930.044925945116,3.5,653.1306369509164,1.7800080349834515,0.021378622214220336,3997.7930054801286,yes
