λ (nm),Ts
351.56,0.833112
351.62,0.833124
351.68,0.833136
351.74,0.833148
351.79999999999995,0.8331599999999999
351.86,0.8331719999999999
351.91999999999996,0.8331839999999999
351.98,0.8331959999999999
352.03999999999996,0.833204
352.1,0.8332099999999999
352.15999999999997,0.833216
352.22,0.8332219999999999
352.28,0.833228
352.34000000000003,0.8332339999999999
352.4,0.83324
352.46000000000004,0.8332459999999999
352.52,0.8332519999999999
352.58,0.8332579999999999
352.64,0.8332639999999999
352.7,0.83327
352.76,0.8332759999999999
352.82,0.833282
352.88,0.8332879999999999
352.94,0.833294
353.0,0.8332999999999999
353.06,0.8333119999999999
353.12,0.833324
353.18,0.833336
353.24,0.833348
353.29999999999995,0.8333599999999999
353.36,0.8333719999999999
353.41999999999996,0.8333839999999999
353.48,0.8333959999999999
353.53999999999996,0.8334079999999999
353.6,0.8334199999999999
353.65999999999997,0.833432
353.72,0.833444
353.78,0.8334559999999999
353.84000000000003,0.8334679999999999
353.9,0.8334799999999999
353.96000000000004,0.8334919999999999
354.02,0.8335019999999999
354.08,0.8335079999999999
354.14,0.8335139999999999
354.2,0.8335199999999999
354.26,0.8335259999999999
354.32,0.8335319999999999
354.38,0.8335379999999999
354.44,0.833544
354.5,0.83355
354.56,0.833556
354.62,0.833562
354.68,0.833568
354.74,0.833574
354.79999999999995,0.83358
354.86,0.833586
354.91999999999996,0.833592
354.98,0.8335980000000001
355.03999999999996,0.833608
355.1,0.83362
355.15999999999997,0.833632
355.22,0.833644
355.28,0.833656
355.34000000000003,0.833668
355.4,0.83368
355.46000000000004,0.833692
355.52,0.833704
355.58,0.833716
355.64,0.833728
355.7,0.83374
355.76,0.8337519999999999
355.82,0.833764
355.88,0.833776
355.94,0.833788
356.0,0.8338
356.06,0.8338059999999999
356.12,0.833812
356.18,0.833818
356.24,0.833824
356.29999999999995,0.83383
356.36,0.833836
356.41999999999996,0.833842
356.48,0.833848
356.53999999999996,0.833854
356.6,0.8338599999999999
356.65999999999997,0.833866
356.72,0.833872
356.78,0.833878
356.84000000000003,0.833884
356.9,0.83389
356.96000000000004,0.833896
357.02,0.833904
357.08,0.833916
357.14,0.833928
357.2,0.83394
357.26,0.8339519999999999
357.32,0.8339639999999999
357.38,0.8339759999999999
357.44,0.833988
357.5,0.834
357.56,0.834012
357.62,0.834024
357.68,0.834036
357.74,0.834048
357.79999999999995,0.8340599999999999
357.86,0.8340719999999999
357.91999999999996,0.8340839999999999
357.98,0.834096
358.03999999999996,0.834104
358.1,0.83411
358.15999999999997,0.834116
358.22,0.834122
358.28,0.834128
358.34000000000003,0.834134
358.4,0.83414
358.46000000000004,0.834146
358.52,0.834152
358.58,0.834158
358.64,0.834164
358.7,0.83417
358.76,0.834176
358.82,0.834182
358.88,0.834188
358.94,0.834194
359.0,0.8342
359.06,0.8342120000000001
359.12,0.8342240000000001
359.18,0.8342360000000001
359.24,0.8342480000000001
359.29999999999995,0.83426
359.36,0.834272
359.41999999999996,0.834284
359.48,0.834296
359.53999999999996,0.834308
359.6,0.8343200000000001
359.65999999999997,0.8343320000000001
359.72,0.8343440000000001
359.78,0.834356
359.84000000000003,0.834368
359.9,0.83438
359.96000000000004,0.834392
360.02,0.834402
360.08,0.834408
360.14,0.834414
360.2,0.83442
360.26,0.834426
360.32,0.8344320000000001
360.38,0.834438
360.44,0.8344440000000001
360.5,0.83445
360.56,0.834456
360.62,0.834462
360.68,0.834468
360.74,0.834474
360.79999999999995,0.83448
360.86,0.8344860000000001
360.91999999999996,0.834492
360.98,0.8344980000000001
361.03999999999996,0.834504
361.1,0.83451
361.15999999999997,0.834516
361.22,0.834522
361.28,0.8345279999999999
361.34000000000003,0.834534
361.4,0.83454
361.46000000000004,0.834546
361.52,0.834552
361.58,0.8345579999999999
361.64,0.834564
361.7,0.8345699999999999
361.76,0.8345759999999999
361.82,0.8345819999999999
361.88,0.8345879999999999
361.94,0.834594
362.0,0.8345999999999999
362.06,0.8346119999999999
362.12,0.8346239999999999
362.18,0.8346359999999999
362.24,0.834648
362.29999999999995,0.83466
362.36,0.834672
362.41999999999996,0.834684
362.48,0.834696
362.53999999999996,0.8347079999999999
362.6,0.8347199999999999
362.65999999999997,0.8347319999999999
362.72,0.8347439999999999
362.78,0.8347559999999999
362.84000000000003,0.834768
362.9,0.83478
362.96000000000004,0.834792
363.02,0.8348019999999999
363.08,0.834808
363.14,0.834814
363.2,0.83482
363.26,0.834826
363.32,0.834832
363.38,0.834838
363.44,0.834844
363.5,0.83485
363.56,0.8348559999999999
363.62,0.834862
363.68,0.8348679999999999
363.74,0.834874
363.79999999999995,0.83488
363.86,0.834886
363.91999999999996,0.834892
363.98,0.834898
364.03999999999996,0.834904
364.1,0.8349099999999999
364.15999999999997,0.834916
364.22,0.8349219999999999
364.28,0.834928
364.34000000000003,0.834934
364.4,0.83494
364.46000000000004,0.834946
364.52,0.8349519999999999
364.58,0.834958
364.64,0.8349639999999999
364.7,0.83497
364.76,0.8349759999999999
364.82,0.834982
364.88,0.834988
364.94,0.834994
365.0,0.835
365.06,0.835006
365.12,0.835012
365.18,0.835018
365.24,0.835024
365.29999999999995,0.8350299999999999
365.36,0.835036
365.41999999999996,0.835042
365.48,0.835048
365.53999999999996,0.835054
365.6,0.83506
365.65999999999997,0.835066
365.72,0.835072
365.78,0.835078
365.84000000000003,0.835084
365.9,0.83509
365.96000000000004,0.8350960000000001
366.02,0.8351040000000001
366.08,0.8351160000000001
366.14,0.8351280000000001
366.2,0.8351400000000001
366.26,0.835152
366.32,0.835164
366.38,0.835176
366.44,0.835188
366.5,0.8352
366.56,0.8352120000000001
366.62,0.8352240000000001
366.68,0.8352360000000001
366.74,0.8352480000000001
366.79999999999995,0.83526
366.86,0.835272
366.91999999999996,0.835284
366.98,0.835296
367.03999999999996,0.835304
367.1,0.83531
367.15999999999997,0.8353160000000001
367.22,0.835322
367.28,0.8353280000000001
367.34000000000003,0.835334
367.4,0.8353400000000001
367.46000000000004,0.835346
367.52,0.835352
367.58,0.835358
367.64,0.835364
367.7,0.8353700000000001
367.76,0.835376
367.82,0.8353820000000001
367.88,0.835388
367.94,0.8353940000000001
368.0,0.8354
368.06,0.835406
368.12,0.835412
368.18,0.835418
368.24,0.835424
368.29999999999995,0.83543
368.36,0.8354360000000001
368.41999999999996,0.835442
368.48,0.8354480000000001
368.53999999999996,0.835454
368.6,0.83546
368.65999999999997,0.835466
368.72,0.835472
368.78,0.835478
368.84000000000003,0.835484
368.9,0.8354900000000001
368.96,0.835496
369.02,0.835502
369.08,0.835508
369.14,0.835514
369.2,0.83552
369.26,0.835526
369.32,0.835532
369.38,0.835538
369.44,0.8355440000000001
369.5,0.83555
369.56,0.835556
369.62,0.835562
369.68,0.835568
369.74,0.835574
369.79999999999995,0.83558
369.86,0.835586
369.91999999999996,0.835592
369.98,0.8355980000000001
370.03999999999996,0.835608
370.1,0.83562
370.15999999999997,0.835632
370.22,0.835644
370.28,0.835656
370.34000000000003,0.835668
370.4,0.83568
370.46,0.835692
370.52,0.835704
370.58,0.835716
370.64,0.835728
370.7,0.83574
370.76,0.8357519999999999
370.82,0.835764
370.88,0.835776
370.94,0.835788
371.0,0.8358
371.06,0.835806
371.12,0.835812
371.18,0.8358180000000001
371.24,0.835824
371.29999999999995,0.83583
371.36,0.835836
371.41999999999996,0.835842
371.48,0.835848
371.53999999999996,0.835854
371.6,0.83586
371.65999999999997,0.835866
371.72,0.8358720000000001
371.78,0.835878
371.84000000000003,0.8358840000000001
371.9,0.83589
371.96,0.8358960000000001
372.02,0.835902
372.08,0.8359080000000001
372.14,0.835914
372.2,0.8359200000000001
372.26,0.8359260000000001
372.32,0.835932
372.38,0.8359380000000001
372.44,0.835944
372.5,0.83595
372.56,0.835956
372.62,0.835962
372.68,0.835968
372.74,0.835974
372.79999999999995,0.83598
372.86,0.835986
372.91999999999996,0.835992
372.98,0.835998
373.03999999999996,0.836004
373.1,0.8360099999999999
373.15999999999997,0.836016
373.22,0.8360219999999999
373.28,0.836028
373.34000000000003,0.8360339999999999
373.4,0.83604
373.46,0.836046
373.52,0.8360519999999999
373.58,0.836058
373.64,0.8360639999999999
373.7,0.83607
373.76,0.8360759999999999
373.82,0.836082
373.88,0.8360879999999999
373.94,0.836094
374.0,0.8361
374.06,0.836106
374.12,0.836112
374.18,0.836118
374.24,0.836124
374.29999999999995,0.8361299999999999
374.36,0.836136
374.41999999999996,0.8361419999999999
374.48,0.836148
374.53999999999996,0.836154
374.6,0.83616
374.65999999999997,0.836166
374.72,0.836172
374.78,0.836178
374.84000000000003,0.836184
374.9,0.83619
374.96,0.836196
375.02,0.8362040000000001
375.08,0.8362160000000001
375.14,0.8362280000000001
375.2,0.8362400000000001
375.26,0.836252
375.32,0.836264
375.38,0.836276
375.44,0.836288
375.5,0.8363
375.56,0.836312
375.62,0.8363240000000001
375.68,0.8363360000000001
375.74,0.8363480000000001
375.79999999999995,0.83636
375.86,0.836372
375.91999999999996,0.836384
375.98,0.836396
376.03999999999996,0.836404
376.1,0.83641
376.15999999999997,0.836416
376.22,0.836422
376.28,0.8364280000000001
376.34000000000003,0.836434
376.4,0.8364400000000001
376.46,0.836446
376.52,0.836452
376.58,0.836458
376.64,0.836464
376.7,0.83647
376.76,0.836476
376.82,0.8364820000000001
376.88,0.836488
376.94,0.8364940000000001
377.0,0.8365
377.06,0.836506
377.12,0.836512
377.18,0.836518
377.24,0.836524
377.29999999999995,0.83653
377.36,0.8365360000000001
377.41999999999996,0.836542
377.48,0.8365480000000001
377.53999999999996,0.836554
377.6,0.83656
377.65999999999997,0.836566
377.72,0.836572
377.78,0.836578
377.84000000000003,0.836584
377.9,0.8365900000000001
377.96,0.836596
378.02,0.836602
378.08,0.836608
378.14,0.836614
378.2,0.83662
378.26,0.836626
378.32,0.836632
378.38,0.836638
378.44,0.836644
378.5,0.83665
378.56,0.836656
378.62,0.836662
378.68,0.836668
378.74,0.836674
378.79999999999995,0.83668
378.86,0.836686
378.91999999999996,0.836692
378.98,0.836698
379.03999999999996,0.836704
379.1,0.8367100000000001
379.15999999999997,0.836716
379.22,0.8367220000000001
379.28,0.836728
379.34000000000003,0.8367340000000001
379.4,0.83674
379.46,0.836746
379.52,0.836752
379.58,0.836758
379.64,0.8367640000000001
379.7,0.83677
379.76,0.8367760000000001
379.82,0.836782
379.88,0.8367880000000001
379.94,0.836794
380.0,0.8368000000000001
380.06,0.8368120000000001
380.12,0.8368240000000001
380.18,0.8368360000000001
380.24,0.8368480000000001
380.29999999999995,0.83686
380.36,0.8368720000000001
380.41999999999996,0.8368840000000001
380.48,0.8368960000000001
380.53999999999996,0.8369080000000001
380.6,0.8369200000000001
380.65999999999997,0.8369320000000001
380.72,0.8369440000000001
380.78,0.836956
380.84000000000003,0.836968
380.9,0.8369800000000001
380.96,0.8369920000000001
381.02,0.837002
381.08,0.8370080000000001
381.14,0.837014
381.2,0.8370200000000001
381.26,0.837026
381.32,0.837032
381.38,0.8370380000000001
381.44,0.837044
381.5,0.8370500000000001
381.56,0.837056
381.62,0.837062
381.68,0.837068
381.74,0.837074
381.79999999999995,0.8370799999999999
381.86,0.837086
381.91999999999996,0.837092
381.98,0.837098
382.03999999999996,0.837104
382.1,0.8371099999999999
382.15999999999997,0.837116
382.22,0.8371219999999999
382.28,0.837128
382.34000000000003,0.8371339999999999
382.4,0.83714
382.46,0.837146
382.52,0.8371519999999999
382.58,0.837158
382.64,0.8371639999999999
382.7,0.83717
382.76,0.8371759999999999
382.82,0.837182
382.88,0.8371879999999999
382.94,0.837194
383.0,0.8371999999999999
383.06,0.837206
383.12,0.837212
383.18,0.837218
383.24,0.837224
383.29999999999995,0.8372299999999999
383.36,0.837236
383.41999999999996,0.8372419999999999
383.48,0.837248
383.53999999999996,0.8372539999999999
383.6,0.83726
383.65999999999997,0.837266
383.72,0.837272
383.78,0.837278
383.84000000000003,0.837284
383.9,0.83729
383.96,0.837296
384.02,0.837302
384.08,0.837308
384.14,0.837314
384.2,0.8373200000000001
384.26,0.837326
384.32,0.837332
384.38,0.837338
384.44,0.837344
384.5,0.83735
384.56,0.837356
384.62,0.8373619999999999
384.68,0.837368
384.74,0.837374
384.79999999999995,0.8373799999999999
384.86,0.837386
384.91999999999996,0.8373919999999999
384.98,0.837398
385.03999999999996,0.8374079999999999
385.1,0.8374199999999999
385.15999999999997,0.837432
385.22,0.837444
385.28,0.837456
385.34000000000003,0.837468
385.4,0.83748
385.46,0.837492
385.52,0.8375039999999999
385.58,0.8375159999999999
385.64,0.8375279999999999
385.7,0.83754
385.76,0.837552
385.82,0.837564
385.88,0.837576
385.94,0.837588
386.0,0.8376
386.06,0.837606
386.12,0.837612
386.18,0.837618
386.24,0.837624
386.29999999999995,0.83763
386.36,0.837636
386.41999999999996,0.837642
386.48,0.8376480000000001
386.53999999999996,0.837654
386.6,0.83766
386.65999999999997,0.837666
386.72,0.837672
386.78,0.837678
386.84000000000003,0.837684
386.9,0.83769
386.96,0.837696
387.02,0.837702
387.08,0.837708
387.14,0.837714
387.2,0.83772
387.26,0.837726
387.32,0.837732
387.38,0.837738
387.44,0.837744
387.5,0.83775
387.56,0.837756
387.62,0.837762
387.68,0.837768
387.74,0.837774
387.79999999999995,0.83778
387.86,0.837786
387.91999999999996,0.837792
387.98,0.837798
388.03999999999996,0.837804
388.1,0.83781
388.15999999999997,0.837816
388.22,0.8378220000000001
388.28,0.837828
388.34000000000003,0.8378340000000001
388.4,0.83784
388.46,0.837846
388.52,0.837852
388.58,0.837858
388.64,0.837864
388.7,0.83787
388.76,0.8378760000000001
388.82,0.837882
388.88,0.8378880000000001
388.94,0.837894
389.0,0.8379000000000001
389.06,0.8379120000000001
389.12,0.8379240000000001
389.18,0.8379360000000001
389.24,0.8379480000000001
389.29999999999995,0.83796
389.36,0.837972
389.41999999999996,0.8379840000000001
389.48,0.8379960000000001
389.53999999999996,0.8380080000000001
389.6,0.8380200000000001
389.65999999999997,0.8380320000000001
389.72,0.8380440000000001
389.78,0.838056
389.84000000000003,0.838068
389.9,0.83808
389.96,0.8380920000000001
390.02,0.838102
390.08,0.8381080000000001
390.14,0.838114
390.2,0.8381200000000001
390.26,0.838126
390.32,0.838132
390.38,0.838138
390.44,0.838144
390.5,0.83815
390.56,0.838156
390.62,0.838162
390.68,0.838168
390.74,0.838174
390.79999999999995,0.8381799999999999
390.86,0.838186
390.91999999999996,0.8381919999999999
390.98,0.838198
391.03999999999996,0.838204
391.1,0.8382099999999999
391.15999999999997,0.838216
391.22,0.8382219999999999
391.28,0.838228
391.34000000000003,0.8382339999999999
391.4,0.83824
391.46,0.8382459999999999
391.52,0.8382519999999999
391.58,0.838258
391.64,0.8382639999999999
391.7,0.83827
391.76,0.8382759999999999
391.82,0.838282
391.88,0.8382879999999999
391.94,0.838294
392.0,0.8382999999999999
392.06,0.838306
392.12,0.838312
392.18,0.838318
392.24,0.838324
392.29999999999995,0.8383299999999999
392.36,0.838336
392.41999999999996,0.8383419999999999
392.48,0.838348
392.53999999999996,0.8383539999999999
392.6,0.83836
392.65999999999997,0.838366
392.72,0.838372
392.78,0.838378
392.84000000000003,0.838384
392.9,0.83839
392.96,0.838396
393.02,0.838402
393.08,0.838408
393.14,0.838414
393.2,0.83842
393.26,0.838426
393.32,0.838432
393.38,0.838438
393.44,0.838444
393.5,0.8384499999999999
393.56,0.838456
393.62,0.8384619999999999
393.68,0.838468
393.74,0.8384739999999999
393.79999999999995,0.8384799999999999
393.86,0.838486
393.91999999999996,0.8384919999999999
393.98,0.838498
394.03999999999996,0.8385079999999999
394.1,0.8385199999999999
394.15999999999997,0.8385319999999999
394.22,0.838544
394.28,0.838556
394.34000000000003,0.838568
394.4,0.83858
394.46,0.838592
394.52,0.8386039999999999
394.58,0.8386159999999999
394.64,0.8386279999999999
394.7,0.8386399999999999
394.76,0.838652
394.82,0.838664
394.88,0.838676
394.94,0.838688
395.0,0.8387
395.06,0.838706
395.12,0.838712
395.18,0.838718
395.24,0.838724
395.29999999999995,0.83873
395.36,0.838736
395.41999999999996,0.838742
395.48,0.838748
395.53999999999996,0.838754
395.6,0.83876
395.65999999999997,0.838766
395.72,0.838772
395.78,0.838778
395.84000000000003,0.838784
395.9,0.83879
395.96,0.838796
396.02,0.8388019999999999
396.08,0.838808
396.14,0.838814
396.2,0.83882
396.26,0.838826
396.32,0.838832
396.38,0.838838
396.44,0.838844
396.5,0.83885
396.56,0.8388559999999999
396.62,0.838862
396.68,0.838868
396.74,0.838874
396.79999999999995,0.83888
396.86,0.838886
396.91999999999996,0.838892
396.98,0.838898
397.03999999999996,0.838904
397.1,0.83891
397.15999999999997,0.838916
397.22,0.8389220000000001
397.28,0.838928
397.34000000000003,0.8389340000000001
397.4,0.83894
397.46,0.838946
397.52,0.838952
397.58,0.838958
397.64,0.838964
397.7,0.83897
397.76,0.838976
397.82,0.838982
397.88,0.8389880000000001
397.94,0.838994
398.0,0.8390000000000001
398.06,0.8390120000000001
398.12,0.8390240000000001
398.18,0.8390360000000001
398.24,0.8390480000000001
398.29999999999995,0.83906
398.36,0.839072
398.41999999999996,0.839084
398.48,0.8390960000000001
398.53999999999996,0.8391080000000001
398.6,0.8391200000000001
398.65999999999997,0.8391320000000001
398.72,0.8391440000000001
398.78,0.839156
398.84000000000003,0.839168
398.9,0.83918
398.96,0.839192
399.02,0.839202
399.08,0.8392080000000001
399.14,0.839214
399.2,0.8392200000000001
399.26,0.839226
399.32,0.8392320000000001
399.38,0.839238
399.44,0.8392440000000001
399.5,0.83925
399.56,0.839256
399.62,0.8392620000000001
399.68,0.839268
399.74,0.8392740000000001
399.79999999999995,0.83928
399.86,0.8392860000000001
399.91999999999996,0.839292
399.98,0.8392980000000001
400.03999999999996,0.839304
400.1,0.83931
400.15999999999997,0.8393160000000001
400.22,0.839322
400.28,0.839328
400.34000000000003,0.839334
400.4,0.83934
400.46,0.839346
400.52,0.839352
400.58,0.8393579999999999
400.64,0.839364
400.7,0.83937
400.76,0.8393759999999999
400.82,0.839382
400.88,0.8393879999999999
400.94,0.839394
401.0,0.8393999999999999
401.06,0.8394119999999999
401.12,0.839424
401.17999999999995,0.839436
401.24,0.839448
401.29999999999995,0.8394599999999999
401.36,0.8394719999999999
401.41999999999996,0.8394839999999999
401.48,0.8394959999999999
401.53999999999996,0.8395079999999999
401.6,0.8395199999999999
401.65999999999997,0.839532
401.72,0.839544
401.78,0.8395559999999999
401.84000000000003,0.8395679999999999
401.9,0.8395799999999999
401.96,0.8395919999999999
402.02,0.8396019999999998
402.08,0.8396079999999999
402.14,0.8396139999999999
402.2,0.8396199999999999
402.26,0.8396259999999999
402.32,0.8396319999999999
402.38,0.8396379999999999
402.44,0.839644
402.5,0.83965
402.56,0.839656
402.62,0.839662
402.67999999999995,0.839668
402.74,0.839674
402.79999999999995,0.83968
402.86,0.839686
402.91999999999996,0.839692
402.98,0.839698
403.03999999999996,0.839704
403.1,0.83971
403.15999999999997,0.839716
403.22,0.839722
403.28,0.839728
403.34000000000003,0.839734
403.4,0.83974
403.46,0.839746
403.52,0.8397519999999999
403.58,0.839758
403.64,0.839764
403.7,0.83977
403.76,0.839776
403.82,0.839782
403.88,0.839788
403.94,0.839794
404.0,0.8398
404.06,0.8398059999999999
404.12,0.839812
404.17999999999995,0.839818
404.24,0.839824
404.29999999999995,0.83983
404.36,0.839836
404.41999999999996,0.839842
404.48,0.839848
404.53999999999996,0.839854
404.6,0.8398599999999999
404.65999999999997,0.839866
404.72,0.839872
404.78,0.839878
404.84000000000003,0.839884
404.9,0.83989
404.96,0.839896
405.02,0.839904
405.08,0.839916
405.14,0.839928
405.2,0.83994
405.26,0.839952
405.32,0.839964
405.38,0.8399760000000001
405.44,0.8399880000000001
405.5,0.8400000000000001
405.56,0.840012
405.62,0.840024
405.67999999999995,0.840036
405.74,0.840048
405.79999999999995,0.84006
405.86,0.840072
405.91999999999996,0.840084
405.98,0.8400960000000001
406.03999999999996,0.8401040000000001
406.1,0.84011
406.15999999999997,0.8401160000000001
406.22,0.840122
406.28,0.840128
406.34000000000003,0.840134
406.4,0.84014
406.46,0.8401460000000001
406.52,0.840152
406.58,0.840158
406.64,0.840164
406.7,0.84017
406.76,0.8401759999999999
406.82,0.840182
406.88,0.8401879999999999
406.94,0.840194
407.0,0.8402
407.06,0.840206
407.12,0.840212
407.17999999999995,0.8402179999999999
407.24,0.840224
407.29999999999995,0.8402299999999999
407.36,0.840236
407.41999999999996,0.8402419999999999
407.48,0.840248
407.53999999999996,0.840254
407.6,0.84026
407.65999999999997,0.840266
407.72,0.840272
407.78,0.840278
407.84000000000003,0.840284
407.9,0.84029
407.96,0.840296
408.02,0.840304
408.08,0.8403160000000001
408.14,0.8403280000000001
408.2,0.8403400000000001
408.26,0.840352
408.32,0.840364
408.38,0.840376
408.44,0.840388
408.5,0.8404
408.56,0.840412
408.62,0.8404240000000001
408.67999999999995,0.8404360000000001
408.74,0.8404480000000001
408.79999999999995,0.84046
408.86,0.840472
408.91999999999996,0.840484
408.98,0.840496
409.03999999999996,0.840504
409.1,0.84051
409.15999999999997,0.840516
409.22,0.840522
409.28,0.840528
409.34000000000003,0.840534
409.4,0.8405400000000001
409.46,0.840546
409.52,0.840552
409.58,0.840558
409.64,0.840564
409.7,0.84057
409.76,0.840576
409.82,0.840582
409.88,0.840588
409.94,0.8405940000000001
410.0,0.8406
410.06,0.840606
410.12,0.840612
410.17999999999995,0.840618
410.24,0.840624
410.29999999999995,0.84063
410.36,0.8406359999999999
410.41999999999996,0.840642
410.48,0.840648
410.53999999999996,0.8406539999999999
410.6,0.84066
410.65999999999997,0.8406659999999999
410.72,0.840672
410.78,0.8406779999999999
410.84000000000003,0.8406839999999999
410.9,0.8406899999999999
410.96,0.8406959999999999
411.02,0.8407039999999999
411.08,0.8407159999999999
411.14,0.8407279999999999
411.2,0.8407399999999999
411.26,0.8407519999999999
411.32,0.840764
411.38,0.840776
411.44,0.840788
411.5,0.8408
411.56,0.8408119999999999
411.62,0.8408239999999999
411.67999999999995,0.8408359999999999
411.74,0.8408479999999999
411.79999999999995,0.8408599999999999
411.86,0.840872
411.91999999999996,0.840884
411.98,0.840896
412.03999999999996,0.840904
412.1,0.8409099999999999
412.15999999999997,0.840916
412.22,0.840922
412.28,0.840928
412.34000000000003,0.840934
412.4,0.84094
412.46,0.840946
412.52,0.8409519999999999
412.58,0.840958
412.64,0.8409639999999999
412.7,0.84097
412.76,0.840976
412.82,0.840982
412.88,0.840988
412.94,0.840994
413.0,0.841
413.06,0.8410059999999999
413.12,0.841012
413.17999999999995,0.8410179999999999
413.24,0.841024
413.29999999999995,0.8410299999999999
413.36,0.841036
413.41999999999996,0.841042
413.48,0.841048
413.53999999999996,0.841054
413.6,0.8410599999999999
413.65999999999997,0.841066
413.72,0.8410719999999999
413.78,0.841078
413.84000000000003,0.8410839999999999
413.9,0.84109
413.96,0.841096
414.02,0.841104
414.08,0.841116
414.14,0.841128
414.2,0.84114
414.26,0.8411519999999999
414.32,0.8411639999999999
414.38,0.8411759999999999
414.44,0.8411879999999999
414.5,0.8412
414.56,0.841212
414.62,0.841224
414.67999999999995,0.841236
414.74,0.841248
414.79999999999995,0.8412599999999999
414.86,0.8412719999999999
414.91999999999996,0.8412839999999999
414.98,0.8412959999999999
415.03999999999996,0.8413039999999999
415.1,0.84131
415.15999999999997,0.841316
415.22,0.841322
415.28,0.841328
415.34000000000003,0.841334
415.4,0.84134
415.46,0.8413459999999999
415.52,0.841352
415.58,0.8413579999999999
415.64,0.841364
415.7,0.84137
415.76,0.841376
415.82,0.841382
415.88,0.841388
415.94,0.841394
416.0,0.8414
416.06,0.841406
416.12,0.841412
416.17999999999995,0.841418
416.24,0.8414240000000001
416.29999999999995,0.84143
416.36,0.8414360000000001
416.41999999999996,0.841442
416.48,0.8414480000000001
416.53999999999996,0.841454
416.6,0.84146
416.65999999999997,0.841466
416.72,0.841472
416.78,0.8414780000000001
416.84000000000003,0.841484
416.9,0.8414900000000001
416.96,0.841496
417.02,0.841504
417.08,0.841516
417.14,0.841528
417.2,0.8415400000000001
417.26,0.841552
417.32,0.841564
417.38,0.841576
417.44,0.841588
417.5,0.8416
417.56,0.841612
417.62,0.841624
417.67999999999995,0.841636
417.74,0.8416480000000001
417.79999999999995,0.84166
417.86,0.841672
417.91999999999996,0.841684
417.98,0.841696
418.03999999999996,0.841704
418.1,0.8417100000000001
418.15999999999997,0.841716
418.22,0.8417220000000001
418.28,0.841728
418.34000000000003,0.8417340000000001
418.4,0.84174
418.46,0.841746
418.52,0.8417520000000001
418.58,0.841758
418.64,0.8417640000000001
418.7,0.84177
418.76,0.8417760000000001
418.82,0.841782
418.88,0.8417880000000001
418.94,0.841794
419.0,0.8418000000000001
419.06,0.841806
419.12,0.8418120000000001
419.17999999999995,0.8418180000000001
419.24,0.8418240000000001
419.29999999999995,0.8418300000000001
419.36,0.841836
419.41999999999996,0.8418420000000001
419.48,0.841848
419.53999999999996,0.841854
419.6,0.84186
419.65999999999997,0.841866
419.72,0.8418720000000001
419.78,0.841878
419.84000000000003,0.841884
419.9,0.84189
419.96,0.841896
420.02,0.8419019999999999
420.08,0.841908
420.14,0.8419139999999999
420.2,0.84192
420.26,0.841926
420.32,0.841932
420.38,0.841938
420.44,0.841944
420.5,0.84195
420.56,0.841956
420.62,0.8419620000000001
420.67999999999995,0.841968
420.74,0.8419740000000001
420.79999999999995,0.8419800000000001
420.86,0.8419860000000001
420.91999999999996,0.8419920000000001
420.98,0.8419980000000001
421.03999999999996,0.8420080000000001
421.1,0.8420200000000001
421.15999999999997,0.842032
421.22,0.842044
421.28,0.842056
421.34000000000003,0.842068
421.4,0.84208
421.46,0.8420920000000001
421.52,0.842104
421.58,0.842116
421.64,0.842128
421.7,0.84214
421.76,0.842152
421.82,0.842164
421.88,0.8421759999999999
421.94,0.8421879999999999
422.0,0.8422
422.06,0.842206
422.12,0.842212
422.17999999999995,0.8422179999999999
422.24,0.842224
422.29999999999995,0.8422299999999999
422.36,0.842236
422.41999999999996,0.8422419999999999
422.48,0.842248
422.53999999999996,0.842254
422.6,0.84226
422.65999999999997,0.842266
422.72,0.842272
422.78,0.842278
422.84000000000003,0.842284
422.9,0.84229
422.96,0.842296
423.02,0.842302
423.08,0.8423080000000001
423.14,0.842314
423.2,0.8423200000000001
423.26,0.842326
423.32,0.842332
423.38,0.842338
423.44,0.842344
423.5,0.8423499999999999
423.56,0.842356
423.62,0.8423619999999999
423.67999999999995,0.842368
423.74,0.842374
423.79999999999995,0.8423799999999999
423.86,0.842386
423.91999999999996,0.8423919999999999
423.98,0.842398
424.03999999999996,0.8424039999999999
424.1,0.84241
424.15999999999997,0.8424159999999999
424.22,0.842422
424.28,0.842428
424.34000000000003,0.842434
424.4,0.84244
424.46,0.8424459999999999
424.52,0.842452
424.58,0.8424579999999999
424.64,0.842464
424.7,0.8424699999999999
424.76,0.842476
424.82,0.842482
424.88,0.842488
424.94,0.842494
425.0,0.8425
425.06,0.842506
425.12,0.842512
425.17999999999995,0.842518
425.24,0.842524
425.29999999999995,0.84253
425.36,0.8425360000000001
425.41999999999996,0.842542
425.48,0.8425480000000001
425.53999999999996,0.842554
425.6,0.84256
425.65999999999997,0.842566
425.72,0.842572
425.78,0.842578
425.84000000000003,0.842584
425.9,0.8425900000000001
425.96,0.842596
426.02,0.842604
426.08,0.842616
426.14,0.842628
426.2,0.8426400000000001
426.26,0.842652
426.32,0.842664
426.38,0.842676
426.44,0.842688
426.5,0.8427
426.56,0.842712
426.62,0.842724
426.67999999999995,0.842736
426.74,0.842748
426.79999999999995,0.84276
426.86,0.842772
426.91999999999996,0.842784
426.98,0.842796
427.03999999999996,0.842804
427.1,0.8428100000000001
427.15999999999997,0.842816
