1.772 747259 864.441 3.25331e-007 0.201314 5773.13 5773.33 741486
1.773 752724 867.597 3.37122e-007 0.20649 5833.05 5833.26 746891
1.774 756985 870.049 3.49332e-007 0.211795 5893.51 5893.73 751092
1.775 759386 871.428 3.61977e-007 0.217232 5954.53 5954.74 753431
1.777 759960 871.757 3.88634e-007 0.228516 6078.21 6078.44 753882
1.778 759281 871.367 4.02678e-007 0.234369 6140.89 6141.13 753140
1.779 758091 870.684 4.17221e-007 0.240367 6204.14 6204.38 751886
1.78 756987 870.05 4.3228e-007 0.246515 6267.96 6268.21 750719
1.781 756311 869.661 4.47874e-007 0.252815 6332.35 6332.6 749978
1.783 756164 869.577 4.80741e-007 0.265886 6462.87 6463.13 749700
1.784 756395 869.71 4.98054e-007 0.272666 6529 6529.27 749866
1.785 756578 869.815 5.15979e-007 0.279612 6595.73 6596.01 749982
1.786 750332 866.217 5.34539e-007 0.286731 6663.05 6663.33 743669
1.788 701612 837.623 5.73651e-007 0.301499 6799.49 6799.79 694812
1.789 576646 759.372 5.94249e-007 0.309157 6868.62 6868.93 569777
1.79 555580 745.372 6.15575e-007 0.317004 6938.36 6938.67 548641
1.791 614254 783.744 6.37654e-007 0.325043 7008.72 7009.04 607245
1.793 653283 808.259 6.84173e-007 0.34172 7151.3 7151.64 646131
1.794 702814 838.34 7.0867e-007 0.350366 7223.53 7223.88 695590
1.795 783447 885.125 7.34028e-007 0.359225 7296.4 7296.75 776150
1.796 798077 893.352 7.60279e-007 0.3683 7369.9 7370.27 790707
1.798 726003 852.058 8.15581e-007 0.387123 7518.84 7519.23 718484
1.799 613987 783.573 8.44697e-007 0.396881 7594.29 7594.69 606392
1.8 611836 782.2 8.74836e-007 0.406877 7670.39 7670.8 604165
1.801 718274 847.511 9.06031e-007 0.417116 7747.16 7747.57 710527
1.803 757470 870.328 9.71741e-007 0.438351 7902.69 7903.13 749567
1.804 680244 824.769 1.00633e-006 0.449357 7981.46 7981.91 672262
1.805 615621 784.615 1.04213e-006 0.460631 8060.92 8061.38 607559
1.807 600584 774.974 1.11753e-006 0.484007 8221.88 8222.37 592362
1.808 616449 785.143 1.15722e-006 0.496123 8303.4 8303.9 608145
1.809 609271 780.558 1.19829e-006 0.508531 8385.62 8386.13 600885
1.81 638173 798.857 1.2408e-006 0.521241 8468.55 8469.07 629704
1.812 651182 806.958 1.33031e-006 0.547589 8636.52 8637.07 642545
1.813 618318 786.332 1.37741e-006 0.561242 8721.58 8722.14 609596
1.814 631022 794.369 1.42616e-006 0.575225 8807.36 8807.94 622214
1.816 664454 815.14 1.52879e-006 0.604211 8981.11 8981.72 655472
1.817 671060 819.183 1.5828e-006 0.619229 9069.09 9069.71 661990
1.818 596466 772.312 1.63868e-006 0.634609 9157.81 9158.45 587308
1.819 569675 754.768 1.6965e-006 0.650358 9247.28 9247.93 560427
1.821 619831 787.294 1.81823e-006 0.683001 9428.47 9429.15 610402
1.822 640090 800.056 1.88227e-006 0.699911 9520.21 9520.91 630569
1.823 600989 775.235 1.94853e-006 0.717227 9612.71 9613.43 591376
1.825 571329 755.863 2.08801e-006 0.753111 9800.04 9800.79 561528
1.826 637026 798.139 2.16138e-006 0.771699 9894.87 9895.64 627131
1.827 771930 878.595 2.23728e-006 0.79073 9990.49 9991.28 761938
1.829 710947 843.177 2.39704e-006 0.830166 10184.1 10184.9 700762
1.83 553598 744.042 2.48108e-006 0.850591 10282.1 10283 543316
1.831 592692 769.865 2.568e-006 0.871503 10380.9 10381.8 582310
1.832 545459 738.552 2.65792e-006 0.892911 10480.6 10481.5 534978
1.834 522285 722.693 2.84715e-006 0.937265 10682.3 10683.2 511602
1.835 565214 751.807 2.94666e-006 0.960235 10784.4 10785.3 554429
1.836 591173 768.878 3.0496e-006 0.983748 10887.3 10888.3 580285
1.838 545986 738.909 3.26618e-006 1.03246 11095.7 11096.7 534889
1.839 601959 775.86 3.38008e-006 1.05768 11201.1 11202.2 590757
1.84 614419 783.849 3.49787e-006 1.0835 11307.5 11308.5 603111
1.842 551378 742.548 3.74569e-006 1.13697 11522.7 11523.8 539854
1.843 503824 709.806 3.87599e-006 1.16466 11631.6 11632.7 492192
1.844 519039 720.444 4.01075e-006 1.193 11741.4 11742.5 507296
1.846 630553 794.073 4.29422e-006 1.25169 11963.6 11964.8 618588
1.847 674907 821.527 4.44325e-006 1.28208 12076 12077.3 662830
1.848 606314 778.662 4.59735e-006 1.31317 12189.3 12190.7 594123
1.85 568490 753.983 4.92149e-006 1.37757 12418.7 12420.1 556070
1.851 592980 770.052 5.09188e-006 1.4109 12534.8 12536.2 580443
1.852 487520 698.226 5.26807e-006 1.44501 12651.8 12653.2 474867
1.854 515482 717.971 5.63859e-006 1.51564 12888.5 12890 502592
1.855 525807 725.126 5.83334e-006 1.55219 13008.3 13009.8 512797
1.856 526151 725.363 6.03469e-006 1.5896 13129 13130.6 513021
1.858 547060 739.635 6.4581e-006 1.66705 13373.3 13374.9 533685
1.859 529361 727.572 6.68062e-006 1.70712 13496.8 13498.5 515862
1.861 535940 732.08 7.14849e-006 1.79009 13746.9 13748.6 522192
1.862 530400 728.285 7.39435e-006 1.83302 13873.3 13875.2 516524
1.863 506195 711.474 7.64851e-006 1.87695 14000.8 14002.7 492193
1.865 481709 694.052 8.18285e-006 1.96787 14258.6 14260.6 467448
1.866 498885 706.318 8.46361e-006 2.01491 14389.1 14391.1 484494
1.867 473959 688.447 8.75383e-006 2.06304 14520.5 14522.6 459437
1.869 517667 719.491 9.36389e-006 2.16265 14786.4 14788.6 502879
1.87 489285 699.489 9.68439e-006 2.21418 14920.9 14923.1 474362
1.871 475417 689.505 1.00157e-005 2.26689 15056.4 15058.6 460358
1.873 543053 736.921 1.07119e-005 2.37599 15330.4 15332.8 527720
1.874 412193 642.022 1.10777e-005 2.43241 15469.1 15471.5 396721
1.876 372258 610.13 1.18464e-005 2.54918 15749.4 15752 356506
1.877 360648 600.539 1.22501e-005 2.60958 15891.2 15893.8 344754
1.878 367177 605.951 1.26674e-005 2.67135 16034 16036.7 351140
1.88 364317 603.586 1.35442e-005 2.79916 16322.9 16325.7 347991
1.881 379629 616.14 1.40047e-005 2.86526 16469 16471.8 363157
1.883 403389 635.129 1.49723e-005 3.00201 16764.4 16767.4 386621
1.884 458625 677.218 1.54804e-005 3.07273 16913.7 16916.8 441708
1.885 471248 686.475 1.60055e-005 3.14505 17064.2 17067.3 454181
1.887 514638 717.382 1.71086e-005 3.29465 17368.5 17371.8 497266
1.888 583948 764.165 1.76878e-005 3.37201 17522.3 17525.6 566423
1.89 398388 631.18 1.89045e-005 3.53201 17833.3 17836.8 380551
1.891 405287 636.622 1.95434e-005 3.61473 17990.5 17994.1 387293
1.892 398658 631.394 2.02034e-005 3.69931 18148.9 18152.6 380506
1.894 409524 639.94 2.15897e-005 3.87426 18469.1 18473 391051
1.895 441055 664.12 2.23175e-005 3.96469 18631 18634.9 422420
1.897 444306 666.563 2.3846e-005 4.15171 18958.2 18962.3 425344
1.898 336787 580.334 2.46484e-005 4.24838 19123.6 19127.8 317660
1.899 338930 582.177 2.54772e-005 4.34722 19290.1 19294.5 319636
1.901 339033 582.265 2.72178e-005 4.55159 19626.9 19631.4 319401
