λ (nm),n1 fit,n2 fit
190.0,2.0558764625897137,2.2888948049201345
190.061,2.055791562006957,2.2886136838027427
190.122,2.0557067431312834,2.2883328332322157
190.183,2.055622005857882,2.2880522528615046
190.244,2.0555373500821084,2.2877719423441163
190.305,2.055452775699488,2.2874919013341133
190.366,2.055368282605712,2.287212129486112
190.427,2.0552838706966394,2.286932626455282
190.488,2.0551995398682954,2.2866533918973455
190.549,2.055115290016872,2.2863744254685745
190.61,2.055031121038728,2.286095726825792
190.671,2.054947032830386,2.2858172956263694
190.732,2.0548630252885354,2.2855391315282256
190.793,2.0547790983100307,2.2852612341898273
190.854,2.054695251791891,2.284983603270186
190.915,2.0546114856313,2.2847062384288574
190.976,2.0545277997256055,2.2844291393259426
191.037,2.054444193972319,2.2841523056220834
191.098,2.0543606682691156,2.283875736978464
191.159,2.054277222513834,2.28359943305681
191.22,2.0541938566044755,2.2833233935193844
191.281,2.0541105704392035,2.28304761802899
191.342,2.054027363916345,2.282772106248967
191.403,2.053944236934388,2.2824968578431917
191.464,2.053861189391983,2.2822218724760757
191.525,2.05377822118794,2.281947149812565
191.586,2.0536953322212326,2.2816726895181394
191.647,2.053612522390993,2.28139849125881
191.708,2.0535297915965156,2.28112455470112
191.769,2.0534471397372536,2.280850879512142
191.83,2.053364566712821,2.280577465359479
191.891,2.05328207242299,2.280304311911262
191.952,2.0531996567676942,2.2800314188361477
192.013,2.053117319647024,2.2797587858033217
192.074,2.0530350609612293,2.2794864124824925
192.135,2.052952880610719,2.279214298543894
192.196,2.0528707784960583,2.278942443658283
192.257,2.0527887545179717,2.2786708474969384
192.318,2.0527068085773403,2.2783995097316607
192.379,2.0526249405752033,2.27812843003477
192.44,2.052543150412755,2.277857608079107
192.501,2.0524614379913477,2.2775870435380288
192.562,2.0523798032124896,2.2773167360854116
192.623,2.0522982459778443,2.277046685395647
192.684,2.0522167661892317,2.2767768911436415
192.745,2.0521353637486266,2.2765073530048165
192.806,2.052054038558159,2.2762380706551073
192.867,2.0519727905201135,2.2759690437709605
192.928,2.0518916195369292,2.2757002720293347
192.989,2.0518105255111996,2.2754317551076992
193.05,2.051729508345672,2.275163492684032
193.111,2.0516485679432472,2.2748954844368203
193.172,2.0515677042069793,2.2746277300450592
193.233,2.0514869170400747,2.2743602291882494
193.294,2.051406206345894,2.2740929815463975
193.355,2.0513255720279493,2.2738259868000155
193.416,2.0512450139899046,2.2735592446301176
193.477,2.051164532135576,2.273292754718223
193.538,2.0510841263689312,2.273026516746351
193.599,2.05100379659409,2.272760530397022
193.66,2.050923542715321,2.272494795353257
193.721,2.050843364637046,2.2722293112985756
193.782,2.0507632622638354,2.271964077916995
193.843,2.0506832355004105,2.2716990948930307
193.904,2.050603284251643,2.271434361911693
193.965,2.0505234084225523,2.2711698786584877
194.026,2.0504436079183095,2.2709056448194156
194.087,2.0503638826442327,2.2706416600809707
194.148,2.0502842325057897,2.270377924130139
194.209,2.050204657408597,2.270114436654398
194.27,2.050125157258418,2.2698511973417164
194.331,2.050045731961165,2.269588205880552
194.392,2.049966381422898,2.269325461959851
194.453,2.049887105549824,2.269062965269048
194.514,2.0498079042482966,2.268800715498065
194.575,2.049728777424817,2.268538712337309
194.636,2.049649724986032,2.2682769554776723
194.697,2.0495707468387363,2.268015444610531
194.758,2.049491842889868,2.267754179427746
194.819,2.0494130130465127,2.2674931596216585
194.88,2.049334257215901,2.2672323848850926
194.941,2.0492555753054087,2.2669718549113522
195.002,2.0491769672225564,2.266711569394221
195.063,2.0490984328750086,2.2664515280279613
195.124,2.049019972170575,2.266191730507314
195.185,2.048941585017209,2.2659321765274956
195.246,2.048863271323008,2.2656728657841994
195.307,2.048785030996213,2.265413797973594
195.368,2.0487068639452066,2.265154972792322
195.429,2.0486287700785164,2.2648963899374994
195.49,2.0485507493048125,2.264638049106715
195.551,2.0484728015329066,2.264379949998028
195.612,2.0483949266717523,2.26412209230997
195.673,2.0483171246304464,2.2638644757415416
195.734,2.048239395318226,2.2636070999922118
195.795,2.04816173864447,2.2633499647619186
195.856,2.0480841545186994,2.263093069751067
195.917,2.048006642850574,2.262836414660528
195.978,2.047929203549897,2.2625799991916384
196.039,2.0478518365266085,2.2623238230461995
196.1,2.047774541690791,2.2620678859264762
196.161,2.0476973189526664,2.2618121875351958
196.222,2.047620168222596,2.261556727575549
196.283,2.04754308941108,2.2613015057511863
196.344,2.047466082428758,2.261046521766219
196.405,2.0473891471864083,2.2607917753252176
196.466,2.0473122835949478,2.2605372661332117
196.527,2.0472354915654307,2.260282993895688
196.588,2.047158771009051,2.2600289583185904
196.649,2.047082121837138,2.2597751591083184
196.71,2.047005543961161,2.2595215959717274
196.771,2.046929037292725,2.2592682686161263
196.832,2.0468526017435718,2.259015176749278
196.893,2.0467762372255804,2.2587623200793976
196.954,2.046699943650767,2.258509698315153
197.015,2.0466237209312825,2.2582573111656616
197.076,2.046547568979415,2.258005158340491
197.137,2.0464714877075867,2.2577532395496602
197.198,2.0463954770283572,2.257501554503634
197.259,2.0463195368544196,2.2572501029133263
197.32,2.0462436670986035,2.256998884490097
197.381,2.0461678676738715,2.256747898945753
197.442,2.046092138493322,2.256497145992545
197.503,2.0460164794701865,2.2562466253431688
197.564,2.0459408905178313,2.255996336710764
197.625,2.0458653715497563,2.2557462798089114
197.686,2.045789922479594,2.255496454351636
197.747,2.045714543221111,2.2552468600534006
197.808,2.045639233688207,2.254997496629112
197.869,2.045563993794913,2.254748363794113
197.93,2.045488823455394,2.2544994612641864
197.99099999999999,2.0454137225839464,2.2542507887555536
198.052,2.045338691094998,2.2540023459848713
198.113,2.0452637289031106,2.2537541326692336
