λ (nm),n1 fit,n2 fit
190.0,2.567180377146144,2.4512836104548814
190.061,2.5667783951536314,2.4509964855010176
190.122,2.566376800022727,2.450709636872023
190.183,2.5659755912571782,2.450423064213437
190.244,2.5655747683615253,2.450136767171367
190.305,2.565174330841104,2.449850745392487
190.366,2.564774278202042,2.449564998524037
190.427,2.5643746099512583,2.4492795262138225
190.488,2.56397532559646,2.4489943281102127
190.549,2.563576424646144,2.4487094038621393
190.61,2.5631779066095914,2.4484247531190952
190.671,2.5627797709968703,2.448140375531135
190.732,2.56238201731883,2.447856270748872
190.793,2.5619846450871036,2.4475724384234785
190.854,2.5615876538141027,2.4472888782066833
190.915,2.5611910430130194,2.4470055897507725
190.976,2.5607948121978223,2.4467225727085866
191.037,2.560398960883255,2.4464398267335206
191.098,2.5600034885848375,2.4461573514795227
191.159,2.5596083948188615,2.4458751466010935
191.22,2.559213679102389,2.445593211753284
191.281,2.5588193409532547,2.445311546591695
191.342,2.5584253798900587,2.445030150772476
191.403,2.5580317954321705,2.444749023952326
191.464,2.557638587099724,2.4444681657884892
191.525,2.5572457544136165,2.4441875759387552
191.586,2.5568532968955093,2.4439072540614606
191.647,2.556461214067825,2.4436271998154826
191.708,2.5560695054537437,2.4433474128602435
191.769,2.555678170577206,2.443067892855706
191.83,2.555287208962908,2.4427886394623735
191.891,2.554896620136302,2.442509652341289
191.952,2.554506403623594,2.442230931154034
192.013,2.554116558951742,2.4419524755627275
192.074,2.553727085648455,2.4416742852300253
192.135,2.5533379832421925,2.4413963598191177
192.196,2.5529492512621608,2.441118698993731
192.257,2.5525608892383147,2.440841302418122
192.318,2.552172896701353,2.4405641697570832
192.379,2.5517852731827184,2.440287300675937
192.44,2.551398018214597,2.4400106948405353
192.501,2.5510111313299157,2.439734351917261
192.562,2.5506246120623404,2.4394582715730238
192.623,2.550238459946276,2.4391824534752624
192.684,2.549852674516864,2.4389068972919397
192.745,2.549467255309982,2.4386316026915456
192.806,2.5490822018622397,2.438356569343094
192.867,2.5486975137109824,2.438081796916122
192.928,2.548313190394284,2.4378072850806887
192.989,2.5479292314509503,2.4375330335073753
193.05,2.5475456364205145,2.4372590418672826
193.111,2.5471624048432373,2.4369853098320315
193.172,2.5467795362601056,2.4367118370737604
193.233,2.546397030212829,2.436438623265126
193.294,2.5460148862438423,2.436165668079301
193.355,2.5456331038963014,2.435892971189974
193.416,2.545251682714081,2.435620532271347
193.477,2.5448706222417767,2.4353483509981366
193.538,2.5444899220247006,2.435076427045572
193.599,2.5441095816088812,2.434804760089393
193.66,2.5437296005410612,2.4345333498058506
193.721,2.5433499783686986,2.4342621958717054
193.782,2.542970714639962,2.4339912979642264
193.843,2.542591808903731,2.4337206557611917
193.904,2.5422132607095946,2.433450268940884
193.965,2.5418350696078518,2.433180137182093
194.026,2.5414572351495046,2.432910260164113
