λ (nm),n1 fit,n2 fit
190.0,1.7898644723342747,1.8475067948397914
190.061,1.7899797835489468,1.8475750552656809
190.122,1.7900949837897873,1.8476432499987319
190.183,1.7902100731991495,1.847711379123213
190.244,1.7903250519191594,1.8477794427232577
190.305,1.7904399200917145,1.847847440882865
190.366,1.7905546778584858,1.847915373685899
190.427,1.7906693253609167,1.84798324121609
190.488,1.7907838627402244,1.8480510435570336
190.549,1.7908982901374004,1.8481187807921922
190.61,1.7910126076932102,1.8481864530048944
190.671,1.7911268155481943,1.8482540602783353
190.732,1.7912409138426686,1.8483216026955775
190.793,1.7913549027167248,1.8483890803395506
190.854,1.7914687823102304,1.8484564932930516
190.915,1.7915825527628297,1.8485238416387453
190.976,1.7916962142139443,1.8485911254591643
191.037,1.7918097668027728,1.84865834483671
191.098,1.7919232106682919,1.848725499853652
191.159,1.7920365459492564,1.8487925905921283
191.22,1.7921497727842,1.8488596171341465
191.281,1.7922628913114356,1.848926579561583
191.342,1.7923759016690555,1.848993477956184
191.403,1.792488803994932,1.8490603123995657
191.464,1.7926015984267178,1.8491270829732134
191.525,1.7927142851018467,1.8491937897584836
191.586,1.7928268641575333,1.849260432836603
191.647,1.7929393357307741,1.8493270122886685
191.708,1.793051699958348,1.849393528195649
191.769,1.7931639569768154,1.8494599806383838
191.83,1.7932761069225207,1.8495263696975843
191.891,1.7933881499315913,1.8495926954538333
191.952,1.793500086139938,1.8496589579875853
192.013,1.7936119156832557,1.8497251573791678
192.074,1.7937236386970248,1.84979129370878
192.135,1.7938352553165093,1.8498573670564942
192.196,1.79394676567676,1.8499233775022557
192.257,1.7940581699126121,1.8499893251258828
192.318,1.7941694681586882,1.850055210007067
192.379,1.7942806605493964,1.8501210322253745
192.44,1.7943917472189328,1.8501867918602442
192.501,1.7945027283012807,1.8502524889909897
192.562,1.7946136039302103,1.8503181236967992
192.623,1.794724374239281,1.8503836960567348
192.684,1.794835039361841,1.8504492061497344
192.745,1.7949455994310266,1.8505146540546102
192.806,1.7950560545797642,1.8505800398500505
192.867,1.7951664049407696,1.8506453636146187
192.928,1.7952766506465492,1.850710625426754
192.989,1.7953867918294,1.8507758253647717
193.05,1.7954968286214097,1.8508409635068637
193.111,1.7956067611544575,1.8509060399310977
193.172,1.7957165895602145,1.8509710547154192
193.233,1.7958263139701443,1.85103600793765
193.294,1.7959359345155026,1.851100899675489
193.355,1.7960454513273383,1.851165730006513
193.416,1.7961548645364935,1.8512304990081763
193.477,1.7962641742736045,1.851295206757811
193.538,1.7963733806691016,1.8513598533326276
193.599,1.796482483853209,1.8514244388097147
193.66,1.796591483955947,1.8514889632660398
193.721,1.7967003811071303,1.851553426778449
193.782,1.7968091754363695,1.8516178294236676
193.843,1.7969178670730717,1.8516821712783
193.904,1.7970264561464402,1.8517464524188307
193.965,1.797134942785475,1.851810672921623
194.026,1.7972433271189736,1.851874832862921
194.087,1.7973516092755308,1.8519389323188489
194.148,1.7974597893835402,1.8520029713654107
194.209,1.7975678675711928,1.8520669500784919
194.27,1.797675843966479,1.8521308685338582
194.331,1.7977837186971883,1.852194726807157
194.392,1.7978914918909092,1.8522585249739163
194.453,1.7979991636750312,1.8523222631095466
194.514,1.7981067341767427,1.852385941289339
194.575,1.798214203523034,1.8524495595884678
194.636,1.7983215718406955,1.852513118081989
194.697,1.7984288392563197,1.8525766168448403
194.758,1.7985360058963005,1.8526400559518434
194.819,1.7986430718868338,1.852703435477702
194.88,1.7987500373539187,1.8527667554970035
194.941,1.7988569024233567,1.8528300160842177
195.002,1.7989636672207523,1.852893217313699
195.063,1.7990703318715142,1.8529563592596845
195.124,1.799176896500855,1.8530194419962966
195.185,1.7992833612337913,1.8530824655975406
195.246,1.7993897261951446,1.8531454301373067
195.307,1.7994959915095419,1.8532083356893703
195.368,1.7996021573014154,1.8532711823273904
195.429,1.7997082236950026,1.8533339701249125
195.49,1.7998141908143481,1.853396699155366
195.551,1.7999200587833026,1.8534593694920671
195.612,1.8000258277255237,1.8535219812082167
195.673,1.8001314977644762,1.8535845343769017
195.734,1.800237069023433,1.853647029071096
195.795,1.8003425416254744,1.8537094653636585
195.856,1.8004479156934896,1.8537718433273362
195.917,1.800553191350176,1.8538341630347615
195.978,1.8006583687180404,1.8538964245584546
196.039,1.8007634479193992,1.8539586279708224
196.1,1.8008684290763783,1.8540207733441596
196.161,1.8009733123109135,1.8540828607506483
196.222,1.8010780977447518,1.8541448902623587
196.283,1.8011827854994504,1.8542068619512484
196.344,1.801287375696378,1.8542687758891638
196.405,1.801391868456715,1.8543306321478394
196.466,1.8014962639014533,1.854392430798899
196.527,1.8016005621513973,1.8544541719138545
196.588,1.8017047633271641,1.854515855564107
196.649,1.8018088675491835,1.8545774818209473
196.71,1.8019128749376987,1.8546390507555552
196.771,1.8020167856127667,1.8547005624390007
196.832,1.8021205996942584,1.8547620169422432
196.893,1.8022243173018588,1.8548234143361324
196.954,1.8023279385550681,1.8548847546914082
197.015,1.8024314635732008,1.854946038078701
197.076,1.802534892475388,1.8550072645685325
197.137,1.8026382253805746,1.8550684342313146
197.198,1.8027414624075238,1.8551295471373501
197.259,1.8028446036748131,1.8551906033568342
197.32,1.8029476493008385,1.8552516029598523
197.381,1.803050599403812,1.8553125460163826
197.442,1.8031534541017633,1.8553734325962947
197.503,1.8032562135125398,1.8554342627693505
197.564,1.8033588777538072,1.8554950366052039
197.625,1.8034614469430494,1.8555557541734018
197.686,1.8035639211975694,1.8556164155433834
197.747,1.8036663006344886,1.8556770207844808
197.808,1.8037685853707488,1.8557375699659198
197.869,1.803870775523111,1.8557980631568187
197.93,1.8039728712081562,1.8558585004261903
197.99099999999999,1.804074872542286,1.8559188818429397
198.052,1.804176779641723,1.8559792074758672
198.113,1.8042785926225104,1.8560394773936668
198.174,1.8043803116005135,1.8560996916649264
198.235,1.8044819366914189,1.856159850358129
198.296,1.804583468010735,1.8562199535416517
198.357,1.8046849056737937,1.8562800012837668
198.418,1.8047862497957483,1.8563399936526417
198.47899999999998,1.804887500491576,1.856399930716339
198.54,1.8049886578760772,1.856459812542817
198.601,1.8050897220638762,1.8565196391999286
198.662,1.8051906931694208,1.856579410755424
198.723,1.805291571306984,1.856639127276949
198.784,1.8053923565906627,1.8566987888320445
198.845,1.8054930491343792,1.8567583954881495
198.906,1.8055936490518816,1.8568179473125985
198.967,1.8056941564567424,1.8568774443726233
199.028,1.805794571462361,1.8569368867353522
199.089,1.8058948941819637,1.856996274467811
199.15,1.805995124728602,1.8570556076369231
199.211,1.8060952632151548,1.8571148863095093
199.272,1.8061953097543288,1.8571741105522876
199.333,1.806295264458658,1.8572332804318745
199.394,1.8063951274405043,1.857292396014785
199.455,1.8064948988120575,1.857351457367431
199.516,1.8065945786853363,1.8574104645561245
199.577,1.806694167172188,1.8574694176470752
199.638,1.806793664384289,1.8575283167063918
199.699,1.8068930704331456,1.8575871618000823
199.76,1.8069923854300936,1.8576459529940539
199.821,1.8070916094862985,1.857704690354113
199.882,1.807190742712757,1.8577633739459656
199.943,1.8072897852202956,1.857822003835218
200.004,1.8073887371195725,1.8578805800873754
200.065,1.8074875985210772,1.8579391027678445
200.126,1.8075863695351304,1.8579975719419313
200.187,1.8076850502718853,1.8580559876748428
200.248,1.8077836408413266,1.8581143500316863
200.309,1.8078821413532724,1.8581726590774708
200.37,1.8079805519173733,1.8582309148771052
200.431,1.8080788726431125,1.8582891174954008
200.492,1.8081771036398075,1.8583472669970693
200.553,1.8082752450166097,1.8584053634467246
200.614,1.8083732968825037,1.8584634069088823
200.675,1.8084712593463088,1.8585213974479602
200.736,1.8085691325166795,1.8585793351282773
200.797,1.808666916502105,1.8586372200140562
200.858,1.8087646114109093,1.858695052169421
200.919,1.8088622173512525,1.858752831658399
200.98,1.8089597344311306,1.8588105585449202
201.041,1.8090571627583754,1.8588682328928174
201.102,1.809154502440656,1.858925854765827
201.163,1.8092517535854769,1.8589834242275884
201.224,1.809348916300181,1.859040941341645
201.285,1.8094459906919482,1.8590984061714435
201.346,1.8095429768677957,1.859155818780335
201.407,1.8096398749345788,1.8592131792315738
201.468,1.8097366849989913,1.8592704875883195
201.529,1.8098334071675655,1.8593277439136353
201.59,1.8099300415466721,1.8593849482704894
201.651,1.8100265882425215,1.859442100721755
201.712,1.8101230473611634,1.8594992013302098
201.773,1.810219419008487,1.8595562501585365
201.834,1.810315703290222,1.859613247269324
201.895,1.8104119003119372,1.8596701927250654
201.956,1.8105080101790438,1.8597270865881605
202.017,1.8106040329967923,1.8597839289209142
202.078,1.8106999688702752,1.859840719785538
202.139,1.8107958179044261,1.8598974592441486
202.2,1.8108915802040204,1.8599541473587702
202.261,1.810987255873676,1.8600107841913327
202.322,1.8110828450178524,1.860067369803673
202.383,1.811178347740852,1.8601239042575342
202.444,1.8112737641468204,1.8601803876145673
202.505,1.8113690943397456,1.86023681993633
202.566,1.8114643384234599,1.8602932012842872
202.627,1.8115594965016388,1.8603495317198115
202.688,1.8116545686778018,1.8604058113041833
202.749,1.811749555055313,1.8604620400985903
202.81,1.811844455737381,1.8605182181641289
202.871,1.8119392708270592,1.860574345561803
202.932,1.812034000427246,1.8606304223525252
202.993,1.8121286446406852,1.8606864485971166
203.054,1.8122232035699668,1.8607424243563069
203.115,1.8123176773175262,1.8607983496907345
203.176,1.8124120659856453,1.860854224660947
203.237,1.8125063696764525,1.860910049327401
203.298,1.8126005884919232,1.8609658237504623
203.359,1.8126947225338792,1.8610215479904062
203.42,1.8127887719039906,1.861077222107418
203.481,1.8128827367037743,1.8611328461615928
203.542,1.8129766170345956,1.8611884202129352
203.603,1.8130704129976678,1.8612439443213598
203.664,1.8131641246940529,1.8612994185466922
203.725,1.8132577522246611,1.8613548429486682
203.786,1.8133512956902522,1.8614102175869336
203.847,1.8134447551914348,1.861465542521046
203.908,1.813538130828667,1.8615208178104732
203.969,1.8136314227022574,1.861576043514594
204.03,1.8137246309123638,1.8616312196926992
204.091,1.8138177555589947,1.8616863464039903
204.152,1.8139107967420094,1.8617414237075804
204.213,1.8140037545611178,1.861796451662495
204.274,1.8140966291158813,1.8618514303276708
204.335,1.814189420505712,1.8619063597619565
204.396,1.8142821288298747,1.8619612400241135
204.457,1.814374754187485,1.862016071172815
