λ (nm),n1 fit,n2 fit
190.0,2.688060222715206,2.1879468419091106
190.061,2.6874400648652372,2.18771693299183
190.122,2.6868205038461412,2.1874872453355394
190.183,2.6862015388923233,2.1872577786564125
190.244,2.685583169239413,2.1870285326710768
190.305,2.6849653941242666,2.1867995070966155
190.366,2.684348212784963,2.186570701650563
190.427,2.683731624460801,2.1863421160509082
190.488,2.683115628392296,2.1861137500160894
190.549,2.68250022382118,2.1858856032649974
190.61,2.6818854099903984,2.185657675516971
190.671,2.6812711861441065,2.1854299664918
190.732,2.6806575515276685,2.18520247590972
190.793,2.680044505387655,2.1849752034914145
190.854,2.6794320469718405,2.1847481489580143
190.915,2.6788201755292005,2.1845213120310945
190.976,2.67820889030991,2.1842946924326747
191.037,2.67759819056534,2.1840682898852193
191.098,2.6769880755480586,2.1838421041116347
191.159,2.6763785445118247,2.18361613483527
191.22,2.6757695967115858,2.1833903817799145
191.281,2.67516123140348,2.1831648446697987
191.342,2.6745534478448296,2.1829395232295927
191.403,2.67394624529414,2.182714417184404
191.464,2.6733396230110977,2.18248952625978
191.525,2.672733580256568,2.1822648501817032
191.586,2.6721281162925936,2.1820403886765933
191.647,2.67152323038239,2.1818161414713053
191.708,2.670918921790345,2.1815921082931276
191.769,2.670315189782017,2.1813682888697836
191.83,2.6697120336241316,2.181144682929429
191.891,2.6691094525845793,2.180921290200652
191.952,2.6685074459324136,2.1806981104124707
192.013,2.6679060129378502,2.180475143294335
192.074,2.6673051528722618,2.1802523885761236
192.135,2.666704865008178,2.1800298459881438
192.196,2.666105148619284,2.1798075152611314
192.257,2.6655060029804147,2.179585396126249
192.318,2.664907427367557,2.179363488315085
192.379,2.6643094210578444,2.1791417915596547
192.44,2.6637119833295557,2.178920305592396
192.501,2.663115113462114,2.1786990301461726
192.562,2.662518810736082,2.17847796495427
192.623,2.6619230744331643,2.1782571097503967
192.684,2.6613279038361983,2.178036464268682
192.745,2.660733298229159,2.1778160282436763
192.806,2.6601392568971534,2.1775958014103494
192.867,2.659545779126418,2.1773757835040914
192.928,2.6589528642043176,2.1771559742607085
192.989,2.6583605114193443,2.1769363734164267
193.05,2.657768720061113,2.1767169807078868
193.111,2.65717748942036,2.1764977958721463
193.172,2.6565868187889436,2.1762788186466784
193.233,2.6559967074598365,2.1760600487693695
193.294,2.6554071547271287,2.17584148597852
193.355,2.654818159886024,2.1756231300128426
193.416,2.6542297222328353,2.175404980611463
193.477,2.653641841064988,2.1751870375139175
193.538,2.65305451568101,2.1749693004601522
193.599,2.6524677453805388,2.174751769190524
193.66,2.651881529464311,2.1745344434457974
193.721,2.651295867234167,2.174317322967146
193.782,2.650710757993043,2.1741004074961507
193.843,2.6501262010449746,2.1738836967747983
193.904,2.6495421956950898,2.1736671905454816
193.965,2.6489587412496096,2.173450888550998
194.026,2.648375837015846,2.1732347905345506
194.087,2.6477934823022,2.1730188962397445
194.148,2.6472116764181566,2.1728032054105877
194.209,2.6466304186742873,2.172587717791491
194.27,2.646049708382244,2.172372433127266
194.331,2.6454695448547607,2.172157351163124
194.392,2.6448899274056483,2.171942471644677
194.453,2.6443108553497936,2.171727794317936
194.514,2.643732328003159,2.171513318929309
194.575,2.6431543446827765,2.171299045225603
194.636,2.642576904706751,2.171084972954021
194.697,2.6420000073942536,2.170871101862161
194.758,2.641423652065521,2.1706574316980176
194.819,2.6408478380418567,2.17044396220998
194.88,2.640272564645623,2.170230693146829
194.941,2.639697831200244,2.170017624257741
195.002,2.6391236370302016,2.169804755292284
195.063,2.638549981461034,2.169592086000416
195.124,2.637976863819332,2.169379616132487
195.185,2.637404283432741,2.169167345439237
195.246,2.6368322396299546,2.168955273671796
195.307,2.636260731740715,2.1687434005816804
