λ (nm),n1 fit,n2 fit
190.0,1.7282366965162628,1.7257908879491173
190.061,1.7284023438859442,1.725958703668075
190.122,1.728567831839012,1.7261263578836314
190.183,1.728733160579961,1.726293850802958
190.244,1.7288983303129581,1.7264611826328944
190.305,1.7290633412418428,1.7266283535799487
190.366,1.7292281935701288,1.7267953638502977
190.427,1.7293928875010027,1.7269622136497889
190.488,1.729557423237327,1.7271289031839396
190.549,1.729721800981639,1.7272954326579386
190.61,1.729886020936152,1.7274618022766461
190.671,1.7300500833027557,1.7276280122445948
190.732,1.7302139882830176,1.7277940627659902
190.793,1.7303777360781825,1.727959954044712
190.854,1.7305413268891736,1.728125686284313
190.915,1.7307047609165935,1.7282912596880222
190.976,1.7308680383607244,1.7284566744587433
191.037,1.7310311594215289,1.728621930799056
191.098,1.73119412429865,1.7287870289112175
191.159,1.7313569331914123,1.7289519689971615
191.22,1.7315195862988233,1.7291167512585
191.281,1.7316820838195726,1.7292813758965238
191.342,1.7318444259520331,1.7294458431122024
191.403,1.7320066128942617,1.7296101531061852
191.464,1.7321686448440003,1.7297743060788027
191.525,1.7323305219986753,1.7299383022300658
191.586,1.732492244555399,1.730102141759667
191.647,1.7326538127109703,1.730265824866981
191.708,1.732815226661875,1.730429351751066
191.769,1.7329764866042867,1.7305927226106632
191.83,1.7331375927340662,1.7307559376441977
191.891,1.733298545246764,1.7309189970497794
191.952,1.7334593443376194,1.7310819010252034
192.013,1.733619990201562,1.7312446497679512
192.074,1.733780483033212,1.73140724347519
192.135,1.7339408230268798,1.7315696823437743
192.196,1.7341010103765684,1.7317319665702469
192.257,1.7342610452759732,1.7318940963508378
192.318,1.7344209279184815,1.7320560718814664
192.379,1.7345806584971748,1.7322178933577417
192.44,1.7347402372048288,1.7323795609749624
192.501,1.7348996642339132,1.7325410749281178
192.562,1.735058939776593,1.732702435411889
192.623,1.7352180640247292,1.7328636426206478
192.684,1.7353770371698793,1.7330246967484595
192.745,1.7355358594032975,1.7331855979890816
192.806,1.7356945309159353,1.7333463465359655
192.867,1.7358530518984427,1.7335069425822565
192.928,1.736011422541168,1.733667386320795
192.989,1.736169643034159,1.7338276779441162
193.05,1.736327713567163,1.7339878176444512
193.111,1.736485634329628,1.7341478056137283
193.172,1.7366434055107027,1.7343076420435717
193.233,1.7368010272992371,1.734467327125304
193.294,1.7369584998837837,1.7346268610499456
193.355,1.7371158234525974,1.7347862440082154
193.416,1.7372729981936366,1.7349454761905323
193.477,1.7374300242945624,1.7351045577870146
193.538,1.7375869019427417,1.7352634889874812
193.599,1.737743631325245,1.7354222699814517
193.66,1.7379002126288492,1.7355809009581473
193.721,1.7380566460400364,1.735739382106492
193.782,1.7382129317449957,1.7358977136151117
193.843,1.738369069929623,1.736055895672336
193.904,1.7385250607795224,1.736213928466198
193.965,1.7386809044800051,1.7363718121844354
194.026,1.7388366012160925,1.736529547014491
194.087,1.738992151172514,1.7366871331435125
194.148,1.7391475545337094,1.7368445707583544
194.209,1.7393028114838291,1.7370018600455772
194.27,1.7394579222067341,1.7371590011914486
194.331,1.7396128868859968,1.7373159943819443
194.392,1.739767705704902,1.7374728398027484
194.453,1.7399223788464466,1.737629537639253
194.514,1.7400769064933412,1.7377860880765603
194.575,1.7402312888280094,1.7379424912994823
194.636,1.7403855260325893,1.7380987474925411
194.697,1.7405396182889339,1.7382548568399698
194.758,1.7406935657786111,1.7384108195257137
194.819,1.7408473686829047,1.738566635733429
194.88,1.7410010271828151,1.738722305646486
194.941,1.741154541459059,1.7388778294479668
195.002,1.7413079116920709,1.7390332073206678
195.063,1.7414611380620033,1.7391884394470993
195.124,1.7416142207487266,1.7393435260094872
195.185,1.7417671599318312,1.7394984671897717
195.246,1.7419199557906255,1.7396532631696093
195.307,1.7420726085041394,1.7398079141303726
195.368,1.7422251182511226,1.7399624202531516
195.429,1.7423774852100458,1.7401167817187533
195.49,1.7425297095591015,1.7402709987077027
195.551,1.7426817914762045,1.7404250714002434
195.612,1.742833731138992,1.740578999976338
195.673,1.7429855287248244,1.7407327846156684
195.734,1.7431371844107857,1.740886425497637
195.795,1.7432886983736842,1.7410399228013662
195.856,1.7434400707900528,1.7411932767057
195.917,1.7435913018361497,1.7413464873892037
195.978,1.743742391687959,1.741499555030165
196.039,1.743893340521191,1.7416524798065942
196.1,1.744044148511282,1.7418052618962248
196.161,1.7441948158333969,1.7419579014765136
196.222,1.7443453426624274,1.742110398724642
196.283,1.7444957291729932,1.7422627538175162
196.344,1.7446459755394441,1.7424149669317675
196.405,1.7447960819358581,1.7425670382437528
196.466,1.7449460485360435,1.7427189679295554
196.527,1.7450958755135384,1.7428707561649854
196.588,1.7452455630416124,1.7430224031255803
196.649,1.7453951112932655,1.743173908986605
196.71,1.7455445204412308,1.743325273923053
196.771,1.7456937906579721,1.7434764981096464
196.832,1.7458429221156875,1.743627581720837
196.893,1.7459919149863072,1.7437785249308062
