λ (nm),n1 fit,n2 fit
190.0,3.1913059755929414,3.128525729142612
190.061,3.190320891688092,3.127585128277331
190.122,3.189336755813631,3.12664543263261
190.183,3.188353566753454,3.12570664104726
190.244,3.187371323293407,3.1247687523619523
190.305,3.1863900242212795,3.123831765419218
190.366,3.1854096683268054,3.122895679063441
190.427,3.184430254401656,3.121960492140857
190.488,3.183451781239436,3.121026203499547
190.549,3.1824742476356813,3.120092811989437
190.61,3.181497652387855,3.1191603164622923
190.671,3.1805219942953435,3.1182287157717155
190.732,3.1795472721594527,3.1172980087731403
190.793,3.1785734847834037,3.1163681943238313
190.854,3.1776006309723317,3.115439271282879
190.915,3.1766287095332792,3.114511238511196
190.976,3.1756577192751925,3.113584094871513
191.037,3.1746876590089217,3.112657839228378
191.098,3.173718527547212,3.111732470448148
191.159,3.1727503237047054,3.1108079873989922
191.22,3.171783046297932,3.1098843889508814
191.281,3.1708166941453086,3.1089616739755903
191.342,3.1698512660671367,3.10803984134669
191.403,3.168886760885597,3.107118889939548
191.464,3.1679231774247443,3.1061988186313214
191.525,3.166960514510508,3.105279626300956
191.586,3.1659987709706856,3.104361311829182
191.647,3.16503794563494,3.103443874098511
191.708,3.1640780373347948,3.1025273119932306
191.769,3.163119044903632,3.1016116243994034
191.83,3.162160967176689,3.1006968102048647
191.891,3.161203802991055,3.099782868299215
191.952,3.1602475511856634,3.098869797573818
192.013,3.1592922106012953,3.097957596921802
192.074,3.1583377800805694,3.097046265238049
192.135,3.157384258467944,3.096135801419196
192.196,3.156431644609708,3.095226204363632
192.257,3.1554799373539817,3.0943174729714906
192.318,3.154529135550714,3.093409606144653
192.379,3.1535792380516723,3.0925026027867384
192.44,3.152630243710447,3.091596461803104
192.501,3.1516821513824436,3.0906911821008416
192.562,3.150734959924881,3.0897867625887736
192.623,3.149788668196785,3.0888832021774495
192.684,3.14884327505899,3.0879804997791434
192.745,3.14789877937413,3.0870786543078497
192.806,3.146955180006641,3.0861776646792816
192.867,3.1460124758227517,3.0852775298108663
192.928,3.1450706656904845,3.084378248621742
192.989,3.14412974847965,3.0834798200327542
193.05,3.1431897230618437,3.082582242966454
193.111,3.1422505883104446,3.081685516347094
193.172,3.1413123431006076,3.080789639100625
193.233,3.140374986309265,3.0798946101546916
193.294,3.1394385168151206,3.079000428438632
193.355,3.1385029334986463,3.0781070928834717
193.416,3.1375682352420777,3.077214602421922
193.477,3.136634420929415,3.0763229559883767
193.538,3.1357014894464146,3.075432152518908
193.599,3.13476943968059,3.0745421909512656
193.66,3.133838270521204,3.0736530702248697
193.721,3.1329079808592697,3.0727647892808108
193.782,3.1319785695875453,3.0718773470618466
193.843,3.1310500356005306,3.0709907425123975
193.904,3.1301223777944633,3.070104974578544
193.965,3.1291955950673174,3.0692200422080234
194.026,3.1282696863187986,3.0683359443502263
