λ (nm),n1 fit,n2 fit
190.0,1.594928130586105,1.326990666427791
190.061,1.5951402612538017,1.3274022334757984
190.122,1.5953521877700365,1.3278134044376788
190.183,1.5955639103966888,1.3282241798215195
190.244,1.5957754293952178,1.3286345601345932
190.305,1.5959867450266638,1.3290445458833597
190.366,1.5961978575516491,1.3294541375734672
190.427,1.5964087672303786,1.3298633357097542
190.488,1.596619474322641,1.3302721407962517
190.549,1.5968299790878084,1.3306805533361832
190.61,1.5970402817848386,1.331088573831967
190.671,1.597250382672275,1.331496202785219
190.732,1.597460282008248,1.3319034406967525
190.793,1.5976699800504746,1.3323102880665794
190.854,1.5978794770562608,1.3327167453939142
190.915,1.598088773282501,1.3331228131771724
190.976,1.5982978689856802,1.3335284919139754
191.037,1.5985067644218731,1.333933782101149
191.098,1.5987154598467463,1.3343386842347267
191.159,1.5989239555155583,1.3347431988099498
191.22,1.599132251683161,1.3351473263212719
191.281,1.5993403486039988,1.3355510672623556
191.342,1.599548246532112,1.3359544221260786
191.403,1.5997559457211352,1.3363573914045328
191.464,1.5999634464242998,1.3367599755890263
191.525,1.600170748894433,1.337162175170085
191.586,1.6003778533839605,1.337563990637454
191.647,1.600584760144906,1.3379654224800985
191.708,1.6007914694288918,1.338366471186207
191.769,1.6009979814871411,1.3387671372431915
191.83,1.601204296570477,1.3391674211376883
191.891,1.6014104149293238,1.3395673233555607
191.952,1.6016163368137089,1.3399668443819004
192.013,1.6018220624732615,1.340365984701029
192.074,1.6020275921572154,1.3407647447964983
192.135,1.6022329261144082,1.3411631251510927
192.196,1.602438064593283,1.3415611262468317
192.257,1.6026430078418885,1.341958748564969
192.318,1.6028477561078807,1.3423559925859956
192.379,1.6030523096385223,1.3427528587896411
192.44,1.6032566686806846,1.3431493476548744
192.501,1.6034608334808478,1.3435454596599063
192.562,1.6036648042851016,1.3439411952821896
192.623,1.603868581339146,1.3443365549984212
192.684,1.6040721648882927,1.344731539284545
192.745,1.6042755551774648,1.3451261486157495
192.806,1.6044787524511979,1.3455203834664735
192.867,1.6046817569536413,1.3459142443104049
192.928,1.6048845689285582,1.3463077316204828
192.989,1.605087188619327,1.3467008458688996
193.05,1.6052896162689407,1.347093587527101
193.111,1.6054918521200099,1.3474859570657887
193.172,1.605693896414761,1.347877954954921
193.233,1.6058957493950388,1.3482695816637151
193.294,1.6060974113023065,1.3486608376606473
193.355,1.606298882377646,1.3490517234134556
193.416,1.60650016286176,1.3494422393891399
193.477,1.6067012529949707,1.3498323860539643
193.538,1.6069021530172225,1.3502221638734588
193.599,1.6071028631680815,1.350611573312419
193.66,1.6073033836867365,1.3510006148349096
193.721,1.6075037148120002,1.3513892889042647
193.782,1.6077038567823088,1.3517775959830882
193.843,1.6079038098357237,1.3521655365332572
193.904,1.6081035742099323,1.3525531110159223
193.965,1.6083031501422478,1.352940319891509
194.026,1.6085025378696105,1.3533271636197193
194.087,1.6087017376285886,1.3537136426595322
194.148,1.6089007496553784,1.3540997574692066
194.209,1.609099574185806,1.3544855085062815
194.27,1.6092982114553265,1.3548708962275775
194.331,1.6094966616990256,1.3552559210891988
194.392,1.609694925151621,1.355640583546534
194.453,1.6098930020474616,1.356024884054257
194.514,1.6100908926205288,1.3564088230663292
194.575,1.6102885971044378,1.3567924010360004
194.636,1.6104861157324377,1.3571756184158112
194.697,1.6106834487374115,1.3575584756575922
194.758,1.6108805963518789,1.3579409732124668
194.819,1.6110775588079944,1.3583231115308523
194.88,1.6112743363375497,1.3587048910624615
194.941,1.611470929171974,1.3590863122563033
195.002,1.6116673375423345,1.3594673755606848
195.063,1.611863561679337,1.3598480814232117
195.124,1.6120596018133273,1.3602284302907905
195.185,1.6122554581742905,1.36060842260963
195.246,1.612451130991853,1.3609880588252405
195.307,1.6126466204952825,1.3613673393824386
195.368,1.6128419269134888,1.3617462647253453
195.429,1.6130370504750249,1.3621248352973891
195.49,1.6132319914080866,1.3625030515413066
195.551,1.6134267499405142,1.3628809138991436
195.612,1.6136213262997932,1.3632584228122577
195.673,1.6138157207130537,1.363635578721318
195.734,1.6140099334070726,1.3640123820663068
195.795,1.6142039646082733,1.3643888332865215
195.856,1.614397814542727,1.3647649328205762
195.917,1.6145914834361526,1.3651406811064013
195.978,1.6147849715139178,1.3655160785812455
196.039,1.6149782790010399,1.365891125681678
196.1,1.6151714061221862,1.3662658228435893
196.161,1.615364353101675,1.3666401705021918
196.222,1.6155571201634757,1.3670141690920217
196.283,1.6157497075312093,1.3673878190469395
196.344,1.6159421154281506,1.3677611208001332
196.405,1.6161343440772267,1.3681340747841169
196.466,1.616326393701019,1.3685066814307338
196.527,1.6165182645217637,1.368878941171157
196.588,1.6167099567613525,1.3692508544358912
196.649,1.616901470641332,1.3696224216547728
196.71,1.6170928063829064,1.3699936432569721
196.771,1.6172839642069365,1.3703645196709942
196.832,1.6174749443339411,1.3707350513246808
196.893,1.6176657469840974,1.3711052386452103
196.954,1.617856372377242,1.3714750820590997
197.015,1.6180468207328706,1.3718445819922067
197.076,1.6182370922701397,1.3722137388697289
197.137,1.6184271872078668,1.3725825531162066
197.198,1.6186171057645309,1.3729510251555241
197.259,1.6188068481582731,1.3733191554109094
197.32,1.6189964146068978,1.3736869443049375
197.381,1.6191858053278723,1.3740543922595294
197.442,1.6193750205383284,1.3744214996959552
197.503,1.6195640604550625,1.3747882670348344
197.564,1.6197529252945368,1.375154694696137
197.625,1.6199416152728787,1.3755207830991856
197.686,1.6201301306058828,1.375886532662655
197.747,1.6203184715090106,1.3762519438045748
197.808,1.6205066381973918,1.3766170169423304
197.869,1.6206946308858239,1.376981752492664
197.93,1.6208824497887744,1.3773461508716747
197.99099999999999,1.6210700951203791,1.3777102124948217
198.052,1.6212575670944458,1.3780739377769244
198.113,1.621444865924452,1.3784373271321635
198.174,1.6216319918235467,1.378800380974082
198.235,1.6218189450045515,1.3791630997155877
198.296,1.6220057256799605,1.379525483768952
198.357,1.622192334061941,1.3798875335458138
198.418,1.6223787703623347,1.3802492494571785
198.47899999999998,1.622565034792657,1.3806106319134204
198.54,1.6227511275640993,1.3809716813242834
198.601,1.6229370488875279,1.3813323980988823
198.662,1.623122798973486,1.3816927826457037
198.723,1.6233083780321935,1.3820528353726078
198.784,1.6234937862735477,1.3824125566868277
198.845,1.623679023907124,1.3827719469949744
198.906,1.623864091142177,1.3831310067030333
198.967,1.6240489881876399,1.3834897362163687
199.028,1.6242337152521258,1.383848135939723
199.089,1.624418272543929,1.3842062062772196
199.15,1.624602660271024,1.3845639476323626
199.211,1.6247868786410673,1.3849213604080381
199.272,1.6249709278613975,1.385278445006516
199.333,1.6251548081390366,1.385635201829451
199.394,1.6253385196806889,1.385991631277883
