λ (nm),n1 fit,n2 fit
190.0,2.1581864527136143,2.3532587611177527
190.061,2.1581128171208888,2.352985353168038
190.122,2.158039252393984,2.3527122083421474
190.183,2.157965758441996,2.352439326302555
190.244,2.1578923351741652,2.352166706712274
190.305,2.1578189824998786,2.3518943492348585
190.366,2.1577457003286686,2.3516222535344014
190.427,2.157672488570211,2.351350419275534
190.488,2.1575993471343278,2.3510788461234227
190.549,2.157526275930984,2.3508075337437724
190.61,2.15745327487029,2.3505364818028207
190.671,2.1573803438624988,2.3502656899673404
190.732,2.157307482818007,2.3499951579046363
190.793,2.1572346916473557,2.3497248852825448
190.854,2.1571619702612272,2.3494548717694337
190.915,2.1570893185704474,2.3491851170342004
190.976,2.1570167364859842,2.3489156207462702
191.037,2.156944223918948,2.3486463825755974
191.098,2.1568717807805915,2.3483774021926616
191.159,2.1567994069823078,2.3481086792684693
191.22,2.1567271024356316,2.347840213474551
191.281,2.15665486705224,2.3475720044829607
191.342,2.1565827007439484,2.347304051966276
191.403,2.1565106034227153,2.347036355597595
191.464,2.1564385750006374,2.346768915050537
191.525,2.1563666153899526,2.346501729999241
191.586,2.1562947245030384,2.3462348001183653
191.647,2.1562229022524106,2.3459681250830844
191.708,2.1561511485507254,2.34570170456909
191.769,2.1560794633107774,2.345435538252591
191.83,2.1560078464454997,2.3451696258103096
191.891,2.1559362978679646,2.3449039669194818
191.952,2.155864817491381,2.344638561257856
192.013,2.155793405229097,2.344373408503694
192.074,2.1557220609945977,2.3441085083357667
192.135,2.1556507847015056,2.3438438604333562
192.196,2.1555795762635803,2.343579464476252
192.257,2.155508435594718,2.3433153201447534
192.318,2.1554373626089514,2.3430514271196645
192.379,2.1553663572204496,2.3427877850822973
192.44,2.1552954193435183,2.3425243937144677
192.501,2.1552245488925976,2.3422612526984956
192.562,2.1551537457822647,2.3419983617172044
192.623,2.155083009927231,2.34173572045392
192.684,2.1550123412423425,2.341473328592469
192.745,2.1549417396425814,2.3412111858171776
192.806,2.154871205043063,2.3409492918128723
192.867,2.1548007373590377,2.340687646264878
192.928,2.1547303365058887,2.340426248859016
192.989,2.1546600023991345,2.340165099281605
193.05,2.154589734954426,2.3399041972194587
193.111,2.1545195340875476,2.3396435423598856
193.172,2.1544493997144163,2.339383134390688
193.233,2.154379331751082,2.33912297300016
193.294,2.154309330113728,2.338863057877089
193.355,2.154239394718668,2.338603388710751
193.416,2.154169525482349,2.3383439651909144
193.477,2.1540997223213494,2.338084787007835
193.538,2.1540299851523783,2.3378258538522574
193.599,2.153960313892277,2.3375671654154124
193.66,2.1538907084580172,2.3373087213890185
193.721,2.153821168766702,2.3370505214652777
193.782,2.1537516947355635,2.3367925653368773
193.843,2.153682286281966,2.336534852696989
193.904,2.1536129433234015,2.3362773832392656
193.965,2.153543665777494,2.336020156657842
194.026,2.1534744535619947,2.335763172647333
194.087,2.1534053065947862,2.3355064309028357
194.148,2.153336224793879,2.3352499311199235
194.209,2.153267208077412,2.3349936729946488
194.27,2.1531982563636527,2.334737656223542
194.331,2.153129369570998,2.3344818805036076
194.392,2.1530605476179714,2.3342263455323278
194.453,2.1529917904232256,2.3339710510076572
194.514,2.1529230979055387,2.3337159966280256
194.575,2.1528544699838186,2.3334611820923348
194.636,2.1527859065770985,2.3332066070999575
194.697,2.152717407604539,2.332952271350738
194.758,2.1526489729854275,2.3326981745449915
194.819,2.152580602639177,2.3324443163835005
194.88,2.1525122964853276,2.332190696567517
194.941,2.1524440544435444,2.3319373147987603
195.002,2.1523758764336187,2.331684170779415
195.063,2.152307762375467,2.331431264212133
195.124,2.152239712189131,2.331178594800029
195.185,2.152171725794777,2.330926162246684
195.246,2.1521038031126962,2.3306739662561395
195.307,2.152035944063305,2.3304220065329
195.368,2.1519681485671427,2.3301702827819324
195.429,2.1519004165448736,2.3299187947086617
195.49,2.1518327479172847,2.3296675420189747
195.551,2.151765142605288,2.3294165244192158
195.612,2.151697600529918,2.329165741616187
195.673,2.151630121612332,2.328915193317147
195.734,2.1515627057738107,2.3286648792298115
195.795,2.1514953529357563,2.328414799062352
195.856,2.1514280630196954,2.3281649525233914
195.917,2.1513608359472745,2.32791533932201
195.978,2.1512936716402637,2.3276659591677378
196.039,2.151226570020554,2.3274168117705583
196.1,2.1511595310101583,2.3271678968409053
196.161,2.15109255453121,2.326919214089663
196.222,2.1510256405059645,2.3266707632281647
196.283,2.150958788856797,2.3264225439681927
196.344,2.1508919995062037,2.3261745560219764
196.405,2.1508252723768018,2.325926799102192
196.466,2.150758607391327,2.325679272921962
196.527,2.150692004472637,2.325431977194854
196.588,2.1506254635437076,2.32518491163488
196.649,2.1505589845276343,2.3249380759564953
196.71,2.150492567347632,2.3246914698745975
196.771,2.1504262119270345,2.324445093104527
196.832,2.150359918189295,2.3241989453620646
196.893,2.1502936860579847,2.3239530263634314
196.954,2.1502275154567925,2.3237073358252873
197.015,2.150161406309527,2.3234618734647325
197.076,2.150095358540113,2.3232166389993028
197.137,2.1500293720725945,2.322971632146972
197.198,2.1499634468311317,2.322726852626151
197.259,2.149897582740003,2.322482300155684
197.32,2.1498317797236033,2.322237974454851
197.381,2.1497660377064443,2.3219938752433653
197.442,2.1497003566131543,2.321750002241374
197.503,2.1496347363684785,2.3215063551694546
197.564,2.1495691768972773,2.3212629337486175
197.625,2.1495036781245282,2.321019737700303
197.686,2.1494382399753236,2.3207767667463806
197.747,2.1493728623748716,2.3205340206091494
197.808,2.149307545248496,2.320291499011337
197.869,2.1492422885216347,2.3200492016760963
197.93,2.1491770921198414,2.31980712832701
197.99099999999999,2.1491119559687846,2.3195652786880836
198.052,2.149046879994246,2.3193236524837486
198.113,2.148981864122123,2.3190822494388614
198.174,2.1489169082784265,2.3188410692787014
198.235,2.148852012389281,2.318600111728969
198.296,2.1487871763809245,2.3183593765157897
198.357,2.148722400179709,2.3181188633657066
198.418,2.1486576837120994,2.317878572005686
198.47899999999998,2.148593026904673,2.3176385021631107
198.54,2.148528429684121,2.3173986535657853
198.601,2.148463891977246,2.3171590259419306
198.662,2.1483994137109637,2.316919619020185
198.723,2.148334994812302,2.3166804325296027
198.784,2.1482706352084007,2.316441466199655
198.845,2.1482063348265106,2.3162027197602266
198.906,2.1481420935939948,2.315964192941617
198.967,2.148077911438328,2.3157258854745395
199.028,2.148013788287095,2.315487797090119
199.089,2.147949724067992,2.3152499275198926
199.15,2.1478857187088267,2.315012276495809
199.211,2.1478217721375157,2.3147748437502274
199.272,2.1477578842820875,2.3145376290159154
199.333,2.1476940550706796,2.31430063202605
199.394,2.14763028443154,2.3140638525142165
199.455,2.1475665722930266,2.3138272902144075
199.516,2.147502918583606,2.3135909448610223
199.577,2.1474393232318545,2.3133548161888657
199.638,2.1473757861664575,2.3131189039331472
199.699,2.1473123073162097,2.3128832078294823
199.76,2.147248886610014,2.312647727613888
199.821,2.147185523976882,2.312412463022785
199.882,2.1471222193459334,2.3121774137929973
199.943,2.1470589726463962,2.3119425796617485
200.004,2.146995783807606,2.311707960366664
200.065,2.146932652759007,2.311473555645769
200.126,2.14686957943015,2.3112393652374865
200.187,2.1468065637506935,2.3110053888806408
200.248,2.1467436056504026,2.310771626314451
200.309,2.1466807050591505,2.3105380772785353
200.37,2.1466178619069156,2.310304741512907
200.431,2.1465550761237844,2.3100716187579753
200.492,2.1464923476399482,2.309838708754545
200.553,2.1464296763857056,2.3096060112438135
200.614,2.146367062291461,2.3093735259673727
200.675,2.1463045052877243,2.309141252667207
200.736,2.1462420053051106,2.308909191085693
200.797,2.1461795622743405,2.3086773409655974
200.858,2.146117176126241,2.308445702050079
200.919,2.146054846791743,2.3082142740826854
200.98,2.1459925742018813,2.3079830568073545
201.041,2.1459303582877975,2.3077520499684105
201.102,2.145868198980736,2.307521253310567
201.163,2.145806096212046,2.3072906665789246
201.224,2.145744049913181,2.30706028951897
201.285,2.145682060015697,2.3068301218765743
201.346,2.1456201264512558,2.306600163397995
201.407,2.1455582491516205,2.3063704138298733
201.468,2.1454964280486597,2.306140872919234
201.529,2.145434663074343,2.3059115404134842
201.59,2.145372954160744,2.3056824160604137
201.651,2.145311301240039,2.3054534996081935
201.712,2.145249704244507,2.3052247908053753
201.773,2.145188163106528,2.304996289400891
201.834,2.1451266777585865,2.3047679951440507
201.895,2.1450652481332666,2.304539907784546
201.956,2.1450038741632564,2.304312027072443
202.017,2.1449425557813435,2.3040843527581876
202.078,2.1448812929204184,2.3038568845926006
202.139,2.1448200855134725,2.30362962232688
202.2,2.144758933493598,2.303402565712599
202.261,2.1446978367939877,2.3031757145017044
202.322,2.144636795347936,2.3029490684465177
202.383,2.1445758090888374,2.3027226272997323
202.444,2.1445148779501864,2.3024963908144165
202.505,2.1444540018655776,2.3022703587440083
202.566,2.144393180768706,2.302044530842318
202.627,2.1443324145933675,2.301818906863526
202.688,2.144271703273455,2.3015934865621825
202.749,2.1442110467429623,2.3013682696932074
202.81,2.1441504449359825,2.3011432560118883
202.871,2.144089897786708,2.300918445273881
202.932,2.1440294052294298,2.30069383723521
202.993,2.1439689671985365,2.300469431652263
203.054,2.1439085836285177,2.300245228281796
203.115,2.1438482544539585,2.30002122688093
203.176,2.1437879796095447,2.2997974272071504
203.237,2.143727759030059,2.299573829018306
203.298,2.143667592650381,2.299350432072609
203.359,2.1436074804054894,2.2991272361286343
203.42,2.1435474222304602,2.2989042409453195
203.481,2.143487418060466,2.298681446281962
203.542,2.143427467830777,2.2984588518982205
203.603,2.1433675714767606,2.298236457554114
203.664,2.14330772893388,2.2980142630100207
203.725,2.143247940137696,2.297792268026677
203.786,2.1431882050238653,2.297570472365178
203.847,2.1431285235281408,2.2973488757869758
203.908,2.1430688955863726,2.2971274780538793
203.969,2.1430093211345045,2.296906278928054
204.03,2.1429498001085783,2.2966852781720197
204.091,2.1428903324447304,2.2964644755486523
204.152,2.1428309180791922,2.2962438708211814
204.213,2.1427715569482912,2.29602346375319
204.274,2.142712248988449,2.2958032541086144
204.335,2.1426529941361827,2.2955832416517428
204.396,2.142593792328104,2.295363426147216
204.457,2.14253464350092,2.295143807360024
204.518,2.14247554759143,2.2949243850555097
204.579,2.1424165045365298,2.2947051589993634
204.64,2.1423575142732076,2.2944861289576264
204.701,2.1422985767385465,2.294267294696687
204.762,2.142239691869723,2.294048655983283
204.823,2.142180859604007,2.293830212584498
204.88400000000001,2.142122079878762,2.2936119642677633
204.945,2.142063352631444,2.293393910800856
205.006,2.1420046777996027,2.2931760519518987
205.067,2.141946055320881,2.2929583874893584
205.128,2.1418874851330143,2.292740917182047
205.189,2.1418289671738298,2.2925236407991187
205.25,2.1417705013812474,2.292306558110073
205.311,2.14171208769328,2.2920896688847487
205.372,2.1416537260480313,2.291872972893329
205.433,2.1415954163836974,2.291656469906338
205.494,2.141537158638567,2.291440159694638
205.555,2.1414789527510196,2.291224042029434
205.61599999999999,2.1414207986595253,2.291008116682269
205.677,2.141362696302646,2.290792383425024
205.738,2.1413046456190363,2.29057684202992
205.799,2.141246646547439,2.290361492269515
205.86,2.1411886990266895,2.2901463339167023
205.921,2.141130802995713,2.289931366744714
205.982,2.141072958393525,2.289716590527115
206.043,2.1410151651592324,2.2895020050378085
206.10399999999998,2.1409574232320305,2.28928761005103
206.165,2.140899732551206,2.28907340534135
206.226,2.1408420930561345,2.288859390683672
206.287,2.1407845046862817,2.288645565853232
206.348,2.140726967381202,2.288431930625599
206.409,2.1406694810805407,2.2882184847766722
206.47,2.1406120457240307,2.288005228082683
206.531,2.1405546612514943,2.287792160320193
206.59199999999998,2.140497327602843,2.287579281266094
206.653,2.1404400447180763,2.287366590697606
206.714,2.140382812537283,2.2871540883922776
206.775,2.1403256310006396,2.2869417741279867
206.836,2.1402685000484114,2.2867296476829377
