λ (nm),n1 fit,n2 fit
190.0,1.7954500866316354,1.8880275571546505
190.061,1.7955618746738715,1.888068162089772
190.122,1.7956735551329257,1.8881087279472957
190.183,1.795785128146802,1.8881492547773495
190.244,1.795896593853284,1.8881897426299803
190.305,1.7960079523899337,1.8882301915551554
190.366,1.7961192038940934,1.8882706016027615
190.427,1.796230348502885,1.8883109728226057
190.488,1.796341386353211,1.8883513052644152
190.549,1.7964523175817548,1.8883915989778381
190.61,1.7965631423249815,1.8884318540124423
190.671,1.7966738607191375,1.8884720704177171
190.732,1.7967844729002513,1.8885122482430723
190.793,1.7968949790041342,1.8885523875378387
190.854,1.7970053791663807,1.8885924883512686
190.915,1.7971156735223683,1.8886325507325352
190.976,1.7972258622072586,1.8886725747307338
191.037,1.7973359453559972,1.8887125603948807
191.098,1.7974459231033146,1.888752507773914
191.159,1.7975557955837262,1.8887924169166943
191.22,1.797665562931533,1.8888322878720039
191.281,1.797775225280822,1.8888721206885473
191.342,1.797884782765466,1.8889119154149512
191.403,1.7979942355191252,1.8889516720997654
191.464,1.7981035836752461,1.888991390791462
191.525,1.7982128273670637,1.8890310715384357
191.586,1.7983219667276003,1.8890707143890046
191.647,1.7984310018896663,1.8891103193914098
191.708,1.7985399329858616,1.8891498865938157
191.769,1.7986487601485746,1.8891894160443097
191.83,1.7987574835099833,1.8892289077909032
191.891,1.7988661032020563,1.8892683618815314
191.952,1.7989746193565517,1.8893077783640528
192.013,1.7990830321050186,1.8893471572862501
192.074,1.7991913415787975,1.8893864986958309
192.135,1.7992995479090204,1.8894258026404256
192.196,1.7994076512266108,1.8894650691675905
192.257,1.7995156516622852,1.8895042983248054
192.318,1.7996235493465522,1.8895434901594754
192.379,1.799731344409714,1.8895826447189303
192.44,1.799839036981866,1.889621762050425
192.501,1.7999466271928977,1.8896608422011392
192.562,1.8000541151724927,1.889699885218178
192.623,1.8001615010501295,1.8897388911485724
192.684,1.8002687849550816,1.8897778600392785
192.745,1.8003759670164179,1.889816791937178
192.806,1.8004830473630031,1.889855686889079
192.867,1.8005900261234986,1.8898945449417148
192.928,1.800696903426362,1.8899333661417457
192.989,1.8008036793998476,1.8899721505357576
193.05,1.8009103541720082,1.8900108981702632
193.111,1.8010169278706933,1.8900496090917016
193.172,1.801123400623551,1.8900882833464385
193.233,1.801229772558028,1.8901269209807665
193.294,1.8013360438013697,1.8901655220409053
193.355,1.8014422144806213,1.8902040865730017
193.416,1.801548284722627,1.8902426146231293
193.477,1.8016542546540315,1.8902811062372895
193.538,1.8017601244012802,1.8903195614614114
193.599,1.8018658940906187,1.8903579803413515
193.66,1.8019715638480942,1.8903963629228937
193.721,1.8020771337995554,1.8904347092517506
193.782,1.802182604070653,1.8904730193735622
193.843,1.8022879747868399,1.890511293333897
193.904,1.8023932460733718,1.8905495311782519
193.965,1.8024984180553074,1.8905877329520522
194.026,1.802603490857509,1.8906258987006517
194.087,1.8027084646046425,1.890664028469333
194.148,1.8028133394211783,1.8907021223033076
194.209,1.802918115431391,1.8907401802477162
194.27,1.80302279275936,1.890778202347628
194.331,1.8031273715289708,1.8908161886480424
194.392,1.8032318518639137,1.8908541391938876
194.453,1.8033362338876855,1.8908920540300211
194.514,1.8034405177235888,1.8909299332012308
194.575,1.8035447034947338,1.8909677767522342
194.636,1.8036487913240375,1.891005584727678
194.697,1.8037527813342238,1.8910433571721401
194.758,1.8038566736478252,1.8910810941301277
194.819,1.803960468387182,1.8911187956460789
194.88,1.8040641656744432,1.891156461764362
194.941,1.8041677656315667,1.8911940925292758
195.002,1.8042712683803195,1.8912316879850501
195.063,1.8043746740422786,1.8912692481758455
195.124,1.8044779827388306,1.8913067731457534
195.185,1.804581194591173,1.8913442629387964
195.246,1.8046843097203131,1.8913817175989283
195.307,1.80478732824707,1.8914191371700342
195.368,1.8048902502920743,1.8914565216959311
195.429,1.8049930759757675,1.8914938712203675
195.49,1.8050958054184045,1.8915311857870232
195.551,1.8051984387400513,1.89156846543951
195.612,1.8053009760605876,1.8916057102213724
195.673,1.8054034174997062,1.891642920176086
195.734,1.8055057631769134,1.8916800953470596
195.795,1.8056080132115286,1.891717235777634
195.856,1.8057101677226866,1.8917543415110822
195.917,1.805812226829336,1.8917914125906106
195.978,1.8059141906502407,1.8918284490593575
196.039,1.8060160593039793,1.8918654509603947
