λ (nm),TMS,TmS,TM,Tm,n1,d1 (nm),m,d2 (nm),n2,κ,α1 (cm^-1),α2 (cm^-1),discarded
309.0,0.618794131268754,0.6028486015435776,0.618794131268754,0.6028486015435776,2.011528029926099,129.71577600722293,31.0,2381.0257320530404,2.0246557264325316,0.002841977460723157,1155.771587349598,1155.771587349598,yes
343.0,0.6295111296674103,0.6056847068954153,0.6295111296674103,0.6056847068954153,2.0283461741546205,148.30500501060635,27.5,2325.1701608408393,1.9936909008847326,0.003217029971184218,1178.611979457787,1178.6119794577871,no
682.0,0.736435108393498,0.7299681511671091,0.736435108393498,0.7299681511671091,1.8108588017513088,2873.562413880084,13.0,2448.0097485860183,1.8739531966333463,0.0030301598838880506,558.3300897610088,558.3300897610088,yes
699.0,0.7365729983682535,0.7362083547823791,0.7365729983682535,0.7362083547823791,1.7769386039198483,3747.9664140101568,11.5,2261.895819660686,1.6990494891875878,0.0039029092117670726,701.6509818206217,701.6509818206217,yes
717.0,0.7367186659209036,0.7357399538982237,0.7367186659209036,0.7357399538982237,1.7790334032763484,3133.8715447792943,12.0,2418.1670743659124,1.8185758294420606,0.0033478312942841312,586.7515871453855,586.7515871453855,yes
740.0,0.7371310711070944,0.7351426258006715,0.7371310711070944,0.7351426258006715,1.782445130155601,3267.8287568512064,11.5,2387.170257313084,1.7987076137322102,0.0035859351355441577,608.9485123283807,608.9485123283808,no
766.0,0.7375972682740928,0.7360652079562298,0.7375972682740928,0.7360652079562298,1.7784000418590495,477.5402805554282,11.0,2368.9833000655703,1.7809530379914928,0.003791397742032027,621.9857594362792,621.9857594362792,yes
786.0,0.7375972682740928,0.7367761430891888,0.7375972682740928,0.7367761430891888,1.7729824336406752,546.7703449899906,10.5,2327.434227042266,1.7443870665254912,0.0040967912261834745,654.9846931027545,654.9846931027544,yes
