λ (nm),TM,Tm,TM Corrected,Tm Corrected,n1,Δn1,d1 (nm),Δd1 (nm),m,Δm,d2 (nm),Δd2 (nm),n2,Δn2,κ,α1 (cm^-1),α2 (cm^-1),discarded
381.0,0.7809351978394249,0.7757912250740384,0.7851703352229283,0.7759313549884453,1.887770188692333,0.008287828182604135,986.9361717055987,5.246055953327089,9.0,0.04783947020438908,908.2143633106326,4.827610441421911,1.826130390469534,0.00970679004491074,0.0024189286120286607,797.8255493026136,797.8255493026137,yes
393.0,0.7850835820269935,0.7795361616356264,0.787733676057714,0.7796845201872128,1.876673822069504,0.00804159923898666,961.1229382936223,4.61798215408544,9.5,0.04564538907135018,994.7120155070098,4.779370206501513,1.9882933254062425,0.009553307623803853,0.0013705431392133927,438.23799059345424,438.2379905934543,no
422.0,0.7944514005173666,0.7835852952666232,0.7955028841121755,0.7837315086921828,1.8771231075687256,0.00812513017766971,999.4204639623571,4.324844823338318,8.0,0.034628011961105674,899.2484260589172,3.8923981566967045,1.7979049863590397,0.007782234421571545,0.0025501328689512648,759.3818660450386,759.3818660450386,no
442.0,0.7997618380211685,0.786763031426663,0.8016535029069854,0.7869141535134843,1.8807217764382864,0.00776623217835885,958.5460203900682,3.584527574584504,8.5,0.03509980813912077,998.8186575674717,4.124510970163814,2.000808363077877,0.008262116431433148,0.0010957421143347797,311.52718340480465,311.5271834048046,no
476.0,0.8074240147488746,0.7909375427306372,0.8080412299342883,0.791089079481587,1.879185685234688,0.007976248059096008,952.0104962211868,3.037495878935414,7.0,0.02971166545827486,886.5542203148149,3.7630003435164983,1.774472575399384,0.00753179078930713,0.0026525499761649446,700.2715561680312,700.2715561680312,no
507.0,0.8140444530599513,0.7929616908602595,0.8150533805560354,0.7931152036149401,1.8928354625632438,0.0075145131994965655,924.5265688858545,2.509381690883112,7.5,0.02977482729529174,1004.4454669215471,3.987625374017032,2.025039606229339,0.008039360605547222,0.0006644604685876486,164.69144983950994,164.6914498395099,no
551.0,0.8207736134589647,0.79831160882618,0.8211215831513978,0.7984681942549122,1.8858883010551724,0.007831164171571169,948.8366631226046,2.21533673827774,6.0,0.024915041364399655,876.5100239898253,3.6397139173362385,1.7606261507414056,0.007311012228827644,0.0026874418783800415,612.9109010575893,612.9109010575893,no
595.0,0.8282607024162467,0.8000058644850115,0.8282889175801279,0.8001621167758344,1.8995886336697365,0.007277841165134167,883.2235520620877,1.6474527934020555,6.5,0.024903269442070546,1017.9835600849372,3.900172136060523,2.059655667874285,0.007891101546917089,-2.5873480183370806e-05,-5.464466236428828,-5.464466236428828,no
657.0,0.8370009417503473,0.8058133496317242,0.83717745235163,0.8059748560231569,1.9024773345495913,0.007687672994223429,1214.138186991359,1.4900124314457712,5.0,0.02020437472397923,863.3479990387688,3.4886812979553894,1.7494425000561153,0.007069278365837763,0.0026133037334419213,499.84388496681396,499.843884966814,yes
721.0,0.843145741193482,0.8111569533675688,0.8420682006580383,0.8113175919425191,1.8936905275359677,0.007043180905469904,1163.454348887758,1.296298190457746,4.5,0.016736797070984234,856.6605664500204,3.1861675687529765,1.7278740308773413,0.006426461559781689,0.002737214025207554,477.0713715891816,477.0713715891815,yes
