λ (nm),TM,Tm,TM Corrected,Tm Corrected,n1,Δn1,d1 (nm),Δd1 (nm),m,Δm,d2 (nm),Δd2 (nm),n2,Δn2,κ,α1 (cm^-1),α2 (cm^-1),discarded
323.0,0.7342477475511954,0.7322343827024077,0.7492232962951955,0.7342477475511954,1.9536659317931444,0.00925336657969406,762.1525558796418,4.403773457258045,11.0,0.06355880808393999,909.3161584536947,5.254095563889449,1.927488220445793,0.011137168535215378,0.002894502849973542,1126.1113175568544,1126.1113175568541,yes
329.0,0.7382398946365554,0.7329860703777433,0.7507378749127751,0.7350847757658988,1.951822817896756,0.008851250132392519,695.4463371746004,3.522494759992851,10.5,0.05318339173398952,884.9420060890818,4.482306416352207,1.8740523663186017,0.009492234393136402,0.0032462532833322927,1239.927716304982,1239.9277163049817,no
355.0,0.7555391986731155,0.7451254164329217,0.7573010489222871,0.7457779517387018,1.914324968268839,0.008970992423687105,932.3159051809117,5.392101108298382,10.0,0.0578355585090235,927.2197925753258,5.362627456421488,1.9258607325028327,0.011138323107489844,0.002827144794984548,1000.7591344854172,1000.7591344854172,no
365.0,0.7600363821243472,0.74980733511933,0.761607319110078,0.7513647064207115,1.9029747374073969,0.00860208019216611,854.2142507339794,4.212826132037363,9.5,0.04685223668414145,911.0735765005752,4.493245772933916,1.881104814071429,0.009277259787005524,0.00299702458773874,1031.827992051288,1031.8279920512882,no
393.0,0.7726284957877962,0.7576665117683661,0.7736648756358923,0.7589051881302077,1.908473156783955,0.008664787937318074,1013.9287738574178,5.138929371800384,9.0,0.045615003280997074,926.6569947361327,4.696606872805287,1.9188082847500056,0.00972516068938621,0.002610377234832692,834.6811138980584,834.6811138980585,no
413.0,0.7815436640171087,0.7632705927622184,0.7824716392327387,0.76428201984169,1.911486318930134,0.008151012159416271,934.787583510115,3.925328391270486,8.5,0.03624593211518071,918.2644848760518,3.915688492070442,1.9044321412538576,0.008120931542335948,0.0025803989908950633,785.1392264529247,785.1392264529247,no
441.0,0.7940248995381463,0.7694663219022592,0.7948011082683236,0.7701909855548323,1.924098217810078,0.008414261215600025,851.0094221649481,2.8058387150130804,8.0,0.03498474719311058,916.7931156901675,4.009221922600586,1.9139258209211252,0.008369776373911524,0.002325849138493277,662.7546999409186,662.7546999409186,no
470.0,0.802837576004998,0.7758743244175477,0.8034671186870429,0.7763023997720653,1.9239051897747284,0.007732014008927301,854.7696026641519,2.4947403397250225,7.5,0.030141872570001678,916.1054345959598,3.681751102703657,1.912298332978165,0.007685367022460599,0.002162213494481572,578.1101301920019,578.1101301920017,no
516.0,0.8168163041937976,0.7803935938895191,0.8172132041788046,0.7807193820531616,1.9481564245709222,0.008190755864083455,770.4085393224301,1.6887495555911642,7.0,0.029430537674207644,927.0302821796089,3.897571377831189,1.959495483324009,0.008238429377772423,0.0015530336414037282,378.21698283812077,378.21698283812077,no
552.0,0.819364969197195,0.7839269123510909,0.8197012231372998,0.7841727289126542,1.9366712161798956,0.007430446055602505,873.1072523759786,1.877505815268068,6.5,0.02493861578460612,926.3317309680907,3.5540663273388216,1.946475579780328,0.00746806255665539,0.0016353804668829675,372.2970478683896,372.29704786838954,no
616.0,0.8238919982620859,0.7887615075504539,0.8241205305488633,0.7889268070976624,1.9259182349323225,0.0080230792058882,964.2931662198762,1.7731242357027373,6.0,0.024995077341391288,959.5422933751595,3.9973056392080135,2.005065145726893,0.008352793065328615,0.0009897827213870437,201.91520299737982,201.9152029973798,no
661.0,0.8332636375717616,0.7921634062043351,0.8334434618875135,0.7922720493591359,1.9405605062578908,0.007189038572144591,1001.0687628243902,1.210120680524722,5.5,0.02037540804282483,936.7138999985555,3.4701687148829783,1.9722441388771967,0.007306414379944103,0.0010300197584179288,195.81860853846285,195.81860853846288,no
768.0,0.8555613885482286,0.7921634062043351,0.8556253229782727,0.7922720493591359,2.002925667571295,0.007957447425240613,1017.2865447127915,1.1429686262351244,5.0,0.01986456001357665,958.597730852464,3.8084244306794335,2.08318456698898,0.008276308970061855,-0.0008972541307870879,-146.81286383769847,-146.81286383769847,yes
