λ (nm),TM,Tm,TM Corrected,Tm Corrected,n1,Δn1,d1 (nm),Δd1 (nm),m,Δm,d2 (nm),Δd2 (nm),n2,Δn2,κ,α1 (cm^-1),α2 (cm^-1),discarded
343.0,0.7764445351466067,0.7690970136396021,0.7887479252723012,0.7764397574225416,1.9206607374169362,0.008275106790993058,1536.276010237408,16.102154835955183,15.0,0.1572193544192639,1339.3828227361544,14.038460180721971,1.8729759129902896,0.019631204258877648,0.0012235670238993554,448.2739560882731,448.2739560882731,yes
350.0,0.7816701840062219,0.7710616995650341,0.7912424195252659,0.7759752214207045,1.9290547693910942,0.00796840320233093,1179.582966374577,9.07726274244996,15.5,0.11927738575303895,1406.1290757733127,10.820606463843713,1.9749065749217338,0.01519752860407436,0.0008577363484311916,307.96093839409906,307.96093839409906,no
365.0,0.7928680029911116,0.7780755359776659,0.7965877643530472,0.780194538746946,1.9250580475013925,0.008196677931825052,741.9107944388295,3.3689632166139245,15.0,0.06811391427109831,1422.0350412566038,6.457358192710004,1.9931084788380633,0.009050561337371666,0.0007212684012043971,248.32126142358243,248.32126142358243,no
376.0,0.7974141941232961,0.7832190160135958,0.8016092047488524,0.7865848981921708,1.912977619699578,0.007764628913923051,941.4492790778851,5.118169362611045,14.5,0.07882894746124773,1425.0036027228077,7.747002353870686,1.9847356030365517,0.010789973694912839,0.0006367893357786341,212.82262757090223,212.8226275709022,no
392.0,0.8040471615128767,0.7944721892079486,0.8089355686050272,0.8174494156812852,1.8032768974327595,0.007466971206547358,8651.784724402158,-404.1673433053899,13.0,0.053830127709898874,1412.9832216158636,5.850851328578945,1.855138047152287,0.0076817167690538465,0.0006309313962582655,202.25810606164467,202.25810606164464,yes
399.0,0.8006859281848233,0.7993954524804779,0.8263970783787401,0.8309526420827726,1.818087540963232,0.007306255064866274,2431.6724274812577,-30.92666947904533,12.5,0.05023310828170699,1371.6336225915716,5.512113622917795,1.815639915653852,0.007296418918690344,0.00037612484997555997,118.45925468829898,118.45925468829898,no
401.0,0.7997378880153724,0.7977822505820076,0.8313221195969669,0.8234791271819645,1.8678530721912614,0.007358254412558813,2608.6733695759553,34.14851072962846,13.0,0.17017486537892312,1395.45237192677,18.266993810410543,1.8977305023164974,0.024842002519783548,0.00012997362137485765,40.7305909298468,40.7305909298468,no
408.0,0.8026400188197209,0.7921360439373613,0.8248683367985745,0.797321825029136,1.9429899130697255,0.007333722795800649,1109.6023715603453,5.89864693740012,13.5,0.07176600888381471,1417.4031380579643,7.534916014652942,2.005121735422841,0.01065922846499893,0.0001871019965179143,57.62728016986888,57.62728016986889,no
423.0,0.8088328848381171,0.7923165873254626,0.811096589459555,0.7958406896980245,1.8892531093164582,0.007879563797481852,1232.5713747229306,6.659548274230633,12.0,0.06483566057887039,1343.388023279878,7.258287491924484,1.8478572855857551,0.009983920647202566,0.001099938190133367,326.7666891277389,326.7666891277389,no
442.0,0.8133272988133667,0.7925447307013723,0.8153647531635319,0.7939690553049155,1.9057352924616209,0.007507000920289108,1289.9015758726177,6.74627800540998,11.5,0.060145827025391806,1333.60598927523,6.974855230519522,1.8504055521340412,0.009677754110041624,0.0011411287765808068,324.4309304349476,324.4309304349476,no
465.0,0.8187783741405663,0.8003292529771566,0.8205414195737294,0.8015021694364126,1.8882084744604193,0.007769862219322469,1443.3102381587548,7.472749556559825,11.0,0.056952582299299524,1354.458490464534,7.012718968106034,1.862054770640492,0.009640802506427812,0.0009473160900291194,256.0069908871302,256.0069908871302,no
481.0,0.8252974196984111,0.8057331046699036,0.8267454739383484,0.8067314988813007,1.8874400723825167,0.007302661516079035,1247.4050551568928,5.170223136909771,10.5,0.04352022040725543,1337.9232734061725,5.545401499679361,1.838574314588427,0.0076204913720006595,0.0009119752337178801,238.25818665313318,238.2581866531332,no
516.0,0.8395838386868794,0.8093788686171364,0.8403415930778325,0.8102702066115572,1.9165465599871558,0.007603776947912106,1303.3024708514113,4.980257161459169,10.0,0.03967436589676728,1346.1713134781814,5.340849325066518,1.8784364841651884,0.007452577638660678,0.0005023848820304514,122.34795772569312,122.3479577256931,no
542.0,0.8419719324852876,0.8120835215968368,0.8427019706086277,0.8128954386741518,1.9095525707885497,0.0070298781368555545,1315.0860344208886,4.573374235604807,9.5,0.034973555230558215,1348.2215883361935,4.96337917712703,1.874432065303596,0.006900584564402592,0.0004756283352416768,110.27531246010297,110.27531246010297,no
573.0,0.8448192750910819,0.814046673075511,0.845516266895345,0.814677317860567,1.9084319213156395,0.007522845892654314,1244.5403495565492,3.6286474763855128,9.0,0.03547709104929128,1351.1092385325578,5.325936163662018,1.8773443699302086,0.007400301904765375,0.0004137708251040134,90.74341252471594,90.74341252471594,no
606.0,0.847164859906758,0.816133866362638,0.8476778548811814,0.8165717851580515,1.9046316164423982,0.006948669985542919,1077.4467560037742,2.3912188818310205,8.5,0.0310105609752704,1352.229994381116,4.933342434511194,1.875160141460249,0.006841149165311732,0.0003844086627092547,79.7132297520575,79.7132297520575,no
651.0,0.8503600266241751,0.8170531746862906,0.8506223802477144,0.8173932639843393,1.906676121759773,0.007474175357933118,1156.5161185133343,2.3869043016204508,8.0,0.031360020813749126,1365.7274931395425,5.353655326345684,1.8959103119248646,0.007431973355370669,0.00022190195303368963,42.83413489817921,42.83413489817921,no
711.0,0.8525467557462613,0.8182779661845733,0.8528078197094878,0.8184877175605442,1.904695346490263,0.006866688851317723,1588.5967577213846,1.793757634116172,7.5,0.027038532161996965,1399.8301643950754,5.046580389510632,1.9412330526765247,0.006998412310496768,-0.00012601473385613838,-22.272121638622632,-22.272121638622636,no
764.0,0.8544769941482627,0.8182779661845733,0.8547369197208966,0.8184877175605442,1.9073329071197718,0.007455570863329933,1611.2997507842272,1.7587475770622978,7.0,0.02736228995394368,1401.9576708493737,5.4801103275623,1.9468756428905867,0.007610139406434678,-0.00020568680262555294,-33.831630788942974,-33.83163078894298,yes
