λ (nm),TM,Tm,TM Corrected,Tm Corrected,n1,Δn1,d1 (nm),Δd1 (nm),m,Δm,d2 (nm),Δd2 (nm),n2,Δn2,κ,α1 (cm^-1),α2 (cm^-1),discarded
366.0,0.7798333702782108,0.7791932175168089,0.8474044908781522,0.7798315640027583,2.1038413384718226,0.008204365851251548,712.556415448583,3.210255272803166,29.0,0.13065267660622107,2522.5286255924943,11.364659198257636,2.085334818117708,0.009394985365766403,-0.00011958388460105159,-41.05834462845828,-41.05834462845828,yes
369.0,0.7805716516409384,0.7795962789849837,0.835816592130092,0.7939813762206579,2.014912212034355,0.007141123604548806,812.6561028858057,4.08023460472663,27.5,0.13807372052154457,2518.0997810705067,12.643032924250608,1.9936814647493348,0.010010000631737574,3.787212423078896e-05,12.897429513201796,12.897429513201796,yes
379.0,0.7830114026343235,0.78210183457983,0.7975228075255748,0.7830105133451644,1.9126240884314494,0.008138407457323665,2444.755121419803,34.24188882903188,26.0,0.3641628978520308,2576.042009405336,36.08072781283137,1.9360174578605513,0.027116374144100782,0.0005031909769570933,166.8412745710897,166.8412745710897,no
382.0,0.7839044594909472,0.7828600287578295,0.7979862402645824,0.7973658234235503,1.850866511909142,0.007835629139090519,2928.0348573172337,48.19661664400124,24.5,0.4032797303717674,2528.275253720574,41.61641480106305,1.8387647034825352,0.030266797299492228,0.0005877998660130942,193.36416134531953,193.36416134531953,no
392.0,0.7869072882504673,0.7853879202029794,0.7995444939709102,0.7869072882504673,1.898056979856577,0.008058474109092557,2200.176880765034,25.851401276950163,25.0,0.2937423066181075,2581.587408598376,30.33285760551799,1.9254080664738586,0.02262295226508567,0.0005057250807110514,162.12063247938204,162.12063247938204,no
396.0,0.7877555370874061,0.7863990767810395,0.7996198694357668,0.797393272478143,1.8510771702204245,0.007804187247817586,2331.9949859263784,28.38918505546777,23.5,0.2860837406725687,2513.6715393912646,30.600874757924558,1.828351782306707,0.022257945410538757,0.0006317554018485005,200.47657871847642,200.47657871847645,no
407.0,0.7900723958509853,0.7887086103760736,0.7998257457054496,0.7900723958509853,1.878194147662914,0.007994564537232522,2435.1528686356787,29.332932047082497,24.0,0.2890949386370139,2600.3701513378096,31.323077055605278,1.919121019726189,0.02311700722644776,0.0005196701092554598,160.45128231225138,160.45128231225135,no
412.0,0.7911403976686174,0.7897583983738165,0.8005705155300629,0.7995039972457223,1.837531784953644,0.0077862541474521055,2672.7819372452877,34.401619760015585,22.5,0.28959954937368143,2522.405347190731,32.46610897263112,1.8212788547155787,0.0234418460270865,0.0006601139225153419,201.3406844181107,201.34068441811067,no
423.0,0.7935037269919719,0.7918304681012255,0.8022185804833235,0.793502927918133,1.8651769262087976,0.007926104247343165,2113.1173716088706,20.417033011081443,23.0,0.22222701188497573,2608.063573833554,25.199224992133978,1.9114586815024666,0.018468597875299506,0.000522340346746256,155.17547007201728,155.17547007201733,no
429.0,0.7945506375552618,0.7929548761747197,0.8027026247196443,0.8007175605654514,1.83309881058601,0.007745501712518042,2464.4423927996395,26.920368641618435,21.5,0.2348555306002854,2515.821827698259,27.481612569295557,1.812142989910371,0.019794967600883156,0.0006961754203442093,203.92536933922185,203.9253693392218,no
441.0,0.7966340243572905,0.7944326332280607,0.8036658888311264,0.7988649775177084,1.8401979543268434,0.007820561791225413,2579.2400014245295,27.99273695704282,21.0,0.22791499657776226,2516.3053730781194,27.30970145208116,1.8195106228177964,0.01974732177965334,0.0007190670610306125,204.89939196119508,204.89939196119508,no
448.0,0.79765499098781,0.7952907650277545,0.8047049093295546,0.8030992514590932,1.8233922332035741,0.007707579645520363,3050.77406715574,37.85379132199406,20.5,0.25436256668601864,2518.382998666268,31.247920167765088,1.8043824165812161,0.02238865086657166,0.0007208924802523555,202.209867856154,202.209867856154,no
459.0,0.7992668895935873,0.796903258235216,0.8063453113199098,0.8032358140855325,1.826328375514408,0.007736155805345388,2504.3664803562147,24.210789317090505,20.0,0.19334861336785522,2513.239164182164,24.296565372820442,1.8035965357377575,0.017436144462998137,0.0007337159645314002,200.8746565571587,200.8746565571587,no
467.0,0.8002287310089575,0.7980709257302743,0.8065013551971115,0.8033347042632989,1.824185647946609,0.007673810686213875,2561.8225531366606,24.442080121466997,19.5,0.18604745351509172,2496.0452929368003,23.814506185088348,1.7891559752392034,0.017070149391516118,0.0007855465999835147,211.3805077139743,211.38050771397428,no
