1.82824 9842.82 99.211 1 9806.52 2.61186e-013 0.216734 3.76402 6.68434e-036 9810.5 0 32.3196 32.3196 0.325766
1.82984 9488.19 97.4074 1 9866.64 2.78611e-013 0.228867 3.8463 9.99175e-036 9870.72 0 -382.521 382.521 -3.92702
1.83145 10556.2 102.743 1 9925.81 2.97219e-013 0.241668 3.93043 1.49332e-035 9929.98 0 626.185 626.185 6.09466
1.83305 10013.9 100.069 1 9984 3.17092e-013 0.255173 4.01646 2.23158e-035 9988.27 0 25.5991 25.5991 0.255814
1.83466 9277.46 96.3196 1 10041.2 3.38318e-013 0.269421 4.10443 3.33439e-035 10045.6 0 -768.1 768.1 -7.9745
1.83627 9327.75 96.5803 1 10097.4 3.60993e-013 0.284452 4.1944 4.98176e-035 10101.8 0 -774.079 774.079 -8.01487
1.83789 9932.54 99.6621 1 10152.4 3.85214e-013 0.300307 4.28639 7.4417e-035 10157 0 -224.494 224.494 -2.25255
1.8395 10427.6 102.116 1 10206.4 4.11088e-013 0.31703 4.38047 1.11148e-034 10211.1 0 216.51 216.51 2.12024
1.84113 9900.52 99.5014 1 10259.3 4.38733e-013 0.334668 4.47668 1.65987e-034 10264.1 0 -363.607 363.607 -3.6543
1.84275 10208.8 101.038 1 10311 4.6827e-013 0.353271 4.57507 2.47846e-034 10316 0 -107.205 107.205 -1.06103
1.84438 9815.05 99.0709 1 10361.6 4.99828e-013 0.372887 4.67567 3.70006e-034 10366.6 0 -551.587 551.587 -5.5676
1.84601 10410.7 102.033 1 10410.9 5.33555e-013 0.393575 4.77857 5.52318e-034 10416.1 0 -5.39655 5.39655 -0.0528904
1.84764 10480.6 102.375 1 10459 5.69599e-013 0.41539 4.8838 8.24334e-034 10464.3 0 16.2483 16.2483 0.158714
1.84928 10744.9 103.657 1 10505.9 6.08121e-013 0.438391 4.99142 1.23013e-033 10511.3 0 233.581 233.581 2.25339
1.85092 9612.81 98.0449 1 10551.4 6.49292e-013 0.46264 5.10148 1.83531e-033 10557 0 -944.148 944.148 -9.62975
1.85256 10491 102.426 1 10595.6 6.93305e-013 0.488208 5.21405 2.7379e-033 10601.3 0 -110.268 110.268 -1.07656
1.85421 10754.4 103.704 1 10638.5 7.40349e-013 0.515158 5.32916 4.08353e-033 10644.3 0 110.12 110.12 1.06187
1.85586 10827.5 104.055 1 10680 7.90648e-013 0.54357 5.44691 6.08974e-033 10686 0 141.56 141.56 1.36042
1.85751 10927.3 104.534 1 10720.1 8.4442e-013 0.573514 5.56732 9.07965e-033 10726.2 0 201.069 201.069 1.92348
1.85917 10944.1 104.614 1 10758.7 9.0192e-013 0.605079 5.69049 1.35357e-032 10765 0 179.113 179.113 1.71213
1.86083 10149.5 100.745 1 10795.9 9.63399e-013 0.638342 5.81645 2.01742e-032 10802.4 0 -652.883 652.883 -6.48057
1.86249 10360.5 101.787 1 10831.6 1.02914e-012 0.673395 5.94528 3.00631e-032 10838.3 0 -477.728 477.728 -4.69342
1.86416 10274.6 101.363 1 10865.9 1.09945e-012 0.710333 6.07705 4.47909e-032 10872.6 0 -598.085 598.085 -5.9004
1.86583 10514.7 102.541 1 10898.5 1.17465e-012 0.749254 6.21183 6.67211e-032 10905.5 0 -390.78 390.78 -3.81095
1.8675 11450.9 107.009 1 10929.7 1.25509e-012 0.790262 6.34969 9.93696e-032 10936.8 0 514.107 514.107 4.80434
1.86918 11588.4 107.65 1 10959.2 1.34113e-012 0.833465 6.49069 1.47965e-031 10966.5 0 621.909 621.909 5.77716
1.87086 11214.5 105.899 1 10987.1 1.43316e-012 0.878973 6.6349 2.20271e-031 10994.6 0 219.869 219.869 2.07623
1.87254 11168.7 105.682 1 11013.4 1.53163e-012 0.926916 6.78242 3.27859e-031 11021.1 0 147.556 147.556 1.39622
1.87423 10842.8 104.129 1 11038.1 1.63698e-012 0.977413 6.93332 4.87895e-031 11046 0 -203.234 203.234 -1.95176
1.87592 11757.8 108.433 1 11061.1 1.74969e-012 1.03059 7.08766 7.25865e-031 11069.2 0 688.614 688.614 6.35057
1.87761 11848.5 108.851 1 11082.4 1.87032e-012 1.0866 7.24554 1.07972e-030 11090.7 0 757.75 757.75 6.96137
1.87931 10822.5 104.031 1 11102 1.99939e-012 1.14558 7.40702 1.60565e-030 11110.5 0 -287.971 287.971 -2.76812
1.88101 10922.9 104.513 1 11119.8 2.13752e-012 1.20768 7.57221 2.38724e-030 11128.6 0 -205.703 205.703 -1.96821
1.88272 11180.8 105.739 1 11135.9 2.28537e-012 1.27307 7.74118 3.54849e-030 11144.9 0 35.8563 35.8563 0.339101
1.88442 11882.9 109.009 1 11150.2 2.44362e-012 1.34191 7.91403 5.27339e-030 11159.5 0 723.448 723.448 6.6366
1.88613 11284.3 106.228 1 11162.8 2.61302e-012 1.41438 8.09085 7.83494e-030 11172.3 0 112.076 112.076 1.05506
1.88785 11707.8 108.202 1 11173.5 2.79436e-012 1.49066 8.27172 1.1638e-029 11183.2 0 524.506 524.506 4.84745
1.88956 11466.9 107.084 1 11182.4 2.98851e-012 1.57095 8.45675 1.72828e-029 11192.4 0 274.463 274.463 2.56308
1.89129 12492.7 111.771 1 11189.5 3.19638e-012 1.65546 8.64603 2.56594e-029 11199.8 0 1292.99 1292.99 11.5682
1.89301 11154.1 105.613 1 11194.7 3.41893e-012 1.74438 8.83964 3.80847e-029 11205.3 0 -51.1523 51.1523 -0.484337
1.89474 10598.2 102.948 1 11198 3.65727e-012 1.83796 9.03773 5.65149e-029 11208.9 0 -610.695 610.695 -5.9321
1.89647 11822.1 108.729 1 11199.5 3.91249e-012 1.93641 9.24035 8.3839e-029 11210.7 0 611.408 611.408 5.62321
1.8982 11205.8 105.858 1 11199.1 4.18582e-012 2.04 9.44763 1.24341e-028 11210.5 0 -4.73048 4.73048 -0.0446872
1.89994 10955.9 104.67 1 11196.7 4.47861e-012 2.14898 9.65972 1.84369e-028 11208.5 0 -252.685 252.685 -2.41411
1.90168 11544.3 107.445 1 11192.5 4.79219e-012 2.2636 9.87666 2.7329e-028 11204.6 0 339.702 339.702 3.16165
1.90343 11668.2 108.02 1 11186.3 5.12807e-012 2.38416 10.0986 4.04972e-028 11198.8 0 469.418 469.418 4.34568
1.90518 11408 106.808 1 11178.2 5.48793e-012 2.51096 10.3256 5.9996e-028 11191.1 0 216.9 216.9 2.03075
1.90693 11424.3 106.885 1 11168.2 5.87347e-012 2.64431 10.5579 8.88582e-028 11181.4 0 242.924 242.924 2.27277
1.90869 11224.8 105.947 1 11156.2 6.28656e-012 2.78453 10.7956 1.31567e-027 11169.8 0 55.0272 55.0272 0.519384
1.91045 12251.4 110.686 1 11142.3 6.72914e-012 2.93194 11.0387 1.9474e-027 11156.2 0 1095.16 1095.16 9.89429
1.91221 11513.6 107.302 1 11126.4 7.20341e-012 3.08693 11.2875 2.88161e-027 11140.8 0 372.867 372.867 3.47494
1.91398 11369.2 106.627 1 11108.5 7.71173e-012 3.24986 11.542 4.26286e-027 11123.3 0 245.886 245.886 2.30605
1.91575 11648.3 107.927 1 11088.7 8.25646e-012 3.42112 11.8023 6.30403e-027 11104 0 544.393 544.393 5.04407
1.91752 11011.7 104.937 1 11067 8.84032e-012 3.6011 12.0687 9.31971e-027 11082.6 0 -70.8944 70.8944 -0.675592
1.9193 11392.3 106.735 1 11043.2 9.46616e-012 3.79026 12.3413 1.37737e-026 11059.3 0 332.918 332.918 3.11912
1.92108 11226.1 105.953 1 11017.5 1.0137e-011 3.989 12.6201 2.0349e-026 11034.1 0 191.998 191.998 1.8121
1.92286 10817.3 104.006 1 10989.9 1.08562e-011 4.19785 12.9054 3.00549e-026 11007 0 -189.611 189.611 -1.82306
1.92465 10983 104.8 1 10960.2 1.16272e-011 4.41723 13.1973 4.43739e-026 10977.8 0 5.17231 5.17231 0.0493541
1.92645 11004.9 104.904 1 10928.7 1.2454e-011 4.64772 13.4959 6.54959e-026 10946.8 0 58.1289 58.1289 0.554113
1.92824 11357.9 106.573 1 10895.1 1.33405e-011 4.8898 13.8015 9.66357e-026 10913.8 0 444.03 444.03 4.16644
1.93004 10791.3 103.881 1 10859.7 1.42911e-011 5.14405 14.1142 1.42533e-025 10878.9 0 -87.6395 87.6395 -0.843652
1.93184 10669 103.291 1 10822.3 1.53106e-011 5.41104 14.434 2.10156e-025 10842.1 0 -173.091 173.091 -1.67576
1.93365 11715.4 108.238 1 10782.9 1.6404e-011 5.69141 14.7614 3.09754e-025 10803.4 0 911.987 911.987 8.42579
1.93546 10630.5 103.104 1 10741.7 1.75766e-011 5.98574 15.0962 4.56375e-025 10762.8 0 -132.283 132.283 -1.283
1.93728 10744.9 103.658 1 10698.5 1.88346e-011 6.29476 15.4389 6.72184e-025 10720.3 0 24.6746 24.6746 0.238039
1.93909 10776.2 103.808 1 10653.5 2.0184e-011 6.61911 15.7895 9.89647e-025 10675.9 0 100.285 100.285 0.966061
1.94092 10614.5 103.027 1 10606.5 2.16316e-011 6.95954 16.1483 1.45651e-024 10629.6 0 -15.1544 15.1544 -0.147093
1.94274 10849.3 104.16 1 10557.7 2.31847e-011 7.31681 16.5153 2.14281e-024 10581.6 0 267.719 267.719 2.57027
1.94457 10824.2 104.04 1 10507.1 2.48512e-011 7.69171 16.8909 3.1513e-024 10531.6 0 292.581 292.581 2.81221
1.94641 10648.8 103.193 1 10454.6 2.66395e-011 8.08507 17.2753 4.63267e-024 10479.9 0 168.845 168.845 1.6362
1.94824 10911.2 104.457 1 10400.3 2.85585e-011 8.49774 17.6686 6.80775e-024 10426.4 0 484.781 484.781 4.64098
1.95008 10350.3 101.736 1 10344.1 3.06177e-011 8.93058 18.0709 9.99975e-024 10371.1 0 -20.8552 20.8552 -0.204992
1.95193 9931.5 99.6569 1 10286.2 3.28281e-011 9.38461 18.4827 1.46831e-023 10314.1 0 -382.603 382.603 -3.8392
1.95378 10618.7 103.047 1 10226.6 3.52004e-011 9.86071 18.9041 2.15505e-023 10255.3 0 363.347 363.347 3.52603
1.95563 10401.3 101.987 1 10165.2 3.77469e-011 10.36 19.3352 3.16169e-023 10194.9 0 206.426 206.426 2.02405
1.95749 10669.8 103.295 1 10102.1 4.04806e-011 10.8834 19.7764 4.63661e-023 10132.7 0 537.112 537.112 5.19979
1.95935 10327.7 101.625 1 10037.3 4.34152e-011 11.4321 20.2278 6.7965e-023 10068.9 0 258.764 258.764 2.54626
1.96121 10326.5 101.619 1 9970.79 4.65662e-011 12.0073 20.6897 9.9587e-023 10003.5 0 323.003 323.003 3.17856
1.96308 10112.7 100.562 1 9902.68 4.99492e-011 12.6101 21.1624 1.45854e-022 9936.45 0 176.284 176.284 1.75299
1.96495 10690.8 103.397 1 9832.96 5.35819e-011 13.2418 21.6461 2.13523e-022 9867.85 0 823.002 823.002 7.95967
1.96683 9799.33 98.9915 1 9761.65 5.74831e-011 13.9037 22.1411 3.12449e-022 9797.69 0 1.63345 1.63345 0.0165009
1.96871 9459.01 97.2574 1 9688.78 6.16728e-011 14.5972 22.6476 4.57007e-022 9726.02 0 -267.013 267.013 -2.74543
1.97059 10201.9 101.005 1 9614.38 6.61727e-011 15.3236 23.166 6.68146e-022 9652.87 0 549.046 549.046 5.43585
1.97248 9571.02 97.8316 1 9538.5 7.10056e-011 16.0844 23.6963 9.76349e-022 9578.28 0 -7.266 7.266 -0.0742705
1.97437 9412.71 97.0191 1 9461.15 7.61977e-011 16.8812 24.2392 1.42612e-021 9502.27 0 -89.5539 89.5539 -0.923054
1.97627 9234.85 96.0981 1 9382.37 8.17748e-011 17.7155 24.7946 2.08203e-021 9424.88 0 -190.032 190.032 -1.97748
1.97817 9617.62 98.0695 1 9302.2 8.77665e-011 18.5889 25.363 3.03819e-021 9346.15 0 271.477 271.477 2.76821
1.98007 8836.42 94.0022 1 9220.66 9.42041e-011 19.5033 25.9446 4.43134e-021 9266.11 0 -429.687 429.687 -4.57103
1.98198 9114.69 95.4709 1 9137.8 1.01121e-010 20.4603 26.5398 6.45996e-021 9184.8 0 -70.1177 70.1177 -0.73444
1.98389 9552.48 97.7368 1 9053.65 1.08554e-010 21.4619 27.149 9.41301e-021 9102.26 0 450.219 450.219 4.60644
1.9858 8431.79 91.8248 1 8968.25 1.16541e-010 22.5098 27.7723 1.37087e-020 9018.53 0 -586.75 586.75 -6.38989
1.98772 9270.86 96.2853 1 8881.64 1.25125e-010 23.6062 28.4102 1.99548e-020 8933.66 0 337.205 337.205 3.50215
1.98965 8827.67 93.9557 1 8793.85 1.34351e-010 24.7532 29.063 2.90321e-020 8847.67 0 -19.993 19.993 -0.212792
1.99158 8430.46 91.8176 1 8704.92 1.44267e-010 25.9528 29.7311 4.22171e-020 8760.61 0 -330.145 330.145 -3.59566
1.99351 8749.85 93.5406 1 8614.91 1.54926e-010 27.2072 30.4147 6.13559e-020 8672.53 0 77.3197 77.3197 0.82659
1.99544 8491.12 92.1473 1 8523.84 1.66385e-010 28.5189 31.1143 8.91246e-020 8583.47 0 -92.3514 92.3514 -1.00222
1.99738 8048.6 89.714 1 8431.75 1.78706e-010 29.8903 31.8303 1.29397e-019 8493.47 0 -444.87 444.87 -4.95876
1.99933 8745.11 93.5153 1 8338.7 1.9195e-010 31.3236 32.5629 1.87754e-019 8402.59 0 342.523 342.523 3.66275
2.00128 7983.93 89.3529 1 8244.71 2.06192e-010 32.8217 33.3128 2.72291e-019 8310.85 0 -326.914 326.914 -3.65869
2.00323 7767.2 88.1317 1 8149.84 2.21507e-010 34.3873 34.0802 3.94675e-019 8218.31 0 -451.106 451.106 -5.11854
2.00519 7822.79 88.4465 1 8054.13 2.37975e-010 36.0228 34.8655 5.71729e-019 8125.02 0 -302.228 302.228 -3.41707
2.00715 8218.18 90.6542 1 7957.62 2.55686e-010 37.7314 35.6691 8.27748e-019 8031.02 0 187.153 187.153 2.06447
2.00911 7738.82 87.9705 1 7860.36 2.74735e-010 39.516 36.4916 1.19773e-018 7936.37 0 -197.552 197.552 -2.24566
2.01108 7164.98 84.6462 1 7762.39 2.95224e-010 41.3797 37.3333 1.7321e-018 7841.1 0 -676.117 676.117 -7.98757
2.01306 6990.97 83.612 1 7663.76 3.17263e-010 43.3255 38.1946 2.50334e-018 7745.28 0 -754.301 754.301 -9.02144
2.01504 7564.81 86.9759 1 7564.51 3.40971e-010 45.3569 39.0761 3.61587e-018 7648.94 0 -84.1307 84.1307 -0.967287
2.01702 7694.18 87.7165 1 7464.67 3.66481e-010 47.4774 39.9783 5.21993e-018 7552.13 0 142.054 142.054 1.61947
2.019 6505.92 80.6593 1 7364.33 3.93922e-010 49.6901 40.9015 7.53052e-018 7454.92 0 -949 949 -11.7655
2.02099 7287.46 85.3666 1 7263.49 4.23451e-010 51.9991 41.8463 1.08577e-017 7357.33 0 -69.8711 69.8711 -0.818483
2.02299 7256.9 85.1874 1 7162.22 4.55224e-010 54.4078 42.8132 1.56449e-017 7259.44 0 -2.54604 2.54604 -0.0298875
2.02499 7411.21 86.0884 1 7060.56 4.89419e-010 56.9206 43.8029 2.25296e-017 7161.28 0 249.928 249.928 2.90315
2.02699 7092.9 84.2193 1 6958.56 5.26218e-010 59.541 44.8156 3.24226e-017 7062.91 0 29.9832 29.9832 0.356013
2.029 6241.06 79.0004 1 6856.27 5.6582e-010 62.2731 45.852 4.66287e-017 6964.39 0 -723.334 723.334 -9.15608
2.03101 6609.77 81.3005 1 6753.72 6.08451e-010 65.1217 46.9127 6.70189e-017 6865.75 0 -255.984 255.984 -3.14862
2.03303 6801.53 82.4714 1 6650.97 6.54336e-010 68.0906 47.9981 9.626e-017 6767.06 0 34.4716 34.4716 0.417983
2.03505 6657.27 81.5921 1 6548.06 7.03733e-010 71.1848 49.109 1.3817e-016 6668.35 0 -11.0854 11.0854 -0.135864
2.03708 6856.87 82.8062 1 6445.04 7.56913e-010 74.4089 50.2459 1.98195e-016 6569.69 0 287.182 287.182 3.46812
2.03911 6392.13 79.9508 1 6341.94 8.1417e-010 77.7677 51.4094 2.84109e-016 6471.12 0 -78.9893 78.9893 -0.987973
2.04114 6029.26 77.6483 1 6238.84 8.75816e-010 81.2658 52.6001 4.06977e-016 6372.7 0 -343.439 343.439 -4.42301
2.04318 6421.65 80.1352 1 6135.75 9.42196e-010 84.9088 53.8187 5.82586e-016 6274.48 0 147.173 147.173 1.83656
2.04522 5667.47 75.2826 1 6032.73 1.01368e-009 88.7018 55.0658 8.33398e-016 6176.5 0 -509.035 509.035 -6.76166
2.04727 5632.19 75.0479 1 5929.82 1.09067e-009 92.6504 56.3421 1.19136e-015 6078.82 0 -446.623 446.623 -5.95117
2.04932 5491.94 74.1077 1 5827.08 1.17358e-009 96.7596 57.6481 1.70183e-015 5981.49 0 -489.543 489.543 -6.60584
2.05138 5798.15 76.1456 1 5724.52 1.26289e-009 101.036 58.9849 2.42939e-015 5884.55 0 -86.3995 86.3995 -1.13466
2.05344 5902.04 76.8247 1 5622.22 1.35908e-009 105.485 60.3529 3.46539e-015 5788.06 0 113.979 113.979 1.48363
2.0555 5296.16 72.7747 1 5520.21 1.4627e-009 110.112 61.7527 4.93944e-015 5692.07 0 -395.917 395.917 -5.44031
2.05757 5221.11 72.2572 1 5418.51 1.57434e-009 114.924 63.1855 7.03562e-015 5596.62 0 -375.514 375.514 -5.1969
2.05965 5350.29 73.1456 1 5317.2 1.69461e-009 119.928 64.6517 1.00136e-014 5501.78 0 -151.49 151.49 -2.07107
2.06173 5190.4 72.0445 1 5216.29 1.8242e-009 125.129 66.1522 1.42416e-014 5407.57 0 -217.164 217.164 -3.0143
2.06381 4891.07 69.9362 1 5115.82 1.96383e-009 130.534 67.6878 2.02394e-014 5314.05 0 -422.98 422.98 -6.04809
2.0659 5688.53 75.4223 1 5015.86 2.11429e-009 136.151 69.2592 2.87404e-014 5221.27 0 467.255 467.255 6.19518
2.06799 5054.83 71.0974 1 4916.42 2.27644e-009 141.986 70.8674 4.07807e-014 5129.28 0 -74.4407 74.4407 -1.04703
2.07009 5165.79 71.8735 1 4817.55 2.4512e-009 148.046 72.5132 5.78203e-014 5038.11 0 127.685 127.685 1.77652
2.07219 4838.35 69.5582 1 4719.28 2.63957e-009 154.339 74.1975 8.19155e-014 4947.82 0 -109.467 109.467 -1.57375
2.0743 4476.93 66.9098 1 4621.64 2.8426e-009 160.873 75.9213 1.1596e-013 4858.44 0 -381.514 381.514 -5.70192
2.07641 4763.27 69.0165 1 4524.7 3.06145e-009 167.655 77.6851 1.64017e-013 4770.04 0 -6.76315 6.76315 -0.0979933
2.07853 4827.06 69.4771 1 4428.45 3.29739e-009 174.692 79.4903 2.31803e-013 4682.64 0 144.428 144.428 2.07879
2.08065 4510.39 67.1594 1 4332.96 3.55172e-009 181.993 81.3374 3.27327e-013 4596.29 0 -85.9082 85.9082 -1.27917
2.08277 4752.36 68.9374 1 4238.24 3.82598e-009 189.566 83.2279 4.61851e-013 4511.04 0 241.328 241.328 3.50069
2.0849 4491.73 67.0204 1 4144.33 4.12167e-009 197.42 85.1625 6.51098e-013 4426.92 0 64.8175 64.8175 0.967131
2.08704 4505.39 67.1222 1 4051.27 4.44053e-009 205.562 87.1422 9.1712e-013 4343.97 0 161.425 161.425 2.40494
2.08918 4004.07 63.2777 1 3959.07 4.78435e-009 214.001 89.168 1.2907e-012 4262.24 0 -258.178 258.178 -4.08008
2.09132 4248.66 65.1817 1 3867.77 5.15519e-009 222.747 91.2413 1.81495e-012 4181.76 0 66.8961 66.8961 1.0263
2.09347 4212.01 64.9 1 3777.4 5.55513e-009 231.808 93.3628 2.54986e-012 4102.57 0 109.44 109.44 1.68629
2.09563 4161.99 64.5135 1 3688 5.98646e-009 241.193 95.5337 3.5791e-012 4024.72 0 137.267 137.267 2.12772
2.09779 3671.4 60.5921 1 3599.56 6.45179e-009 250.912 97.7554 5.01955e-012 3948.22 0 -276.825 276.825 -4.56866
2.09995 3717.21 60.969 1 3512.13 6.95371e-009 260.973 100.029 7.03322e-012 3873.13 0 -155.919 155.919 -2.55736
2.10212 3512.7 59.268 1 3425.73 7.49521e-009 271.386 102.355 9.84587e-012 3799.47 0 -286.772 286.772 -4.83856
2.10429 2906.83 53.915 1 3340.38 8.07943e-009 282.162 104.736 1.37708e-011 3727.28 0 -820.448 820.448 -15.2174
2.10647 3409.32 58.3894 1 3256.11 8.70973e-009 293.309 107.172 1.92422e-011 3656.59 0 -247.269 247.269 -4.23483
2.10865 3686.72 60.7184 1 3172.93 9.38986e-009 304.837 109.664 2.68626e-011 3587.43 0 99.2886 99.2886 1.63523
2.11084 3238.89 56.9113 1 3090.86 1.01238e-008 316.757 112.215 3.74659e-011 3519.83 0 -280.944 280.944 -4.93652
2.11303 3871.82 62.2239 1 3009.93 1.09158e-008 329.078 114.825 5.22036e-011 3453.83 0 417.984 417.984 6.71741
2.11523 3643.22 60.3591 1 2930.14 1.17706e-008 341.811 117.496 7.2672e-011 3389.44 0 253.777 253.777 4.20445
2.11743 3314.85 57.5748 1 2851.52 1.2693e-008 354.964 120.229 1.01062e-010 3326.71 0 -11.8616 11.8616 -0.206021
2.11964 3595.94 59.9662 1 2774.07 1.36888e-008 368.551 123.025 1.40411e-010 3265.65 0 330.291 330.291 5.50796
2.12185 3176.73 56.3624 1 2697.83 1.47636e-008 382.579 125.887 1.94885e-010 3206.29 0 -29.5667 29.5667 -0.524581
2.12407 3269.91 57.1832 1 2622.78 1.59238e-008 397.06 128.815 2.70225e-010 3148.66 0 121.259 121.259 2.12053
2.1263 3042.03 55.1546 1 2548.95 1.71765e-008 412.005 131.811 3.74316e-010 3092.76 0 -50.7294 50.7294 -0.919767
2.12852 3830.71 61.8927 1 2476.35 1.85287e-008 427.422 134.876 5.17967e-010 3038.65 0 792.063 792.063 12.7973
2.13076 2851.57 53.4001 1 2404.98 1.9989e-008 443.324 138.013 7.16041e-010 2986.31 0 -134.739 134.739 -2.5232
2.13299 2721.4 52.1671 1 2334.86 2.15654e-008 459.719 141.221 9.88782e-010 2935.8 0 -214.397 214.397 -4.10981
2.13524 2801.17 52.9261 1 2265.99 2.3268e-008 476.62 144.505 1.36404e-009 2887.11 0 -85.9377 85.9377 -1.62373
2.13749 3166.07 56.2679 1 2198.37 2.51064e-008 494.035 147.865 1.8797e-009 2840.27 0 325.801 325.801 5.79018
2.13974 2886.96 53.7304 1 2132.02 2.7092e-008 511.976 151.302 2.58756e-009 2795.3 0 91.6586 91.6586 1.7059
2.142 2832.18 53.2183 1 2066.94 2.92363e-008 530.45 154.819 3.55809e-009 2752.21 0 79.9761 79.9761 1.50279
2.14426 2845.98 53.3477 1 2003.11 3.15527e-008 549.473 158.417 4.88754e-009 2711.01 0 134.97 134.97 2.53001
2.14653 2993.61 54.7139 1 1940.56 3.40546e-008 569.051 162.099 6.70625e-009 2671.71 0 321.899 321.899 5.8833
2.1488 2687.37 51.8398 1 1879.29 3.67571e-008 589.192 165.865 9.19137e-009 2634.35 0 53.0221 53.0221 1.02281
2.15108 3203.54 56.5998 1 1819.28 3.96767e-008 609.909 169.719 1.25835e-008 2598.91 0 604.626 604.626 10.6825
2.15337 2345.98 48.4353 1 1760.54 4.28311e-008 631.212 173.661 1.72083e-008 2565.42 0 -219.439 219.439 -4.53057
2.15566 2973.16 54.5267 1 1703.07 4.62392e-008 653.109 177.695 2.35065e-008 2533.87 0 439.291 439.291 8.05643
2.15795 2492.77 49.9277 1 1646.86 4.99215e-008 675.608 181.821 3.20723e-008 2504.29 0 -11.5164 11.5164 -0.230661
2.16025 2154.59 46.4176 1 1591.91 5.39006e-008 698.72 186.043 4.37095e-008 2476.67 0 -322.08 322.08 -6.93874
2.16256 2560.82 50.6045 1 1538.21 5.82007e-008 722.453 190.362 5.95004e-008 2451.02 0 109.797 109.797 2.16971
2.16487 2829.14 53.1896 1 1485.76 6.28474e-008 746.814 194.78 8.0899e-008 2427.35 0 401.785 401.785 7.55383
2.16718 2789.86 52.8192 1 1434.55 6.78696e-008 771.812 199.3 1.09864e-007 2405.66 0 384.201 384.201 7.2739
2.16951 2880.5 53.6703 1 1384.57 7.32979e-008 797.456 203.924 1.49023e-007 2385.95 0 494.547 494.547 9.21454
