1.87254 3941.66 62.7827 1 1.68319e-011 64.5239 64.5239 0 3877.14 3877.14 61.7549
1.87423 2472.88 49.728 1 2.02185e-011 65.5688 65.5688 0 2407.31 2407.31 48.4095
1.87592 2772.43 52.6538 1 2.42827e-011 66.6306 66.6306 0 2705.8 2705.8 51.3884
1.87761 3459.17 58.8147 1 2.91606e-011 67.7098 67.7098 0 3391.46 3391.46 57.6635
1.87931 2632.62 51.3091 1 3.50128e-011 68.8063 68.8063 0 2563.82 2563.82 49.9681
1.88101 2777.2 52.6991 1 4.20337e-011 69.9206 69.9206 0 2707.28 2707.28 51.3723
1.88272 2812.18 53.03 1 5.04553e-011 71.053 71.053 0 2741.13 2741.13 51.6901
1.88442 2425.41 49.2485 1 6.05555e-011 72.2037 72.2037 0 2353.21 2353.21 47.7823
1.88613 2280.19 47.7513 1 7.2667e-011 73.3731 73.3731 0 2206.81 2206.81 46.2147
1.88785 2926.4 54.0962 1 8.71882e-011 74.5614 74.5614 0 2851.83 2851.83 52.7179
1.88956 3246.21 56.9755 1 1.04595e-010 75.7689 75.7689 0 3170.44 3170.44 55.6457
1.89129 2846.54 53.353 1 1.25459e-010 76.996 76.996 0 2769.55 2769.55 51.9099
1.89301 3748.66 61.2263 1 1.50459e-010 78.2427 78.2427 0 3670.41 3670.41 59.9483
1.89474 3184.83 56.4343 1 1.80415e-010 79.5098 79.5098 0 3105.32 3105.32 55.0254
1.89647 3137.91 56.0171 1 2.16298e-010 80.7972 80.7972 0 3057.12 3057.12 54.5747
1.8982 3167.41 56.2797 1 2.59276e-010 82.1054 82.1054 0 3085.3 3085.3 54.8208
1.89994 3659.06 60.4902 1 3.10749e-010 83.4349 83.4349 0 3575.62 3575.62 59.1108
1.90168 2982.42 54.6115 1 3.72374e-010 84.7856 84.7856 0 2897.63 2897.63 53.059
1.90343 3174.4 56.3418 1 4.46136e-010 86.158 86.158 0 3088.24 3088.24 54.8126
1.90518 3354.7 57.9197 1 5.34431e-010 87.5527 87.5527 0 3267.14 3267.14 56.4081
1.90693 2624.07 51.2257 1 6.4009e-010 88.9699 88.9699 0 2535.1 2535.1 49.4888
1.90869 3271.46 57.1967 1 7.66507e-010 90.4098 90.4098 0 3181.05 3181.05 55.616
1.91045 3508.13 59.2294 1 9.17714e-010 91.8728 91.8728 0 3416.25 3416.25 57.6783
1.91221 3371.96 58.0686 1 1.09856e-009 93.3593 93.3593 0 3278.6 3278.6 56.4608
1.91398 3020.89 54.9627 1 1.31482e-009 94.8699 94.8699 0 2926.02 2926.02 53.2366
1.91575 3046.91 55.1988 1 1.57335e-009 96.4046 96.4046 0 2950.51 2950.51 53.4523
1.91752 2862.24 53.4999 1 1.88236e-009 97.9639 97.9639 0 2764.28 2764.28 51.6688
1.9193 3139.02 56.027 1 2.25165e-009 99.5482 99.5482 0 3039.47 3039.47 54.2502
1.92108 3829.14 61.88 1 2.69283e-009 101.158 101.158 0 3727.98 3727.98 60.2453
1.92286 3820.08 61.8068 1 3.21989e-009 102.793 102.793 0 3717.28 3717.28 60.1436
1.92465 3384.73 58.1785 1 3.84931e-009 104.455 104.455 0 3280.28 3280.28 56.383
