λ (nm),Traw,TM,Tm,T true,hv,n true,α1 (cm^-1),α2 (cm^-1),α3 (cm^-1),k
587.5999999999999,0.7807297143306412,0.8384466239592817,0.7790058475475737,0.8081799446415396,2.1128893805309734,2.0997579832161457,243.57232722048337,243.57232722048337,6053.541911132755,0.2793709354763627
587.66,0.7807427703768904,0.8384524005425755,0.7790058475475737,0.8081827286653476,2.112673654834428,2.0997396695014703,243.39778192560095,243.39778192560095,6053.4439950239475,0.2793949428311005
587.72,0.7807558264231397,0.8384581771258693,0.7790058475475737,0.8081855126795652,2.1124579731845095,2.0997213557537506,243.22323663071853,243.22323663071853,6053.346079589735,0.2794189492941397
587.78,0.7807688824693889,0.8384639537091632,0.7790058475475737,0.8081882966841925,2.1122423355677293,2.099703041972977,243.04869133583645,243.04869133583645,6053.248164830113,0.27944295486548937
587.8399999999999,0.7807819385156382,0.838469730292457,0.7790058475475737,0.8081910806792296,2.1120267419706042,2.0996847281591378,242.87414604095437,242.87414604095437,6053.150250745067,0.2794669595451587
587.9,0.7807949945618874,0.8384755068757508,0.7790058475475737,0.8081938646646767,2.111811192379656,2.0996664143122232,242.69960074607195,242.69960074607195,6053.052337334599,0.27949096333315715
587.96,0.7808080506081366,0.8384812834590445,0.7790058475475737,0.8081966486405338,2.111595686781413,2.0996481004322245,242.52505545118953,242.52505545118953,6052.95442459869,0.2795149662294934
588.02,0.780821380948461,0.8384870600423383,0.7790058475475737,0.808199432606801,2.111380225162409,2.0996297865191296,242.35051015630745,242.35051015630745,6052.856512537329,0.2795389682341765
588.0799999999999,0.7808352598769355,0.8384928366256321,0.7790058475475737,0.8082022165634785,2.1111648075091822,2.099611472572932,242.17596486142534,242.17596486142534,6052.758601150513,0.2795629693472158
588.14,0.78084913880541,0.8384986132089259,0.7790058475475737,0.8082050005105663,2.110949433808277,2.0995931585936174,242.00141956654292,242.00141956654292,6052.660690438231,0.27958696956862045
588.2,0.7808630177338844,0.8385043897922198,0.7790058475475737,0.8082077844480646,2.1107341040462426,2.099574844581177,241.8268742716605,241.8268742716605,6052.562780400468,0.2796109688983992
588.26,0.780876896662359,0.8385101663755136,0.7790058475475737,0.8082105683759735,2.110518818209635,2.0995565305356014,241.65232897677842,241.65232897677842,6052.464871037219,0.27963496733656135
588.3199999999999,0.7808907755908335,0.8385159429588073,0.7790058475475737,0.8082133522942928,2.110303576285015,2.0995382164568825,241.47778368189634,241.47778368189634,6052.366962348487,0.2796589648831165
